mode,development,scenario,score_id,value_mode,value
Rail,101020,scenario_32,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_32,rail_land_consumption_cost,standalone,
Rail,101020,scenario_32,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_32,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_32,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_32,rail_noise_cost,standalone,
Rail,101020,scenario_32,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_32,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_32,rail_tts_cost,integrated,4297862.005269172
Rail,101020,scenario_32,rail_tts_cost,standalone,4453287.990067408
Rail,101020,scenario_33,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_33,rail_accident_cost,standalone,
Rail,101020,scenario_33,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_33,rail_airpollution_cost,standalone,
Rail,101020,scenario_33,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_33,rail_co2_cost,standalone,
Rail,101020,scenario_33,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_33,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_33,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_33,rail_land_consumption_cost,standalone,
Rail,101020,scenario_33,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_33,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_33,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_33,rail_noise_cost,standalone,
Rail,101020,scenario_33,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_33,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_33,rail_tts_cost,integrated,3091505.098834401
Rail,101020,scenario_33,rail_tts_cost,standalone,2790076.9334499626
Rail,101020,scenario_34,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_34,rail_accident_cost,standalone,
Rail,101020,scenario_34,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_34,rail_airpollution_cost,standalone,
Rail,101020,scenario_34,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_34,rail_co2_cost,standalone,
Rail,101020,scenario_34,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_34,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_34,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_34,rail_land_consumption_cost,standalone,
Rail,101020,scenario_34,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_34,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_34,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_34,rail_noise_cost,standalone,
Rail,101020,scenario_34,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_34,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_34,rail_tts_cost,integrated,5004889.676194118
Rail,101020,scenario_34,rail_tts_cost,standalone,3740410.0354784406
Rail,101020,scenario_35,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_35,rail_accident_cost,standalone,
Rail,101020,scenario_35,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_35,rail_airpollution_cost,standalone,
Rail,101020,scenario_35,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_35,rail_co2_cost,standalone,
Rail,101020,scenario_35,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_35,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_35,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_35,rail_land_consumption_cost,standalone,
Rail,101020,scenario_35,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_35,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_35,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_35,rail_noise_cost,standalone,
Rail,101020,scenario_35,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_35,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_35,rail_tts_cost,integrated,4094672.5891033537
Rail,101020,scenario_35,rail_tts_cost,standalone,3261435.3901652163
Rail,101020,scenario_36,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_36,rail_accident_cost,standalone,
Rail,101020,scenario_36,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_36,rail_airpollution_cost,standalone,
Rail,101020,scenario_36,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_36,rail_co2_cost,standalone,
Rail,101020,scenario_36,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_36,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_36,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_36,rail_land_consumption_cost,standalone,
Rail,101020,scenario_36,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_36,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_36,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_36,rail_noise_cost,standalone,
Rail,101020,scenario_36,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_36,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_36,rail_tts_cost,integrated,3452596.136473782
Rail,101020,scenario_36,rail_tts_cost,standalone,3658298.2843686445
Rail,101020,scenario_37,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_37,rail_accident_cost,standalone,
Rail,101020,scenario_37,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_37,rail_airpollution_cost,standalone,
Rail,101020,scenario_37,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_37,rail_co2_cost,standalone,
Rail,101020,scenario_37,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_37,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_37,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_37,rail_land_consumption_cost,standalone,
Rail,101020,scenario_37,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_37,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_37,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_37,rail_noise_cost,standalone,
Rail,101020,scenario_37,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_37,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_37,rail_tts_cost,integrated,4991918.953425547
Rail,101020,scenario_37,rail_tts_cost,standalone,4059225.7536129532
Rail,101020,scenario_38,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_38,rail_accident_cost,standalone,
Rail,101020,scenario_38,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_38,rail_airpollution_cost,standalone,
Rail,101020,scenario_38,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_38,rail_co2_cost,standalone,
Rail,101020,scenario_38,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_38,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_38,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_38,rail_land_consumption_cost,standalone,
Rail,101020,scenario_38,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_38,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_38,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_38,rail_noise_cost,standalone,
Rail,101020,scenario_38,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_38,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_38,rail_tts_cost,integrated,3931595.388939806
Rail,101020,scenario_38,rail_tts_cost,standalone,3090330.6623553294
Rail,101020,scenario_39,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_39,rail_accident_cost,standalone,
Rail,101020,scenario_39,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_39,rail_airpollution_cost,standalone,
Rail,101020,scenario_39,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_39,rail_co2_cost,standalone,
Rail,101020,scenario_39,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_39,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_39,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_39,rail_land_consumption_cost,standalone,
Rail,101020,scenario_39,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_39,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_39,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_39,rail_noise_cost,standalone,
Rail,101020,scenario_39,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_39,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_39,rail_tts_cost,integrated,3498881.7738582627
Rail,101020,scenario_39,rail_tts_cost,standalone,3245943.1121820332
Rail,101020,scenario_40,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_40,rail_accident_cost,standalone,
Rail,101020,scenario_40,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_40,rail_airpollution_cost,standalone,
Rail,101020,scenario_40,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_40,rail_co2_cost,standalone,
Rail,101020,scenario_40,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_40,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_40,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_40,rail_land_consumption_cost,standalone,
Rail,101020,scenario_40,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_40,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_40,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_40,rail_noise_cost,standalone,
Rail,101020,scenario_40,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_40,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_40,rail_tts_cost,integrated,4056025.529626775
Rail,101020,scenario_40,rail_tts_cost,standalone,2516039.80637836
Rail,101020,scenario_41,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_41,rail_accident_cost,standalone,
Rail,101020,scenario_41,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_41,rail_airpollution_cost,standalone,
Rail,101020,scenario_41,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_41,rail_co2_cost,standalone,
Rail,101020,scenario_41,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_41,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_41,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_41,rail_land_consumption_cost,standalone,
Rail,101020,scenario_41,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_41,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_41,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_41,rail_noise_cost,standalone,
Rail,101020,scenario_41,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_41,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_41,rail_tts_cost,integrated,4412512.676521997
Rail,101020,scenario_41,rail_tts_cost,standalone,3036253.6449908908
Rail,101020,scenario_42,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_42,rail_accident_cost,standalone,
Rail,101020,scenario_42,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_42,rail_airpollution_cost,standalone,
Rail,101020,scenario_42,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_42,rail_co2_cost,standalone,
Rail,101020,scenario_42,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_42,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_42,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_42,rail_land_consumption_cost,standalone,
Rail,101020,scenario_42,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_42,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_42,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_42,rail_noise_cost,standalone,
Rail,101020,scenario_42,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_42,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_42,rail_tts_cost,integrated,5083115.45340856
Rail,101020,scenario_42,rail_tts_cost,standalone,3491448.31150876
Rail,101020,scenario_43,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_43,rail_accident_cost,standalone,
Rail,101020,scenario_43,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_43,rail_airpollution_cost,standalone,
Rail,101020,scenario_43,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_43,rail_co2_cost,standalone,
Rail,101020,scenario_43,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_43,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_43,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_43,rail_land_consumption_cost,standalone,
Rail,101020,scenario_43,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_43,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_43,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_43,rail_noise_cost,standalone,
Rail,101020,scenario_43,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_43,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_43,rail_tts_cost,integrated,3587703.3605411127
Rail,101020,scenario_43,rail_tts_cost,standalone,3945484.6453815787
Rail,101020,scenario_44,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_44,rail_accident_cost,standalone,
Rail,101020,scenario_44,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_44,rail_airpollution_cost,standalone,
Rail,101020,scenario_44,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_44,rail_co2_cost,standalone,
Rail,101020,scenario_44,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_44,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_44,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_44,rail_land_consumption_cost,standalone,
Rail,101020,scenario_44,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_44,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_44,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_44,rail_noise_cost,standalone,
Rail,101020,scenario_44,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_44,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_44,rail_tts_cost,integrated,4238771.5751026245
Rail,101020,scenario_44,rail_tts_cost,standalone,3403122.801148732
Rail,101020,scenario_45,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_45,rail_accident_cost,standalone,
Rail,101020,scenario_45,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_45,rail_airpollution_cost,standalone,
Rail,101020,scenario_45,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_45,rail_co2_cost,standalone,
Rail,101020,scenario_45,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_45,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_45,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_45,rail_land_consumption_cost,standalone,
Rail,101020,scenario_45,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_45,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_45,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_45,rail_noise_cost,standalone,
Rail,101020,scenario_45,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_45,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_45,rail_tts_cost,integrated,3561264.401850595
Rail,101020,scenario_45,rail_tts_cost,standalone,2297987.617999807
Rail,101020,scenario_46,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_46,rail_accident_cost,standalone,
Rail,101020,scenario_46,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_46,rail_airpollution_cost,standalone,
Rail,101020,scenario_46,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_46,rail_co2_cost,standalone,
Rail,101020,scenario_46,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_46,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_46,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_46,rail_land_consumption_cost,standalone,
Rail,101020,scenario_46,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_46,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_46,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_46,rail_noise_cost,standalone,
Rail,101020,scenario_46,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_46,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_46,rail_tts_cost,integrated,3952230.502523672
Rail,101020,scenario_46,rail_tts_cost,standalone,3696339.0898164287
Rail,101020,scenario_47,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_47,rail_accident_cost,standalone,
Rail,101020,scenario_47,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_47,rail_airpollution_cost,standalone,
Rail,101020,scenario_47,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_47,rail_co2_cost,standalone,
Rail,101020,scenario_47,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_47,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_47,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_47,rail_land_consumption_cost,standalone,
Rail,101020,scenario_47,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_47,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_47,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_47,rail_noise_cost,standalone,
Rail,101020,scenario_47,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_47,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_47,rail_tts_cost,integrated,2581825.7395124063
Rail,101020,scenario_47,rail_tts_cost,standalone,2213751.8023939272
Rail,101020,scenario_48,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_48,rail_accident_cost,standalone,
Rail,101020,scenario_48,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_48,rail_airpollution_cost,standalone,
Rail,101020,scenario_48,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_48,rail_co2_cost,standalone,
Rail,101020,scenario_48,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_48,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_48,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_48,rail_land_consumption_cost,standalone,
Rail,101020,scenario_48,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_48,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_48,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_48,rail_noise_cost,standalone,
Rail,101020,scenario_48,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_48,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_48,rail_tts_cost,integrated,2935504.37508023
Rail,101020,scenario_48,rail_tts_cost,standalone,2949568.2213446856
Rail,101020,scenario_49,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_49,rail_accident_cost,standalone,
Rail,101020,scenario_49,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_49,rail_airpollution_cost,standalone,
Rail,101020,scenario_49,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_49,rail_co2_cost,standalone,
Rail,101020,scenario_49,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_49,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_49,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_49,rail_land_consumption_cost,standalone,
Rail,101020,scenario_49,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_49,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_49,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_49,rail_noise_cost,standalone,
Rail,101020,scenario_49,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_49,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_49,rail_tts_cost,integrated,3687866.1934272796
Rail,101020,scenario_49,rail_tts_cost,standalone,3370362.9330733893
Rail,101020,scenario_50,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_50,rail_accident_cost,standalone,
Rail,101020,scenario_50,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_50,rail_airpollution_cost,standalone,
Rail,101020,scenario_50,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_50,rail_co2_cost,standalone,
Rail,101020,scenario_50,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_50,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_50,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_50,rail_land_consumption_cost,standalone,
Rail,101020,scenario_50,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_50,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_50,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_50,rail_noise_cost,standalone,
Rail,101020,scenario_50,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_50,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_50,rail_tts_cost,integrated,3703447.7625467344
Rail,101020,scenario_50,rail_tts_cost,standalone,2570224.37461703
Rail,101020,scenario_51,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_51,rail_accident_cost,standalone,
Rail,101020,scenario_51,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_51,rail_airpollution_cost,standalone,
Rail,101020,scenario_51,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_51,rail_co2_cost,standalone,
Rail,101020,scenario_51,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_51,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_51,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_51,rail_land_consumption_cost,standalone,
Rail,101020,scenario_51,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_51,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_51,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_51,rail_noise_cost,standalone,
Rail,101020,scenario_51,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_51,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_51,rail_tts_cost,integrated,3814002.1566070216
Rail,101020,scenario_51,rail_tts_cost,standalone,3218849.1640523216
Rail,101020,scenario_52,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_52,rail_accident_cost,standalone,
Rail,101020,scenario_52,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_52,rail_airpollution_cost,standalone,
Rail,101020,scenario_52,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_52,rail_co2_cost,standalone,
Rail,101020,scenario_52,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_52,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_52,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_52,rail_land_consumption_cost,standalone,
Rail,101020,scenario_52,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_52,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_52,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_52,rail_noise_cost,standalone,
Rail,101020,scenario_52,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_52,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_52,rail_tts_cost,integrated,5384212.183398226
Rail,101020,scenario_52,rail_tts_cost,standalone,4385448.057238353
Rail,101020,scenario_53,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_53,rail_accident_cost,standalone,
Rail,101020,scenario_53,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_53,rail_airpollution_cost,standalone,
Rail,101020,scenario_53,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_53,rail_co2_cost,standalone,
Rail,101020,scenario_53,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_53,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_53,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_53,rail_land_consumption_cost,standalone,
Rail,101020,scenario_53,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_53,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_53,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_53,rail_noise_cost,standalone,
Rail,101020,scenario_53,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_53,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_53,rail_tts_cost,integrated,4755013.226116225
Rail,101020,scenario_53,rail_tts_cost,standalone,3870410.438497454
Rail,101020,scenario_54,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_54,rail_accident_cost,standalone,
Rail,101020,scenario_54,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_54,rail_airpollution_cost,standalone,
Rail,101020,scenario_54,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_54,rail_co2_cost,standalone,
Rail,101020,scenario_54,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_54,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_54,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_54,rail_land_consumption_cost,standalone,
Rail,101020,scenario_54,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_54,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_54,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_54,rail_noise_cost,standalone,
Rail,101020,scenario_54,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_54,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_54,rail_tts_cost,integrated,5660545.6055988
Rail,101020,scenario_54,rail_tts_cost,standalone,4656971.815458688
Rail,101020,scenario_55,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_55,rail_accident_cost,standalone,
Rail,101020,scenario_55,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_55,rail_airpollution_cost,standalone,
Rail,101020,scenario_55,rail_co2_cost,integrated,25854.37170409061
Rail,101020,scenario_55,rail_co2_cost,standalone,
Rail,101020,scenario_55,rail_construction_cost,integrated,1730197.7303821358
Rail,101020,scenario_55,rail_construction_cost,standalone,63332000.0
Rail,101020,scenario_55,rail_land_consumption_cost,integrated,2290.3999999999996
Rail,101020,scenario_55,rail_land_consumption_cost,standalone,
Rail,101020,scenario_55,rail_maint_cost,integrated,1302897.5699999998
Rail,101020,scenario_55,rail_maint_cost,standalone,1234974.0
Rail,101020,scenario_55,rail_noise_cost,integrated,252262.76338322632
Rail,101020,scenario_55,rail_noise_cost,standalone,
Rail,101020,scenario_55,rail_operation_cost,integrated,12738771.517038118
Rail,101020,scenario_55,rail_operation_cost,standalone,12074664.945059828
Rail,101020,scenario_55,rail_tts_cost,integrated,3649144.0620226036
Rail,101020,scenario_55,rail_tts_cost,standalone,2502643.205103884
Rail,101020,scenario_56,rail_accident_cost,integrated,193341.95136291327
Rail,101020,scenario_56,rail_accident_cost,standalone,
Rail,101020,scenario_56,rail_airpollution_cost,integrated,879048.6379390806
Rail,101020,scenario_56,rail_airpollution_cost,standalone,
