development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
101007,7621843.48040353,7537299.584496496,1.0,20,20,Rail,24.737499999999997,15.2
101008,1729442.3197290986,1687695.90642743,1.0,20,20,Rail,24.737499999999997,15.2
101009,-7286052.995609964,-7287250.74624843,0.0,0,20,Rail,24.737499999999997,15.2
101010,3543823.166694629,3492828.5041697184,1.0,20,20,Rail,24.737499999999997,15.2
101011,4439791.531484066,4590930.049193494,1.0,20,20,Rail,24.737499999999997,15.2
101012,7921442.194963582,7843537.913524904,1.0,20,20,Rail,24.737499999999997,15.2
101013,1140345.6729865514,1103402.221674,0.95,19,20,Rail,24.737499999999997,15.2
101014,314821.29545990715,279298.5185900922,0.65,13,20,Rail,24.737499999999997,15.2
101015,-330533.153304431,-305170.9042639353,0.3,6,20,Rail,24.737499999999997,15.2
101016,7305587.143575104,7249140.60187386,1.0,20,20,Rail,24.737499999999997,15.2
101017,-9539836.70569749,-9556854.495611567,0.0,0,20,Rail,24.737499999999997,15.2
101018,-11858026.96166228,-11860019.736054149,0.0,0,20,Rail,24.737499999999997,15.2
101019,-16164807.557456177,-16164221.477925878,0.0,0,20,Rail,24.737499999999997,15.2
101020,-12392559.635138597,-12413282.99948522,0.0,0,20,Rail,24.737499999999997,15.2
101021,-15251264.124989897,-15269672.859879345,0.0,0,20,Rail,24.737499999999997,15.2
101022,-16199951.04737853,-16213067.371337932,0.0,0,20,Rail,24.737499999999997,15.2
101023,-4798498.973502288,-4879386.172608179,0.0,0,20,Rail,24.737499999999997,15.2
101024,-12447431.071394423,-12485898.342896841,0.0,0,20,Rail,24.737499999999997,15.2
101025,-10620628.092260363,-10634514.925832711,0.0,0,20,Rail,24.737499999999997,15.2
101026,-3795872.846089254,-3847436.6699065194,0.0,0,20,Rail,24.737499999999997,15.2
101027,1811012.5953821274,1961978.4164552214,0.85,17,20,Rail,24.737499999999997,15.2
101028,-9744898.871686727,-9775930.280528918,0.0,0,20,Rail,24.737499999999997,15.2
101029,-9794701.954902913,-9829206.099186203,0.0,0,20,Rail,24.737499999999997,15.2
101030,-11450563.698895946,-11488120.826288722,0.0,0,20,Rail,24.737499999999997,15.2
101031,-847180.6447133463,-910831.1158592822,0.3,6,20,Rail,24.737499999999997,15.2
101032,-8404400.424705636,-8397815.650325486,0.0,0,20,Rail,24.737499999999997,15.2
100000,4682404.17003682,4652616.711611863,1.0,20,20,Rail,24.988749999999996,15.2
100001,17056337.469280474,16958050.25423459,1.0,20,20,Rail,24.988749999999996,15.2
100002,4158229.765950614,4117155.537343556,1.0,20,20,Rail,24.988749999999996,15.2
100003,-331408.92749624496,-343757.06159844436,0.15,3,20,Rail,24.988749999999996,15.2
100004,-227777.94595521232,-239575.8367676332,0.25,5,20,Rail,24.988749999999996,15.2
100005,4022706.3912958107,3980832.384746629,1.0,20,20,Rail,24.988749999999996,15.2
101000,-2828023.8186899805,-2870485.060304731,0.0,0,20,Rail,24.988749999999996,15.2
101001,4103900.0244869054,4012228.942307381,1.0,20,20,Rail,24.988749999999996,15.2
101002,-5139951.019659546,-5180373.1194625925,0.0,0,20,Rail,24.988749999999996,15.2
101003,-4962480.724883096,-5004529.388578845,0.0,0,20,Rail,24.988749999999996,15.2
101004,-9872828.95203087,-9850659.50389982,0.0,0,20,Rail,24.988749999999996,15.2
101005,-7437989.6956412,-7438893.527565768,0.0,0,20,Rail,24.988749999999996,15.2
101006,-1491059.3586364149,-1450412.0873892806,0.0,0,20,Rail,24.988749999999996,15.2
101007,7766547.995281585,7681145.4170563435,1.0,20,20,Rail,24.988749999999996,15.2
101008,1808776.586324044,1766606.1695320453,1.0,20,20,Rail,24.988749999999996,15.2
101009,-7283651.201488063,-7284861.117254285,0.0,0,20,Rail,24.988749999999996,15.2
101010,3631025.221629734,3579512.6244323878,1.0,20,20,Rail,24.988749999999996,15.2
101011,4565068.499602757,4717742.077547638,1.0,20,20,Rail,24.988749999999996,15.2
101012,8064928.936810409,7986233.40925909,1.0,20,20,Rail,24.988749999999996,15.2
101013,1202239.3296985906,1164920.656874476,0.95,19,20,Rail,24.988749999999996,15.2
101014,378668.8191866804,342785.25009095203,0.65,13,20,Rail,24.988749999999996,15.2
101015,-288432.4028066959,-262812.55841212533,0.3,6,20,Rail,24.988749999999996,15.2
101016,7411355.309529689,7354335.460355886,1.0,20,20,Rail,24.988749999999996,15.2
101017,-9503073.639257394,-9520264.272818401,0.0,0,20,Rail,24.988749999999996,15.2
101018,-11854514.343770802,-11856527.358064277,0.0,0,20,Rail,24.988749999999996,15.2
101019,-16162631.41670137,-16162039.384569474,0.0,0,20,Rail,24.988749999999996,15.2
101020,-12355340.2348991,-12376274.079095833,0.0,0,20,Rail,24.988749999999996,15.2
101021,-15218702.298583966,-15237298.004454352,0.0,0,20,Rail,24.988749999999996,15.2
101022,-16173118.54119734,-16186368.082999885,0.0,0,20,Rail,24.988749999999996,15.2
101023,-4645085.993445097,-4726794.735098754,0.0,0,20,Rail,24.988749999999996,15.2
101024,-12370439.290306587,-12409297.260220932,0.0,0,20,Rail,24.988749999999996,15.2
101025,-10596275.675267123,-10610303.552475046,0.0,0,20,Rail,24.988749999999996,15.2
101026,-3707327.8186005885,-3759415.3578593526,0.0,0,20,Rail,24.988749999999996,15.2
101027,1939550.8874192096,2092050.0147093674,0.9,18,20,Rail,24.988749999999996,15.2
101028,-9691663.522827044,-9723010.106665563,0.0,0,20,Rail,24.988749999999996,15.2
101029,-9722272.305872329,-9757126.896492198,0.0,0,20,Rail,24.988749999999996,15.2
101030,-11378884.277559215,-11416822.859353503,0.0,0,20,Rail,24.988749999999996,15.2
101031,-738038.1157408154,-802335.0621116301,0.3,6,20,Rail,24.988749999999996,15.2
101032,-8395449.639267735,-8388797.985673314,0.0,0,20,Rail,24.988749999999996,15.2
100000,4741496.909544722,4711409.9523881655,1.0,20,20,Rail,25.24,15.2
100001,17243432.72733795,17144157.281076804,1.0,20,20,Rail,25.24,15.2
100002,4227535.908189712,4186048.6977433255,1.0,20,20,Rail,25.24,15.2
100003,-309811.3813423483,-322283.67006185255,0.15,3,20,Rail,25.24,15.2
100004,-203895.86723216358,-215812.38022723142,0.3,6,20,Rail,25.24,15.2
100005,4093633.6834874824,4051338.6537120296,1.0,20,20,Rail,25.24,15.2
101000,-2751337.411351599,-2794225.580561995,0.0,0,20,Rail,25.24,15.2
101001,4276060.066005459,4183467.274680916,1.0,20,20,Rail,25.24,15.2
101002,-5065398.1550454395,-5106226.679842753,0.0,0,20,Rail,25.24,15.2
101003,-4891108.822393322,-4933580.265409909,0.0,0,20,Rail,25.24,15.2
101004,-9854984.592994114,-9832592.241602883,0.0,0,20,Rail,25.24,15.2
101005,-7436159.062420224,-7437071.981945055,0.0,0,20,Rail,25.24,15.2
101006,-1440557.3276622347,-1399501.3674290231,0.0,0,20,Rail,25.24,15.2
101007,7911252.51015964,7824991.249616192,1.0,20,20,Rail,25.24,15.2
101008,1888110.8529189907,1845516.4326366615,1.0,20,20,Rail,25.24,15.2
101009,-7281249.407366159,-7282471.488260141,0.0,0,20,Rail,25.24,15.2
101010,3718227.2765648393,3666196.744695057,1.0,20,20,Rail,25.24,15.2
101011,4690345.467721452,4844554.105901784,1.0,20,20,Rail,25.24,15.2
101012,8208415.6786572365,8128928.904993277,1.0,20,20,Rail,25.24,15.2
101013,1264132.9864106304,1226439.0920749535,1.0,20,20,Rail,25.24,15.2
101014,442516.3429134546,406271.98159181233,0.65,13,20,Rail,25.24,15.2
101015,-246331.65230896015,-220454.21256031469,0.35,7,20,Rail,25.24,15.2
101016,7517123.475484276,7459530.318837915,1.0,20,20,Rail,25.24,15.2
101017,-9466310.572817298,-9483674.050025234,0.0,0,20,Rail,25.24,15.2
101018,-11851001.725879326,-11853034.980074406,0.0,0,20,Rail,25.24,15.2
101019,-16160455.275946563,-16159857.29121307,0.0,0,20,Rail,25.24,15.2
101020,-12318120.834659602,-12339265.158706445,0.0,0,20,Rail,25.24,15.2
101021,-15186140.472178033,-15204923.14902936,0.0,0,20,Rail,25.24,15.2
101022,-16146286.03501615,-16159668.794661837,0.0,0,20,Rail,25.24,15.2
101023,-4491673.0133879045,-4574203.297589327,0.0,0,20,Rail,25.24,15.2
101024,-12293447.509218752,-12332696.177545022,0.0,0,20,Rail,25.24,15.2
101025,-10571923.25827388,-10586092.179117382,0.0,0,20,Rail,25.24,15.2
101026,-3618782.7911119214,-3671394.045812186,0.0,0,20,Rail,25.24,15.2
101027,2068089.1794562924,2222121.6129635144,0.95,19,20,Rail,25.24,15.2
101028,-9638428.173967363,-9670089.932802204,0.0,0,20,Rail,25.24,15.2
101029,-9649842.656841744,-9685047.693798196,0.0,0,20,Rail,25.24,15.2
101030,-11307204.856222484,-11345524.892418286,0.0,0,20,Rail,25.24,15.2
101031,-628895.5867682828,-693839.0083639752,0.3,6,20,Rail,25.24,15.2
101032,-8386498.853829833,-8379780.3210211415,0.0,0,20,Rail,25.24,15.2
0,-183578084.82772887,-247790501.31674984,0.3333333333333333,1,3,Road,26.85,31.4
2,-1010542776.3614783,-923914243.0330176,0.0,0,3,Road,26.85,31.4
9,-152333884.2421353,-565564841.276896,0.3333333333333333,1,3,Road,26.85,31.4
12,-1158335637.287851,-1169477839.8861167,0.0,0,3,Road,26.85,31.4
15,-192923032.61280814,-238786144.533208,0.0,0,3,Road,26.85,31.4
17,-2901708589.564568,-2933791551.2346983,0.0,0,3,Road,26.85,31.4
25,-1436374315.123665,-1391200359.2975364,0.0,0,3,Road,26.85,31.4
27,-1337291144.4632082,-1295890860.1757207,0.0,0,3,Road,26.85,31.4
28,-2880149099.0052667,-2941678324.385877,0.0,0,3,Road,26.85,31.4
57,-299262005.2210531,-322126000.8784212,0.0,0,3,Road,26.85,31.4
62,-161559871.15800646,-175768733.4070142,0.0,0,3,Road,26.85,31.4
63,-2105696974.3096771,-1983104686.3787785,0.0,0,3,Road,26.85,31.4
73,-764621173.3805536,-707606425.2117746,0.0,0,3,Road,26.85,31.4
90,-1125815632.6266992,-1125525171.3958254,0.0,0,3,Road,26.85,31.4
94,-163283851.0802879,-167680964.7096959,0.0,0,3,Road,26.85,31.4
103,-1111373875.9717805,-1023449806.4678574,0.0,0,3,Road,26.85,31.4
104,-1001745202.976666,-1000203054.7935305,0.0,0,3,Road,26.85,31.4
109,-2991455733.623314,-2761603929.4066367,0.0,0,3,Road,26.85,31.4
114,-618253474.2276942,-582336935.3830953,0.0,0,3,Road,26.85,31.4
126,-1630213316.4876814,-1500694004.7207503,0.0,0,3,Road,26.85,31.4
140,-663930288.9767691,-663310556.9738729,0.0,0,3,Road,26.85,31.4
143,-469244966.5206055,-468636890.27981764,0.0,0,3,Road,26.85,31.4
144,-1581807277.0023582,-1548337750.442501,0.0,0,3,Road,26.85,31.4
150,-1024679269.5147905,-928265939.8765659,0.0,0,3,Road,26.85,31.4
152,-645156980.127801,-1070286121.1214495,0.3333333333333333,1,3,Road,26.85,31.4
176,-1726121035.4407384,-1777005273.8696072,0.0,0,3,Road,26.85,31.4
177,-412091180.84172344,-417194955.7802708,0.0,0,3,Road,26.85,31.4
195,-941704029.1628243,-845162872.1791403,0.0,0,3,Road,26.85,31.4
197,-523945311.8139968,-514011254.6736598,0.0,0,3,Road,26.85,31.4
201,-1725982395.1076307,-1600154531.417048,0.0,0,3,Road,26.85,31.4
202,-611444053.1509324,-572694755.6923937,0.0,0,3,Road,26.85,31.4
206,-1199736965.619153,-1201324470.2147686,0.0,0,3,Road,26.85,31.4
209,-855859008.3537045,-877067364.5993118,0.0,0,3,Road,26.85,31.4
227,-291696640.5521004,-293303984.8249402,0.0,0,3,Road,26.85,31.4
233,-995350499.4289557,-990646957.2346755,0.0,0,3,Road,26.85,31.4
240,-440074460.3341271,-441530629.0264764,0.0,0,3,Road,26.85,31.4
243,-1239720949.697644,-1207147432.4163904,0.0,0,3,Road,26.85,31.4
245,-1526099547.4821262,-1487984645.660854,0.0,0,3,Road,26.85,31.4
249,-1556227787.2060168,-1435314609.4467564,0.0,0,3,Road,26.85,31.4
250,-1576832015.117344,-1576349613.4852297,0.0,0,3,Road,26.85,31.4
254,909456152.4062475,428133627.66066265,0.6666666666666666,2,3,Road,26.85,31.4
255,-434467601.368663,-425472783.1758477,0.0,0,3,Road,26.85,31.4
261,-505884362.0292886,-459417364.8673917,0.0,0,3,Road,26.85,31.4
267,-567725354.9459338,-566262490.6777074,0.0,0,3,Road,26.85,31.4
270,-657989421.964228,-652086183.0357596,0.0,0,3,Road,26.85,31.4
273,-535914876.5757583,-537976772.530412,0.0,0,3,Road,26.85,31.4
277,-1397258396.2105227,-1333692802.405686,0.0,0,3,Road,26.85,31.4
284,-1211247326.6610956,-1212481246.3581886,0.0,0,3,Road,26.85,31.4
285,-1964928606.516228,-1847596151.7590144,0.0,0,3,Road,26.85,31.4
289,-2246155762.1431866,-2158730000.2301164,0.0,0,3,Road,26.85,31.4
308,-1973396720.6293437,-1979576635.7057774,0.0,0,3,Road,26.85,31.4
331,-2623106584.338415,-2488199518.769462,0.0,0,3,Road,26.85,31.4
334,-113738217.13859825,-204535036.35289663,0.3333333333333333,1,3,Road,26.85,31.4
348,-1478267344.3001204,-1385818947.4080896,0.0,0,3,Road,26.85,31.4
351,-1878363298.2835157,-1764488111.062994,0.0,0,3,Road,26.85,31.4
356,-1125958200.8640757,-1057288744.5356137,0.0,0,3,Road,26.85,31.4
358,-2016843168.6768796,-1930490343.420475,0.0,0,3,Road,26.85,31.4
390,-886176492.0253906,-804503412.2095829,0.0,0,3,Road,26.85,31.4
392,-275439990.43471533,-281615314.5058934,0.0,0,3,Road,26.85,31.4
394,-560975972.2750336,-535864620.32159275,0.0,0,3,Road,26.85,31.4
423,-523519095.6446336,-589287142.2930212,0.0,0,3,Road,26.85,31.4
459,-2099896384.7234237,-2098551422.0902677,0.0,0,3,Road,26.85,31.4
464,-270860095.00107807,-270388729.3346937,0.0,0,3,Road,26.85,31.4
469,-833170095.2175883,-770795880.7629195,0.0,0,3,Road,26.85,31.4
486,-2579513558.130766,-2458920325.908924,0.0,0,3,Road,26.85,31.4
493,-193895840.67590246,-194736114.89437255,0.0,0,3,Road,26.85,31.4
499,-1273489460.368724,-1240468372.804723,0.0,0,3,Road,26.85,31.4
517,-651932015.0378991,-588991687.7931461,0.0,0,3,Road,26.85,31.4
521,-2428111851.7887015,-2227165269.333089,0.0,0,3,Road,26.85,31.4
531,-1174751240.7025454,-1052996729.5613363,0.0,0,3,Road,26.85,31.4
533,-1499686668.8657873,-1498212955.7278087,0.0,0,3,Road,26.85,31.4
538,-925627699.0615326,-937272830.980188,0.0,0,3,Road,26.85,31.4
540,-2069918820.622071,-2097963884.9201822,0.0,0,3,Road,26.85,31.4
546,-562528356.8792317,-535317030.97299933,0.0,0,3,Road,26.85,31.4
550,-1194135443.0391958,-1206215992.6736917,0.0,0,3,Road,26.85,31.4
552,-496594409.3528338,-450973566.1026455,0.0,0,3,Road,26.85,31.4
556,-841496187.0870837,-822365281.858386,0.0,0,3,Road,26.85,31.4
557,254363013.75578967,-231355529.30291152,0.3333333333333333,1,3,Road,26.85,31.4
558,-3037070442.9127502,-2991250448.0188584,0.0,0,3,Road,26.85,31.4
564,-2394213768.1771636,-2308086280.802965,0.0,0,3,Road,26.85,31.4
565,-1416226999.9530852,-1430178843.348442,0.0,0,3,Road,26.85,31.4
569,-1816857717.8784628,-1835088858.5280066,0.0,0,3,Road,26.85,31.4
594,-1933322577.8694084,-1940082312.4902196,0.0,0,3,Road,26.85,31.4
602,-1432947264.7388995,-1446501007.714296,0.0,0,3,Road,26.85,31.4
612,-2854676863.782128,-2624915866.7479806,0.0,0,3,Road,26.85,31.4
614,-578322358.3136753,-559755260.2432555,0.0,0,3,Road,26.85,31.4
625,-961228670.1845828,-944459544.1349891,0.0,0,3,Road,26.85,31.4
627,-517194870.732115,-519845522.34943646,0.0,0,3,Road,26.85,31.4
628,-1136096148.7786853,-1100725942.6833758,0.0,0,3,Road,26.85,31.4
629,-1168986816.0156457,-1129603435.758485,0.0,0,3,Road,26.85,31.4
648,-1766017020.9997876,-1767748888.7264156,0.0,0,3,Road,26.85,31.4
662,-1764165606.4558048,-1574641632.5233703,0.0,0,3,Road,26.85,31.4
669,-53659845.37507561,-116462311.8569538,0.3333333333333333,1,3,Road,26.85,31.4
670,-481374901.99201155,-466478715.7250358,0.0,0,3,Road,26.85,31.4
673,-74784183.16756044,-104964509.94782163,0.3333333333333333,1,3,Road,26.85,31.4
678,-1275198195.6289613,-1246556695.6342542,0.0,0,3,Road,26.85,31.4
680,-1189185297.5029202,-1201376796.5312734,0.0,0,3,Road,26.85,31.4
682,-2986457785.0582604,-2940578565.640736,0.0,0,3,Road,26.85,31.4
689,-1246176937.3656437,-1148031177.9693775,0.0,0,3,Road,26.85,31.4
694,-795929870.915279,-823547464.8086972,0.0,0,3,Road,26.85,31.4
726,-895978767.6874429,-862046953.2952336,0.0,0,3,Road,26.85,31.4
736,-869223530.0145006,-871588844.8859171,0.0,0,3,Road,26.85,31.4
750,-1630794144.7287178,-1507279936.3326678,0.0,0,3,Road,26.85,31.4
755,-1627950107.7475855,-1625634077.4524457,0.0,0,3,Road,26.85,31.4
759,-3229553957.280319,-3004097805.955078,0.0,0,3,Road,26.85,31.4
761,-254574250.16886416,-293198251.4507372,0.0,0,3,Road,26.85,31.4
764,-1950134951.9635468,-1954742648.3696122,0.0,0,3,Road,26.85,31.4
767,-185198478.0851349,-215667903.69143116,0.0,0,3,Road,26.85,31.4
770,-274053096.94394976,-291642995.2215719,0.0,0,3,Road,26.85,31.4
775,-1566382208.9503386,-1428211248.2714841,0.0,0,3,Road,26.85,31.4
776,-1142157848.9141862,-1090348929.8276558,0.0,0,3,Road,26.85,31.4
780,-701195572.81599,-713171236.0288441,0.0,0,3,Road,26.85,31.4
789,-1438190812.379737,-1368708129.0180666,0.0,0,3,Road,26.85,31.4
791,-830211077.190616,-811745427.3956178,0.0,0,3,Road,26.85,31.4
809,-922319254.6942543,-902669161.0639924,0.0,0,3,Road,26.85,31.4
810,-1147165572.196387,-1152347506.8934348,0.0,0,3,Road,26.85,31.4
811,-343441225.69171023,-343664610.28299606,0.0,0,3,Road,26.85,31.4
813,-1000754162.6242465,-1073504510.682744,0.0,0,3,Road,26.85,31.4
822,-487549612.08161926,-474210014.1686625,0.0,0,3,Road,26.85,31.4
831,-1167486112.3386366,-1130518427.8322709,0.0,0,3,Road,26.85,31.4
837,-1260319783.599108,-1261352309.5519981,0.0,0,3,Road,26.85,31.4
858,-1601930630.2432764,-1612539479.337216,0.0,0,3,Road,26.85,31.4
863,-901367289.9544458,-916966791.7599065,0.0,0,3,Road,26.85,31.4
866,-839695564.8719937,-828993274.4926298,0.0,0,3,Road,26.85,31.4
873,-1918169782.1959546,-1799840105.9323697,0.0,0,3,Road,26.85,31.4
878,-1435493605.0876954,-1412298480.5063677,0.0,0,3,Road,26.85,31.4
887,-595021746.7085648,-527938571.92090726,0.0,0,3,Road,26.85,31.4
895,-2178306747.981673,-2085466798.7942762,0.0,0,3,Road,26.85,31.4
935,-1149340394.825236,-1128557548.9161372,0.0,0,3,Road,26.85,31.4
938,-914913450.0049609,-971332163.0366293,0.0,0,3,Road,26.85,31.4
940,-619243968.6873729,-601578997.4999652,0.0,0,3,Road,26.85,31.4
945,-1372780258.491545,-1210081997.8623643,0.0,0,3,Road,26.85,31.4
952,-2753236014.7967267,-2694906434.286624,0.0,0,3,Road,26.85,31.4
958,-700944341.9145027,-712799882.7933074,0.0,0,3,Road,26.85,31.4
964,-783786038.1364692,-783860319.8036385,0.0,0,3,Road,26.85,31.4
970,-519641945.3922699,-482524748.5581713,0.0,0,3,Road,26.85,31.4
971,-939785498.9694523,-881005339.2146778,0.0,0,3,Road,26.85,31.4
987,-403648470.19158155,-404940828.29213023,0.0,0,3,Road,26.85,31.4
0,-182342948.2743895,-246827400.60607815,0.3333333333333333,1,3,Road,26.96375,31.4
2,-1012076486.0872421,-925080951.0579951,0.0,0,3,Road,26.96375,31.4
9,-143769294.754133,-558750904.3536127,0.3333333333333333,1,3,Road,26.96375,31.4
12,-1158212796.5928216,-1169402203.1220202,0.0,0,3,Road,26.96375,31.4
15,-192046548.55679873,-238103959.50814632,0.0,0,3,Road,26.96375,31.4
17,-2901235513.5292115,-2933454394.6365848,0.0,0,3,Road,26.96375,31.4
25,-1437292054.0209677,-1391926718.7730432,0.0,0,3,Road,26.96375,31.4
27,-1338146898.3863637,-1296571221.83304,0.0,0,3,Road,26.96375,31.4
28,-2879266254.1635227,-2941056148.050168,0.0,0,3,Road,26.96375,31.4
57,-298722505.3809831,-321683364.33466494,0.0,0,3,Road,26.96375,31.4
62,-161326479.07751134,-175595537.15820718,0.0,0,3,Road,26.96375,31.4
63,-2108290947.7128983,-1985179297.668326,0.0,0,3,Road,26.96375,31.4
73,-765750904.6032766,-708494613.5069668,0.0,0,3,Road,26.96375,31.4
90,-1125692807.0928922,-1125401115.3232844,0.0,0,3,Road,26.96375,31.4
94,-163242243.36909604,-167657985.3663009,0.0,0,3,Road,26.96375,31.4
103,-1112969683.4287622,-1024673123.6862514,0.0,0,3,Road,26.96375,31.4
104,-1001639275.5335766,-1000090594.0410992,0.0,0,3,Road,26.96375,31.4
109,-2996229138.222471,-2765403567.0512447,0.0,0,3,Road,26.96375,31.4
114,-618989907.6948122,-582921208.46684,0.0,0,3,Road,26.96375,31.4
126,-1632968027.7909095,-1502900007.580273,0.0,0,3,Road,26.96375,31.4
140,-663962194.0301002,-663339836.5331507,0.0,0,3,Road,26.96375,31.4
143,-469252404.4447203,-468641752.0895046,0.0,0,3,Road,26.96375,31.4
144,-1582570771.0317879,-1548959450.8538234,0.0,0,3,Road,26.96375,31.4
150,-1026543500.6912584,-929721716.0717916,0.0,0,3,Road,26.96375,31.4
152,-636388207.155051,-1063318407.3586819,0.3333333333333333,1,3,Road,26.96375,31.4
176,-1725214184.4217756,-1776313993.8793702,0.0,0,3,Road,26.96375,31.4
177,-412021031.6211899,-417146428.69751227,0.0,0,3,Road,26.96375,31.4
195,-943603677.4162216,-846653523.9108658,0.0,0,3,Road,26.96375,31.4
197,-524118187.7689116,-514142045.0047492,0.0,0,3,Road,26.96375,31.4
201,-1728611658.9682713,-1602250725.6503215,0.0,0,3,Road,26.96375,31.4
202,-612157658.0789657,-573244199.2578232,0.0,0,3,Road,26.96375,31.4
206,-1199581791.3096292,-1201176021.366986,0.0,0,3,Road,26.96375,31.4
209,-855554572.3502897,-876852777.7773844,0.0,0,3,Road,26.96375,31.4
227,-291674850.8106087,-293289004.59596384,0.0,0,3,Road,26.96375,31.4
233,-995323872.1601189,-990600403.4137121,0.0,0,3,Road,26.96375,31.4
