mode,development,scenario,score_id,standalone_value,integrated_value
Rail,101027,scenario_10,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_10,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_10,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_10,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_10,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_10,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_10,rail_tts_cost,11410852.470371978,14437566.285629498
Rail,101027,scenario_11,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_11,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_11,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_11,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_11,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_11,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_11,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_11,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_11,rail_tts_cost,8317815.737387562,11609894.17436923
Rail,101027,scenario_12,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_12,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_12,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_12,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_12,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_12,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_12,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_12,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_12,rail_tts_cost,15690038.286726296,17702680.314520735
Rail,101027,scenario_13,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_13,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_13,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_13,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_13,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_13,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_13,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_13,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_13,rail_tts_cost,10670816.579219198,12443011.49311421
Rail,101027,scenario_14,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_14,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_14,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_14,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_14,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_14,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_14,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_14,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_14,rail_tts_cost,7679362.911949898,13193100.08887712
Rail,101027,scenario_15,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_15,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_15,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_15,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_15,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_15,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_15,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_15,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_15,rail_tts_cost,6267368.872846795,9723525.907543523
Rail,101027,scenario_16,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_16,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_16,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_16,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_16,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_16,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_16,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_16,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_16,rail_tts_cost,10671003.339727826,14298952.635029254
Rail,101027,scenario_17,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_17,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_17,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_17,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_17,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_17,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_17,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_17,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_17,rail_tts_cost,9509657.310264684,13793567.835782971
Rail,101027,scenario_18,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_18,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_18,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_18,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_18,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_18,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_18,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_18,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_18,rail_tts_cost,6623638.893914787,8428976.28835148
Rail,101027,scenario_19,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_19,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_19,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_19,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_19,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_19,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_19,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_19,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_19,rail_tts_cost,9700240.125494959,10933968.095205735
Rail,101027,scenario_20,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_20,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_20,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_20,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_20,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_20,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_20,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_20,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_20,rail_tts_cost,11028754.042261587,15878278.533026729
Rail,101027,scenario_21,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_21,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_21,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_21,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_21,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_21,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_21,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_21,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_21,rail_tts_cost,11775862.932926018,14118432.040493442
Rail,101027,scenario_22,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_22,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_22,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_22,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_22,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_22,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_22,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_22,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_22,rail_tts_cost,13169633.994614676,12233628.980240243
Rail,101027,scenario_23,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_23,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_23,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_23,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_23,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_23,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_23,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_23,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_23,rail_tts_cost,5923739.423078458,8493680.1140621
Rail,101027,scenario_24,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_24,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_24,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_24,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_24,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_24,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_24,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_24,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_24,rail_tts_cost,11795039.288634103,14988852.530207492
Rail,101027,scenario_25,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_25,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_25,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_25,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_25,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_25,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_25,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_25,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_25,rail_tts_cost,8487877.556287568,12168881.105824756
Rail,101027,scenario_26,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_26,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_26,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_26,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_26,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_26,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_26,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_26,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_26,rail_tts_cost,5051655.160328309,8275425.556778727
Rail,101027,scenario_27,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_27,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_27,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_27,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_27,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_27,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_27,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_27,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_27,rail_tts_cost,8002543.347539239,11312388.744317766
Rail,101027,scenario_28,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_28,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_28,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_28,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_28,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_28,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_28,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_28,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_28,rail_tts_cost,6059291.883151215,6168632.29647242
Rail,101027,scenario_29,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_29,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_29,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_29,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_29,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_29,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_29,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_29,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_29,rail_tts_cost,10098641.8793131,13809187.12593389
Rail,101027,scenario_30,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_30,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_30,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_30,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_30,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_30,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_30,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_30,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_30,rail_tts_cost,10993974.295879211,12363182.343458107
Rail,101027,scenario_31,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_31,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_31,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_31,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_31,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_31,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_31,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_31,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_31,rail_tts_cost,10724750.149287265,14261847.778402083
Rail,101027,scenario_32,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_32,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_32,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_32,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_32,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_32,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_32,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_32,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_32,rail_tts_cost,14581507.379413625,14584979.891110795
Rail,101027,scenario_33,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_33,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_33,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_33,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_33,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_33,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_33,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_33,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_33,rail_tts_cost,9606381.368766217,10742108.376488917
Rail,101027,scenario_34,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_34,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_34,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_34,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_34,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_34,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_34,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_34,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_34,rail_tts_cost,12125365.775492929,16821114.884973966
Rail,101027,scenario_35,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_35,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_35,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_35,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_35,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_35,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_35,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_35,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_35,rail_tts_cost,11320492.21294697,14101350.77005923
Rail,101027,scenario_36,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_36,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_36,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_36,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_36,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_36,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_36,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_36,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_36,rail_tts_cost,12078499.88556036,11853095.783670077
Rail,101027,scenario_37,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_37,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_37,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_37,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_37,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_37,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_37,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_37,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_37,rail_tts_cost,13022672.37336329,16435059.383787295
Rail,101027,scenario_38,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_38,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_38,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_38,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_38,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_38,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_38,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_38,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_38,rail_tts_cost,10728733.815006394,13439715.00322614
Rail,101027,scenario_39,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_39,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_39,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_39,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_39,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_39,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_39,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_39,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_39,rail_tts_cost,11069227.225405673,12423217.623185707
Rail,101027,scenario_40,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_40,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_40,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_40,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_40,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_40,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_40,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_40,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_40,rail_tts_cost,9486589.902330209,14823711.275503134
Rail,101027,scenario_41,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_41,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_41,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_41,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_41,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_41,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_41,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_41,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_41,rail_tts_cost,10350119.99290606,14977713.310235022
Rail,101027,scenario_42,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_42,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_42,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_42,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_42,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_42,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_42,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_42,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_42,rail_tts_cost,11424399.672394302,16635512.18224926
Rail,101027,scenario_43,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_43,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_43,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_43,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_43,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_43,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_43,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_43,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_43,rail_tts_cost,13174497.748339767,12796453.153439801
Rail,101027,scenario_44,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_44,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_44,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_44,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_44,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_44,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_44,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_44,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_44,rail_tts_cost,11459018.514012154,14533825.012132524
Rail,101027,scenario_45,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_45,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_45,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_45,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_45,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_45,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_45,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_45,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_45,rail_tts_cost,8387288.977918031,12327543.621676728
Rail,101027,scenario_46,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_46,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_46,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_46,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_46,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_46,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_46,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_46,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_46,rail_tts_cost,12053101.932354301,13589319.097789517
Rail,101027,scenario_47,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_47,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_47,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_47,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_47,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_47,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_47,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_47,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_47,rail_tts_cost,7930238.525449569,9489766.736180037
Rail,101027,scenario_48,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_48,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_48,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_48,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_48,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_48,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_48,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_48,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_48,rail_tts_cost,9955374.609955668,10225943.481744267
Rail,101027,scenario_49,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_49,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_49,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_49,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_49,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_49,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_49,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_49,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_49,rail_tts_cost,11758240.969711363,12954730.137712855
Rail,101027,scenario_50,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_50,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_50,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_50,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_50,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_50,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_50,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_50,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_50,rail_tts_cost,8806839.65894875,12693101.404349275
Rail,101027,scenario_51,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_51,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_51,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_51,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_51,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_51,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_51,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_51,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_51,rail_tts_cost,10966172.796940768,13069668.90789673
Rail,101027,scenario_52,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_52,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_52,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_52,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_52,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_52,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_52,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_52,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_52,rail_tts_cost,14522555.81430082,17746697.70415796
Rail,101027,scenario_53,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_53,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_53,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_53,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_53,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_53,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_53,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_53,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_53,rail_tts_cost,13233327.187631216,16358331.552557264
Rail,101027,scenario_54,rail_accident_cost,,114229.1897719822
Rail,101027,scenario_54,rail_airpollution_cost,,519354.5062212861
Rail,101027,scenario_54,rail_co2_cost,,15275.13253592018
Rail,101027,scenario_54,rail_construction_cost,63332000.0,1730197.7303821358
Rail,101027,scenario_54,rail_land_consumption_cost,,2290.3999999999996
Rail,101027,scenario_54,rail_maint_cost,1234974.0,1302897.5699999998
Rail,101027,scenario_54,rail_noise_cost,,236120.92330640942
Rail,101027,scenario_54,rail_operation_cost,7133884.724548768,7526248.38439895
Rail,101027,scenario_54,rail_tts_cost,15135616.400307987,18756848.593160205
Rail,101027,scenario_55,rail_accident_cost,,114229.1897719822
