development,scenario,total_mmin,top_edge,top_delta_delay,top_vcr,top_sq_vcr,n_more_delay,n_less_delay,max_delta_delay,min_delta_delay
987,scenario_64,-0.0001864682336635888,178,0.013289653358214082,4.071585195515439,4.070969540360378,1,0,0.013289653358214082,0.0
0,scenario_70,0.0058410176049242726,86,3.5897112837801615e-08,1.0572839422447384,1.0572839011936916,0,17,3.5897112837801615e-08,-0.24001114145186264
2,scenario_70,-0.006155395878553507,178,0.41230464755340535,2.723904049079312,2.6900834474156134,29,1,0.41230464755340535,-0.05020332028924801
9,scenario_70,0.044764462908113374,0,0.0,0.0,0.0,0,39,0.0,-1.7487531667665834
12,scenario_70,-0.0009529000773524168,103,0.0001032667214952987,0.22270052627654416,0.2222910859399638,0,3,0.0001032667214952987,-0.19168053496028636
15,scenario_70,0.004158180936390767,86,3.5974846879227584e-08,1.057283942333633,1.0572839011936916,0,12,3.5974846879227584e-08,-0.1674632947121708
17,scenario_70,-1.0894825962604958e-06,103,0.001783487102221315,0.22921972344776634,0.2222910859399638,0,3,0.001783487102221315,-0.16520326899324145
25,scenario_70,-0.0055601112895911796,178,0.4405981375395136,2.726203415846443,2.6900834474156134,33,1,0.4405981375395136,-0.0932024579881463
27,scenario_70,-0.005266770127023338,178,0.40990378226877056,2.723708809488046,2.6900834474156134,33,1,0.40990378226877056,-0.11859865555456772
28,scenario_70,0.00012674466574157125,103,0.0005986308961620779,0.2246500987417292,0.2222910859399638,0,14,0.0005986308961620779,-0.4707951850732759
57,scenario_70,0.003964582581418334,86,3.683655203090552e-08,1.0572839433190575,1.0572839011936916,0,5,3.683655203090552e-08,-0.08579021029150269
62,scenario_70,0.0010053103325803532,91,0.015607836193972435,0.6146329824073307,0.5927100266000344,1,2,0.015607836193972435,-0.04883932614001196
63,scenario_70,-0.015199936514973176,178,0.46789386604941896,2.728419125897916,2.6900834474156134,31,1,0.46789386604941896,-0.08174075121644964
73,scenario_70,-0.006087123337772093,178,0.23143344761371054,2.709140274625049,2.6900834474156134,15,0,0.23143344761371054,-0.00596065149426428
90,scenario_70,0.00016592589792096987,124,3.894837445006516e-06,1.2213174010364192,1.2213139599624734,0,2,3.894837445006516e-06,-0.011907916148622633
94,scenario_70,0.00012796567095199135,91,0.00140492330972819,0.5947299220827863,0.5927100266000344,0,0,0.00140492330972819,-0.0074977385571433075
103,scenario_70,-0.006891392228179611,178,0.4233488839105597,2.7248019197771347,2.6900834474156134,29,1,0.4233488839105597,-0.08458729637261664
104,scenario_70,0.0001099630541888764,0,0.0,0.0,0.0,0,0,0.0,-0.008239978204056086
109,scenario_70,-0.02613452923567337,178,0.8963596816283435,2.7628746500730457,2.6900834474156134,36,1,0.8963596816283435,-0.08041600258864179
114,scenario_70,-0.0008586232527733082,86,0.23088122102729525,1.2857807074520466,1.0572839011936916,3,0,0.23088122102729525,-0.007326431038930381
126,scenario_70,-0.016170032093572078,178,0.4809849995222777,2.7294808954611964,2.6900834474156134,31,1,0.4809849995222777,-0.050250362962283024
140,scenario_70,-0.0003093884843902197,178,0.011450450551969027,2.691030753464675,2.6900834474156134,1,0,0.011450450551969027,-4.094942629428999e-07
143,scenario_70,-9.143501652998384e-05,89,0.002466072822557397,0.5103827871003912,0.5020815654692201,0,0,0.002466072822557397,-0.001513377032618557
144,scenario_70,-0.005345615178084466,178,0.33840889677405883,2.7178858053528243,2.6900834474156134,29,1,0.33840889677405883,-0.0774136754199306
150,scenario_70,-0.009282280346589743,178,0.3936488556208104,2.722386434837975,2.6900834474156134,28,0,0.3936488556208104,-0.0036090610117471833
152,scenario_70,0.04540196007549658,0,0.0,0.0,0.0,0,39,0.0,-1.8078664894274503
176,scenario_70,0.003173098706369172,91,0.00011640909168342262,0.5928777572433669,0.5927100266000344,0,13,0.00011640909168342262,-0.18648429230853836
177,scenario_70,0.00026992868524673393,87,0.005900934184594919,1.2923414332164855,1.277813237970788,0,2,0.005900934184594919,-0.12984597503091133
195,scenario_70,-0.009875169718369376,178,0.3783967432964488,2.721144823093109,2.6900834474156134,26,0,0.3783967432964488,-0.005089280141188368
197,scenario_70,-0.0011272927249169444,178,0.03848570703404164,2.693265554084612,2.6900834474156134,2,0,0.03848570703404164,-4.6408902742989255e-07
201,scenario_70,-0.015020431785109103,178,0.47133515823404437,2.7286982914063485,2.6900834474156134,31,1,0.47133515823404437,-0.06403085259843899
202,scenario_70,-0.003590766913853004,178,0.16907188294752018,2.7040237610250193,2.6900834474156134,11,0,0.16907188294752018,-0.003417125549838307
206,scenario_70,0.00030976685387839096,124,3.2088702006660696e-07,1.221314243465438,1.2213139599624734,0,2,3.2088702006660696e-07,-0.017775587271547266
209,scenario_70,-0.0004341676737517119,0,0.0,0.0,0.0,0,3,0.0,-0.3853975703878574
227,scenario_70,0.0001941045642773388,178,0.0024682104205666633,2.6902876841618006,2.6900834474156134,0,1,0.0024682104205666633,-0.013052419194945264
233,scenario_70,-0.0004611475298478035,178,0.010878868877551184,2.690983477070323,2.6900834474156134,1,0,0.010878868877551184,-0.0014894190042538114
240,scenario_70,-2.6339431557338686e-05,178,0.0025445982128644573,2.690294004668067,2.6900834474156134,0,0,0.0025445982128644573,-0.009485401428126261
243,scenario_70,-0.006069972905339324,178,0.18010532231333443,2.7049299967200047,2.6900834474156134,11,1,0.18010532231333443,-0.4558880548203732
245,scenario_70,-0.005724362884469097,178,0.37907970462109475,2.721200437129122,2.6900834474156134,31,1,0.37907970462109475,-0.06768271236932044
249,scenario_70,-0.01494152163433202,178,0.44430630373689795,2.726504571404597,2.6900834474156134,29,1,0.44430630373689795,-0.07260958778762916
250,scenario_70,0.0005307048798602773,178,0.0020914810426333474,2.6902565123796203,2.6900834474156134,0,2,0.0020914810426333474,-0.05750439206294522
254,scenario_70,0.05152646638016665,0,0.0,0.0,0.0,0,40,0.0,-2.08322248550947
255,scenario_70,-3.4621811537537725e-05,178,0.05106046281150256,2.6943041301878585,2.6900834474156134,2,1,0.05106046281150256,-0.04755818186086391
261,scenario_70,-0.003827098391687032,178,0.20102666953440718,2.706647213284663,2.6900834474156134,13,0,0.20102666953440718,-0.001778618050305436
267,scenario_70,-0.0003477097472641617,178,0.00987090402939117,2.6909001039229077,2.6900834474156134,0,4,0.00987090402939117,-0.04819048513762492
270,scenario_70,0.00018755400270584506,178,0.04079739618552125,2.693456523521183,2.6900834474156134,2,1,0.04079739618552125,-0.048921508077394815
273,scenario_70,6.559647879912518e-06,178,0.002500100490738788,2.6902903228240187,2.6900834474156134,0,2,0.002500100490738788,-0.019437505009528455
