ID_edge,length_m,flow,development,scenario,capacity,ffs,length_m_geom,fftt_min,flow_cap,link_tt_min,delay_min,run,case,case_type
29,2447.233413479223,3258.128636477875,0,scenario_44,2391.0,98.0,2447.233413479223,1.4983061715178918,1.3626635869836365,2.193839393529174,0.695533222011282,2iter_xscen_xdev_test,dev0,development
30,2208.921363389983,3258.128636477875,0,scenario_44,2608.0,99.0,2208.921363389983,1.3387402202363534,1.249282452637222,1.8610854101403376,0.5223451899039842,2iter_xscen_xdev_test,dev0,development
31,782.2308016477537,3258.128636477875,0,scenario_44,2746.0,99.0,782.2308016477537,0.4740792737259113,1.18649986761758,0.6409293331547422,0.1668500594288309,2iter_xscen_xdev_test,dev0,development
32,4235.803391000821,3258.128636477875,0,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3626635869836365,4.327059380136453,1.3718477119963457,2iter_xscen_xdev_test,dev0,development
33,1142.2004966082045,3258.128636477875,0,scenario_44,2391.0,100.0,1142.2004966082043,0.6853202979649226,1.3626635869836365,1.003454898231823,0.31813460026690044,2iter_xscen_xdev_test,dev0,development
34,3201.231578453541,3258.128636477875,0,scenario_44,2391.0,100.0,3201.231578453541,1.9207389470721246,1.3626635869836365,2.812370960538525,0.8916320134664006,2iter_xscen_xdev_test,dev0,development
35,1834.4909824602885,3259.351995759484,0,scenario_44,2391.0,87.0,1834.4909824602885,1.2651661948001989,1.3631752387116203,1.8529139313530496,0.5877477365528507,2iter_xscen_xdev_test,dev0,development
36,3652.46808775102,0.0,0,scenario_44,3250.0,99.0,3652.4680877510195,2.2136170228794056,0.0,2.2136170228794056,0.0,2iter_xscen_xdev_test,dev0,development
37,2087.5000694047385,0.0,0,scenario_44,3383.0,100.0,2087.5000694047385,1.252500041642843,0.0,1.252500041642843,0.0,2iter_xscen_xdev_test,dev0,development
38,2.9651927315463684,0.0,0,scenario_44,3383.0,100.0,2.9651927315463684,0.001779115638927821,0.0,0.001779115638927821,0.0,2iter_xscen_xdev_test,dev0,development
39,429.0603753941272,0.0,0,scenario_44,3325.0,120.0,429.06037539412716,0.21453018769706358,0.0,0.21453018769706358,0.0,2iter_xscen_xdev_test,dev0,development
40,4272.879103330798,0.0,0,scenario_44,3083.0,116.0,4272.879103330798,2.2101098810331714,0.0,2.2101098810331714,0.0,2iter_xscen_xdev_test,dev0,development
41,424.7698655376553,0.0,0,scenario_44,1239.0,92.0,424.7698655376553,0.27702382535064474,0.0,0.27702382535064474,0.0,2iter_xscen_xdev_test,dev0,development
42,5584.246522656695,0.0,0,scenario_44,2333.0,119.0,5584.246522656695,2.815586482011779,0.0,2.815586482011779,0.0,2iter_xscen_xdev_test,dev0,development
43,5376.107615468753,0.0,0,scenario_44,2333.0,119.0,5376.107615468753,2.710642495194329,0.0,2.710642495194329,0.0,2iter_xscen_xdev_test,dev0,development
44,4705.268039949857,0.0,0,scenario_44,2335.0,118.0,4705.268039949857,2.3925091728558594,0.0,2.3925091728558594,0.0,2iter_xscen_xdev_test,dev0,development
45,5931.50774269518,0.0,0,scenario_44,2333.0,120.0,5931.50774269518,2.96575387134759,0.0,2.96575387134759,0.0,2iter_xscen_xdev_test,dev0,development
46,3019.908646687248,0.0,0,scenario_44,2338.0,118.0,3019.908646687248,1.5355467695019904,0.0,1.5355467695019904,0.0,2iter_xscen_xdev_test,dev0,development
