development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
670,scenario_29,delay_min,1.793713145570993,175,5286.2980122217705,3091.257748958448,2200.0,1.4051171586174762,3.1717788073330624,4.965491952904055,1.793713145570993
670,scenario_29,delay_min,1.5065319560162065,176,4439.9389635413945,3091.257748958448,2200.0,1.4051171586174762,2.663963378124837,4.170495334141044,1.5065319560162065
670,scenario_29,delay_min,1.5039573307548928,98,2007.6948653871616,3099.8249913234986,1536.0,2.018115228726236,1.115386036326201,2.6193433670810937,1.5039573307548928
670,scenario_29,delay_min,1.3685546420816022,32,4235.803391000821,3091.257748958448,2391.0,1.2928723333159546,2.9552116681401075,4.32376631022171,1.3685546420816022
670,scenario_29,delay_min,1.266770434066311,63,5114.75070314698,3091.257748958448,2333.0,1.3250140372732309,2.578865900746377,3.845636334812688,1.266770434066311
673,scenario_29,flow_capacity_ratio,4.2155507483958345,129,3327.5142290398862,3073.1364955805634,729.0,4.2155507483958345,2.079696393149929,18.507909193135845,16.428212799985914
673,scenario_29,flow_capacity_ratio,4.2155507483958345,130,225.05482885543543,3073.1364955805634,729.0,4.2155507483958345,0.13503289731326126,1.201702618608959,1.0666697212956977
673,scenario_29,flow_capacity_ratio,3.0818985379262167,178,6719.55714161299,3081.8985379262167,1000.0,3.0818985379262167,5.039667856209742,23.81146843325385,18.771800577044107
673,scenario_29,flow_capacity_ratio,2.0063191948602146,98,2007.6948653871616,3081.7062833052896,1536.0,2.0063191948602146,1.115386036326201,2.5983318400722695,1.4829458037460685
673,scenario_29,flow_capacity_ratio,1.6987049848714157,126,1897.1851262924465,3076.354727602134,1811.0,1.6987049848714157,1.073878373373083,2.0314653080472316,0.9575869346741486
673,scenario_29,flow_capacity_ratio,1.5894625941939544,128,1875.2605068342427,3074.020657171108,1934.0,1.5894625941939544,0.9783967861743875,1.722196102061256,0.7437993158868684
673,scenario_29,flow_capacity_ratio,1.4211581283897396,92,2550.193392452562,3078.228506092176,2166.0,1.4211581283897396,1.577439211826327,2.4941543625040774,0.9167151506777504
673,scenario_29,flow_capacity_ratio,1.3968802252638925,174,6978.5477473254405,3073.1364955805634,2200.0,1.3968802252638925,4.187128648395264,6.521867551112788,2.3347389027175236
673,scenario_29,flow_capacity_ratio,1.3968802252638925,175,5286.2980122217705,3073.1364955805634,2200.0,1.3968802252638925,3.1717788073330624,4.940359616316229,1.7685808089831667
673,scenario_29,flow_capacity_ratio,1.3968802252638925,176,4439.9389635413945,3073.1364955805634,2200.0,1.3968802252638925,2.663963378124837,4.149386792737752,1.4854234146129146
673,scenario_29,delay_min,18.771800577044107,178,6719.55714161299,3081.8985379262167,1000.0,3.0818985379262167,5.039667856209742,23.81146843325385,18.771800577044107
673,scenario_29,delay_min,16.428212799985914,129,3327.5142290398862,3073.1364955805634,729.0,4.2155507483958345,2.079696393149929,18.507909193135845,16.428212799985914
673,scenario_29,delay_min,2.3347389027175236,174,6978.5477473254405,3073.1364955805634,2200.0,1.3968802252638925,4.187128648395264,6.521867551112788,2.3347389027175236
673,scenario_29,delay_min,2.160580539760364,68,8865.80644588534,3073.1364955805634,2335.0,1.3161184135248665,4.470154510530423,6.630735050290787,2.160580539760364
673,scenario_29,delay_min,2.024941436351307,61,8361.831024084971,3073.1364955805634,2333.0,1.317246676202556,4.1809155120424855,6.205856948393793,2.024941436351307
673,scenario_29,delay_min,1.7685808089831667,175,5286.2980122217705,3073.1364955805634,2200.0,1.3968802252638925,3.1717788073330624,4.940359616316229,1.7685808089831667
673,scenario_29,delay_min,1.4854234146129146,176,4439.9389635413945,3073.1364955805634,2200.0,1.3968802252638925,2.663963378124837,4.149386792737752,1.4854234146129146
