development,score_id,value,value_mode,development_label,value_mio_chf,plot_order
938,road_accident_cost,,standalone_annual_proxy,938,,5
938,road_airpollution_cost,,standalone_annual_proxy,938,,5
938,road_climate_cost,-431573.8798831158,standalone_annual_proxy,938,-0.4315738798831158,5
938,road_co2_cost,,standalone_annual_proxy,938,,5
938,road_construction_cost,-5035862.540363911,standalone_annual_proxy,938,-5.035862540363911,5
938,road_ecological_disruption_cost,-1393560.043815637,standalone_annual_proxy,938,-1.393560043815637,5
938,road_land_consumption_cost,-68806.97873277837,standalone_annual_proxy,938,-0.06880697873277837,5
938,road_maint_cost,-2999003.940605116,standalone_annual_proxy,938,-2.999003940605116,5
938,road_noise_cost,-22761366.795560993,standalone_annual_proxy,938,-22.761366795560992,5
938,road_tts_cost,2035208.144002546,standalone_annual_proxy,938,2.0352081440025462,5
94,road_accident_cost,,standalone_annual_proxy,94,,31
94,road_airpollution_cost,,standalone_annual_proxy,94,,31
94,road_climate_cost,-83079.33864819109,standalone_annual_proxy,94,-0.08307933864819109,31
94,road_co2_cost,,standalone_annual_proxy,94,,31
94,road_construction_cost,-3036773.6533515556,standalone_annual_proxy,94,-3.0367736533515557,31
94,road_ecological_disruption_cost,-266485.52569633146,standalone_annual_proxy,94,-0.26648552569633144,31
94,road_land_consumption_cost,-5561.565969448291,standalone_annual_proxy,94,-0.005561565969448291,31
94,road_maint_cost,-1571072.537806484,standalone_annual_proxy,94,-1.5710725378064838,31
94,road_noise_cost,-1571456.20303629,standalone_annual_proxy,94,-1.57145620303629,31
94,road_tts_cost,73552.00365749662,standalone_annual_proxy,94,0.07355200365749662,31
940,road_accident_cost,,standalone_annual_proxy,940,,72
940,road_airpollution_cost,,standalone_annual_proxy,940,,72
940,road_climate_cost,-156537.38379786853,standalone_annual_proxy,940,-0.15653738379786852,72
940,road_co2_cost,,standalone_annual_proxy,940,,72
940,road_construction_cost,-3495134.027736471,standalone_annual_proxy,940,-3.495134027736471,72
940,road_ecological_disruption_cost,-493477.7999026049,standalone_annual_proxy,940,-0.4934777999026049,72
940,road_land_consumption_cost,-11849.564375542855,standalone_annual_proxy,940,-0.011849564375542855,72
940,road_maint_cost,-1898284.048445431,standalone_annual_proxy,940,-1.898284048445431,72
940,road_noise_cost,-10006059.446792033,standalone_annual_proxy,940,-10.006059446792033,72
940,road_tts_cost,-795085.0781381697,standalone_annual_proxy,940,-0.7950850781381698,72
945,road_accident_cost,,standalone_annual_proxy,945,,127
945,road_airpollution_cost,,standalone_annual_proxy,945,,127
945,road_climate_cost,-300559.7826164626,standalone_annual_proxy,945,-0.3005597826164626,127
945,road_co2_cost,,standalone_annual_proxy,945,,127
945,road_construction_cost,-4287775.2874215385,standalone_annual_proxy,945,-4.287775287421539,127
945,road_ecological_disruption_cost,-968855.3292405255,standalone_annual_proxy,945,-0.9688553292405255,127
945,road_land_consumption_cost,-100761.26517864378,standalone_annual_proxy,945,-0.10076126517864378,127
945,road_maint_cost,-2464633.999483154,standalone_annual_proxy,945,-2.464633999483154,127
945,road_noise_cost,-9706959.8759299,standalone_annual_proxy,945,-9.706959875929899,127
945,road_tts_cost,-7211485.219625199,standalone_annual_proxy,945,-7.2114852196251995,127
952,road_accident_cost,,standalone_annual_proxy,952,,106
952,road_airpollution_cost,,standalone_annual_proxy,952,,106
952,road_climate_cost,-1079691.996312229,standalone_annual_proxy,952,-1.079691996312229,106
952,road_co2_cost,,standalone_annual_proxy,952,,106
952,road_construction_cost,-43102442.012077734,standalone_annual_proxy,952,-43.10244201207773,106
952,road_ecological_disruption_cost,-2418823.294302534,standalone_annual_proxy,952,-2.418823294302534,106
952,road_land_consumption_cost,-203681.70075675863,standalone_annual_proxy,952,-0.20368170075675862,106
952,road_maint_cost,-22029668.07686504,standalone_annual_proxy,952,-22.02966807686504,106
952,road_noise_cost,-24130539.717572644,standalone_annual_proxy,952,-24.130539717572645,106
952,road_tts_cost,-4750133.561245698,standalone_annual_proxy,952,-4.750133561245698,106
958,road_accident_cost,,standalone_annual_proxy,958,,17
958,road_airpollution_cost,,standalone_annual_proxy,958,,17
958,road_climate_cost,-240438.61285326647,standalone_annual_proxy,958,-0.24043861285326648,17
958,road_co2_cost,,standalone_annual_proxy,958,,17
958,road_construction_cost,-3929854.146278769,standalone_annual_proxy,958,-3.929854146278769,17
958,road_ecological_disruption_cost,-778148.27753294,standalone_annual_proxy,958,-0.77814827753294,17
958,road_land_consumption_cost,-45074.70029425527,standalone_annual_proxy,958,-0.045074700294255275,17
958,road_maint_cost,-2209041.5703999675,standalone_annual_proxy,958,-2.2090415703999673,17
958,road_noise_cost,-14064471.994590169,standalone_annual_proxy,958,-14.06447199459017,17
958,road_tts_cost,303893.91017104324,standalone_annual_proxy,958,0.3038939101710432,17
964,road_accident_cost,,standalone_annual_proxy,964,,36
964,road_airpollution_cost,,standalone_annual_proxy,964,,36
964,road_climate_cost,-204930.867418552,standalone_annual_proxy,964,-0.204930867418552,36
964,road_co2_cost,,standalone_annual_proxy,964,,36
964,road_construction_cost,-3761472.264929441,standalone_annual_proxy,964,-3.761472264929441,36
964,road_ecological_disruption_cost,-653211.1113067025,standalone_annual_proxy,964,-0.6532111113067025,36
964,road_land_consumption_cost,-12254.086256916084,standalone_annual_proxy,964,-0.012254086256916083,36
964,road_maint_cost,-2088585.3300789963,standalone_annual_proxy,964,-2.0885853300789963,36
964,road_noise_cost,-15817250.48594952,standalone_annual_proxy,964,-15.81725048594952,36
964,road_tts_cost,38730.128477179984,standalone_annual_proxy,964,0.038730128477179986,36
970,road_accident_cost,,standalone_annual_proxy,970,,84
970,road_airpollution_cost,,standalone_annual_proxy,970,,84
970,road_climate_cost,-147261.5938893603,standalone_annual_proxy,970,-0.14726159388936028,84
970,road_co2_cost,,standalone_annual_proxy,970,,84
970,road_construction_cost,-3390006.9285997166,standalone_annual_proxy,970,-3.3900069285997168,84
970,road_ecological_disruption_cost,-478333.1422765359,standalone_annual_proxy,970,-0.4783331422765359,84
970,road_land_consumption_cost,-82213.99716278436,standalone_annual_proxy,970,-0.08221399716278437,84
970,road_maint_cost,-1823461.1760426213,standalone_annual_proxy,970,-1.8234611760426214,84
970,road_noise_cost,-4788575.69614775,standalone_annual_proxy,970,-4.78857569614775,84
970,road_tts_cost,-1610339.6660772834,standalone_annual_proxy,970,-1.6103396660772835,84
971,road_accident_cost,,standalone_annual_proxy,971,,46
971,road_airpollution_cost,,standalone_annual_proxy,971,,46
971,road_climate_cost,-194278.1469443573,standalone_annual_proxy,971,-0.1942781469443573,46
971,road_co2_cost,,standalone_annual_proxy,971,,46
971,road_construction_cost,-9362002.25656342,standalone_annual_proxy,971,-9.36200225656342,46
971,road_ecological_disruption_cost,-447856.1245904661,standalone_annual_proxy,971,-0.4478561245904661,46
971,road_land_consumption_cost,-81664.03135773717,standalone_annual_proxy,971,-0.08166403135773717,46
971,road_maint_cost,-4738899.308415321,standalone_annual_proxy,971,-4.738899308415321,46
971,road_noise_cost,-8830614.343917262,standalone_annual_proxy,971,-8.830614343917262,46
971,road_tts_cost,-67708.70085274821,standalone_annual_proxy,971,-0.06770870085274822,46
987,road_accident_cost,,standalone_annual_proxy,987,,43
987,road_airpollution_cost,,standalone_annual_proxy,987,,43
987,road_climate_cost,-260796.27577346787,standalone_annual_proxy,987,-0.26079627577346787,43
987,road_co2_cost,,standalone_annual_proxy,987,,43
987,road_construction_cost,-4068932.96558779,standalone_annual_proxy,987,-4.06893296558779,43
987,road_ecological_disruption_cost,-837607.1498191872,standalone_annual_proxy,987,-0.8376071498191873,43
987,road_land_consumption_cost,-98926.50624220744,standalone_annual_proxy,987,-0.09892650624220745,43
987,road_maint_cost,-2308269.015019982,standalone_annual_proxy,987,-2.3082690150199823,43
987,road_noise_cost,-5106188.825161337,standalone_annual_proxy,987,-5.106188825161337,43
987,road_tts_cost,-33665.38930770483,standalone_annual_proxy,987,-0.033665389307704824,43
0,road_accident_cost,-43445.74595760804,integrated,0,-0.043445745957608035,2
0,road_airpollution_cost,-9583.696122860581,integrated,0,-0.009583696122860582,2
0,road_climate_cost,,integrated,0,,2
0,road_co2_cost,-10834.414789807477,integrated,0,-0.010834414789807477,2
0,road_construction_cost,4187558.6529210783,integrated,0,4.187558652921078,2
0,road_ecological_disruption_cost,,integrated,0,,2
0,road_land_consumption_cost,102967.78920474809,integrated,0,0.10296778920474808,2
0,road_maint_cost,2513203.435361913,integrated,0,2.513203435361913,2
0,road_noise_cost,-5737.298327341154,integrated,0,-0.005737298327341153,2
0,road_tts_cost,2826133.182722616,integrated,0,2.826133182722616,2
103,road_accident_cost,579906.8324946368,integrated,103,0.5799068324946368,111
103,road_airpollution_cost,127921.63512676384,integrated,103,0.12792163512676383,111
103,road_climate_cost,,integrated,103,,111
103,road_co2_cost,144616.02682161002,integrated,103,0.14461602682161,111
103,road_construction_cost,7528675.319712497,integrated,103,7.528675319712497,111
103,road_ecological_disruption_cost,,integrated,103,,111
103,road_land_consumption_cost,191437.06023482743,integrated,103,0.19143706023482743,111
103,road_maint_cost,4760356.725318894,integrated,103,4.760356725318894,111
103,road_noise_cost,23444.31285022117,integrated,103,0.02344431285022117,111
103,road_tts_cost,-5638206.136899723,integrated,103,-5.638206136899723,111
104,road_accident_cost,29586.84676939901,integrated,104,0.02958684676939901,33
104,road_airpollution_cost,6526.5618628860275,integrated,104,0.0065265618628860276,33
104,road_climate_cost,,integrated,104,,33
104,road_co2_cost,7378.309732210037,integrated,104,0.007378309732210037,33
104,road_construction_cost,3437036.1236011744,integrated,104,3.4370361236011746,33
104,road_ecological_disruption_cost,,integrated,104,,33
104,road_land_consumption_cost,41252.849718938385,integrated,104,0.04125284971893838,33
104,road_maint_cost,1955423.5027994863,integrated,104,1.9554235027994862,33
104,road_noise_cost,4806.91549847191,integrated,104,0.00480691549847191,33
104,road_tts_cost,59778.19096856137,integrated,104,0.05977819096856137,33
109,road_accident_cost,894285.1204897307,integrated,109,0.8942851204897307,132
109,road_airpollution_cost,197270.33459920372,integrated,109,0.19727033459920373,132
109,road_climate_cost,,integrated,109,,132
109,road_co2_cost,223015.06677299883,integrated,109,0.22301506677299884,132
109,road_construction_cost,53760471.83852253,integrated,109,53.760471838522534,132
109,road_ecological_disruption_cost,,integrated,109,,132
109,road_land_consumption_cost,317243.43424887815,integrated,109,0.31724343424887813,132
109,road_maint_cost,25974546.43261869,integrated,109,25.974546432618688,132
109,road_noise_cost,30149.41859418607,integrated,109,0.03014941859418607,132
109,road_tts_cost,-11641193.552160433,integrated,109,-11.641193552160432,132
114,road_accident_cost,111399.416933429,integrated,114,0.111399416933429,53
114,road_airpollution_cost,24573.594873835424,integrated,114,0.024573594873835425,53
114,road_climate_cost,,integrated,114,,53
114,road_co2_cost,27780.56778164531,integrated,114,0.02778056778164531,53
114,road_construction_cost,4209804.160727747,integrated,114,4.209804160727747,53
114,road_ecological_disruption_cost,,integrated,114,,53
114,road_land_consumption_cost,104621.4827606165,integrated,114,0.1046214827606165,53
114,road_maint_cost,2529513.7102492102,integrated,114,2.5295137102492102,53
114,road_noise_cost,5894.385322332297,integrated,114,0.0058943853223322965,53
114,road_tts_cost,-275286.16480046435,integrated,114,-0.27528616480046436,53
12,road_accident_cost,193717.83918372347,integrated,12,0.19371783918372346,50
12,road_airpollution_cost,42732.21378510758,integrated,12,0.04273221378510758,50
12,road_climate_cost,,integrated,12,,50
12,road_co2_cost,48308.974230747284,integrated,12,0.04830897423074729,50
12,road_construction_cost,9055002.728806876,integrated,12,9.055002728806876,50
12,road_ecological_disruption_cost,,integrated,12,,50
12,road_land_consumption_cost,298979.3075733272,integrated,12,0.2989793075733272,50
12,road_maint_cost,5871949.71493947,integrated,12,5.87194971493947,50
12,road_noise_cost,7261.861686112742,integrated,12,0.007261861686112742,50
12,road_tts_cost,-182092.37980304065,integrated,12,-0.18209237980304066,50
126,road_accident_cost,574101.9322036544,integrated,126,0.5741019322036545,123
126,road_airpollution_cost,126641.13230223962,integrated,126,0.1266411323022396,123
126,road_climate_cost,,integrated,126,,123
126,road_co2_cost,143168.41218915916,integrated,126,0.14316841218915916,123
126,road_construction_cost,14504283.637852382,integrated,126,14.504283637852382,123
126,road_ecological_disruption_cost,,integrated,126,,123
126,road_land_consumption_cost,305789.92036976776,integrated,126,0.30578992036976776,123
126,road_maint_cost,8870754.008978862,integrated,126,8.870754008978862,123
126,road_noise_cost,17586.975671152875,integrated,126,0.017586975671152874,123
126,road_tts_cost,-6512044.135705178,integrated,126,-6.512044135705177,123
140,road_accident_cost,25726.984528725698,integrated,140,0.025726984528725697,48
140,road_airpollution_cost,5675.114938098241,integrated,140,0.005675114938098241,48
140,road_climate_cost,,integrated,140,,48
140,road_co2_cost,6415.744868258214,integrated,140,0.006415744868258215,48
140,road_construction_cost,3863766.176809583,integrated,140,3.863766176809583,48
140,road_ecological_disruption_cost,,integrated,140,,48
140,road_land_consumption_cost,78897.6022781194,integrated,140,0.0788976022781194,48
140,road_maint_cost,2275800.704989801,integrated,140,2.275800704989801,48
140,road_noise_cost,1684.8143211539877,integrated,140,0.0016848143211539877,48
140,road_tts_cost,-127835.67950330493,integrated,140,-0.12783567950330493,48
143,road_accident_cost,5959.363554351433,integrated,143,0.0059593635543514325,41
143,road_airpollution_cost,1314.5758723139875,integrated,143,0.0013145758723139874,41
143,road_climate_cost,,integrated,143,,41
143,road_co2_cost,1486.1343776696797,integrated,143,0.0014861343776696797,41
143,road_construction_cost,13101257.300429951,integrated,143,13.101257300429952,41
143,road_ecological_disruption_cost,,integrated,143,,41
143,road_land_consumption_cost,27148.933378833586,integrated,143,0.027148933378833586,41
143,road_maint_cost,6267922.781668804,integrated,143,6.267922781668804,41
143,road_noise_cost,5.815557666510534,integrated,143,5.815557666510534e-06,41
143,road_tts_cost,-24525.77437597639,integrated,143,-0.02452577437597639,41
144,road_accident_cost,343910.5215666932,integrated,144,0.3439105215666932,98
144,road_airpollution_cost,75863.21421125255,integrated,144,0.07586321421125254,98
144,road_climate_cost,,integrated,144,,98
144,road_co2_cost,85763.73035160397,integrated,144,0.08576373035160396,98
144,road_construction_cost,4428917.102532871,integrated,144,4.428917102532871,98
144,road_ecological_disruption_cost,,integrated,144,,98
144,road_land_consumption_cost,123871.14936821614,integrated,144,0.12387114936821614,98
144,road_maint_cost,2693916.6488083913,integrated,144,2.693916648808391,98
144,road_noise_cost,24417.735696815656,integrated,144,0.024417735696815657,98
144,road_tts_cost,-4825694.072919857,integrated,144,-4.825694072919857,98
15,road_accident_cost,-37882.64182873521,integrated,15,-0.037882641828735214,6
15,road_airpollution_cost,-8356.531108293446,integrated,15,-0.008356531108293446,6
15,road_climate_cost,,integrated,15,,6
15,road_co2_cost,-9447.098809322075,integrated,15,-0.009447098809322076,6
15,road_construction_cost,5595263.683091946,integrated,15,5.595263683091946,6
15,road_ecological_disruption_cost,,integrated,15,,6
15,road_land_consumption_cost,62885.75043230296,integrated,15,0.06288575043230296,6
15,road_maint_cost,2992924.703195333,integrated,15,2.992924703195333,6
15,road_noise_cost,-4777.589481615034,integrated,15,-0.004777589481615034,6
15,road_tts_cost,2020120.289793219,integrated,15,2.020120289793219,6
150,road_accident_cost,371373.4470591446,integrated,150,0.3713734470591446,101
150,road_airpollution_cost,81921.26032746444,integrated,150,0.08192126032746444,101
150,road_climate_cost,,integrated,150,,101
150,road_co2_cost,92612.38076762223,integrated,150,0.09261238076762224,101
150,road_construction_cost,15972525.388477588,integrated,150,15.972525388477589,101
150,road_ecological_disruption_cost,,integrated,150,,101
150,road_land_consumption_cost,71250.76586897523,integrated,150,0.07125076586897523,101
150,road_maint_cost,7728028.108280549,integrated,150,7.728028108280549,101
150,road_noise_cost,12106.194802730974,integrated,150,0.012106194802730974,101
150,road_tts_cost,-5032914.041847535,integrated,150,-5.032914041847535,101
17,road_accident_cost,688128.3775211906,integrated,17,0.6881283775211906,80
17,road_airpollution_cost,151794.22330819297,integrated,17,0.15179422330819298,80
17,road_climate_cost,,integrated,17,,80
17,road_co2_cost,171604.10314916554,integrated,17,0.17160410314916555,80
17,road_construction_cost,73985111.15835428,integrated,17,73.98511115835429,80
17,road_ecological_disruption_cost,,integrated,17,,80
17,road_land_consumption_cost,388971.1759297055,integrated,17,0.3889711759297055,80
17,road_maint_cost,35544884.488848604,integrated,17,35.5448844888486,80
17,road_noise_cost,11021.971163348167,integrated,17,0.011021971163348167,80
17,road_tts_cost,-1484666.7250799087,integrated,17,-1.4846667250799088,80
176,road_accident_cost,105945.77455328233,integrated,176,0.10594577455328233,8
176,road_airpollution_cost,23370.576023955895,integrated,176,0.023370576023955893,8
176,road_climate_cost,,integrated,176,,8
176,road_co2_cost,26420.549157050023,integrated,176,0.026420549157050024,8
176,road_construction_cost,22827320.589230604,integrated,176,22.827320589230606,8
176,road_ecological_disruption_cost,,integrated,176,,8
176,road_land_consumption_cost,374836.9540934361,integrated,176,0.37483695409343615,8
176,road_maint_cost,12185447.330024011,integrated,176,12.185447330024012,8
176,road_noise_cost,1988.6658405522176,integrated,176,0.0019886658405522174,8
176,road_tts_cost,1627610.8559589041,integrated,176,1.6276108559589042,8
177,road_accident_cost,3498.3867336095004,integrated,177,0.0034983867336095004,27
177,road_airpollution_cost,771.709050821098,integrated,177,0.000771709050821098,27
177,road_climate_cost,,integrated,177,,27
177,road_co2_cost,872.420812018481,integrated,177,0.000872420812018481,27
177,road_construction_cost,3660232.943967037,integrated,177,3.6602329439670367,27
177,road_ecological_disruption_cost,,integrated,177,,27
177,road_land_consumption_cost,66728.46462637949,integrated,177,0.06672846462637949,27
177,road_maint_cost,2130321.965482644,integrated,177,2.130321965482644,27
177,road_noise_cost,-472.2891513819074,integrated,177,-0.0004722891513819074,27
177,road_tts_cost,153021.50359239135,integrated,177,0.15302150359239136,27
195,road_accident_cost,387237.5080059292,integrated,195,0.38723750800592915,99
195,road_airpollution_cost,85420.71317462862,integrated,195,0.08542071317462861,99
195,road_climate_cost,,integrated,195,,99
195,road_co2_cost,96568.52912598991,integrated,195,0.09656852912598991,99
195,road_construction_cost,10946428.587414922,integrated,195,10.946428587414923,99
195,road_ecological_disruption_cost,,integrated,195,,99
195,road_land_consumption_cost,113111.99524308808,integrated,195,0.11311199524308808,99
195,road_maint_cost,5614932.379615079,integrated,195,5.6149323796150785,99
195,road_noise_cost,11603.239448254473,integrated,195,0.011603239448254473,99
195,road_tts_cost,-4852803.360992788,integrated,195,-4.852803360992788,99
197,road_accident_cost,81682.81328896212,integrated,197,0.08168281328896213,58
197,road_airpollution_cost,18018.409944798892,integrated,197,0.01801840994479889,58
197,road_climate_cost,,integrated,197,,58
197,road_co2_cost,20369.899534802185,integrated,197,0.020369899534802186,58
197,road_construction_cost,4062323.95818364,integrated,197,4.06232395818364,58
197,road_ecological_disruption_cost,,integrated,197,,58
197,road_land_consumption_cost,93658.05307921988,integrated,197,0.09365805307921989,58
197,road_maint_cost,2421382.0971238124,integrated,197,2.4213820971238125,58
197,road_noise_cost,1995.7501270179375,integrated,197,0.0019957501270179375,58
197,road_tts_cost,-481810.36206277367,integrated,197,-0.48181036206277367,58
2,road_accident_cost,526423.8184114518,integrated,2,0.5264238184114518,105
2,road_airpollution_cost,116123.81825401296,integrated,2,0.11612381825401297,105
2,road_climate_cost,,integrated,2,,105
2,road_co2_cost,131278.53782207155,integrated,2,0.13127853782207155,105
2,road_construction_cost,5461135.156059318,integrated,2,5.461135156059318,105
2,road_ecological_disruption_cost,,integrated,2,,105
2,road_land_consumption_cost,162109.1619476834,integrated,2,0.1621091619476834,105
2,road_maint_cost,3401974.711639232,integrated,2,3.401974711639232,105
2,road_noise_cost,23338.61955769515,integrated,2,0.023338619557695152,105
2,road_tts_cost,-5272850.804373431,integrated,2,-5.272850804373431,105
201,road_accident_cost,586705.9613896916,integrated,201,0.5867059613896916,121
201,road_airpollution_cost,129421.45481668117,integrated,201,0.1294214548166812,121
201,road_climate_cost,,integrated,201,,121
201,road_co2_cost,146311.58023045858,integrated,201,0.1463115802304586,121
201,road_construction_cost,10294440.107553642,integrated,201,10.294440107553642,121
201,road_ecological_disruption_cost,,integrated,201,,121
201,road_land_consumption_cost,286300.00000000326,integrated,201,0.2863000000000033,121
201,road_maint_cost,6008581.503567211,integrated,201,6.008581503567211,121
201,road_noise_cost,25974.113489585958,integrated,201,0.02597411348958596,121
201,road_tts_cost,-6239388.872845863,integrated,201,-6.239388872845863,121
202,road_accident_cost,232616.1741381702,integrated,202,0.2326161741381702,86
202,road_airpollution_cost,51312.79661713931,integrated,202,0.05131279661713931,86
202,road_climate_cost,,integrated,202,,86
202,road_co2_cost,58009.364596712265,integrated,202,0.058009364596712264,86
202,road_construction_cost,5418365.365481637,integrated,202,5.4183653654816375,86
202,road_ecological_disruption_cost,,integrated,202,,86
202,road_land_consumption_cost,98965.30695219243,integrated,202,0.09896530695219244,86
202,road_maint_cost,3048607.357643719,integrated,202,3.0486073576437187,86
202,road_noise_cost,4734.672808235173,integrated,202,0.004734672808235173,86
202,road_tts_cost,-2354374.2510180064,integrated,202,-2.3543742510180063,86
206,road_accident_cost,74346.28594623253,integrated,206,0.07434628594623253,30
206,road_airpollution_cost,16400.0455434054,integrated,206,0.0164000455434054,30
206,road_climate_cost,,integrated,206,,30
206,road_co2_cost,18540.330756642514,integrated,206,0.018540330756642513,30
206,road_construction_cost,3926819.224782469,integrated,206,3.926819224782469,30
206,road_ecological_disruption_cost,,integrated,206,,30
206,road_land_consumption_cost,71740.14028752226,integrated,206,0.07174014028752225,30
206,road_maint_cost,2307028.330232211,integrated,206,2.3070283302322108,30
206,road_noise_cost,10236.469666487663,integrated,206,0.010236469666487663,30
206,road_tts_cost,87565.64290358448,integrated,206,0.08756564290358448,30
209,road_accident_cost,224008.68281490047,integrated,209,0.22400868281490047,25
209,road_airpollution_cost,49414.07029988683,integrated,209,0.04941407029988683,25
209,road_climate_cost,,integrated,209,,25
209,road_co2_cost,55862.84531754123,integrated,209,0.05586284531754123,25
209,road_construction_cost,7294285.666136903,integrated,209,7.294285666136902,25
209,road_ecological_disruption_cost,,integrated,209,,25
209,road_land_consumption_cost,180304.64149864088,integrated,209,0.18030464149864087,25
209,road_maint_cost,4227385.709832285,integrated,209,4.2273857098322845,25
209,road_noise_cost,8996.133847672269,integrated,209,0.008996133847672269,25
209,road_tts_cost,196845.09756955964,integrated,209,0.19684509756955965,25
227,road_accident_cost,43737.67337656128,integrated,227,0.04373767337656128,35
227,road_airpollution_cost,9648.09238563643,integrated,227,0.00964809238563643,35
227,road_climate_cost,,integrated,227,,35
227,road_co2_cost,10907.215076135706,integrated,227,0.010907215076135707,35
227,road_construction_cost,4544342.17095537,integrated,227,4.54434217095537,35
227,road_ecological_disruption_cost,,integrated,227,,35
227,road_land_consumption_cost,55460.97894508853,integrated,227,0.05546097894508853,35
227,road_maint_cost,2681029.3965876745,integrated,227,2.6810293965876744,35
227,road_noise_cost,-13.417492052473255,integrated,227,-1.3417492052473255e-05,35
227,road_tts_cost,56539.331081052675,integrated,227,0.05653933108105268,35
233,road_accident_cost,66829.4056399782,integrated,233,0.0668294056399782,54
233,road_airpollution_cost,14741.89708584758,integrated,233,0.014741897085847581,54
233,road_climate_cost,,integrated,233,,54
233,road_co2_cost,16665.78591069235,integrated,233,0.01666578591069235,54
233,road_construction_cost,3780720.1664978103,integrated,233,3.7807201664978103,54
233,road_ecological_disruption_cost,,integrated,233,,54
233,road_land_consumption_cost,63840.56236795131,integrated,233,0.06384056236795131,54
233,road_maint_cost,2203659.988163737,integrated,233,2.203659988163737,54
233,road_noise_cost,7902.10160276782,integrated,233,0.00790210160276782,54
233,road_tts_cost,-291632.1729191424,integrated,233,-0.2916321729191424,54
240,road_accident_cost,49479.859927177036,integrated,240,0.04947985992717704,40
240,road_airpollution_cost,10914.761187584843,integrated,240,0.010914761187584844,40
240,road_climate_cost,,integrated,240,,40
240,road_co2_cost,12339.190279197686,integrated,240,0.012339190279197686,40
240,road_construction_cost,5176223.8826067895,integrated,240,5.17622388260679,40
240,road_ecological_disruption_cost,,integrated,240,,40
240,road_land_consumption_cost,60977.48280514915,integrated,240,0.06097748280514915,40
240,road_maint_cost,3091812.594678128,integrated,240,3.091812594678128,40
240,road_noise_cost,3269.0125240678512,integrated,240,0.003269012524067851,40
240,road_tts_cost,-1073.9337448673452,integrated,240,-0.0010739337448673453,40
243,road_accident_cost,670068.9988193072,integrated,243,0.6700689988193071,91
243,road_airpollution_cost,147810.50536684637,integrated,243,0.14781050536684637,91
243,road_climate_cost,,integrated,243,,91
243,road_co2_cost,167100.4907611233,integrated,243,0.1671004907611233,91
243,road_construction_cost,14149904.410689864,integrated,243,14.149904410689864,91
243,road_ecological_disruption_cost,,integrated,243,,91
243,road_land_consumption_cost,299061.929416669,integrated,243,0.299061929416669,91
243,road_maint_cost,7774567.845681218,integrated,243,7.774567845681219,91
243,road_noise_cost,8504.20988513541,integrated,243,0.00850420988513541,91
243,road_tts_cost,-3094129.159290374,integrated,243,-3.094129159290374,91
245,road_accident_cost,388649.63022865995,integrated,245,0.38864963022865995,108
245,road_airpollution_cost,85732.21318395509,integrated,245,0.08573221318395509,108
245,road_climate_cost,,integrated,245,,108
245,road_co2_cost,96920.68139217263,integrated,245,0.09692068139217262,108
245,road_construction_cost,6558588.659655923,integrated,245,6.558588659655923,108
245,road_ecological_disruption_cost,,integrated,245,,108
245,road_land_consumption_cost,134128.35212052506,integrated,245,0.13412835212052507,108
245,road_maint_cost,4067848.039109092,integrated,245,4.0678480391090925,108
245,road_noise_cost,21750.486900470827,integrated,245,0.021750486900470826,108
245,road_tts_cost,-5464079.505333955,integrated,245,-5.464079505333955,108
249,road_accident_cost,591127.1192619946,integrated,249,0.5911271192619946,116
249,road_airpollution_cost,130396.71793221585,integrated,249,0.13039671793221586,116
249,road_climate_cost,,integrated,249,,116
249,road_co2_cost,147414.11989651682,integrated,249,0.14741411989651682,116
249,road_construction_cost,6683186.524624114,integrated,249,6.683186524624114,116
249,road_ecological_disruption_cost,,integrated,249,,116
249,road_land_consumption_cost,264799.1202389334,integrated,249,0.2647991202389334,116
249,road_maint_cost,4312978.051622383,integrated,249,4.312978051622383,116
249,road_noise_cost,25755.3084288362,integrated,249,0.0257553084288362,116
249,road_tts_cost,-5998775.392734123,integrated,249,-5.998775392734124,116
25,road_accident_cost,421702.87838070403,integrated,25,0.421702878380704,117
25,road_airpollution_cost,93023.42844981293,integrated,25,0.09302342844981293,117
25,road_climate_cost,,integrated,25,,117
25,road_co2_cost,105163.43549240397,integrated,25,0.10516343549240396,117
25,road_construction_cost,4211557.301833552,integrated,25,4.211557301833552,117
25,road_ecological_disruption_cost,,integrated,25,,117
25,road_land_consumption_cost,107712.98814100532,integrated,25,0.10771298814100531,117
25,road_maint_cost,2534549.7271959586,integrated,25,2.5345497271959587,117
25,road_noise_cost,28199.56129476619,integrated,25,0.02819956129476619,117
25,road_tts_cost,-6072473.776485099,integrated,25,-6.0724737764851,117
250,road_accident_cost,159685.20458012205,integrated,250,0.15968520458012206,19
250,road_airpollution_cost,35224.95568394589,integrated,250,0.03522495568394589,19
250,road_climate_cost,,integrated,250,,19
250,road_co2_cost,39821.982660959235,integrated,250,0.03982198266095924,19
250,road_construction_cost,49081445.00409553,integrated,250,49.081445004095535,19
250,road_ecological_disruption_cost,,integrated,250,,19
250,road_land_consumption_cost,59173.36161544009,integrated,250,0.05917336161544009,19
250,road_maint_cost,22719117.0647118,integrated,250,22.719117064711803,19
250,road_noise_cost,159.9616432539812,integrated,250,0.00015996164325398122,19
250,road_tts_cost,304822.18535826856,integrated,250,0.30482218535826855,19
255,road_accident_cost,102920.25107795605,integrated,255,0.10292025107795605,64
255,road_airpollution_cost,22703.175868635728,integrated,255,0.02270317586863573,64
