development,scenario,delta_vkm_peak_hour,delta_vkm_peak_hour_new_link,delta_vkm_peak_hour_existing_network,delta_vkm_peak_hour_noise_relevant,road_accident_cost_annual,road_airpollution_cost_annual,road_co2_cost_annual,road_noise_cost_annual,road_land_consumption_cost,pop_50m_sum,empl_50m_sum,mean_surface_share,mean_settlement_buffer_share,mean_noise_relevant_share,delta_vkm_annualized,delta_vkm_annualized_noise_relevant
564,scenario_96,10027.760435749924,5844.99629080538,4182.764144944544,1495.3343182728863,529027.0364885319,116698.06207103976,131927.72323283495,13925.300838916257,47443.99999999764,7316.843827513328,5487.543395964304,0.802684639974766,0.3292591144944657,0.2604101362425246,6267350.272343703,934583.948920554
565,scenario_100,3963.594430837165,4791.598593904382,-828.0041630672172,420.3004591500926,209104.37869185317,46126.330188867505,52146.03923070145,3914.048025835237,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,2477246.519273228,262687.78696880786
565,scenario_19,5988.230924818787,7226.4441483498995,-1238.2132235311133,637.4436401607076,315916.60772747104,69688.03738757862,78782.66310464714,5936.193898996589,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,3742644.328011742,398402.27510044223
565,scenario_26,2703.28790071957,3273.5912233098147,-570.3033225902444,285.58608820614853,142615.3323123368,31459.512944623995,35565.13144384184,2659.520446419758,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,1689554.9379497317,178491.30512884285
565,scenario_44,4580.266697592137,5533.6629679284015,-953.3962703362648,486.3798573984616,241637.6949648451,53302.85369322849,60259.13374019654,4529.412422023175,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,2862666.685995085,303987.4108740385
565,scenario_64,5682.111641240351,6858.471646780249,-1176.3600055398983,604.6388232242657,299766.90227318625,66125.5742249346,74755.28128006836,5630.699041275974,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,3551319.7757752193,377899.26451516605
565,scenario_70,3735.1736847215248,4516.370280054683,-781.1965953331578,395.87652712651806,197053.75670458993,43468.08375594675,49140.87878961755,3686.600158865699,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,2334483.552950953,247422.8294540738
565,scenario_75,4590.55705131103,5546.012376052643,-955.4553247416138,487.4941390449858,242180.5754382275,53422.60768463211,60394.51620631073,4539.78916985643,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,2869098.1570693934,304683.8369031161
565,scenario_78,6228.03822560504,7515.304434119353,-1287.266208514313,663.142406776739,328567.9416395759,72478.79485047865,81937.6279056163,6175.5136631083815,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,3892523.89100315,414464.0042354619
565,scenario_89,3835.0810088020457,4637.011470221323,-801.9304614192774,406.541362536639,202324.49247061295,44630.75523993382,50455.28452205192,3785.916438622451,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,2396925.6305012787,254088.35158539936
565,scenario_96,4073.7792423668097,4924.250544673034,-850.4713023062238,432.1231153310985,214917.31615511404,47408.60593304376,53595.658157388345,4024.146511520855,304100.66437897633,7725.805904341008,6084.532304736939,0.806450002708168,0.3289408465796129,0.2609901284302513,2546112.026479256,270076.9470819366
569,scenario_100,1216.1801454303372,1990.9414336262723,-774.7612881959352,811.90448128502,64161.10379735921,14153.296442445546,16000.370038317871,7560.860481966747,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,760112.5908939608,507440.3008031375
569,scenario_19,1841.9743800925212,2998.470621142135,-1156.4962410496137,1226.022071399207,97175.66088975604,21435.97684832672,24233.47543809223,11417.330539905117,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,1151233.9875578256,766263.7946245044
569,scenario_26,829.1461164599953,1365.465221675738,-536.3191052157426,555.2681961156959,43742.63980649262,9649.187930303196,10908.453594676812,5170.935076327418,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,518216.322787497,347042.6225723099
569,scenario_44,1404.558210995884,2295.314631922384,-890.7564209264999,936.8133986353762,74099.22411885159,16345.546180464602,18478.7189634146,8724.074774791941,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,877848.8818724274,585508.3741471102
569,scenario_64,1737.6223315484217,2832.9827229538537,-1095.360391405432,1157.530155922366,91670.4381287514,20221.579883394756,22860.59379943392,10779.499577027034,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,1086013.9572177636,723456.3474514787
569,scenario_70,1148.860571104091,1881.6047850468424,-732.7442139427513,767.1417246013493,60609.57550431019,13369.86489622386,15114.696888588196,7144.007310350065,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,718037.8569400568,479463.5778758434
569,scenario_75,1406.7849008502244,2299.1050386831052,-892.3201378328811,938.3341766628944,74216.69592547964,16371.459283644486,18508.013851810763,8738.237020173203,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,879240.5630313903,586458.860414309
569,scenario_78,1908.0026647641896,3106.7978323174757,-1198.7951675532863,1270.1789297383316,100659.06558296576,22204.381011193254,25102.160058303867,11828.541283188211,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,1192501.6654776183,793861.8310864572
569,scenario_89,1173.989023360766,1923.6732959617868,-749.6842726010209,784.1332508885519,61935.25841367641,13662.297259360914,15445.293088590077,7302.2408988996385,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,733743.1396004787,490083.2818053449
569,scenario_96,1245.3978437819992,2039.455485725334,-794.0576419433348,831.5711160588812,65702.51999602409,14493.317407013015,16384.765382256926,7744.006018298331,166503.6276544041,8062.541512221555,8083.999036582562,0.8069739402204477,0.3308580857644232,0.2629987353439598,778373.6523637495,519731.9475368008
594,scenario_100,5107.621024147749,6103.4934663455015,-995.8724421977522,266.2043794535855,269458.93165519467,59439.93966851944,67197.13909894382,2479.028283661515,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,3192263.140092343,166377.73715849093
594,scenario_19,7714.394910095683,9204.117145801663,-1489.7222357059816,405.4992639714508,406982.5464757354,89776.27076623852,101492.50803594632,3776.211895734136,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,4821496.818809802,253437.03998215677
594,scenario_26,3485.284680735079,4170.906098427927,-685.621417692848,180.19612306412617,183870.54993803,40560.00047205448,45853.27658092088,1678.0763960346749,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,2178302.9254594245,112622.57691507884
594,scenario_44,5900.894193227585,7047.930289674554,-1147.0360964469687,308.4239851846562,311309.0492814628,68671.65617368602,77633.6392296504,2872.1983620321107,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,3688058.87076724,192764.99074041017
594,scenario_64,7317.930976108453,8732.92273970216,-1414.9917635937074,384.3164716294487,386066.59605832153,85162.42173446213,96276.52940442684,3578.947142049241,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,4573706.860067783,240197.79476840544
594,scenario_70,4814.101322648737,5753.901568261234,-939.8002456124976,250.59586756672945,253973.9329029874,56024.10414232467,63335.52052609744,2333.6740167151675,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,3008813.3266554605,156622.4172292059
594,scenario_75,5913.9024997604065,7063.396007666572,-1149.493507906165,309.13007832716096,311995.3187529849,68823.04034096174,77804.77976247284,2878.7738544216863,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,3696189.062350254,193206.2989544756
594,scenario_78,8021.82854990986,9569.763322307002,-1547.934772397142,422.0118183389446,423201.5924361821,93354.02974957602,105537.1818597516,3929.9850582814215,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,5013642.843693662,263757.38646184036
594,scenario_89,4941.638786048214,5905.96983329206,-964.3310472438465,257.3824277057193,260702.33120645603,57508.32137263609,65013.4352789468,2396.8738580095105,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,3088524.2412801334,160864.01731607455
594,scenario_96,5248.347005435164,6271.1630951375155,-1022.816089702352,273.7052054201898,276883.10670548887,61077.63827575171,69048.56529025637,2548.8797254755173,190271.16751977103,7802.163144725228,6055.157051451547,0.8050512067102125,0.3290449800517658,0.2608148913951508,3280216.878396977,171065.75338761864
602,scenario_100,3919.098220836701,4693.846292325741,-774.7480714890405,425.5769736030055,206756.92551301615,45608.5055449871,51560.63596788284,3963.185566677989,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,2449436.388022938,265985.60850187845
602,scenario_19,5921.239455788737,7079.016435340014,-1157.7769795512768,645.4358798883903,312382.3890394546,68908.42416674145,77901.30659022057,6010.621631460634,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,3700774.659867961,403397.424930244
602,scenario_26,2673.0936011448043,3206.8245067165903,-533.730905571786,289.2533141343821,141022.39429539558,31108.126783322663,35167.88769006133,2693.6714878764337,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,1670683.5007155028,180783.3213339888
602,scenario_44,4528.933692576264,5420.76460371008,-891.830911133817,492.49156841316335,238929.55811897657,52705.46584735627,59583.78389295647,4586.3277308475845,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,2830583.557860165,307807.2302582271
602,scenario_64,5618.611703396195,6718.51033737478,-1099.8986339785856,612.2561941538687,296416.8836772954,65386.59369827321,73919.86022280616,5701.635808057902,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,3511632.3146226215,382660.1213461679
602,scenario_70,3693.2020545993737,4424.247359536528,-731.0453049371547,400.8387520268181,194839.4908929582,42979.638910400216,48588.689530823,3732.810878249743,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,2308251.2841246086,250524.22001676128
602,scenario_75,4539.189262410057,5432.8582139070595,-893.6689514970022,493.6448095069292,239470.60352502053,52824.81504129704,59718.70873358231,4597.067288533279,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,2836993.289006286,308528.00594183075
602,scenario_78,6158.442240136111,7361.947568247019,-1203.5053281109083,671.4821403671332,324896.31843118067,71668.87156958398,81022.0057217907,6253.177432168928,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,3849026.400085069,419676.33772945823
602,scenario_89,3792.194626291048,4542.407479920419,-750.2128536293711,411.7050085522102,200061.96775326712,44131.66496346208,49891.0605521416,3834.0028921424578,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,2370121.641431905,257315.63034513136
602,scenario_96,4028.093336534058,4823.772401972767,-795.6790654387089,437.5612497679833,212507.0990855249,46876.9362039151,52994.6029587762,4074.789138464345,290832.0367707149,7720.956698764277,6085.710053276908,0.8063770495819028,0.3289710498854221,0.2610044187133183,2517558.335333786,273475.7811049896
612,scenario_100,14806.99006035211,5707.652535051394,9099.337525300714,2769.0547567139083,781161.2693714509,172316.34682734768,194804.4629815074,25786.822421898272,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,9254368.787720067,1730659.2229461926
612,scenario_19,22342.187844123255,8606.22122935263,13735.966614770628,4180.163461831193,1178690.0474515276,260007.2110359844,293939.4088242466,38927.772238302976,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,13963867.402577035,2612602.1636444954
612,scenario_26,10113.587867262102,3901.2036815845527,6212.38418567755,1890.459517989676,533554.9699222462,117696.87880526272,133056.89037866704,17604.90426127886,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,6320992.417038814,1181537.1987435475
612,scenario_44,17099.910836646624,6590.051960223967,10509.85887642266,3198.3486018392227,902127.1710758386,199000.21236147513,224970.70194463216,29784.621354627765,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,10687444.27290414,1998967.8761495145
612,scenario_64,21188.709553080596,8163.590558282477,13025.118994798118,3963.8862900640456,1117836.858359708,246583.60742397545,278763.9600577166,36913.69107622143,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,13242943.470675372,2477428.9312900286
612,scenario_70,13960.543762159688,5381.573649539582,8578.970112620103,2610.6687228532546,736505.936852437,162465.82803213334,183668.40387091335,24311.852481570935,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,8725339.851349805,1631667.951783284
612,scenario_75,17136.761095968748,6604.282150066353,10532.478945902396,3205.239918333112,904071.2525692012,199429.0572543363,225455.51316883884,29848.796739477104,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,10710475.684980469,2003274.948958195
612,scenario_78,23224.014687396993,8946.3022861058,14277.712401291195,4345.098764656456,1225211.9248519875,270269.47092458257,305540.9432310667,40463.732245863255,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,14515009.17962312,2715686.7279102853
612,scenario_89,14324.570447000404,5522.327207769664,8802.24323923074,2678.6563338663987,755710.619644565,166702.18857696722,188457.62994334905,24944.98710913084,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,8952856.529375253,1674160.2086664992
612,scenario_96,15210.307642621015,5863.3507608704085,9346.956881750608,2844.4467854012637,802438.792571025,177009.9551910021,200110.60992323275,26488.91068904927,328961.14515969506,7250.022988990736,5184.734107879926,0.8056589319100216,0.3281846601042683,0.2602719970316894,9506442.276638135,1777779.24087579
614,scenario_100,1579.846626660607,914.2966107699812,665.5500158906257,401.80676480902065,83346.78359776363,18385.465117762815,20784.85718200361,3741.825497284005,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,987404.1416628794,251129.2280056379
614,scenario_19,2386.0745312057225,1377.1569622105264,1008.917568995196,607.2582922048715,125880.34448692192,27767.9423569066,31391.79305117529,5655.092846157866,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,1491296.5820035764,379536.4326280447
614,scenario_26,1083.1543208946623,626.8523467348481,456.3019741598143,275.46790926929174,57143.16014169903,12605.208409411634,14250.2490342704,2565.294905070279,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,676971.4505591639,172167.44329330733
614,scenario_44,1822.9179622025551,1054.2279615799337,768.6900006226217,463.7116025121412,96170.31574344856,21214.20778513224,23982.764440227365,4318.314298394315,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,1139323.726376597,289819.75157008826
614,scenario_64,2255.633520121078,1301.6326652844805,954.0008548365976,574.0632380980859,118998.76589588764,26249.93509040905,29675.67849909293,5345.963904788425,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,1409770.950075674,358789.52381130366
614,scenario_70,1492.077737302102,863.8946067110164,628.1831305910856,379.4482878274627,78716.42612854403,17364.054667853212,19630.147731380777,3533.6121803932465,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,932548.5858138136,237155.1798921642
614,scenario_75,1826.21223008814,1056.0190149377772,770.193215150363,464.5601666733615,96344.10896358744,21252.544827650738,24026.104652097092,4326.216552145679,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,1141382.6438050875,290350.10417085094
614,scenario_78,2474.988772676326,1427.347513524476,1047.6412591518497,629.9959635663566,130571.1264385054,28802.681842020746,32561.57104052291,5866.837410711696,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,1546867.9829227035,393747.4772289729
614,scenario_89,1526.8582441638496,883.5192573818822,643.3389867819674,388.337894518729,80551.31524366909,17768.8128164568,20087.728774780648,3616.396642705664,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,954286.402602406,242711.18407420564
614,scenario_96,1619.6061505544585,936.8253287071018,682.7808218473565,411.9619606773723,85444.34698018862,18848.166577077507,21307.94341823209,3836.3957588080298,59215.66270468576,7260.710186756285,5533.687745114629,0.8069739402204477,0.3292162796361822,0.2613569292157187,1012253.8440965364,257476.2254233577
625,scenario_100,2421.4612615858823,2705.780431753605,-284.3191701677231,961.8628354935746,127747.21568154018,28179.755431705704,31857.34972273926,8957.347655533915,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,1513413.2884911764,601164.2721834842
625,scenario_19,3665.991041377136,4075.0042592066175,-409.0132178294815,1454.0586018342951,193403.93987665253,42662.970744026425,48230.694638117944,13540.920729581874,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,2291244.40086071,908786.6261464345
625,scenario_26,1649.2780599769144,1855.8023207360472,-206.5242607591329,656.4728323212331,87009.72565165709,19193.47342298134,21698.31447657128,6113.403250991483,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,1030798.7874855716,410295.5202007707
625,scenario_44,2798.410741262266,3119.343528349788,-320.9327870875218,1110.8001211261058,147633.65666871742,32566.50500143962,36816.59131473168,10344.32612798686,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,1749006.7132889165,694250.0757038161
625,scenario_64,3469.1248370403437,3849.8014893722952,-380.6766523319516,1375.1899595938155,183018.01718410963,40371.940291057006,45640.67363731202,12806.456498717407,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,2168203.023150215,859493.7247461348
625,scenario_70,2283.968313067042,2557.2999220043394,-273.3316089372976,907.8182076274742,120493.60331624313,26579.681243317704,30048.45811878827,8454.057058530852,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,1427480.195666901,567386.3797671713
625,scenario_75,2803.8517719574775,3124.473862357713,-320.6220904002355,1112.8575040026349,147920.70504433167,32629.82499615515,36888.174874815566,10363.485506024535,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,1752407.3574734237,695535.9400016468
625,scenario_78,3806.2962171056433,4222.051330823451,-415.7551137178077,1508.6929125241627,200805.9148036796,44295.77222656692,50076.58460629612,14049.702747881263,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,2378935.135691027,942933.0703276016
625,scenario_89,2340.2172963584826,2614.289354378079,-274.0720580195965,929.4825843376752,123461.0887410122,27234.278786371844,30788.48380521629,8655.806566644598,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,1462635.8102240516,580926.615211047
625,scenario_96,2484.8968360229724,2771.5527813646568,-286.65594534168457,986.4792789139278,131093.8387054369,28917.98692921734,32691.923998927225,9186.588284885956,146795.6663815321,7598.642983529352,5942.376980773007,0.8069739402204477,0.3299617771055556,0.2621024266850921,1553060.5225143577,616549.5493212049
627,scenario_100,1939.5897100136424,2118.8634831453896,-179.27377313174733,197.0295751168712,102325.47963890724,22571.975250283765,25517.72712236698,1834.8379182758629,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1212243.5687585266,123143.4844480445
627,scenario_19,2911.32667531782,3196.140782827619,-284.8141075097993,292.90167284568,153590.67791473572,33880.56418401113,38302.14157215006,2727.6468283753957,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1819579.1720736376,183063.54552855
627,scenario_26,1338.538330933936,1446.1574286068512,-107.61909767291544,138.95927617525814,70616.26282133345,15577.23982624368,17610.14491634959,1294.0582593820916,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,836586.45683371,86849.54760953634
627,scenario_44,2234.7490835767385,2447.784566588051,-213.03548301131244,225.8262449348533,117896.9813404453,26006.892460124294,29400.917630806463,2103.0069059558205,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1396718.1772354615,141141.4030842833
627,scenario_64,2766.769716032468,3036.55739488458,-269.7876788521122,278.547091510411,145964.39483143788,32198.282570327847,36400.31407655215,2593.969789690702,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1729231.0725202924,174091.9321940069
627,scenario_70,1829.3573167479024,1995.8686825661853,-166.51136581828257,186.29421495340495,96510.03194168152,21289.145773653716,24067.482198464593,1734.8648767535838,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1143348.3229674392,116433.8843458781
627,scenario_75,2239.793366467685,2453.281774728454,-213.48840826076903,226.34494770452127,118163.0987897108,26065.595302267684,29467.281477590477,2107.837325498355,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1399870.854042303,141465.5923153258
627,scenario_78,3029.6456660009026,3326.54589772409,-296.9002317231878,304.7587720200192,159832.7441669601,35257.50143808551,39858.77579332437,2838.0660644364293,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1893528.541250564,190474.232512512
627,scenario_89,1878.773089725447,2051.121131757295,-172.34804203184785,191.10154259379337,99117.02281482812,21864.221831679897,24717.608461700416,1779.633115404701,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1174233.181078405,119438.46412112084
627,scenario_96,1993.2215723614431,2178.8996080339357,-185.6780356724923,202.22823031813584,105154.8955768934,23196.1160483563,26223.32131138024,1883.25039483764,131854.20215320497,7271.963145315837,5480.7408086968835,0.8069739402204477,0.3285850888138505,0.260725738393387,1245763.482725902,126392.6439488349
628,scenario_100,1800.4982357737326,1496.3682293427182,304.1300064310141,599.4713331462801,94987.53505103798,20953.298218816813,23687.80491439817,5582.576789924733,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1125311.3973585828,374669.5832164251
628,scenario_19,2730.663720737811,2253.537284324322,477.12643641348893,908.2506885121744,144059.57791717417,31778.099050086283,35925.29457595683,8458.084536769624,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1706664.825461132,567656.680320109
628,scenario_26,1222.9120954955288,1026.3442674857286,196.56782800980017,407.8278038265037,64516.25623798598,14231.639511329216,16088.93725636305,3797.8964231343152,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,764320.0596847055,254892.37739156483
628,scenario_44,2083.665539088495,1725.0482311680744,358.61730792042044,693.3154489916935,109926.3800965374,24248.65771114236,27413.22474863301,6456.500118735146,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1302290.9619303092,433322.1556198085
628,scenario_64,2591.3359925639893,2128.905045458828,462.4309471051612,861.1131533578772,136709.16945770397,30156.67261346343,34092.264152169984,8019.11624064523,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1619584.9953524934,538195.7208486733
628,scenario_70,1695.04686557427,1414.291910202311,280.7549553719587,564.7700742990328,89424.31620195258,19726.107898120572,22300.46032521149,5259.421316909742,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1059404.2909839188,352981.2964368955
628,scenario_75,2088.3074480180535,1727.8636528975917,360.443795120462,694.7844186607916,110171.26980450244,24302.677926310094,27474.294862987517,6470.179898778621,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1305192.1550112837,434240.26166299474
628,scenario_78,2842.18091901313,2334.7453630268524,507.43555598627734,944.5256566443612,149942.80710868642,33075.8804450153,37392.44271576649,8795.895177500613,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1776363.0743832062,590328.5354027257
628,scenario_89,1741.778283516216,1445.7386569288276,296.0396265873882,579.760042169466,91889.69056975236,20269.94477441996,22915.27054251021,5399.0153927031515,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1088611.427197635,362350.0263559163
628,scenario_96,1851.6531857279388,1532.690650630137,318.96253509780166,616.0360381918797,97686.27837955958,21548.61394890889,24360.812224733192,5736.8356056618795,146975.3025757268,7525.260150219295,5752.7221632962655,0.8069739402204477,0.3294658276457256,0.261606477225262,1157283.2410799616,385022.5238699248
629,scenario_100,1292.3673327653655,1238.6459314314534,53.721401333912425,786.3852704737634,68180.45409920282,15039.924835056943,17002.707721694343,7323.21283128692,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,807729.5829783536,491490.79404610215
629,scenario_19,1936.582979609699,1868.2324580165548,68.35052159314381,1182.4412199014148,102166.85581803416,22536.984425207866,25478.169825490095,11011.483860331924,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,1210364.3622560618,739025.7624383842
629,scenario_26,896.750915717291,845.6079409533027,51.14297476398831,541.2101764005914,47309.21549731033,10435.938781659972,11797.87923490561,5040.019767730508,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,560469.3223233069,338256.36025036965
629,scenario_44,1487.275929605729,1430.774035533058,56.501894072671206,906.722394439947,78463.10076126225,17308.17363078667,19566.973948875373,8443.852298222007,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,929547.4560035808,566701.4965249669
629,scenario_64,1839.5100138200096,1774.469878929049,65.04013489096039,1123.1225277216568,97045.65016659186,21407.297785830357,24201.053619319493,10459.07853940793,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,1149693.7586375058,701951.5798260354
629,scenario_70,1219.8604685449982,1166.944618182354,52.91585036264399,741.5440901161846,64355.26384367705,14196.126202692416,16048.78928929513,6905.629339206969,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,762412.7928406239,463465.0563226154
