mode,development,scenario,tts_annual_chf,cost_annual_chf_negative,cost_annual_chf_magnitude,bcr
Rail,101021,scenario_8,2669330.7371362834,-19818165.381989654,19818165.381989654,0.13469111220366123
Rail,101021,scenario_80,6097986.360566433,-19818165.381989654,19818165.381989654,0.3076968146662132
Rail,101021,scenario_81,3285375.7351104044,-19818165.381989654,19818165.381989654,0.16577597733118563
Rail,101021,scenario_82,3985524.2563532297,-19818165.381989654,19818165.381989654,0.201104601739533
Rail,101021,scenario_83,2884754.268120025,-19818165.381989654,19818165.381989654,0.14556111590135537
Rail,101021,scenario_84,2938463.4717575717,-19818165.381989654,19818165.381989654,0.1482712155802266
Rail,101021,scenario_85,2788649.7833374664,-19818165.381989654,19818165.381989654,0.14071180301440692
Rail,101021,scenario_86,4017008.46663363,-19818165.381989654,19818165.381989654,0.20269325586939574
Rail,101021,scenario_87,3655077.583479821,-19818165.381989654,19818165.381989654,0.18443067322475173
Rail,101021,scenario_88,2798280.196898886,-19818165.381989654,19818165.381989654,0.14119774171639046
Rail,101021,scenario_89,3002219.057551769,-19818165.381989654,19818165.381989654,0.15148824321953255
Rail,101021,scenario_9,4371822.178777376,-19818165.381989654,19818165.381989654,0.2205967149083537
Rail,101021,scenario_90,3048335.6117657544,-19818165.381989654,19818165.381989654,0.153815227242781
Rail,101021,scenario_91,4108505.9385581575,-19818165.381989654,19818165.381989654,0.20731010461199825
Rail,101021,scenario_92,2956703.1662665154,-19818165.381989654,19818165.381989654,0.14919156790131075
Rail,101021,scenario_93,3191616.845096067,-19818165.381989654,19818165.381989654,0.16104502024170933
Rail,101021,scenario_94,5813584.096106379,-19818165.381989654,19818165.381989654,0.29334622978722574
Rail,101021,scenario_95,4577448.311176905,-19818165.381989654,19818165.381989654,0.23097235404730235
Rail,101021,scenario_96,4461659.344474822,-19818165.381989654,19818165.381989654,0.2251297866617607
Rail,101021,scenario_97,5094148.486082691,-19818165.381989654,19818165.381989654,0.2570444028442789
Rail,101021,scenario_98,4364175.592523114,-19818165.381989654,19818165.381989654,0.22021087766727326
Rail,101021,scenario_99,5224405.003034798,-19818165.381989654,19818165.381989654,0.2636169848386991
Rail,101022,scenario_1,3200539.65859295,-20260586.765774693,20260586.765774693,0.15796875458708232
Rail,101022,scenario_10,3186679.770492477,-20260586.765774693,20260586.765774693,0.15728467330845486
Rail,101022,scenario_100,1929184.4551522532,-20260586.765774693,20260586.765774693,0.09521858756880322
Rail,101022,scenario_11,2421771.7386995987,-20260586.765774693,20260586.765774693,0.11953117482217197
Rail,101022,scenario_12,3941527.471349778,-20260586.765774693,20260586.765774693,0.19454162492509966
Rail,101022,scenario_13,2486954.833179884,-20260586.765774693,20260586.765774693,0.12274841108654297
Rail,101022,scenario_14,2742312.344702612,-20260586.765774693,20260586.765774693,0.1353520693356758
Rail,101022,scenario_15,1894193.2915014103,-20260586.765774693,20260586.765774693,0.09349153178037206
Rail,101022,scenario_16,2965048.2358265105,-20260586.765774693,20260586.765774693,0.1463456251343734
Rail,101022,scenario_17,3001221.1788573577,-20260586.765774693,20260586.765774693,0.14813100990377964
Rail,101022,scenario_18,1561759.5349329824,-20260586.765774693,20260586.765774693,0.07708362807987344
Rail,101022,scenario_19,2381678.522622123,-20260586.765774693,20260586.765774693,0.11755229748061326
Rail,101022,scenario_2,1569320.489161826,-20260586.765774693,20260586.765774693,0.07745681343310398
Rail,101022,scenario_20,3369788.680303485,-20260586.765774693,20260586.765774693,0.16632236367388525
Rail,101022,scenario_21,3033182.3490754375,-20260586.765774693,20260586.765774693,0.1497085145727002
Rail,101022,scenario_22,2473153.419778934,-20260586.765774693,20260586.765774693,0.12206721593851971
Rail,101022,scenario_23,1684713.0746029648,-20260586.765774693,20260586.765774693,0.08315223512918567
Rail,101022,scenario_24,3220167.83741689,-20260586.765774693,20260586.765774693,0.15893754088388873
Rail,101022,scenario_25,2511769.5318364073,-20260586.765774693,20260586.765774693,0.12397318798680736
Rail,101022,scenario_26,1541367.7982337666,-20260586.765774693,20260586.765774693,0.07607715492413727
Rail,101022,scenario_27,2225229.3349457392,-20260586.765774693,20260586.765774693,0.10983044867706991
Rail,101022,scenario_28,1112370.577818246,-20260586.765774693,20260586.765774693,0.0549031768269083
Rail,101022,scenario_29,2814340.9258581907,-20260586.765774693,20260586.765774693,0.13890717768412963
Rail,101022,scenario_3,2690150.3199132406,-20260586.765774693,20260586.765774693,0.13277751286342762
Rail,101022,scenario_30,2575936.5037488127,-20260586.765774693,20260586.765774693,0.12714027157891733
Rail,101022,scenario_31,2939662.406477321,-20260586.765774693,20260586.765774693,0.1450926589867161
Rail,101022,scenario_32,3120809.675157716,-20260586.765774693,20260586.765774693,0.15403352880330004
Rail,101022,scenario_33,2225906.418461697,-20260586.765774693,20260586.765774693,0.1098638674286483
Rail,101022,scenario_34,3627289.758732456,-20260586.765774693,20260586.765774693,0.17903182176638016
Rail,101022,scenario_35,2966449.073960756,-20260586.765774693,20260586.765774693,0.1464147661790253
Rail,101022,scenario_36,2498103.407854612,-20260586.765774693,20260586.765774693,0.12329867030675275
Rail,101022,scenario_37,3611063.66409749,-20260586.765774693,20260586.765774693,0.17823095183983018
Rail,101022,scenario_38,2840244.2006533914,-20260586.765774693,20260586.765774693,0.1401856833411799
Rail,101022,scenario_39,2522888.305731049,-20260586.765774693,20260586.765774693,0.12452197633253405
Rail,101022,scenario_4,1935837.4686507192,-20260586.765774693,20260586.765774693,0.09554695977121665
Rail,101022,scenario_40,2911882.3572310563,-20260586.765774693,20260586.765774693,0.14372152153806175
Rail,101022,scenario_41,3183345.363146675,-20260586.765774693,20260586.765774693,0.15712009725819778
Rail,101022,scenario_42,3685505.888484384,-20260586.765774693,20260586.765774693,0.18190519016508175
Rail,101022,scenario_43,2602855.237618448,-20260586.765774693,20260586.765774693,0.12846889716024096
Rail,101022,scenario_44,3052964.34947348,-20260586.765774693,20260586.765774693,0.15068489302741797
Rail,101022,scenario_45,2561073.642911625,-20260586.765774693,20260586.765774693,0.12640668666308977
Rail,101022,scenario_46,2860848.339641339,-20260586.765774693,20260586.765774693,0.1412026400180099
Rail,101022,scenario_47,1847387.1901870857,-20260586.765774693,20260586.765774693,0.09118132715227155
Rail,101022,scenario_48,2109731.7512288657,-20260586.765774693,20260586.765774693,0.10412984459032261
Rail,101022,scenario_49,2650375.383268204,-20260586.765774693,20260586.765774693,0.1308143448118376
Rail,101022,scenario_5,2834479.460141321,-20260586.765774693,20260586.765774693,0.13990115355047272
Rail,101022,scenario_50,2674148.487268192,-20260586.765774693,20260586.765774693,0.1319877118162003
Rail,101022,scenario_51,2758395.6267376076,-20260586.765774693,20260586.765774693,0.13614589047328296
Rail,101022,scenario_52,3891510.6423571,-20260586.765774693,20260586.765774693,0.1920729486932163
Rail,101022,scenario_53,3448556.827604586,-20260586.765774693,20260586.765774693,0.17021011619614487
Rail,101022,scenario_54,4096473.269861622,-20260586.765774693,20260586.765774693,0.2021892710818036
Rail,101022,scenario_55,2629148.1410614755,-20260586.765774693,20260586.765774693,0.12976663368421187
Rail,101022,scenario_56,3074691.446388471,-20260586.765774693,20260586.765774693,0.1517572754399399
Rail,101022,scenario_57,2278741.870701644,-20260586.765774693,20260586.765774693,0.1124716622003772
Rail,101022,scenario_58,2351311.536302109,-20260586.765774693,20260586.765774693,0.11605347680621346
Rail,101022,scenario_59,2059780.415645591,-20260586.765774693,20260586.765774693,0.10166440091089002
Rail,101022,scenario_6,2446267.0145882885,-20260586.765774693,20260586.765774693,0.12074018600096313
Rail,101022,scenario_60,2376103.4039605316,-20260586.765774693,20260586.765774693,0.11727712683891156
Rail,101022,scenario_61,2272480.8682619007,-20260586.765774693,20260586.765774693,0.11216263845332956
Rail,101022,scenario_62,2579669.0748029896,-20260586.765774693,20260586.765774693,0.12732449976032825
Rail,101022,scenario_63,3542260.479815515,-20260586.765774693,20260586.765774693,0.17483503912133966
Rail,101022,scenario_64,3224955.4341465775,-20260586.765774693,20260586.765774693,0.15917384187482422
Rail,101022,scenario_65,2209354.040389054,-20260586.765774693,20260586.765774693,0.10904689315914667
Rail,101022,scenario_66,2157367.827061243,-20260586.765774693,20260586.765774693,0.10648101419775208
Rail,101022,scenario_67,3126159.8039108454,-20260586.765774693,20260586.765774693,0.15429759463786744
Rail,101022,scenario_68,1718985.6422650109,-20260586.765774693,20260586.765774693,0.08484382323856567
Rail,101022,scenario_69,1611268.503583866,-20260586.765774693,20260586.765774693,0.07952723789351007
Rail,101022,scenario_7,3354999.8459792207,-20260586.765774693,20260586.765774693,0.16559243247814878
Rail,101022,scenario_70,1891556.983684124,-20260586.765774693,20260586.765774693,0.09336141176717778
Rail,101022,scenario_71,2671646.626782096,-20260586.765774693,20260586.765774693,0.13186422770811307
Rail,101022,scenario_72,1445659.3695712984,-20260586.765774693,20260586.765774693,0.07135328242385292
Rail,101022,scenario_73,1444539.2635398223,-20260586.765774693,20260586.765774693,0.07129799744891979
Rail,101022,scenario_74,2890697.893727081,-20260586.765774693,20260586.765774693,0.14267592183510736
Rail,101022,scenario_75,2596026.9657318788,-20260586.765774693,20260586.765774693,0.12813187474497192
Rail,101022,scenario_76,2340500.181454028,-20260586.765774693,20260586.765774693,0.11551986171534433
Rail,101022,scenario_77,2958439.6419862583,-20260586.765774693,20260586.765774693,0.14601944534912575
Rail,101022,scenario_78,4050771.2623311006,-20260586.765774693,20260586.765774693,0.19993356111353539
Rail,101022,scenario_79,3029224.4909412907,-20260586.765774693,20260586.765774693,0.14951316691668698
Rail,101022,scenario_8,2196001.3114631474,-20260586.765774693,20260586.765774693,0.10838784369131671
Rail,101022,scenario_80,5046781.50259004,-20260586.765774693,20260586.765774693,0.2490935509881354
Rail,101022,scenario_81,2697976.9907033704,-20260586.765774693,20260586.765774693,0.13316381316561585
Rail,101022,scenario_82,3289220.5046027596,-20260586.765774693,20260586.765774693,0.16234576730813607
Rail,101022,scenario_83,2378475.9198851543,-20260586.765774693,20260586.765774693,0.11739422689884815
Rail,101022,scenario_84,2422861.8647838165,-20260586.765774693,20260586.765774693,0.11958498007948364
Rail,101022,scenario_85,2289756.1221658676,-20260586.765774693,20260586.765774693,0.11301529164169374
Rail,101022,scenario_86,3307152.9925051704,-20260586.765774693,20260586.765774693,0.16323085953718758
Rail,101022,scenario_87,3023773.308422722,-20260586.765774693,20260586.765774693,0.14924411338030188
Rail,101022,scenario_88,2302803.7187177953,-20260586.765774693,20260586.765774693,0.11365928071776377
Rail,101022,scenario_89,2472274.8062675972,-20260586.765774693,20260586.765774693,0.12202385028867481
Rail,101022,scenario_9,3611065.6798586086,-20260586.765774693,20260586.765774693,0.17823105133157452
Rail,101022,scenario_90,2514282.8675984098,-20260586.765774693,20260586.765774693,0.12409723847907879
Rail,101022,scenario_91,3401092.5827613072,-20260586.765774693,20260586.765774693,0.1678674276357396
Rail,101022,scenario_92,2437328.3578161667,-20260586.765774693,20260586.765774693,0.12029900150441038
Rail,101022,scenario_93,2629132.370364829,-20260586.765774693,20260586.765774693,0.1297658552913238
Rail,101022,scenario_94,4802647.7323280955,-20260586.765774693,20260586.765774693,0.2370438619497928
Rail,101022,scenario_95,3780159.5601840233,-20260586.765774693,20260586.765774693,0.1865770031186697
Rail,101022,scenario_96,3678368.2352891094,-20260586.765774693,20260586.765774693,0.18155289764375496
Rail,101022,scenario_97,4209425.489896126,-20260586.765774693,20260586.765774693,0.20776424387702933
Rail,101022,scenario_98,3600619.213891038,-20260586.765774693,20260586.765774693,0.17771544602910533
Rail,101022,scenario_99,4310653.14644143,-20260586.765774693,20260586.765774693,0.21276052842276139
Rail,101023,scenario_1,18305061.426562667,-21415121.526016407,21415121.526016407,0.8547727083558481
Rail,101023,scenario_10,18060166.079672683,-21415121.526016407,21415121.526016407,0.8433370811242926
Rail,101023,scenario_100,11077392.620827826,-21415121.526016407,21415121.526016407,0.5172696595426894
Rail,101023,scenario_11,13890451.288499946,-21415121.526016407,21415121.526016407,0.6486281794677173
Rail,101023,scenario_12,22424106.159110237,-21415121.526016407,21415121.526016407,1.0471155221728745
Rail,101023,scenario_13,14287780.061002908,-21415121.526016407,21415121.526016407,0.6671818342774863
Rail,101023,scenario_14,15678320.286663014,-21415121.526016407,21415121.526016407,0.7321144672289638
Rail,101023,scenario_15,10928487.216606423,-21415121.526016407,21415121.526016407,0.51031637636657
Rail,101023,scenario_16,16908904.263732053,-21415121.526016407,21415121.526016407,0.7895777870412772
Rail,101023,scenario_17,17077856.78309233,-21415121.526016407,21415121.526016407,0.797467189824027
Rail,101023,scenario_18,9043251.300567606,-21415121.526016407,21415121.526016407,0.4222834453487135
Rail,101023,scenario_19,13616486.552026397,-21415121.526016407,21415121.526016407,0.6358351287189405
Rail,101023,scenario_2,9031019.97346773,-21415121.526016407,21415121.526016407,0.42171229159247553
Rail,101023,scenario_20,19265156.97639659,-21415121.526016407,21415121.526016407,0.8996053070720188
Rail,101023,scenario_21,17308941.355742898,-21415121.526016407,21415121.526016407,0.8082579094736834
Rail,101023,scenario_22,14220658.22493705,-21415121.526016407,21415121.526016407,0.6640475146340364
Rail,101023,scenario_23,9731591.118121495,-21415121.526016407,21415121.526016407,0.45442614492282757
Rail,101023,scenario_24,18353686.91887471,-21415121.526016407,21415121.526016407,0.8570433231759867
Rail,101023,scenario_25,14418732.899341382,-21415121.526016407,21415121.526016407,0.673296804868682
Rail,101023,scenario_26,8916063.008065764,-21415121.526016407,21415121.526016407,0.4163442638994125
Rail,101023,scenario_27,12765003.40132066,-21415121.526016407,21415121.526016407,0.5960742919816238
Rail,101023,scenario_28,6488718.135496668,-21415121.526016407,21415121.526016407,0.30299702607868806
Rail,101023,scenario_29,16185362.167920042,-21415121.526016407,21415121.526016407,0.7557912827278177
Rail,101023,scenario_3,15356996.917860828,-21415121.526016407,21415121.526016407,0.7171099589233806
Rail,101023,scenario_30,14733483.15480186,-21415121.526016407,21415121.526016407,0.6879943752316661
Rail,101023,scenario_31,16781748.500491325,-21415121.526016407,21415121.526016407,0.7836401245775713
Rail,101023,scenario_32,17720067.692958966,-21415121.526016407,21415121.526016407,0.8274558550336284
Rail,101023,scenario_33,12742450.861679956,-21415121.526016407,21415121.526016407,0.5950211791326817
Rail,101023,scenario_34,20629008.40860999,-21415121.526016407,21415121.526016407,0.9632916807662568
Rail,101023,scenario_35,16882874.309827853,-21415121.526016407,21415121.526016407,0.7883622929394773
Rail,101023,scenario_36,14234406.641477557,-21415121.526016407,21415121.526016407,0.6646895103623262
Rail,101023,scenario_37,20566007.592846435,-21415121.526016407,21415121.526016407,0.9603497961877818
Rail,101023,scenario_38,16205493.382530022,-21415121.526016407,21415121.526016407,0.7567313294413293
Rail,101023,scenario_39,14429085.619899465,-21415121.526016407,21415121.526016407,0.6737802352590025
Rail,101023,scenario_4,11119055.538430933,-21415121.526016407,21415121.526016407,0.5192151501415867
Rail,101023,scenario_40,16728211.264357757,-21415121.526016407,21415121.526016407,0.7811401510860116
Rail,101023,scenario_41,18183574.013075195,-21415121.526016407,21415121.526016407,0.8490997350159639
Rail,101023,scenario_42,20944249.81943502,-21415121.526016407,21415121.526016407,0.9780121861083373
Rail,101023,scenario_43,14803086.347148962,-21415121.526016407,21415121.526016407,0.6912445642283778
Rail,101023,scenario_44,17468524.113072738,-21415121.526016407,21415121.526016407,0.8157097820738911
Rail,101023,scenario_45,14676545.448483966,-21415121.526016407,21415121.526016407,0.68533561346612
Rail,101023,scenario_46,16295495.63106784,-21415121.526016407,21415121.526016407,0.760934072275568
Rail,101023,scenario_47,10647169.168936018,-21415121.526016407,21415121.526016407,0.49717995557490446
Rail,101023,scenario_48,12099003.027780076,-21415121.526016407,21415121.526016407,0.5649747545481572
Rail,101023,scenario_49,15201115.83175042,-21415121.526016407,21415121.526016407,0.7098309394734543
Rail,101023,scenario_5,16173470.944471998,-21415121.526016407,21415121.526016407,0.7552360104435303
Rail,101023,scenario_50,15264822.102091262,-21415121.526016407,21415121.526016407,0.7128057659419125
Rail,101023,scenario_51,15723089.34653844,-21415121.526016407,21415121.526016407,0.7342050021727434
Rail,101023,scenario_52,22180839.579909697,-21415121.526016407,21415121.526016407,1.035755951838193
Rail,101023,scenario_53,19606587.182327628,-21415121.526016407,21415121.526016407,0.9155487237608407
Rail,101023,scenario_54,23322778.0511986,-21415121.526016407,21415121.526016407,1.089079883243467
Rail,101023,scenario_55,15043924.970275836,-21415121.526016407,21415121.526016407,0.702490758784607
Rail,101023,scenario_56,17555230.617324963,-21415121.526016407,21415121.526016407,0.8197586269121933
Rail,101023,scenario_57,13059024.135476898,-21415121.526016407,21415121.526016407,0.6098038771160833
Rail,101023,scenario_58,13473686.195273789,-21415121.526016407,21415121.526016407,0.6291669266926703
Rail,101023,scenario_59,11932719.256660184,-21415121.526016407,21415121.526016407,0.5572099715690888
Rail,101023,scenario_6,14114093.66900131,-21415121.526016407,21415121.526016407,0.6590713786916708
Rail,101023,scenario_60,13632558.405432915,-21415121.526016407,21415121.526016407,0.6365856195992745
Rail,101023,scenario_61,13047366.27493872,-21415121.526016407,21415121.526016407,0.6092595019406253
Rail,101023,scenario_62,14665853.551032946,-21415121.526016407,21415121.526016407,0.6848363448797601
Rail,101023,scenario_63,20197788.547722384,-21415121.526016407,21415121.526016407,0.9431554485079559
Rail,101023,scenario_64,18349829.40991218,-21415121.526016407,21415121.526016407,0.8568631930301996
Rail,101023,scenario_65,12665701.11157242,-21415121.526016407,21415121.526016407,0.5914372746465785
Rail,101023,scenario_66,12370235.895083176,-21415121.526016407,21415121.526016407,0.5776402379998196
Rail,101023,scenario_67,17798907.13736728,-21415121.526016407,21415121.526016407,0.8311373398345684
Rail,101023,scenario_68,9909024.405741418,-21415121.526016407,21415121.526016407,0.4627115654563681
Rail,101023,scenario_69,9336045.095105298,-21415121.526016407,21415121.526016407,0.43595573734023857
Rail,101023,scenario_7,19082001.87765248,-21415121.526016407,21415121.526016407,0.8910527009837648
Rail,101023,scenario_70,10900020.30353148,-21415121.526016407,21415121.526016407,0.508987086077913
Rail,101023,scenario_71,15300976.278062733,-21415121.526016407,21415121.526016407,0.7144940204739986
Rail,101023,scenario_72,8378905.288426624,-21415121.526016407,21415121.526016407,0.3912611599353949
Rail,101023,scenario_73,8328985.90691136,-21415121.526016407,21415121.526016407,0.38893012569612534
Rail,101023,scenario_74,16549358.162714,-21415121.526016407,21415121.526016407,0.7727884309509438
Rail,101023,scenario_75,14850773.452235214,-21415121.526016407,21415121.526016407,0.6934713601411778
Rail,101023,scenario_76,13386025.155848518,-21415121.526016407,21415121.526016407,0.6250735089028727
Rail,101023,scenario_77,16887338.315930583,-21415121.526016407,21415121.526016407,0.7885707440611441
Rail,101023,scenario_78,23044606.16510703,-21415121.526016407,21415121.526016407,1.0760903755372588
Rail,101023,scenario_79,17282654.391651187,-21415121.526016407,21415121.526016407,0.8070304140303456
Rail,101023,scenario_8,12610846.804028776,-21415121.526016407,21415121.526016407,0.5888757992201138
Rail,101023,scenario_80,28571653.394104727,-21415121.526016407,21415121.526016407,1.3341812400828137
Rail,101023,scenario_81,15529273.342840234,-21415121.526016407,21415121.526016407,0.7251545747230207
Rail,101023,scenario_82,18744978.04684367,-21415121.526016407,21415121.526016407,0.8753150442817296
Rail,101023,scenario_83,13594220.564858723,-21415121.526016407,21415121.526016407,0.6347953967173909
Rail,101023,scenario_84,13820771.015760155,-21415121.526016407,21415121.526016407,0.6453743911268415
Rail,101023,scenario_85,13193953.723801684,-21415121.526016407,21415121.526016407,0.6161045459290463
Rail,101023,scenario_86,18926086.441411786,-21415121.526016407,21415121.526016407,0.8837720775209803
Rail,101023,scenario_87,17164940.007163107,-21415121.526016407,21415121.526016407,0.8015336259619206
Rail,101023,scenario_88,13215101.38783388,-21415121.526016407,21415121.526016407,0.6170920567403441
Rail,101023,scenario_89,14171364.594386492,-21415121.526016407,21415121.526016407,0.6617457004467729
Rail,101023,scenario_9,20552286.474408243,-21415121.526016407,21415121.526016407,0.9597090751710217
Rail,101023,scenario_90,14341262.94694809,-21415121.526016407,21415121.526016407,0.6696792698339555
Rail,101023,scenario_91,19248786.81564669,-21415121.526016407,21415121.526016407,0.8988408864391491
Rail,101023,scenario_92,13944641.068853712,-21415121.526016407,21415121.526016407,0.6511586241484973
Rail,101023,scenario_93,15054387.615688575,-21415121.526016407,21415121.526016407,0.7029793222232982
Rail,101023,scenario_94,27267019.23840634,-21415121.526016407,21415121.526016407,1.27326007490925
Rail,101023,scenario_95,21500197.77821588,-21415121.526016407,21415121.526016407,1.003972718627635
Rail,101023,scenario_96,21019053.262025096,-21415121.526016407,21415121.526016407,0.9815052058653908
Rail,101023,scenario_97,23907930.089361195,-21415121.526016407,21415121.526016407,1.1164041287515634
Rail,101023,scenario_98,20512651.753782563,-21415121.526016407,21415121.526016407,0.9578582932094283
Rail,101023,scenario_99,24536121.733366556,-21415121.526016407,21415121.526016407,1.1457381506595032
Rail,101024,scenario_1,9184044.694281278,-21522963.63703254,21522963.63703254,0.42670911168010134
Rail,101024,scenario_10,9053460.728049291,-21522963.63703254,21522963.63703254,0.42064191905578713
Rail,101024,scenario_100,5562910.325984011,-21522963.63703254,21522963.63703254,0.25846395597734667
Rail,101024,scenario_11,6971907.690005151,-21522963.63703254,21522963.63703254,0.32392879566126503
Rail,101024,scenario_12,11241267.921156494,-21522963.63703254,21522963.63703254,0.5222918233163161
Rail,101024,scenario_13,7176435.060932898,-21522963.63703254,21522963.63703254,0.33343154697269856
Rail,101024,scenario_14,7868948.175802879,-21522963.63703254,21522963.63703254,0.36560709335881236
Rail,101024,scenario_15,5491788.315826825,-21522963.63703254,21522963.63703254,0.2551594849316021
Rail,101024,scenario_16,8486345.909926487,-21522963.63703254,21522963.63703254,0.3942926287030858
Rail,101024,scenario_17,8564302.183605641,-21522963.63703254,21522963.63703254,0.3979146333207501
Rail,101024,scenario_18,4549039.603683686,-21522963.63703254,21522963.63703254,0.21135749148674773
Rail,101024,scenario_19,6829028.777248496,-21522963.63703254,21522963.63703254,0.3172903551952496
Rail,101024,scenario_2,4537560.3584186435,-21522963.63703254,21522963.63703254,0.21082414275937772
Rail,101024,scenario_20,9665894.0395588,-21522963.63703254,21522963.63703254,0.44909679738191843
Rail,101024,scenario_21,8682194.695504902,-21522963.63703254,21522963.63703254,0.4033921555564154
Rail,101024,scenario_22,7141408.225793759,-21522963.63703254,21522963.63703254,0.3318041300551291
Rail,101024,scenario_23,4889317.364458131,-21522963.63703254,21522963.63703254,0.22716747781172394
Rail,101024,scenario_24,9205938.193155916,-21522963.63703254,21522963.63703254,0.42772632748940415
Rail,101024,scenario_25,7238090.47216925,-21522963.63703254,21522963.63703254,0.3362961808714553
Rail,101024,scenario_26,4484601.303047202,-21522963.63703254,21522963.63703254,0.20836355897247208
Rail,101024,scenario_27,6413090.807337455,-21522963.63703254,21522963.63703254,0.29796504401015916
Rail,101024,scenario_28,3266151.2389024915,-21522963.63703254,21522963.63703254,0.15175192849755748
Rail,101024,scenario_29,8127017.553090736,-21522963.63703254,21522963.63703254,0.3775975135277068
Rail,101024,scenario_3,7707413.489298971,-21522963.63703254,21522963.63703254,0.35810186827791457
Rail,101024,scenario_30,7394427.190008229,-21522963.63703254,21522963.63703254,0.34355989791690833
Rail,101024,scenario_31,8423655.126285162,-21522963.63703254,21522963.63703254,0.39137988932859463
Rail,101024,scenario_32,8888156.305386767,-21522963.63703254,21522963.63703254,0.4129615444823664
Rail,101024,scenario_33,6395932.379263076,-21522963.63703254,21522963.63703254,0.29716782907434725
Rail,101024,scenario_34,10346364.423723562,-21522963.63703254,21522963.63703254,0.48071281437847835
Rail,101024,scenario_35,8471060.857652605,-21522963.63703254,21522963.63703254,0.3935824545592433
Rail,101024,scenario_36,7141811.196690711,-21522963.63703254,21522963.63703254,0.33182285289013214
Rail,101024,scenario_37,10312021.375703773,-21522963.63703254,21522963.63703254,0.4791171675800654
Rail,101024,scenario_38,8130920.717078016,-21522963.63703254,21522963.63703254,0.3777788623443988
Rail,101024,scenario_39,7244561.962399728,-21522963.63703254,21522963.63703254,0.3365968592696357
Rail,101024,scenario_4,5583591.220669151,-21522963.63703254,21522963.63703254,0.2594248317672196
Rail,101024,scenario_40,8404641.664714886,-21522963.63703254,21522963.63703254,0.3904964858210237
Rail,101024,scenario_41,9122838.052904736,-21522963.63703254,21522963.63703254,0.42386532852789505
Rail,101024,scenario_42,10499639.049301077,-21522963.63703254,21522963.63703254,0.48783426048424555
Rail,101024,scenario_43,7431322.191817732,-21522963.63703254,21522963.63703254,0.3452741135998276
Rail,101024,scenario_44,8765946.71560668,-21522963.63703254,21522963.63703254,0.4072834421614661
Rail,101024,scenario_45,7366537.975791676,-21522963.63703254,21522963.63703254,0.3422641091637012
Rail,101024,scenario_46,8175992.088257221,-21522963.63703254,21522963.63703254,0.3798729685250948
Rail,101024,scenario_47,5350421.406491554,-21522963.63703254,21522963.63703254,0.24859129517301176
Rail,101024,scenario_48,6073429.510903265,-21522963.63703254,21522963.63703254,0.28218369985317854
Rail,101024,scenario_49,7631973.775454436,-21522963.63703254,21522963.63703254,0.35459678807071054
Rail,101024,scenario_5,8119575.617722995,-21522963.63703254,21522963.63703254,0.37725174630469593
Rail,101024,scenario_50,7659447.258569972,-21522963.63703254,21522963.63703254,0.3558732611242757
Rail,101024,scenario_51,7888776.468704413,-21522963.63703254,21522963.63703254,0.36652835556210006
Rail,101024,scenario_52,11122350.77874656,-21522963.63703254,21522963.63703254,0.516766694694841
Rail,101024,scenario_53,9837269.60352099,-21522963.63703254,21522963.63703254,0.45705924934031505
Rail,101024,scenario_54,11695582.463450622,-21522963.63703254,21522963.63703254,0.5434001869206866
Rail,101024,scenario_55,7551554.980014176,-21522963.63703254,21522963.63703254,0.3508603697597168
Rail,101024,scenario_56,8811362.6798862,-21522963.63703254,21522963.63703254,0.40939355882780554
Rail,101024,scenario_57,6558137.195688182,-21522963.63703254,21522963.63703254,0.3047041897336207
Rail,101024,scenario_58,6761936.880089325,-21522963.63703254,21522963.63703254,0.31417313127150837
Rail,101024,scenario_59,5992758.306163758,-21522963.63703254,21522963.63703254,0.2784355541005785
Rail,101024,scenario_6,7087597.525733199,-21522963.63703254,21522963.63703254,0.3293039771501652
Rail,101024,scenario_60,6850907.415468207,-21522963.63703254,21522963.63703254,0.31830688054875933
Rail,101024,scenario_61,6550368.251617839,-21522963.63703254,21522963.63703254,0.3043432290313048
Rail,101024,scenario_62,7356484.104010928,-21522963.63703254,21522963.63703254,0.34179698614336357
Rail,101024,scenario_63,10133033.726115411,-21522963.63703254,21522963.63703254,0.47080104287684865
Rail,101024,scenario_64,9204007.099199088,-21522963.63703254,21522963.63703254,0.427636604996285
Rail,101024,scenario_65,6358431.672859499,-21522963.63703254,21522963.63703254,0.29542547114279116
Rail,101024,scenario_66,6209104.795516158,-21522963.63703254,21522963.63703254,0.2884874453271266
Rail,101024,scenario_67,8928283.421027834,-21522963.63703254,21522963.63703254,0.41482593064766304
Rail,101024,scenario_68,4978820.217291888,-21522963.63703254,21522963.63703254,0.23132595962413374
Rail,101024,scenario_69,4694927.090978923,-21522963.63703254,21522963.63703254,0.21813571635185053
Rail,101024,scenario_7,9575301.346065152,-21522963.63703254,21522963.63703254,0.4448876793895536
Rail,101024,scenario_70,5475475.814089031,-21522963.63703254,21522963.63703254,0.2544015734277363
Rail,101024,scenario_71,7682925.430025374,-21522963.63703254,21522963.63703254,0.356964103995701
Rail,101024,scenario_72,4214701.3369719265,-21522963.63703254,21522963.63703254,0.19582346595243447
Rail,101024,scenario_73,4185430.8120882185,-21522963.63703254,21522963.63703254,0.1944634987389349
Rail,101024,scenario_74,8305260.685728573,-21522963.63703254,21522963.63703254,0.38587904648217186
