mode,development,scenario,score_id,row_count
Rail,101005,scenario_75,rail_construction_cost,1
Rail,101005,scenario_75,rail_land_consumption_cost,1
Rail,101005,scenario_75,rail_maint_cost,1
Rail,101005,scenario_75,rail_noise_cost,1
Rail,101005,scenario_75,rail_operation_cost,1
Rail,101005,scenario_75,rail_tts_cost,1
Rail,101005,scenario_76,rail_accident_cost,1
Rail,101005,scenario_76,rail_airpollution_cost,1
Rail,101005,scenario_76,rail_co2_cost,1
Rail,101005,scenario_76,rail_construction_cost,1
Rail,101005,scenario_76,rail_land_consumption_cost,1
Rail,101005,scenario_76,rail_maint_cost,1
Rail,101005,scenario_76,rail_noise_cost,1
Rail,101005,scenario_76,rail_operation_cost,1
Rail,101005,scenario_76,rail_tts_cost,1
Rail,101005,scenario_77,rail_accident_cost,1
Rail,101005,scenario_77,rail_airpollution_cost,1
Rail,101005,scenario_77,rail_co2_cost,1
Rail,101005,scenario_77,rail_construction_cost,1
Rail,101005,scenario_77,rail_land_consumption_cost,1
Rail,101005,scenario_77,rail_maint_cost,1
Rail,101005,scenario_77,rail_noise_cost,1
Rail,101005,scenario_77,rail_operation_cost,1
Rail,101005,scenario_77,rail_tts_cost,1
Rail,101005,scenario_78,rail_accident_cost,1
Rail,101005,scenario_78,rail_airpollution_cost,1
Rail,101005,scenario_78,rail_co2_cost,1
Rail,101005,scenario_78,rail_construction_cost,1
Rail,101005,scenario_78,rail_land_consumption_cost,1
Rail,101005,scenario_78,rail_maint_cost,1
Rail,101005,scenario_78,rail_noise_cost,1
Rail,101005,scenario_78,rail_operation_cost,1
Rail,101005,scenario_78,rail_tts_cost,1
Rail,101005,scenario_79,rail_accident_cost,1
Rail,101005,scenario_79,rail_airpollution_cost,1
Rail,101005,scenario_79,rail_co2_cost,1
Rail,101005,scenario_79,rail_construction_cost,1
Rail,101005,scenario_79,rail_land_consumption_cost,1
Rail,101005,scenario_79,rail_maint_cost,1
Rail,101005,scenario_79,rail_noise_cost,1
Rail,101005,scenario_79,rail_operation_cost,1
Rail,101005,scenario_79,rail_tts_cost,1
Rail,101005,scenario_8,rail_accident_cost,1
Rail,101005,scenario_8,rail_airpollution_cost,1
Rail,101005,scenario_8,rail_co2_cost,1
Rail,101005,scenario_8,rail_construction_cost,1
Rail,101005,scenario_8,rail_land_consumption_cost,1
Rail,101005,scenario_8,rail_maint_cost,1
Rail,101005,scenario_8,rail_noise_cost,1
Rail,101005,scenario_8,rail_operation_cost,1
Rail,101005,scenario_8,rail_tts_cost,1
Rail,101005,scenario_80,rail_accident_cost,1
Rail,101005,scenario_80,rail_airpollution_cost,1
Rail,101005,scenario_80,rail_co2_cost,1
Rail,101005,scenario_80,rail_construction_cost,1
Rail,101005,scenario_80,rail_land_consumption_cost,1
Rail,101005,scenario_80,rail_maint_cost,1
Rail,101005,scenario_80,rail_noise_cost,1
Rail,101005,scenario_80,rail_operation_cost,1
Rail,101005,scenario_80,rail_tts_cost,1
Rail,101005,scenario_81,rail_accident_cost,1
Rail,101005,scenario_81,rail_airpollution_cost,1
Rail,101005,scenario_81,rail_co2_cost,1
Rail,101005,scenario_81,rail_construction_cost,1
Rail,101005,scenario_81,rail_land_consumption_cost,1
Rail,101005,scenario_81,rail_maint_cost,1
Rail,101005,scenario_81,rail_noise_cost,1
Rail,101005,scenario_81,rail_operation_cost,1
Rail,101005,scenario_81,rail_tts_cost,1
Rail,101005,scenario_82,rail_accident_cost,1
Rail,101005,scenario_82,rail_airpollution_cost,1
Rail,101005,scenario_82,rail_co2_cost,1
Rail,101005,scenario_82,rail_construction_cost,1
Rail,101005,scenario_82,rail_land_consumption_cost,1
Rail,101005,scenario_82,rail_maint_cost,1
Rail,101005,scenario_82,rail_noise_cost,1
Rail,101005,scenario_82,rail_operation_cost,1
Rail,101005,scenario_82,rail_tts_cost,1
Rail,101005,scenario_83,rail_accident_cost,1
Rail,101005,scenario_83,rail_airpollution_cost,1
Rail,101005,scenario_83,rail_co2_cost,1
Rail,101005,scenario_83,rail_construction_cost,1
Rail,101005,scenario_83,rail_land_consumption_cost,1
Rail,101005,scenario_83,rail_maint_cost,1
Rail,101005,scenario_83,rail_noise_cost,1
Rail,101005,scenario_83,rail_operation_cost,1
Rail,101005,scenario_83,rail_tts_cost,1
Rail,101005,scenario_84,rail_accident_cost,1
Rail,101005,scenario_84,rail_airpollution_cost,1
Rail,101005,scenario_84,rail_co2_cost,1
Rail,101005,scenario_84,rail_construction_cost,1
Rail,101005,scenario_84,rail_land_consumption_cost,1
Rail,101005,scenario_84,rail_maint_cost,1
Rail,101005,scenario_84,rail_noise_cost,1
Rail,101005,scenario_84,rail_operation_cost,1
Rail,101005,scenario_84,rail_tts_cost,1
Rail,101005,scenario_85,rail_accident_cost,1
Rail,101005,scenario_85,rail_airpollution_cost,1
Rail,101005,scenario_85,rail_co2_cost,1
Rail,101005,scenario_85,rail_construction_cost,1
Rail,101005,scenario_85,rail_land_consumption_cost,1
Rail,101005,scenario_85,rail_maint_cost,1
Rail,101005,scenario_85,rail_noise_cost,1
Rail,101005,scenario_85,rail_operation_cost,1
Rail,101005,scenario_85,rail_tts_cost,1
Rail,101005,scenario_86,rail_accident_cost,1
Rail,101005,scenario_86,rail_airpollution_cost,1
Rail,101005,scenario_86,rail_co2_cost,1
Rail,101005,scenario_86,rail_construction_cost,1
Rail,101005,scenario_86,rail_land_consumption_cost,1
Rail,101005,scenario_86,rail_maint_cost,1
Rail,101005,scenario_86,rail_noise_cost,1
Rail,101005,scenario_86,rail_operation_cost,1
Rail,101005,scenario_86,rail_tts_cost,1
Rail,101005,scenario_87,rail_accident_cost,1
Rail,101005,scenario_87,rail_airpollution_cost,1
Rail,101005,scenario_87,rail_co2_cost,1
Rail,101005,scenario_87,rail_construction_cost,1
Rail,101005,scenario_87,rail_land_consumption_cost,1
Rail,101005,scenario_87,rail_maint_cost,1
Rail,101005,scenario_87,rail_noise_cost,1
Rail,101005,scenario_87,rail_operation_cost,1
Rail,101005,scenario_87,rail_tts_cost,1
Rail,101005,scenario_88,rail_accident_cost,1
Rail,101005,scenario_88,rail_airpollution_cost,1
Rail,101005,scenario_88,rail_co2_cost,1
Rail,101005,scenario_88,rail_construction_cost,1
Rail,101005,scenario_88,rail_land_consumption_cost,1
Rail,101005,scenario_88,rail_maint_cost,1
Rail,101005,scenario_88,rail_noise_cost,1
Rail,101005,scenario_88,rail_operation_cost,1
Rail,101005,scenario_88,rail_tts_cost,1
Rail,101005,scenario_89,rail_accident_cost,1
Rail,101005,scenario_89,rail_airpollution_cost,1
Rail,101005,scenario_89,rail_co2_cost,1
Rail,101005,scenario_89,rail_construction_cost,1
Rail,101005,scenario_89,rail_land_consumption_cost,1
Rail,101005,scenario_89,rail_maint_cost,1
Rail,101005,scenario_89,rail_noise_cost,1
Rail,101005,scenario_89,rail_operation_cost,1
Rail,101005,scenario_89,rail_tts_cost,1
Rail,101005,scenario_9,rail_accident_cost,1
Rail,101005,scenario_9,rail_airpollution_cost,1
Rail,101005,scenario_9,rail_co2_cost,1
Rail,101005,scenario_9,rail_construction_cost,1
Rail,101005,scenario_9,rail_land_consumption_cost,1
Rail,101005,scenario_9,rail_maint_cost,1
Rail,101005,scenario_9,rail_noise_cost,1
Rail,101005,scenario_9,rail_operation_cost,1
Rail,101005,scenario_9,rail_tts_cost,1
Rail,101005,scenario_90,rail_accident_cost,1
Rail,101005,scenario_90,rail_airpollution_cost,1
Rail,101005,scenario_90,rail_co2_cost,1
Rail,101005,scenario_90,rail_construction_cost,1
Rail,101005,scenario_90,rail_land_consumption_cost,1
Rail,101005,scenario_90,rail_maint_cost,1
Rail,101005,scenario_90,rail_noise_cost,1
Rail,101005,scenario_90,rail_operation_cost,1
Rail,101005,scenario_90,rail_tts_cost,1
Rail,101005,scenario_91,rail_accident_cost,1
Rail,101005,scenario_91,rail_airpollution_cost,1
Rail,101005,scenario_91,rail_co2_cost,1
Rail,101005,scenario_91,rail_construction_cost,1
Rail,101005,scenario_91,rail_land_consumption_cost,1
Rail,101005,scenario_91,rail_maint_cost,1
Rail,101005,scenario_91,rail_noise_cost,1
Rail,101005,scenario_91,rail_operation_cost,1
Rail,101005,scenario_91,rail_tts_cost,1
Rail,101005,scenario_92,rail_accident_cost,1
Rail,101005,scenario_92,rail_airpollution_cost,1
Rail,101005,scenario_92,rail_co2_cost,1
Rail,101005,scenario_92,rail_construction_cost,1
Rail,101005,scenario_92,rail_land_consumption_cost,1
Rail,101005,scenario_92,rail_maint_cost,1
Rail,101005,scenario_92,rail_noise_cost,1
Rail,101005,scenario_92,rail_operation_cost,1
Rail,101005,scenario_92,rail_tts_cost,1
Rail,101005,scenario_93,rail_accident_cost,1
Rail,101005,scenario_93,rail_airpollution_cost,1
Rail,101005,scenario_93,rail_co2_cost,1
Rail,101005,scenario_93,rail_construction_cost,1
Rail,101005,scenario_93,rail_land_consumption_cost,1
Rail,101005,scenario_93,rail_maint_cost,1
Rail,101005,scenario_93,rail_noise_cost,1
Rail,101005,scenario_93,rail_operation_cost,1
Rail,101005,scenario_93,rail_tts_cost,1
Rail,101005,scenario_94,rail_accident_cost,1
Rail,101005,scenario_94,rail_airpollution_cost,1
Rail,101005,scenario_94,rail_co2_cost,1
Rail,101005,scenario_94,rail_construction_cost,1
Rail,101005,scenario_94,rail_land_consumption_cost,1
Rail,101005,scenario_94,rail_maint_cost,1
Rail,101005,scenario_94,rail_noise_cost,1
Rail,101005,scenario_94,rail_operation_cost,1
Rail,101005,scenario_94,rail_tts_cost,1
Rail,101005,scenario_95,rail_accident_cost,1
Rail,101005,scenario_95,rail_airpollution_cost,1
Rail,101005,scenario_95,rail_co2_cost,1
Rail,101005,scenario_95,rail_construction_cost,1
Rail,101005,scenario_95,rail_land_consumption_cost,1
Rail,101005,scenario_95,rail_maint_cost,1
Rail,101005,scenario_95,rail_noise_cost,1
Rail,101005,scenario_95,rail_operation_cost,1
Rail,101005,scenario_95,rail_tts_cost,1
Rail,101005,scenario_96,rail_accident_cost,1
Rail,101005,scenario_96,rail_airpollution_cost,1
Rail,101005,scenario_96,rail_co2_cost,1
Rail,101005,scenario_96,rail_construction_cost,1
Rail,101005,scenario_96,rail_land_consumption_cost,1
Rail,101005,scenario_96,rail_maint_cost,1
Rail,101005,scenario_96,rail_noise_cost,1
Rail,101005,scenario_96,rail_operation_cost,1
Rail,101005,scenario_96,rail_tts_cost,1
Rail,101005,scenario_97,rail_accident_cost,1
Rail,101005,scenario_97,rail_airpollution_cost,1
Rail,101005,scenario_97,rail_co2_cost,1
Rail,101005,scenario_97,rail_construction_cost,1
Rail,101005,scenario_97,rail_land_consumption_cost,1
Rail,101005,scenario_97,rail_maint_cost,1
Rail,101005,scenario_97,rail_noise_cost,1
Rail,101005,scenario_97,rail_operation_cost,1
Rail,101005,scenario_97,rail_tts_cost,1
Rail,101005,scenario_98,rail_accident_cost,1
Rail,101005,scenario_98,rail_airpollution_cost,1
Rail,101005,scenario_98,rail_co2_cost,1
Rail,101005,scenario_98,rail_construction_cost,1
Rail,101005,scenario_98,rail_land_consumption_cost,1
Rail,101005,scenario_98,rail_maint_cost,1
Rail,101005,scenario_98,rail_noise_cost,1
Rail,101005,scenario_98,rail_operation_cost,1
Rail,101005,scenario_98,rail_tts_cost,1
Rail,101005,scenario_99,rail_accident_cost,1
Rail,101005,scenario_99,rail_airpollution_cost,1
Rail,101005,scenario_99,rail_co2_cost,1
Rail,101005,scenario_99,rail_construction_cost,1
Rail,101005,scenario_99,rail_land_consumption_cost,1
Rail,101005,scenario_99,rail_maint_cost,1
Rail,101005,scenario_99,rail_noise_cost,1
Rail,101005,scenario_99,rail_operation_cost,1
Rail,101005,scenario_99,rail_tts_cost,1
Rail,101006,scenario_1,rail_accident_cost,1
Rail,101006,scenario_1,rail_airpollution_cost,1
Rail,101006,scenario_1,rail_co2_cost,1
Rail,101006,scenario_1,rail_construction_cost,1
Rail,101006,scenario_1,rail_land_consumption_cost,1
Rail,101006,scenario_1,rail_maint_cost,1
Rail,101006,scenario_1,rail_noise_cost,1
Rail,101006,scenario_1,rail_operation_cost,1
Rail,101006,scenario_1,rail_tts_cost,1
Rail,101006,scenario_10,rail_accident_cost,1
Rail,101006,scenario_10,rail_airpollution_cost,1
Rail,101006,scenario_10,rail_co2_cost,1
Rail,101006,scenario_10,rail_construction_cost,1
Rail,101006,scenario_10,rail_land_consumption_cost,1
Rail,101006,scenario_10,rail_maint_cost,1
Rail,101006,scenario_10,rail_noise_cost,1
Rail,101006,scenario_10,rail_operation_cost,1
Rail,101006,scenario_10,rail_tts_cost,1
Rail,101006,scenario_100,rail_accident_cost,1
Rail,101006,scenario_100,rail_airpollution_cost,1
Rail,101006,scenario_100,rail_co2_cost,1
Rail,101006,scenario_100,rail_construction_cost,1
Rail,101006,scenario_100,rail_land_consumption_cost,1
Rail,101006,scenario_100,rail_maint_cost,1
Rail,101006,scenario_100,rail_noise_cost,1
Rail,101006,scenario_100,rail_operation_cost,1
Rail,101006,scenario_100,rail_tts_cost,1
Rail,101006,scenario_11,rail_accident_cost,1
Rail,101006,scenario_11,rail_airpollution_cost,1
Rail,101006,scenario_11,rail_co2_cost,1
Rail,101006,scenario_11,rail_construction_cost,1
Rail,101006,scenario_11,rail_land_consumption_cost,1
Rail,101006,scenario_11,rail_maint_cost,1
Rail,101006,scenario_11,rail_noise_cost,1
Rail,101006,scenario_11,rail_operation_cost,1
Rail,101006,scenario_11,rail_tts_cost,1
Rail,101006,scenario_12,rail_accident_cost,1
Rail,101006,scenario_12,rail_airpollution_cost,1
Rail,101006,scenario_12,rail_co2_cost,1
Rail,101006,scenario_12,rail_construction_cost,1
Rail,101006,scenario_12,rail_land_consumption_cost,1
Rail,101006,scenario_12,rail_maint_cost,1
Rail,101006,scenario_12,rail_noise_cost,1
Rail,101006,scenario_12,rail_operation_cost,1
Rail,101006,scenario_12,rail_tts_cost,1
Rail,101006,scenario_13,rail_accident_cost,1
Rail,101006,scenario_13,rail_airpollution_cost,1
Rail,101006,scenario_13,rail_co2_cost,1
Rail,101006,scenario_13,rail_construction_cost,1
Rail,101006,scenario_13,rail_land_consumption_cost,1
Rail,101006,scenario_13,rail_maint_cost,1
Rail,101006,scenario_13,rail_noise_cost,1
Rail,101006,scenario_13,rail_operation_cost,1
Rail,101006,scenario_13,rail_tts_cost,1
Rail,101006,scenario_14,rail_accident_cost,1
Rail,101006,scenario_14,rail_airpollution_cost,1
Rail,101006,scenario_14,rail_co2_cost,1
Rail,101006,scenario_14,rail_construction_cost,1
Rail,101006,scenario_14,rail_land_consumption_cost,1
Rail,101006,scenario_14,rail_maint_cost,1
Rail,101006,scenario_14,rail_noise_cost,1
Rail,101006,scenario_14,rail_operation_cost,1
Rail,101006,scenario_14,rail_tts_cost,1
Rail,101006,scenario_15,rail_accident_cost,1
Rail,101006,scenario_15,rail_airpollution_cost,1
Rail,101006,scenario_15,rail_co2_cost,1
Rail,101006,scenario_15,rail_construction_cost,1
Rail,101006,scenario_15,rail_land_consumption_cost,1
Rail,101006,scenario_15,rail_maint_cost,1
Rail,101006,scenario_15,rail_noise_cost,1
Rail,101006,scenario_15,rail_operation_cost,1
Rail,101006,scenario_15,rail_tts_cost,1
Rail,101006,scenario_16,rail_accident_cost,1
Rail,101006,scenario_16,rail_airpollution_cost,1
Rail,101006,scenario_16,rail_co2_cost,1
Rail,101006,scenario_16,rail_construction_cost,1
Rail,101006,scenario_16,rail_land_consumption_cost,1
Rail,101006,scenario_16,rail_maint_cost,1
Rail,101006,scenario_16,rail_noise_cost,1
Rail,101006,scenario_16,rail_operation_cost,1
Rail,101006,scenario_16,rail_tts_cost,1
Rail,101006,scenario_17,rail_accident_cost,1
Rail,101006,scenario_17,rail_airpollution_cost,1
Rail,101006,scenario_17,rail_co2_cost,1
Rail,101006,scenario_17,rail_construction_cost,1
Rail,101006,scenario_17,rail_land_consumption_cost,1
Rail,101006,scenario_17,rail_maint_cost,1
Rail,101006,scenario_17,rail_noise_cost,1
Rail,101006,scenario_17,rail_operation_cost,1
Rail,101006,scenario_17,rail_tts_cost,1
Rail,101006,scenario_18,rail_accident_cost,1
Rail,101006,scenario_18,rail_airpollution_cost,1
Rail,101006,scenario_18,rail_co2_cost,1
Rail,101006,scenario_18,rail_construction_cost,1
Rail,101006,scenario_18,rail_land_consumption_cost,1
Rail,101006,scenario_18,rail_maint_cost,1
Rail,101006,scenario_18,rail_noise_cost,1
Rail,101006,scenario_18,rail_operation_cost,1
Rail,101006,scenario_18,rail_tts_cost,1
Rail,101006,scenario_19,rail_accident_cost,1
Rail,101006,scenario_19,rail_airpollution_cost,1
Rail,101006,scenario_19,rail_co2_cost,1
Rail,101006,scenario_19,rail_construction_cost,1
Rail,101006,scenario_19,rail_land_consumption_cost,1
Rail,101006,scenario_19,rail_maint_cost,1
Rail,101006,scenario_19,rail_noise_cost,1
Rail,101006,scenario_19,rail_operation_cost,1
Rail,101006,scenario_19,rail_tts_cost,1
Rail,101006,scenario_2,rail_accident_cost,1
Rail,101006,scenario_2,rail_airpollution_cost,1
Rail,101006,scenario_2,rail_co2_cost,1
Rail,101006,scenario_2,rail_construction_cost,1
Rail,101006,scenario_2,rail_land_consumption_cost,1
Rail,101006,scenario_2,rail_maint_cost,1
Rail,101006,scenario_2,rail_noise_cost,1
Rail,101006,scenario_2,rail_operation_cost,1
Rail,101006,scenario_2,rail_tts_cost,1
Rail,101006,scenario_20,rail_accident_cost,1
Rail,101006,scenario_20,rail_airpollution_cost,1
Rail,101006,scenario_20,rail_co2_cost,1
Rail,101006,scenario_20,rail_construction_cost,1
Rail,101006,scenario_20,rail_land_consumption_cost,1
Rail,101006,scenario_20,rail_maint_cost,1
Rail,101006,scenario_20,rail_noise_cost,1
Rail,101006,scenario_20,rail_operation_cost,1
Rail,101006,scenario_20,rail_tts_cost,1
Rail,101006,scenario_21,rail_accident_cost,1
Rail,101006,scenario_21,rail_airpollution_cost,1
Rail,101006,scenario_21,rail_co2_cost,1
Rail,101006,scenario_21,rail_construction_cost,1
Rail,101006,scenario_21,rail_land_consumption_cost,1
Rail,101006,scenario_21,rail_maint_cost,1
Rail,101006,scenario_21,rail_noise_cost,1
Rail,101006,scenario_21,rail_operation_cost,1
Rail,101006,scenario_21,rail_tts_cost,1
Rail,101006,scenario_22,rail_accident_cost,1
Rail,101006,scenario_22,rail_airpollution_cost,1
Rail,101006,scenario_22,rail_co2_cost,1
Rail,101006,scenario_22,rail_construction_cost,1
Rail,101006,scenario_22,rail_land_consumption_cost,1
Rail,101006,scenario_22,rail_maint_cost,1
Rail,101006,scenario_22,rail_noise_cost,1
Rail,101006,scenario_22,rail_operation_cost,1
Rail,101006,scenario_22,rail_tts_cost,1
Rail,101006,scenario_23,rail_accident_cost,1
Rail,101006,scenario_23,rail_airpollution_cost,1
Rail,101006,scenario_23,rail_co2_cost,1
Rail,101006,scenario_23,rail_construction_cost,1
Rail,101006,scenario_23,rail_land_consumption_cost,1
Rail,101006,scenario_23,rail_maint_cost,1
Rail,101006,scenario_23,rail_noise_cost,1
Rail,101006,scenario_23,rail_operation_cost,1
Rail,101006,scenario_23,rail_tts_cost,1
Rail,101006,scenario_24,rail_accident_cost,1
Rail,101006,scenario_24,rail_airpollution_cost,1
Rail,101006,scenario_24,rail_co2_cost,1
Rail,101006,scenario_24,rail_construction_cost,1
Rail,101006,scenario_24,rail_land_consumption_cost,1
Rail,101006,scenario_24,rail_maint_cost,1
Rail,101006,scenario_24,rail_noise_cost,1
Rail,101006,scenario_24,rail_operation_cost,1
Rail,101006,scenario_24,rail_tts_cost,1
Rail,101006,scenario_25,rail_accident_cost,1
Rail,101006,scenario_25,rail_airpollution_cost,1
Rail,101006,scenario_25,rail_co2_cost,1
Rail,101006,scenario_25,rail_construction_cost,1
Rail,101006,scenario_25,rail_land_consumption_cost,1
Rail,101006,scenario_25,rail_maint_cost,1
Rail,101006,scenario_25,rail_noise_cost,1
Rail,101006,scenario_25,rail_operation_cost,1
Rail,101006,scenario_25,rail_tts_cost,1
Rail,101006,scenario_26,rail_accident_cost,1
Rail,101006,scenario_26,rail_airpollution_cost,1
Rail,101006,scenario_26,rail_co2_cost,1
Rail,101006,scenario_26,rail_construction_cost,1
Rail,101006,scenario_26,rail_land_consumption_cost,1
Rail,101006,scenario_26,rail_maint_cost,1
Rail,101006,scenario_26,rail_noise_cost,1
Rail,101006,scenario_26,rail_operation_cost,1
Rail,101006,scenario_26,rail_tts_cost,1
Rail,101006,scenario_27,rail_accident_cost,1
Rail,101006,scenario_27,rail_airpollution_cost,1
Rail,101006,scenario_27,rail_co2_cost,1
Rail,101006,scenario_27,rail_construction_cost,1
Rail,101006,scenario_27,rail_land_consumption_cost,1
Rail,101006,scenario_27,rail_maint_cost,1
Rail,101006,scenario_27,rail_noise_cost,1
Rail,101006,scenario_27,rail_operation_cost,1
Rail,101006,scenario_27,rail_tts_cost,1
Rail,101006,scenario_28,rail_accident_cost,1
Rail,101006,scenario_28,rail_airpollution_cost,1
Rail,101006,scenario_28,rail_co2_cost,1
Rail,101006,scenario_28,rail_construction_cost,1
Rail,101006,scenario_28,rail_land_consumption_cost,1
Rail,101006,scenario_28,rail_maint_cost,1
Rail,101006,scenario_28,rail_noise_cost,1
Rail,101006,scenario_28,rail_operation_cost,1
Rail,101006,scenario_28,rail_tts_cost,1
Rail,101006,scenario_29,rail_accident_cost,1
Rail,101006,scenario_29,rail_airpollution_cost,1
Rail,101006,scenario_29,rail_co2_cost,1
Rail,101006,scenario_29,rail_construction_cost,1
Rail,101006,scenario_29,rail_land_consumption_cost,1
Rail,101006,scenario_29,rail_maint_cost,1
Rail,101006,scenario_29,rail_noise_cost,1
Rail,101006,scenario_29,rail_operation_cost,1
Rail,101006,scenario_29,rail_tts_cost,1
Rail,101006,scenario_3,rail_accident_cost,1
Rail,101006,scenario_3,rail_airpollution_cost,1
Rail,101006,scenario_3,rail_co2_cost,1
Rail,101006,scenario_3,rail_construction_cost,1
Rail,101006,scenario_3,rail_land_consumption_cost,1
Rail,101006,scenario_3,rail_maint_cost,1
Rail,101006,scenario_3,rail_noise_cost,1
Rail,101006,scenario_3,rail_operation_cost,1
Rail,101006,scenario_3,rail_tts_cost,1
Rail,101006,scenario_30,rail_accident_cost,1
Rail,101006,scenario_30,rail_airpollution_cost,1
Rail,101006,scenario_30,rail_co2_cost,1
Rail,101006,scenario_30,rail_construction_cost,1
Rail,101006,scenario_30,rail_land_consumption_cost,1
Rail,101006,scenario_30,rail_maint_cost,1
Rail,101006,scenario_30,rail_noise_cost,1
Rail,101006,scenario_30,rail_operation_cost,1
Rail,101006,scenario_30,rail_tts_cost,1
Rail,101006,scenario_31,rail_accident_cost,1
Rail,101006,scenario_31,rail_airpollution_cost,1
Rail,101006,scenario_31,rail_co2_cost,1
Rail,101006,scenario_31,rail_construction_cost,1
Rail,101006,scenario_31,rail_land_consumption_cost,1
Rail,101006,scenario_31,rail_maint_cost,1
Rail,101006,scenario_31,rail_noise_cost,1
Rail,101006,scenario_31,rail_operation_cost,1
Rail,101006,scenario_31,rail_tts_cost,1
Rail,101006,scenario_32,rail_accident_cost,1
Rail,101006,scenario_32,rail_airpollution_cost,1
Rail,101006,scenario_32,rail_co2_cost,1
Rail,101006,scenario_32,rail_construction_cost,1
Rail,101006,scenario_32,rail_land_consumption_cost,1
Rail,101006,scenario_32,rail_maint_cost,1
Rail,101006,scenario_32,rail_noise_cost,1
Rail,101006,scenario_32,rail_operation_cost,1
Rail,101006,scenario_32,rail_tts_cost,1
Rail,101006,scenario_33,rail_accident_cost,1
Rail,101006,scenario_33,rail_airpollution_cost,1
Rail,101006,scenario_33,rail_co2_cost,1
Rail,101006,scenario_33,rail_construction_cost,1
Rail,101006,scenario_33,rail_land_consumption_cost,1
Rail,101006,scenario_33,rail_maint_cost,1
Rail,101006,scenario_33,rail_noise_cost,1
Rail,101006,scenario_33,rail_operation_cost,1
Rail,101006,scenario_33,rail_tts_cost,1
Rail,101006,scenario_34,rail_accident_cost,1
Rail,101006,scenario_34,rail_airpollution_cost,1
Rail,101006,scenario_34,rail_co2_cost,1
Rail,101006,scenario_34,rail_construction_cost,1
Rail,101006,scenario_34,rail_land_consumption_cost,1
Rail,101006,scenario_34,rail_maint_cost,1
Rail,101006,scenario_34,rail_noise_cost,1
Rail,101006,scenario_34,rail_operation_cost,1
Rail,101006,scenario_34,rail_tts_cost,1
Rail,101006,scenario_35,rail_accident_cost,1
Rail,101006,scenario_35,rail_airpollution_cost,1
Rail,101006,scenario_35,rail_co2_cost,1
Rail,101006,scenario_35,rail_construction_cost,1
Rail,101006,scenario_35,rail_land_consumption_cost,1
Rail,101006,scenario_35,rail_maint_cost,1
Rail,101006,scenario_35,rail_noise_cost,1
Rail,101006,scenario_35,rail_operation_cost,1
Rail,101006,scenario_35,rail_tts_cost,1
Rail,101006,scenario_36,rail_accident_cost,1
Rail,101006,scenario_36,rail_airpollution_cost,1
Rail,101006,scenario_36,rail_co2_cost,1
Rail,101006,scenario_36,rail_construction_cost,1
Rail,101006,scenario_36,rail_land_consumption_cost,1
Rail,101006,scenario_36,rail_maint_cost,1
Rail,101006,scenario_36,rail_noise_cost,1
Rail,101006,scenario_36,rail_operation_cost,1
Rail,101006,scenario_36,rail_tts_cost,1
Rail,101006,scenario_37,rail_accident_cost,1
Rail,101006,scenario_37,rail_airpollution_cost,1
Rail,101006,scenario_37,rail_co2_cost,1
Rail,101006,scenario_37,rail_construction_cost,1
Rail,101006,scenario_37,rail_land_consumption_cost,1
Rail,101006,scenario_37,rail_maint_cost,1
Rail,101006,scenario_37,rail_noise_cost,1
Rail,101006,scenario_37,rail_operation_cost,1
Rail,101006,scenario_37,rail_tts_cost,1
Rail,101006,scenario_38,rail_accident_cost,1
Rail,101006,scenario_38,rail_airpollution_cost,1
Rail,101006,scenario_38,rail_co2_cost,1
Rail,101006,scenario_38,rail_construction_cost,1
Rail,101006,scenario_38,rail_land_consumption_cost,1
Rail,101006,scenario_38,rail_maint_cost,1
Rail,101006,scenario_38,rail_noise_cost,1
Rail,101006,scenario_38,rail_operation_cost,1
Rail,101006,scenario_38,rail_tts_cost,1
Rail,101006,scenario_39,rail_accident_cost,1
Rail,101006,scenario_39,rail_airpollution_cost,1
Rail,101006,scenario_39,rail_co2_cost,1
Rail,101006,scenario_39,rail_construction_cost,1
Rail,101006,scenario_39,rail_land_consumption_cost,1
Rail,101006,scenario_39,rail_maint_cost,1
Rail,101006,scenario_39,rail_noise_cost,1
Rail,101006,scenario_39,rail_operation_cost,1
Rail,101006,scenario_39,rail_tts_cost,1
Rail,101006,scenario_4,rail_accident_cost,1
Rail,101006,scenario_4,rail_airpollution_cost,1
Rail,101006,scenario_4,rail_co2_cost,1
Rail,101006,scenario_4,rail_construction_cost,1
Rail,101006,scenario_4,rail_land_consumption_cost,1
Rail,101006,scenario_4,rail_maint_cost,1
Rail,101006,scenario_4,rail_noise_cost,1
Rail,101006,scenario_4,rail_operation_cost,1
Rail,101006,scenario_4,rail_tts_cost,1
Rail,101006,scenario_40,rail_accident_cost,1
Rail,101006,scenario_40,rail_airpollution_cost,1
Rail,101006,scenario_40,rail_co2_cost,1
Rail,101006,scenario_40,rail_construction_cost,1
Rail,101006,scenario_40,rail_land_consumption_cost,1
Rail,101006,scenario_40,rail_maint_cost,1
Rail,101006,scenario_40,rail_noise_cost,1
Rail,101006,scenario_40,rail_operation_cost,1
Rail,101006,scenario_40,rail_tts_cost,1
Rail,101006,scenario_41,rail_accident_cost,1
Rail,101006,scenario_41,rail_airpollution_cost,1
Rail,101006,scenario_41,rail_co2_cost,1
Rail,101006,scenario_41,rail_construction_cost,1
Rail,101006,scenario_41,rail_land_consumption_cost,1
