development,score_id,value,value_mode,development_label,value_mio_chf,plot_order
101031,rail_accident_cost,125589.9716784495,integrated,X31 (101031),0.12558997167844949,7
101031,rail_airpollution_cost,571007.4443984615,integrated,X31 (101031),0.5710074443984615,7
101031,rail_co2_cost,16794.336599954753,integrated,X31 (101031),0.016794336599954753,7
101031,rail_construction_cost,1730197.7303821358,integrated,X31 (101031),1.7301977303821359,7
101031,rail_land_consumption_cost,2290.3999999999996,integrated,X31 (101031),0.0022903999999999997,7
101031,rail_maint_cost,1302897.5699999998,integrated,X31 (101031),1.3028975699999998,7
101031,rail_noise_cost,272173.8004875775,integrated,X31 (101031),0.2721738004875775,7
101031,rail_operation_cost,8274779.1814722475,integrated,X31 (101031),8.274779181472248,7
101031,rail_tts_cost,11251052.66647538,integrated,X31 (101031),11.25105266647538,7
101032,rail_accident_cost,99424.00646781498,integrated,X32 (101032),0.09942400646781498,34
101032,rail_airpollution_cost,452041.25047816115,integrated,X32 (101032),0.4520412504781611,34
101032,rail_co2_cost,13295.330896416506,integrated,X32 (101032),0.013295330896416506,34
101032,rail_construction_cost,1572104.6433342213,integrated,X32 (101032),1.5721046433342214,34
101032,rail_land_consumption_cost,4335.4,integrated,X32 (101032),0.0043354,34
101032,rail_maint_cost,1073822.7825,integrated,X32 (101032),1.0738227825,34
101032,rail_noise_cost,102074.7296347144,integrated,X32 (101032),0.1020747296347144,34
101032,rail_operation_cost,6550775.415133025,integrated,X32 (101032),6.550775415133025,34
101032,rail_tts_cost,920947.5504414242,integrated,X32 (101032),0.9209475504414243,34
