development,scenario,status_quo_origin_access_tt,status_quo_network_tt,status_quo_destination_access_tt,status_quo_total_tt,development_origin_access_tt,development_network_tt,development_destination_access_tt,development_total_tt,origin_access_savings,network_savings,destination_access_savings,tt_savings_peak,monetized_savings_yearly,monetized_savings,access_savings,total_tts,network_share,total_tts_mmin,network_savings_mmin,access_savings_mmin
201,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27762.27513045329,776998.7270999583,27762.27513045329,832523.2773608649,903.1599391885866,-29053.033661846188,903.1599391885902,-27246.71378346893,-8911945.966676297,-356477838.66705185,1806.3198783771768,-27246.71378346893,1.0662949628616565,-0.02724671378346893,-0.029053033661846188,0.0018063198783771768
249,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27780.552731109856,776393.4991507578,27780.55273110985,831954.6046129776,884.8823385320247,-28447.80571264564,884.882338532032,-26678.041035581613,-8725942.588721486,-349037703.5488594,1769.7646770640567,-26678.041035581613,1.0663378797080199,-0.026678041035581614,-0.02844780571264564,0.0017697646770640568
334,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,28288.59519482719,731444.4097014486,28288.59519482719,788021.600091103,376.8398748146901,16501.28373666352,376.83987481469376,17254.96348629298,5643810.973641662,225752438.9456665,753.6797496293839,17254.96348629298,0.9563209884374332,0.017254963486292983,0.01650128373666352,0.0007536797496293839
469,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27050.160665994856,761135.969287276,27050.160665994856,815236.2906192658,1615.2744036470249,-13190.275849163882,1615.2744036470283,-9959.727041869774,-3257660.719944905,-130306428.7977962,3230.5488072940534,-9959.727041869774,1.3243611791481011,-0.009959727041869773,-0.013190275849163881,0.0032305488072940534
662,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,28002.00198553402,790282.3765017493,28002.00198553402,846286.3804728172,663.433084107859,-42336.68306363712,663.4330841078627,-41009.816895421245,-13413627.609544031,-536545104.38176125,1326.8661682157217,-41009.816895421245,1.0323548425392757,-0.04100981689542125,-0.04233668306363712,0.0013268661682157216
689,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27380.04696189383,770112.5133167926,27380.046961893822,824872.6072405801,1285.388107748051,-22166.8198786804,1285.3881077480582,-19596.04366318416,-6409539.281499818,-256381571.25999272,2570.776215496109,-19596.04366318416,1.1311885327305151,-0.019596043663184157,-0.0221668198786804,0.002570776215496109
750,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27765.89997719648,777251.4713020583,27765.89997719648,832783.2712564513,899.5350924454033,-29305.77786394616,899.5350924454069,-27506.70767905528,-8996985.636690998,-359879425.4676399,1799.0701848908102,-27506.70767905528,1.0654047807495612,-0.02750670767905528,-0.029305777863946163,0.0017990701848908102
775,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27964.501105078067,779440.9768579568,27964.501105078063,835369.9790681129,700.9339645638138,-31495.28341984469,700.9339645638211,-30093.41549071693,-9843054.650088662,-393722186.0035465,1401.8679291276349,-30093.41549071693,1.046583875783731,-0.030093415490716927,-0.03149528341984469,0.0014018679291276349
789,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27095.017097211352,764865.4919418246,27095.017097211352,819055.5261362472,1570.4179724305286,-16919.7985037124,1570.4179724305322,-13778.962558851228,-4506869.003624256,-180274760.14497024,3140.835944861061,-13778.962558851228,1.22794429779792,-0.013778962558851228,-0.0169197985037124,0.0031408359448610607
895,scenario_31,28665.43506964188,747945.6934381122,28665.435069641884,805276.563577396,27069.66574615927,769173.461759255,27069.665746159277,823312.7932515736,1595.769323482611,-21227.76832114288,1595.769323482611,-18036.229674177597,-5899350.122595588,-235974004.9038235,3191.538646965222,-18036.229674177597,1.1769515416813858,-0.018036229674177597,-0.02122776832114288,0.003191538646965222
2,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,26722.975478592944,1031949.3462933856,26722.97547859294,1085395.2972505717,1942.4595909446143,-27211.059393589967,1942.4595909446216,-23326.140211700927,-7629591.694243845,-305183667.7697538,3884.919181889236,-23326.140211700927,1.1665478791874995,-0.023326140211700926,-0.027211059393589965,0.003884919181889236
103,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,26826.881668712114,1032714.7130760216,26826.881668712114,1086368.4764134455,1838.5534008254435,-27976.426176225883,1838.5534008254472,-24299.31937457481,-7947902.378767178,-317916095.1506872,3677.1068016508907,-24299.31937457481,1.1513255060756373,-0.024299319374574812,-0.027976426176225883,0.0036771068016508905
201,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,27762.275130446837,1046328.7002795876,27762.275130446837,1101853.2505404812,903.159939090725,-41590.41337979189,903.1599390907286,-39784.09350161045,-13012713.91615175,-520508556.64607,1806.3198781814535,-39784.09350161045,1.0454030673869275,-0.03978409350161045,-0.04159041337979189,0.0018063198781814536
249,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,27780.552730626223,1045233.2023348876,27780.552730626223,1100794.30779614,884.882338911335,-40494.91543509183,884.8823389113386,-38725.15075726924,-12666351.39352348,-506654055.7409392,1769.7646778226735,-38725.15075726924,1.045700653017868,-0.03872515075726924,-0.04049491543509183,0.0017697646778226735
334,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,28288.595194992304,979216.1173105026,28288.595194992296,1035793.3077004872,376.8398745452541,25522.169589293077,376.83987454526505,26275.849338383647,8594392.387762984,343775695.5105194,753.6797490905192,26275.849338383647,0.9713166360719843,0.026275849338383648,0.025522169589293077,0.0007536797490905192
469,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,27050.16066544705,1024143.4682358667,27050.160665447045,1078243.789566761,1615.274404090509,-19405.181336071226,1615.2744040905163,-16174.632527890382,-5290452.722664146,-211618108.90656585,3230.5488081810254,-16174.632527890382,1.1997293479533655,-0.016174632527890382,-0.019405181336071227,0.0032305488081810253
662,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,28002.001986138293,1066119.1082459835,28002.001986138297,1122123.1122182603,663.4330833992644,-61380.82134618808,663.4330833992644,-60053.955179389566,-19642647.839925338,-785705913.5970135,1326.8661667985289,-60053.955179389566,1.0220945675074187,-0.060053955179389565,-0.06138082134618808,0.0013268661667985289
689,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,27380.04696125748,1036750.4092174884,27380.04696125748,1091510.5031400034,1285.38810828008,-32012.12231769273,1285.3881082800835,-29441.346101132687,-9629773.620578816,-385190944.8231527,2570.7762165601634,-29441.346101132687,1.0873185691893734,-0.029441346101132686,-0.03201212231769273,0.0025707762165601633
750,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,27765.89997626118,1046399.9336901646,27765.899976261186,1101931.7336426869,899.5350932763795,-41661.64679036895,899.5350932763795,-39862.57660381613,-13038384.430831524,-521535377.2332609,1799.070186552759,-39862.57660381613,1.0451318088249366,-0.03986257660381613,-0.04166164679036895,0.001799070186552759
775,scenario_35,28665.43506953756,1004738.2868997956,28665.43506953756,1062069.1570388707,27964.501104491137,1049995.7661087262,27964.501104491137,1105924.7683177085,700.9339650464208,-45257.47920893051,700.9339650464244,-43855.61127883755,-14344439.522453113,-573777580.8981245,1401.8679300928452,-43855.61127883755,1.031965531643825,-0.043855611278837546,-0.045257479208930515,0.0014018679300928452
