development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
9,scenario_30,delay_min,0.6318693271298808,86,2224.3324582106734,947.2522762408192,729.0,1.2993858384647725,1.3480802777034384,1.9799496048333192,0.6318693271298808
9,scenario_30,delay_min,0.41887498504250864,91,4008.729740907578,2056.6350731697644,2391.0,0.8601568687451963,2.4052378445445464,2.824112829587055,0.41887498504250864
9,scenario_30,delay_min,0.4100050926360439,94,3121.847228370543,2381.549258520383,2333.0,1.0208097979084367,1.5609236141852714,1.9709287068213153,0.4100050926360439
9,scenario_30,delay_min,0.36685280183952795,87,794.1532861069165,1164.8436324648226,729.0,1.5978650651094959,0.4764919716641499,0.8433447735036779,0.36685280183952795
9,scenario_30,delay_min,0.34776190555736153,96,2437.745041650941,2465.043677561456,2333.0,1.0565982329881938,1.2188725208254705,1.566634426382832,0.34776190555736153
9,scenario_30,delay_min,0.3299862731360559,88,2951.1891622424446,1242.2345226026275,1404.0,0.884782423506145,1.7707134973454668,2.1006997704815227,0.3299862731360559
9,scenario_30,delay_min,0.2726608204150964,95,1906.501637835958,2459.038126935884,2333.0,1.0540240578379272,0.9612613300013235,1.23392215041642,0.2726608204150964
103,scenario_30,flow_capacity_ratio,2.6643801625681767,178,6719.55714161299,2664.3801625681767,1000.0,2.6643801625681767,5.039667856209742,18.276156246877388,13.236488390667645
103,scenario_30,flow_capacity_ratio,1.846178965213373,124,1877.417300305622,1345.864465640549,729.0,1.846178965213373,1.425886557194143,2.9785670601023018,1.5526805029081587
103,scenario_30,flow_capacity_ratio,1.7255472917282102,98,2007.6948653871616,2650.440640094531,1536.0,1.7255472917282102,1.115386036326201,2.148122927972813,1.0327368916466122
103,scenario_30,flow_capacity_ratio,1.608163510389762,87,794.1532861069165,1172.3511990741365,729.0,1.608163510389762,0.4764919716641499,0.8490449889759465,0.3725530173117966
103,scenario_30,flow_capacity_ratio,1.3071984598336641,85,910.3365754780752,952.9476772187412,729.0,1.3071984598336641,0.5462019452868452,0.8059264442832127,0.2597244989963675
103,scenario_30,flow_capacity_ratio,1.3071984598336641,86,2224.3324582106734,952.9476772187412,729.0,1.3071984598336641,1.3480802777034384,1.989105960154156,0.6410256824507177
103,scenario_30,flow_capacity_ratio,1.1753013590549346,97,1687.4477039097997,2741.9780706751626,2333.0,1.1753013590549346,0.8437238519548999,1.154536374036214,0.31081252208131416
103,scenario_30,flow_capacity_ratio,1.1518466334391395,96,2437.745041650941,2687.2581958135124,2333.0,1.1518466334391395,1.2188725208254705,1.6466771427661906,0.4278046219407201
103,scenario_30,flow_capacity_ratio,1.1352110103343425,95,1906.501637835958,2648.447287110021,2333.0,1.1352110103343425,0.9612613300013235,1.2870720034566117,0.32581067345528814
103,scenario_30,flow_capacity_ratio,1.08386334731417,94,3121.847228370543,2528.6531892839585,2333.0,1.08386334731417,1.5609236141852714,2.034358800151736,0.4734351859664647
103,scenario_30,delay_min,13.236488390667645,178,6719.55714161299,2664.3801625681767,1000.0,2.6643801625681767,5.039667856209742,18.276156246877388,13.236488390667645
103,scenario_30,delay_min,1.5526805029081587,124,1877.417300305622,1345.864465640549,729.0,1.846178965213373,1.425886557194143,2.9785670601023018,1.5526805029081587
103,scenario_30,delay_min,1.0327368916466122,98,2007.6948653871616,2650.440640094531,1536.0,1.7255472917282102,1.115386036326201,2.148122927972813,1.0327368916466122
103,scenario_30,delay_min,0.6410256824507177,86,2224.3324582106734,952.9476772187412,729.0,1.3071984598336641,1.3480802777034384,1.989105960154156,0.6410256824507177
103,scenario_30,delay_min,0.4734351859664647,94,3121.847228370543,2528.6531892839585,2333.0,1.08386334731417,1.5609236141852714,2.034358800151736,0.4734351859664647
103,scenario_30,delay_min,0.43320902989495735,91,4008.729740907578,2085.6720402714045,2391.0,0.8723011460775426,2.4052378445445464,2.8384468744395037,0.43320902989495735
103,scenario_30,delay_min,0.4278046219407201,96,2437.745041650941,2687.2581958135124,2333.0,1.1518466334391395,1.2188725208254705,1.6466771427661906,0.4278046219407201
103,scenario_30,delay_min,0.3725530173117966,87,794.1532861069165,1172.3511990741365,729.0,1.608163510389762,0.4764919716641499,0.8490449889759465,0.3725530173117966
103,scenario_30,delay_min,0.3358185626530701,88,2951.1891622424446,1251.335996382705,1404.0,0.8912649546885363,1.7707134973454668,2.106532059998537,0.3358185626530701
103,scenario_30,delay_min,0.32581067345528814,95,1906.501637835958,2648.447287110021,2333.0,1.1352110103343425,0.9612613300013235,1.2870720034566117,0.32581067345528814
