mode_rail,vtt_chf_per_hour_rail,base_vtt_chf_per_hour_rail,mean_net_benefit_rows_rail,median_net_benefit_rows_rail,share_positive_rows_rail,mean_net_benefit_developments_rail,median_net_benefit_developments_rail,share_positive_developments_rail,positive_developments_rail,total_developments_rail,total_rows_rail,mode_road,vtt_chf_per_hour_road,base_vtt_chf_per_hour_road,mean_net_benefit_rows_road,median_net_benefit_rows_road,share_positive_rows_road,mean_net_benefit_developments_road,median_net_benefit_developments_road,share_positive_developments_road,positive_developments_road,total_developments_road,total_rows_road,combined_mean_net_benefit_developments,delta_mean_net_benefit_developments,delta_share_positive_developments
Rail,19.7125,15.2,-4560207.223847584,-4372157.768152989,0.2794871794871795,-4560207.223847585,-4438438.372795982,0.28205128205128205,11,39,780,Road,31.28625,31.4,-1156591561.4814188,-1065351765.1450069,0.026570048309178744,-1156591561.4814188,-1083870870.5316494,0.021739130434782608,3,138,414,-1161151768.7052665,1152031354.2575712,0.26031215161649945
Rail,19.7125,15.2,-4560207.223847584,-4372157.768152989,0.2794871794871795,-4560207.223847585,-4438438.372795982,0.28205128205128205,11,39,780,Road,31.4,31.4,-1156969531.1905727,-1065764672.7165573,0.026570048309178744,-1156969531.1905725,-1085569840.9827652,0.021739130434782608,3,138,414,-1161529738.4144201,1152409323.9667249,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,26.85,31.4,-1141850742.8244197,-1055142737.048475,0.021739130434782608,-1141850742.8244197,-1017611022.9381344,0.014492753623188406,2,138,414,-1146342252.3681989,1137359233.2806406,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,26.96375,31.4,-1142228712.5335739,-1056650121.3639016,0.021739130434782608,-1142228712.5335739,-1019309993.3892503,0.014492753623188406,2,138,414,-1146720222.077353,1137737202.9897947,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.0775,31.4,-1142606682.2427273,-1056646178.2519085,0.021739130434782608,-1142606682.2427273,-1021008963.840366,0.014492753623188406,2,138,414,-1147098191.7865064,1138115172.6989481,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.19125,31.4,-1142984651.9518814,-1058097196.4290655,0.021739130434782608,-1142984651.9518814,-1022707934.2914817,0.014492753623188406,2,138,414,-1147476161.4956605,1138493142.4081023,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.305,31.4,-1143362621.661035,-1060072789.6978059,0.021739130434782608,-1143362621.661035,-1024406904.7425975,0.014492753623188406,2,138,414,-1147854131.2048142,1138871112.117256,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.418750000000003,31.4,-1143740591.370189,-1061460866.1354997,0.021739130434782608,-1143740591.370189,-1026105875.1937134,0.014492753623188406,2,138,414,-1148232100.913968,1139249081.8264098,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.532500000000002,31.4,-1144118561.0793428,-1062629966.0333118,0.021739130434782608,-1144118561.0793428,-1027804845.644829,0.014492753623188406,2,138,414,-1148610070.623122,1139627051.5355637,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.646250000000002,31.4,-1144496530.7884967,-1063493923.6835575,0.021739130434782608,-1144496530.7884965,-1029503816.0959449,0.014492753623188406,2,138,414,-1148988040.3322756,1140005021.2447174,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.76,31.4,-1144874500.4976504,-1063915943.2233078,0.021739130434782608,-1144874500.4976506,-1031202786.5470607,0.014492753623188406,2,138,414,-1149366010.0414298,1140382990.9538715,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.87375,31.4,-1145252470.2068043,-1063568489.858017,0.021739130434782608,-1145252470.206804,-1032901756.9981763,0.014492753623188406,2,138,414,-1149743979.7505832,1140760960.663025,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,27.9875,31.4,-1145630439.9159582,-1063221036.492726,0.021739130434782608,-1145630439.9159582,-1034600727.4492922,0.014492753623188406,2,138,414,-1150121949.4597373,1141138930.372179,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.10125,31.4,-1146008409.6251118,-1062873583.1274351,0.021739130434782608,-1146008409.6251118,-1036299697.9004079,0.014492753623188406,2,138,414,-1150499919.168891,1141516900.0813327,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.215,31.4,-1146386379.3342657,-1062526129.7621442,0.021739130434782608,-1146386379.3342657,-1037998668.3515236,0.014492753623188406,2,138,414,-1150877888.8780448,1141894869.7904866,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.32875,31.4,-1146764349.0434196,-1062178676.3968532,0.021739130434782608,-1146764349.0434194,-1039697638.8026395,0.014492753623188406,2,138,414,-1151255858.5871985,1142272839.4996402,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.4425,31.4,-1147142318.7525733,-1061831223.0315624,0.021739130434782608,-1147142318.7525735,-1041396609.2537553,0.014492753623188406,2,138,414,-1151633828.2963526,1142650809.2087944,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.55625,31.4,-1147520288.4617271,-1061483769.6662714,0.021739130434782608,-1147520288.4617271,-1043095579.7048708,0.014492753623188406,2,138,414,-1152011798.0055063,1143028778.917948,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.67,31.4,-1147898258.170881,-1061136316.3009806,0.021739130434782608,-1147898258.1708813,-1044794550.1559868,0.014492753623188406,2,138,414,-1152389767.7146604,1143406748.6271021,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.78375,31.4,-1148276227.880035,-1060788862.9356897,0.021739130434782608,-1148276227.8800347,-1046493520.6071025,0.014492753623188406,2,138,414,-1152767737.4238138,1143784718.3362556,0.26755852842809363
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,28.8975,31.4,-1148654197.5891886,-1060441409.5703988,0.024154589371980676,-1148654197.5891886,-1048192491.0582184,0.021739130434782608,3,138,414,-1153145707.1329677,1144162688.0454094,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.01125,31.4,-1149032167.2983425,-1060093956.2051079,0.024154589371980676,-1149032167.2983425,-1049891461.5093341,0.021739130434782608,3,138,414,-1153523676.8421216,1144540657.7545633,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.125,31.4,-1149410137.0074964,-1059746502.839817,0.024154589371980676,-1149410137.0074964,-1051590431.9604497,0.021739130434782608,3,138,414,-1153901646.5512755,1144918627.4637172,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.23875,31.4,-1149788106.71665,-1059030890.2203157,0.024154589371980676,-1149788106.71665,-1053289402.4115655,0.021739130434782608,3,138,414,-1154279616.2604291,1145296597.1728709,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.3525,31.4,-1150166076.425804,-1058332336.4286506,0.024154589371980676,-1150166076.425804,-1054988372.8626813,0.021739130434782608,3,138,414,-1154657585.969583,1145674566.8820248,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.46625,31.4,-1150544046.1349576,-1058745244.000201,0.024154589371980676,-1150544046.1349578,-1056687343.313797,0.021739130434782608,3,138,414,-1155035555.678737,1146052536.5911787,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.58,31.4,-1150922015.8441114,-1059158151.5717514,0.024154589371980676,-1150922015.8441114,-1058386313.7649128,0.021739130434782608,3,138,414,-1155413525.3878906,1146430506.3003323,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.69375,31.4,-1151299985.5532653,-1059571059.1433018,0.024154589371980676,-1151299985.5532656,-1060085284.2160287,0.021739130434782608,3,138,414,-1155791495.0970447,1146808476.0094864,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.8075,31.4,-1151677955.2624192,-1059983966.7148521,0.024154589371980676,-1151677955.2624192,-1061784254.6671443,0.021739130434782608,3,138,414,-1156169464.8061984,1147186445.71864,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,29.92125,31.4,-1152055924.9715729,-1060396874.2864025,0.024154589371980676,-1152055924.9715729,-1063483225.1182601,0.021739130434782608,3,138,414,-1156547434.515352,1147564415.4277937,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.035,31.4,-1152433894.6807268,-1060809781.857953,0.024154589371980676,-1152433894.6807268,-1065182195.569376,0.021739130434782608,3,138,414,-1156925404.224506,1147942385.1369476,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.14875,31.4,-1152811864.3898804,-1061222689.4295032,0.024154589371980676,-1152811864.3898807,-1066881166.0204918,0.021739130434782608,3,138,414,-1157303373.9336598,1148320354.8461015,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.2625,31.4,-1153189834.0990345,-1061635597.0010536,0.026570048309178744,-1153189834.0990343,-1068580136.4716074,0.021739130434782608,3,138,414,-1157681343.6428134,1148698324.5552552,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.37625,31.4,-1153567803.8081884,-1062048504.572604,0.026570048309178744,-1153567803.8081882,-1070279106.9227232,0.021739130434782608,3,138,414,-1158059313.3519673,1149076294.264409,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.49,31.4,-1153945773.517342,-1062461412.1441543,0.026570048309178744,-1153945773.5173423,-1071978077.373839,0.021739130434782608,3,138,414,-1158437283.0611215,1149454263.9735632,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.603749999999998,31.4,-1154323743.226496,-1062874319.7157047,0.026570048309178744,-1154323743.2264957,-1073677047.8249547,0.021739130434782608,3,138,414,-1158815252.7702749,1149832233.6827166,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.7175,31.4,-1154701712.9356499,-1063287227.287255,0.026570048309178744,-1154701712.9356494,-1075376018.2760706,0.021739130434782608,3,138,414,-1159193222.4794285,1150210203.3918703,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.831249999999997,31.4,-1155079682.6448035,-1063700134.8588054,0.026570048309178744,-1155079682.6448038,-1077074988.7271862,0.021739130434782608,3,138,414,-1159571192.188583,1150588173.1010246,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,30.945,31.4,-1155457652.3539574,-1064113042.4303558,0.026570048309178744,-1155457652.3539572,-1078773959.178302,0.021739130434782608,3,138,414,-1159949161.8977363,1150966142.810178,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,31.05875,31.4,-1155835622.0631113,-1064525950.0019062,0.026570048309178744,-1155835622.0631113,-1080472929.629418,0.021739130434782608,3,138,414,-1160327131.6068904,1151344112.5193322,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,31.1725,31.4,-1156213591.772265,-1064938857.5734565,0.026570048309178744,-1156213591.772265,-1082171900.0805335,0.021739130434782608,3,138,414,-1160705101.316044,1151722082.2284858,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,31.28625,31.4,-1156591561.4814188,-1065351765.1450069,0.026570048309178744,-1156591561.4814188,-1083870870.5316494,0.021739130434782608,3,138,414,-1161083071.025198,1152100051.9376397,0.26031215161649945
Rail,19.963749999999997,15.2,-4491509.543779202,-4287478.61902163,0.28717948717948716,-4491509.543779202,-4361751.9654576015,0.28205128205128205,11,39,780,Road,31.4,31.4,-1156969531.1905727,-1065764672.7165573,0.026570048309178744,-1156969531.1905725,-1085569840.9827652,0.021739130434782608,3,138,414,-1161461040.7343516,1152478021.6467934,0.26031215161649945
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,26.85,31.4,-1141850742.8244197,-1055142737.048475,0.021739130434782608,-1141850742.8244197,-1017611022.9381344,0.014492753623188406,2,138,414,-1146273554.6881306,1137427930.9607089,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,26.96375,31.4,-1142228712.5335739,-1056650121.3639016,0.021739130434782608,-1142228712.5335739,-1019309993.3892503,0.014492753623188406,2,138,414,-1146651524.3972847,1137805900.669863,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.0775,31.4,-1142606682.2427273,-1056646178.2519085,0.021739130434782608,-1142606682.2427273,-1021008963.840366,0.014492753623188406,2,138,414,-1147029494.1064382,1138183870.3790164,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.19125,31.4,-1142984651.9518814,-1058097196.4290655,0.021739130434782608,-1142984651.9518814,-1022707934.2914817,0.014492753623188406,2,138,414,-1147407463.8155923,1138561840.0881705,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.305,31.4,-1143362621.661035,-1060072789.6978059,0.021739130434782608,-1143362621.661035,-1024406904.7425975,0.014492753623188406,2,138,414,-1147785433.524746,1138939809.7973242,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.418750000000003,31.4,-1143740591.370189,-1061460866.1354997,0.021739130434782608,-1143740591.370189,-1026105875.1937134,0.014492753623188406,2,138,414,-1148163403.2338998,1139317779.506478,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.532500000000002,31.4,-1144118561.0793428,-1062629966.0333118,0.021739130434782608,-1144118561.0793428,-1027804845.644829,0.014492753623188406,2,138,414,-1148541372.9430537,1139695749.215632,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.646250000000002,31.4,-1144496530.7884967,-1063493923.6835575,0.021739130434782608,-1144496530.7884965,-1029503816.0959449,0.014492753623188406,2,138,414,-1148919342.6522074,1140073718.9247856,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.76,31.4,-1144874500.4976504,-1063915943.2233078,0.021739130434782608,-1144874500.4976506,-1031202786.5470607,0.014492753623188406,2,138,414,-1149297312.3613615,1140451688.6339397,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.87375,31.4,-1145252470.2068043,-1063568489.858017,0.021739130434782608,-1145252470.206804,-1032901756.9981763,0.014492753623188406,2,138,414,-1149675282.070515,1140829658.3430932,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,27.9875,31.4,-1145630439.9159582,-1063221036.492726,0.021739130434782608,-1145630439.9159582,-1034600727.4492922,0.014492753623188406,2,138,414,-1150053251.779669,1141207628.0522473,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.10125,31.4,-1146008409.6251118,-1062873583.1274351,0.021739130434782608,-1146008409.6251118,-1036299697.9004079,0.014492753623188406,2,138,414,-1150431221.4888227,1141585597.761401,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.215,31.4,-1146386379.3342657,-1062526129.7621442,0.021739130434782608,-1146386379.3342657,-1037998668.3515236,0.014492753623188406,2,138,414,-1150809191.1979766,1141963567.4705548,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.32875,31.4,-1146764349.0434196,-1062178676.3968532,0.021739130434782608,-1146764349.0434194,-1039697638.8026395,0.014492753623188406,2,138,414,-1151187160.9071302,1142341537.1797085,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.4425,31.4,-1147142318.7525733,-1061831223.0315624,0.021739130434782608,-1147142318.7525735,-1041396609.2537553,0.014492753623188406,2,138,414,-1151565130.6162844,1142719506.8888626,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.55625,31.4,-1147520288.4617271,-1061483769.6662714,0.021739130434782608,-1147520288.4617271,-1043095579.7048708,0.014492753623188406,2,138,414,-1151943100.325438,1143097476.5980163,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.67,31.4,-1147898258.170881,-1061136316.3009806,0.021739130434782608,-1147898258.1708813,-1044794550.1559868,0.014492753623188406,2,138,414,-1152321070.0345922,1143475446.3071704,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.78375,31.4,-1148276227.880035,-1060788862.9356897,0.021739130434782608,-1148276227.8800347,-1046493520.6071025,0.014492753623188406,2,138,414,-1152699039.7437456,1143853416.0163238,0.2931995540691193
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,28.8975,31.4,-1148654197.5891886,-1060441409.5703988,0.024154589371980676,-1148654197.5891886,-1048192491.0582184,0.021739130434782608,3,138,414,-1153077009.4528995,1144231385.7254777,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.01125,31.4,-1149032167.2983425,-1060093956.2051079,0.024154589371980676,-1149032167.2983425,-1049891461.5093341,0.021739130434782608,3,138,414,-1153454979.1620533,1144609355.4346316,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.125,31.4,-1149410137.0074964,-1059746502.839817,0.024154589371980676,-1149410137.0074964,-1051590431.9604497,0.021739130434782608,3,138,414,-1153832948.8712072,1144987325.1437855,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.23875,31.4,-1149788106.71665,-1059030890.2203157,0.024154589371980676,-1149788106.71665,-1053289402.4115655,0.021739130434782608,3,138,414,-1154210918.580361,1145365294.8529391,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.3525,31.4,-1150166076.425804,-1058332336.4286506,0.024154589371980676,-1150166076.425804,-1054988372.8626813,0.021739130434782608,3,138,414,-1154588888.2895148,1145743264.562093,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.46625,31.4,-1150544046.1349576,-1058745244.000201,0.024154589371980676,-1150544046.1349578,-1056687343.313797,0.021739130434782608,3,138,414,-1154966857.9986687,1146121234.271247,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.58,31.4,-1150922015.8441114,-1059158151.5717514,0.024154589371980676,-1150922015.8441114,-1058386313.7649128,0.021739130434782608,3,138,414,-1155344827.7078223,1146499203.9804006,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.69375,31.4,-1151299985.5532653,-1059571059.1433018,0.024154589371980676,-1151299985.5532656,-1060085284.2160287,0.021739130434782608,3,138,414,-1155722797.4169765,1146877173.6895547,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.8075,31.4,-1151677955.2624192,-1059983966.7148521,0.024154589371980676,-1151677955.2624192,-1061784254.6671443,0.021739130434782608,3,138,414,-1156100767.12613,1147255143.3987083,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,29.92125,31.4,-1152055924.9715729,-1060396874.2864025,0.024154589371980676,-1152055924.9715729,-1063483225.1182601,0.021739130434782608,3,138,414,-1156478736.8352838,1147633113.107862,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,30.035,31.4,-1152433894.6807268,-1060809781.857953,0.024154589371980676,-1152433894.6807268,-1065182195.569376,0.021739130434782608,3,138,414,-1156856706.5444376,1148011082.817016,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,30.14875,31.4,-1152811864.3898804,-1061222689.4295032,0.024154589371980676,-1152811864.3898807,-1066881166.0204918,0.021739130434782608,3,138,414,-1157234676.2535915,1148389052.5261698,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,30.2625,31.4,-1153189834.0990345,-1061635597.0010536,0.026570048309178744,-1153189834.0990343,-1068580136.4716074,0.021739130434782608,3,138,414,-1157612645.9627452,1148767022.2353234,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,30.37625,31.4,-1153567803.8081884,-1062048504.572604,0.026570048309178744,-1153567803.8081882,-1070279106.9227232,0.021739130434782608,3,138,414,-1157990615.671899,1149144991.9444773,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,30.49,31.4,-1153945773.517342,-1062461412.1441543,0.026570048309178744,-1153945773.5173423,-1071978077.373839,0.021739130434782608,3,138,414,-1158368585.3810532,1149522961.6536314,0.2859531772575251
Rail,20.215,15.2,-4422811.863710819,-4189279.814104608,0.28846153846153844,-4422811.863710819,-4285065.55811922,0.3076923076923077,12,39,780,Road,30.603749999999998,31.4,-1154323743.226496,-1062874319.7157047,0.026570048309178744,-1154323743.2264957,-1073677047.8249547,0.021739130434782608,3,138,414,-1158746555.0902066,1149900931.3627849,0.2859531772575251
