mode,development,scenario,value_mode,tts_annual,cost_annual,cost_annual_negative,net_annual
Road,755,scenario_19,standalone_annual_proxy,434879.6002724226,-69031667.51138864,69031667.51138864,69466547.11166106
Road,755,scenario_26,integrated,143992.13998033403,-73606514.7193282,73606514.7193282,73750506.85930853
Road,755,scenario_26,standalone_annual_proxy,129274.84263211711,-68851580.731899,68851580.731899,68980855.57453111
Road,755,scenario_44,integrated,302213.1861171892,-73709402.32011987,73709402.32011987,74011615.50623706
Road,755,scenario_44,standalone_annual_proxy,271324.2686856811,-68954420.6367419,68954420.6367419,69225744.90542759
Road,755,scenario_64,integrated,438438.3948049557,-73770205.1462828,73770205.1462828,74208643.54108776
Road,755,scenario_64,standalone_annual_proxy,393626.03055993,-69015183.64469054,69015183.64469054,69408809.67525047
Road,755,scenario_70,integrated,221378.85447496697,-73662933.2147077,73662933.2147077,73884312.06918266
Road,755,scenario_70,standalone_annual_proxy,198751.93589204492,-68907974.77240342,68907974.77240342,69106726.70829546
Road,755,scenario_75,integrated,303156.50687044486,-73709979.76923685,73709979.76923685,74013136.2761073
Road,755,scenario_75,standalone_annual_proxy,272171.1735371917,-68954997.34860928,68954997.34860928,69227168.52214648
Road,755,scenario_78,integrated,522511.2464280008,-73800207.32058716,73800207.32058716,74322718.56701516
Road,755,scenario_78,standalone_annual_proxy,469105.87733967,-69045164.32708354,69045164.32708354,69514270.20442322
Road,755,scenario_89,integrated,230066.4833239988,-73668605.16144799,73668605.16144799,73898671.644772
Road,755,scenario_89,standalone_annual_proxy,206551.6105996937,-68913644.08322372,68913644.08322372,69120195.69382341
Road,755,scenario_96,integrated,251629.74327156416,-73681734.18622231,73681734.18622231,73933363.92949387
Road,755,scenario_96,standalone_annual_proxy,225910.91060549725,-68926766.88626043,68926766.88626043,69152677.79686593
Road,759,scenario_100,integrated,-6795809.131908369,-104994537.00118203,104994537.00118203,98198727.86927366
Road,759,scenario_100,standalone_annual_proxy,-6101216.053913396,-92838230.31040832,92838230.31040832,86737014.25649492
Road,759,scenario_19,integrated,-21553318.030063685,-105592745.50324976,105592745.50324976,84039427.47318608
Road,759,scenario_19,standalone_annual_proxy,-19350374.242073208,-93422922.19629726,93422922.19629726,74072547.95422405
Road,759,scenario_26,integrated,-2821840.4540815675,-104621975.42117472,104621975.42117472,101800134.96709315
Road,759,scenario_26,standalone_annual_proxy,-2533422.8707494643,-92474083.42752029,92474083.42752029,89940660.55677083
Road,759,scenario_44,integrated,-9962494.289730376,-105176570.22836,105176570.22836,95214075.93862963
Road,759,scenario_44,standalone_annual_proxy,-8944237.384791676,-93016151.03631829,93016151.03631829,84071913.65152662
Road,759,scenario_64,integrated,-18353141.020551316,-105501127.07205866,105501127.07205866,87147986.05150735
Road,759,scenario_64,standalone_annual_proxy,-16477284.2292702,-93333375.39555795,93333375.39555795,76856091.16628775
Road,759,scenario_70,integrated,-5860701.5842861375,-104927356.409062,104927356.409062,99066654.82477586
Road,759,scenario_70,standalone_annual_proxy,-5261684.944232832,-92772566.79685362,92772566.79685362,87510881.85262078
Road,759,scenario_75,integrated,-10018730.33110781,-105179483.45331515,105179483.45331515,95160753.12220734
Road,759,scenario_75,standalone_annual_proxy,-8994725.594775317,-93018998.5349084,93018998.5349084,84024272.94013308
Road,759,scenario_78,integrated,-24177415.695741232,-105662714.58656907,105662714.58656907,81485298.89082783
Road,759,scenario_78,standalone_annual_proxy,-21706265.423550904,-93491311.36658019,93491311.36658019,71785045.94302928
Road,759,scenario_89,integrated,-6241207.244340273,-104956231.29699837,104956231.29699837,98715024.0526581
Road,759,scenario_89,standalone_annual_proxy,-5603299.488824268,-92800790.3429077,92800790.3429077,87197490.85408343
Road,759,scenario_96,integrated,-7274593.17933463,-105026530.672089,105026530.672089,97751937.49275437
Road,759,scenario_96,standalone_annual_proxy,-6531064.046965318,-92869501.9232603,92869501.9232603,86338437.87629499
Road,761,scenario_100,integrated,808059.5326250297,-8733136.002734771,8733136.002734771,9541195.5353598
Road,761,scenario_100,standalone_annual_proxy,725468.5494065847,-13030618.103954932,13030618.103954932,13756086.653361516
Road,761,scenario_19,integrated,3162634.207370428,-8728758.104996927,8728758.104996927,11891392.312367355
Road,761,scenario_19,standalone_annual_proxy,2839384.4241539976,-13028063.82040387,13028063.82040387,15867448.244557869
Road,761,scenario_26,integrated,236900.47815114897,-8736357.738981385,8736357.738981385,8973258.217132533
Road,761,scenario_26,standalone_annual_proxy,212687.10942587408,-13032685.454220079,13032685.454220079,13245372.563645953
Road,761,scenario_44,integrated,1298036.7231294715,-8731664.308208048,8731664.308208048,10029701.03133752
Road,761,scenario_44,standalone_annual_proxy,1165365.64520945,-13029706.517299686,13029706.517299686,14195072.162509136
Road,761,scenario_64,integrated,2641878.622313128,-8729348.03007924,8729348.03007924,11371226.652392369
Road,761,scenario_64,standalone_annual_proxy,2371854.763734526,-13028378.003560413,13028378.003560413,15400232.76729494
Road,761,scenario_70,integrated,667391.6664199007,-8733693.96852316,8733693.96852316,9401085.63494306
Road,761,scenario_70,standalone_annual_proxy,599178.2097425768,-13030968.605357958,13030968.605357958,13630146.815100536
Road,761,scenario_75,integrated,1306816.869534653,-8731643.86407312,8731643.86407312,10038460.733607773
Road,761,scenario_75,standalone_annual_proxy,1173248.3813433235,-13029694.989872092,13029694.989872092,14202943.371215416
Road,761,scenario_78,integrated,3592653.1704093087,-8728285.817382382,8728285.817382382,12320938.987791691
Road,761,scenario_78,standalone_annual_proxy,3225451.5649248054,-13027803.841277424,13027803.841277424,16253255.40620223
Road,761,scenario_89,integrated,724338.1356562733,-8733442.683463655,8733442.683463655,9457780.819119928
Road,761,scenario_89,standalone_annual_proxy,650304.2354408699,-13030807.313173866,13030807.313173866,13681111.548614737
Road,761,scenario_96,integrated,880946.9300123473,-8732869.343544353,8732869.343544353,9613816.2735567
Road,761,scenario_96,standalone_annual_proxy,790906.1964086847,-13030450.479083471,13030450.479083471,13821356.675492156
Road,764,scenario_100,integrated,-706042.9820617215,-57888571.16654615,57888571.16654615,57182528.18448443
Road,764,scenario_100,standalone_annual_proxy,-633879.0117988773,-68847176.0681652,68847176.0681652,68213297.05636632
Road,764,scenario_19,integrated,-1010179.2533509756,-58097299.867949344,58097299.867949344,57087120.61459837
Road,764,scenario_19,standalone_annual_proxy,-906929.8089813276,-69052571.95276645,69052571.95276645,68145642.14378512
Road,764,scenario_26,integrated,-491843.21663424216,-57758673.45417183,57758673.45417183,57266830.237537585
Road,764,scenario_26,standalone_annual_proxy,-441572.3972068885,-68719347.53482732,68719347.53482732,68277775.13762043
Road,764,scenario_44,integrated,-804067.6849569693,-57952071.537422605,57952071.537422605,57148003.85246564
Road,764,scenario_44,standalone_annual_proxy,-721884.7046274852,-68909664.17425455,68909664.17425455,68187779.46962707
Road,764,scenario_64,integrated,-964136.0286630607,-58065450.59080694,58065450.59080694,57101314.56214388
Road,764,scenario_64,standalone_annual_proxy,-865592.617752568,-69021234.62060425,69021234.62060425,68155642.00285168
Road,764,scenario_70,integrated,-668927.1785800712,-57865108.915507935,57865108.915507935,57196181.73692787
Road,764,scenario_70,standalone_annual_proxy,-600556.7786901101,-68824086.68823843,68824086.68823843,68223529.90954831
Road,764,scenario_75,integrated,-805480.65941348,-57953102.93458361,57953102.93458361,57147622.27517013
Road,764,scenario_75,standalone_annual_proxy,-723153.2603315227,-68910679.36470273,68910679.36470273,68187526.1043712
Road,764,scenario_78,integrated,-1037410.2550416332,-58121822.62412229,58121822.62412229,57084412.369080655
Road,764,scenario_78,standalone_annual_proxy,-931377.5563288946,-69076705.63763356,69076705.63763356,68145328.08130467
Road,764,scenario_89,integrated,-684400.5508143847,-57875241.08010222,57875241.08010222,57190840.52928784
Road,764,scenario_89,standalone_annual_proxy,-614448.6325152719,-68834059.54924232,68834059.54924232,68219610.91672705
Road,764,scenario_96,integrated,-722987.9774324092,-57899789.35861336,57899789.35861336,57176801.38118095
Road,764,scenario_96,standalone_annual_proxy,-649092.0755831003,-68858216.90004066,68858216.90004066,68209124.82445756
Road,767,scenario_100,integrated,641354.4026219188,-6694030.506699351,6694030.506699351,7335384.909321269
Road,767,scenario_100,standalone_annual_proxy,575802.1894923414,-9655836.431444047,9655836.431444047,10231638.620936388
Road,767,scenario_19,integrated,2441413.8051643986,-6690124.601864547,6690124.601864547,9131538.407028945
Road,767,scenario_19,standalone_annual_proxy,2191879.26164311,-9653598.578547144,9653598.578547144,11845477.840190254
Road,767,scenario_26,integrated,198656.97487634505,-6696957.378522325,6696957.378522325,6895614.35339867
Road,767,scenario_26,standalone_annual_proxy,178352.43762902214,-9657708.151990667,9657708.151990667,9836060.589619689
Road,767,scenario_44,integrated,1017296.9747335193,-6692685.356704867,6692685.356704867,7709982.331438387
Road,767,scenario_44,standalone_annual_proxy,913320.0349461148,-9655002.6390719,9655002.6390719,10568322.674018014
Road,767,scenario_64,integrated,2042163.607666926,-6690518.636606404,6690518.636606404,8732682.24427333
Road,767,scenario_64,standalone_annual_proxy,1833436.0406494043,-9653735.274108242,9653735.274108242,11487171.314757647
Road,767,scenario_70,integrated,533172.7322824318,-6694582.960033501,6694582.960033501,7227755.692315932
Road,767,scenario_70,standalone_annual_proxy,478677.6630374473,-9656200.58878884,9656200.58878884,10134878.251826288
Road,767,scenario_75,integrated,1023837.3435750846,-6692659.590029572,6692659.590029572,7716496.933604657
Road,767,scenario_75,standalone_annual_proxy,919191.9190146816,-9654984.33102676,9654984.33102676,10574176.250041442
Road,767,scenario_78,integrated,2766445.377724224,-6689611.185759598,6689611.185759598,9456056.563483823
Road,767,scenario_78,standalone_annual_proxy,2483689.67156465,-9653274.45481388,9653274.45481388,12136964.12637853
Road,767,scenario_89,integrated,576633.0822534715,-6694282.171147444,6694282.171147444,7270915.253400916
Road,767,scenario_89,standalone_annual_proxy,517695.9726758083,-9655979.01868014,9655979.01868014,10173674.991355948
Road,767,scenario_96,integrated,696997.3623063909,-6693729.033035748,6693729.033035748,7390726.395342139
Road,767,scenario_96,standalone_annual_proxy,625757.9360891889,-9655623.10664075,9655623.10664075,10281381.04272994
Road,770,scenario_100,integrated,370415.1356672765,-6340570.56417942,6340570.56417942,6710985.699846696
Road,770,scenario_100,standalone_annual_proxy,332555.3629419044,-10488864.712603493,10488864.712603493,10821420.075545397
Road,770,scenario_19,integrated,1404135.9638347512,-6345897.808673535,6345897.808673535,7750033.772508286
Road,770,scenario_19,standalone_annual_proxy,1260620.5851487787,-10495106.796501009,10495106.796501009,11755727.381649788
Road,770,scenario_26,integrated,114818.10212132151,-6337796.9585784115,6337796.9585784115,6452615.060699733
Road,770,scenario_26,standalone_annual_proxy,103082.6549635238,-10485501.083074935,10485501.083074935,10588583.738038458
Road,770,scenario_44,integrated,587022.2254600421,-6342044.76113681,6342044.76113681,6929066.986596853
Road,770,scenario_44,standalone_annual_proxy,527023.2516043345,-10490622.634942628,10490622.634942628,11017645.886546962
Road,770,scenario_64,integrated,1176131.5435101877,-6345009.926602502,6345009.926602502,7521141.47011269
Road,770,scenario_64,standalone_annual_proxy,1055920.2760839183,-10494081.349467777,10494081.349467777,11550001.625551695
Road,770,scenario_70,integrated,307982.36539654975,-6340046.225276924,6340046.225276924,6648028.590673474
Road,770,scenario_70,standalone_annual_proxy,276503.7857312481,-10488234.920013089,10488234.920013089,10764738.705744337
Road,770,scenario_75,integrated,590799.6072672969,-6342077.621573656,6342077.621573656,6932877.228840953
Road,770,scenario_75,standalone_annual_proxy,530414.5508708151,-10490659.71616989,10490659.71616989,11021074.267040705
Road,770,scenario_78,integrated,1591510.1449758392,-6346569.696465844,6346569.696465844,7938079.8414416835
Road,770,scenario_78,standalone_annual_proxy,1428843.4324767247,-10495883.800495155,10495883.800495155,11924727.23297188
Road,770,scenario_89,integrated,333206.71912043064,-6340266.908870513,6340266.908870513,6673473.627990943
Road,770,scenario_89,standalone_annual_proxy,299149.98265975347,-10488501.155729821,10488501.155729821,10787651.138389574
Road,770,scenario_96,integrated,402665.0081780312,-6340822.65464183,6340822.65464183,6743487.662819861
Road,770,scenario_96,standalone_annual_proxy,361509.0071776457,-10489166.924387855,10489166.924387855,10850675.9315655
Road,775,scenario_100,integrated,-4162553.6267459113,-19764174.631569594,19764174.631569594,15601621.004823683
Road,775,scenario_100,standalone_annual_proxy,-3737103.046866446,-26591085.2145906,26591085.2145906,22853982.167724155
Road,775,scenario_19,integrated,-12888638.89811381,-20157534.84686114,20157534.84686114,7268895.948747329
Road,775,scenario_19,standalone_annual_proxy,-11571303.583122017,-26976646.451891538,26976646.451891538,15405342.86876952
Road,775,scenario_26,integrated,-1779150.354095922,-19519271.12933537,19519271.12933537,17740120.77523945
Road,775,scenario_26,standalone_annual_proxy,-1597305.1173212533,-26351034.18022567,26351034.18022567,24753729.062904418
Road,775,scenario_44,integrated,-6042392.207897962,-19883740.397820562,19883740.397820562,13841348.189922601
Road,775,scenario_44,standalone_annual_proxy,-5424805.14494905,-26708282.061019726,26708282.061019726,21283476.916070677
Road,775,scenario_64,integrated,-10992925.337229457,-20096645.108592287,20096645.108592287,9103719.77136283
Road,775,scenario_64,standalone_annual_proxy,-9869349.071630169,-26916970.973683443,26916970.973683443,17047621.902053274
Road,775,scenario_70,integrated,-3606339.9037773865,-19720211.251771655,19720211.251771655,16113871.347994268
Road,775,scenario_70,standalone_annual_proxy,-3237739.390514089,-26547990.92873204,26547990.92873204,23310251.538217954
Road,775,scenario_75,integrated,-6075112.356925439,-19885595.937242214,19885595.937242214,13810483.580316775
Road,775,scenario_75,standalone_annual_proxy,-5454180.999193623,-26710101.414314006,26710101.414314006,21255920.41512038
Road,775,scenario_78,integrated,-14424859.352252873,-20203005.246528022,20203005.246528022,5778145.894275149
Road,775,scenario_78,standalone_annual_proxy,-12950508.430582372,-27021221.038938813,27021221.038938813,14070712.60835644
Road,775,scenario_89,integrated,-3830947.0937974704,-19738819.133268032,19738819.133268032,15907872.03947056
Road,775,scenario_89,standalone_annual_proxy,-3439389.696897854,-26566234.15194458,26566234.15194458,23126844.45504673
Road,775,scenario_96,integrated,-4445351.899236097,-19784899.838868387,19784899.838868387,15339547.93963229
Road,775,scenario_96,standalone_annual_proxy,-3990996.7814674904,-26611402.99735916,26611402.99735916,22620406.21589167
Road,776,scenario_100,integrated,-1314168.328159031,-10003635.485652499,10003635.485652499,8689467.157493468
Road,776,scenario_100,standalone_annual_proxy,-1179848.454492544,-25944008.62102329,25944008.62102329,24764160.166530747
Road,776,scenario_19,integrated,-4830570.514716977,-10107590.488127353,10107590.488127353,5277019.973410375
Road,776,scenario_19,standalone_annual_proxy,-4336842.574870201,-26043808.47743997,26043808.47743997,21706965.90256977
Road,776,scenario_26,integrated,-438097.3352387178,-9938858.450813565,9938858.450813565,9500761.115574848
Road,776,scenario_26,standalone_annual_proxy,-393319.8303620608,-25881818.302635342,25881818.302635342,25488498.472273283
Road,776,scenario_44,integrated,-2051782.9471198248,-10035369.78107002,10035369.78107002,7983586.833950195
Road,776,scenario_44,standalone_annual_proxy,-1842072.196721314,-25974477.21033272,25974477.21033272,24132405.013611406
Road,776,scenario_64,integrated,-4067200.48791323,-10092412.959180443,10092412.959180443,6025212.471267212
Road,776,scenario_64,standalone_annual_proxy,-3651495.860121691,-26029252.531485155,26029252.531485155,22377756.671363465
Road,776,scenario_70,integrated,-1098891.1411997245,-9991696.465016162,9991696.465016162,8892805.323816437
Road,776,scenario_70,standalone_annual_proxy,-986574.5405813394,-25932541.59710025,25932541.59710025,24945967.056518912
Road,776,scenario_75,integrated,-2065641.368598126,-10035927.68966885,10035927.68966885,7970286.321070723
Road,776,scenario_75,standalone_annual_proxy,-1854514.162345143,-25975014.054495096,25975014.054495096,24120499.892149955
Road,776,scenario_78,integrated,-5480917.009797882,-10120386.364153948,10120386.364153948,4639469.354356065
Road,776,scenario_78,standalone_annual_proxy,-4920717.78374907,-26056105.414668493,26056105.414668493,21135387.630919423
Road,776,scenario_89,integrated,-1189122.3867858606,-9997155.438752122,9997155.438752122,8808033.051966261
Road,776,scenario_89,standalone_annual_proxy,-1067583.3378340283,-25937791.203771856,25937791.203771856,24870207.86593783
Road,776,scenario_96,integrated,-1427477.1136189855,-10009524.76185776,10009524.76185776,8582047.648238774
Road,776,scenario_96,standalone_annual_proxy,-1281576.0585907437,-25949669.463455968,25949669.463455968,24668093.404865224
Road,780,scenario_100,integrated,76974.11814913603,-8068680.143118969,8068680.143118969,8145654.261268105
Road,780,scenario_100,standalone_annual_proxy,69106.6679878124,-20598503.03945715,20598503.03945715,20667609.707444962
Road,780,scenario_19,integrated,759587.4657817591,-8139777.450205972,8139777.450205972,8899364.915987732
Road,780,scenario_19,standalone_annual_proxy,681950.7656298238,-20667102.58820563,20667102.58820563,21349053.353835456
Road,780,scenario_26,integrated,-53426.359512045594,-8025158.096937711,8025158.096937711,7971731.737425665
Road,780,scenario_26,standalone_annual_proxy,-47965.702983995514,-20556509.884973075,20556509.884973075,20508544.18198908
Road,780,scenario_44,integrated,210858.49633869,-8089935.591665696,8089935.591665696,8300794.088004386
Road,780,scenario_44,standalone_annual_proxy,189306.85338485765,-20619011.34595633,20619011.34595633,20808318.199341185
Road,780,scenario_64,integrated,605829.1732121314,-8127632.764802946,8127632.764802946,8733461.938015077
Road,780,scenario_64,standalone_annual_proxy,543907.9594180654,-20655382.10198505,20655382.10198505,21199290.061403114
Road,780,scenario_70,integrated,40274.35090516785,-8061180.078099245,8061180.078099245,8101454.429004413
Road,780,scenario_70,standalone_annual_proxy,36157.9484552929,-20591267.260038313,20591267.260038313,20627425.208493605
Road,780,scenario_75,integrated,213422.39065371928,-8090179.256513502,8090179.256513502,8303601.647167222
Road,780,scenario_75,standalone_annual_proxy,191608.694541924,-20619246.229061153,20619246.229061153,20810854.923603076
Road,780,scenario_78,integrated,893521.0411058436,-8147141.592245178,8147141.592245178,9040662.633351022
Road,780,scenario_78,standalone_annual_proxy,802195.1197698661,-20674205.802289188,20674205.802289188,21476400.922059055
Road,780,scenario_89,integrated,55902.67700214426,-8063865.722041552,8063865.722041552,8119768.399043696
Road,780,scenario_89,standalone_annual_proxy,50188.91845869702,-20593857.09541072,20593857.09541072,20644046.013869416
Road,780,scenario_96,integrated,97139.24348532828,-8071882.22390907,8071882.22390907,8169021.4673943985
Road,780,scenario_96,standalone_annual_proxy,87210.73536849863,-20601591.458653986,20601591.458653986,20688802.194022484
Road,789,scenario_100,integrated,-3291944.9318953543,-12254218.718007436,12254218.718007436,8962273.786112081
Road,789,scenario_100,standalone_annual_proxy,-2955478.424603522,-30258962.005797006,30258962.005797006,27303483.581193484
Road,789,scenario_19,integrated,-9427210.59219865,-12701360.674315922,12701360.674315922,3274150.0821172725
Road,789,scenario_19,standalone_annual_proxy,-8463664.516221192,-30694990.815858148,30694990.815858148,22231326.299636956
Road,789,scenario_26,integrated,-1531517.6005870935,-11975931.900747105,11975931.900747105,10444414.300160011
Road,789,scenario_26,standalone_annual_proxy,-1374982.668021008,-29987588.20079722,29987588.20079722,28612605.53277621
Road,789,scenario_44,integrated,-4634819.344907102,-12390166.011789346,12390166.011789346,7755346.666882244
Road,789,scenario_44,standalone_annual_proxy,-4161098.9427825008,-30391531.546690412,30391531.546690412,26230432.603907913
Road,789,scenario_64,integrated,-8107491.8971462995,-12632374.063251631,12632374.063251631,4524882.166105332
Road,789,scenario_64,standalone_annual_proxy,-7278832.992466796,-30627722.726986766,30627722.726986766,23348889.73451997
Road,789,scenario_70,integrated,-2889694.542339348,-12204183.10187242,12204183.10187242,9314488.559533073
Road,789,scenario_70,standalone_annual_proxy,-2594341.6582795917,-30210168.348305427,30210168.348305427,27615826.690025836
Road,789,scenario_75,integrated,-4657921.867037478,-12392296.257756786,12392296.257756786,7734374.3907193085
Road,789,scenario_75,standalone_annual_proxy,-4181840.1784722903,-30393609.170032755,30393609.170032755,26211768.991560463
Road,789,scenario_78,integrated,-10490553.21471516,-12753240.876158183,12753240.876158183,2262687.661443023
Road,789,scenario_78,standalone_annual_proxy,-9418323.91782894,-30745584.705440357,30745584.705440357,21327260.787611417
Road,789,scenario_89,integrated,-3052139.652402593,-12225472.215723174,12225472.215723174,9173332.56332058
Road,789,scenario_89,standalone_annual_proxy,-2740183.4107714365,-30230930.774945162,30230930.774945162,27490747.364173725
Road,789,scenario_96,integrated,-3495116.3480817433,-12277895.035228271,12277895.035228271,8782778.687146528
Road,789,scenario_96,standalone_annual_proxy,-3137883.886862969,-30282051.792010378,30282051.792010378,27144167.90514741
Road,791,scenario_100,integrated,-851174.3849006098,-10592610.352105303,10592610.352105303,9741435.967204694
Road,791,scenario_100,standalone_annual_proxy,-764176.6743347498,-20609054.41579126,20609054.41579126,19844877.74145651
Road,791,scenario_19,integrated,-2152403.5339979143,-10750980.421474308,10750980.421474308,8598576.887476394
Road,791,scenario_19,standalone_annual_proxy,-1932408.4507417963,-20764352.342301056,20764352.342301056,18831943.891559258
Road,791,scenario_26,integrated,-443143.24930609815,-10494465.493315512,10494465.493315512,10051322.244009415
Road,791,scenario_26,standalone_annual_proxy,-397850.0064333719,-20512810.63927389,20512810.63927389,20114960.632840518
Road,791,scenario_44,integrated,-1143892.1960109118,-10640412.46799043,10640412.46799043,9496520.271979518
Road,791,scenario_44,standalone_annual_proxy,-1026976.081108413,-20655929.853219975,20655929.853219975,19628953.77211156
Road,791,scenario_64,integrated,-1874540.638171114,-10725020.176788466,10725020.176788466,8850479.538617352
Road,791,scenario_64,standalone_annual_proxy,-1682945.652729211,-20738895.004593052,20738895.004593052,19055949.351863842
Road,791,scenario_70,integrated,-762006.1516789984,-10575419.380389217,10575419.380389217,9813413.22871022
Road,791,scenario_70,standalone_annual_proxy,-684122.2399810269,-20592196.96739976,20592196.96739976,19908074.727418736
Road,791,scenario_75,integrated,-1148545.7338993822,-10641015.383304836,10641015.383304836,9492469.649405453
Road,791,scenario_75,standalone_annual_proxy,-1031153.9853905272,-20656520.967734687,20656520.967734687,19625366.982344158
Road,791,scenario_78,integrated,-2367868.273678415,-10768077.004332121,10768077.004332121,8400208.730653707
Road,791,scenario_78,standalone_annual_proxy,-2125850.7477919757,-20781116.20641774,20781116.20641774,18655265.458625764
Road,791,scenario_89,integrated,-796906.9990174754,-10582052.798263503,10582052.798263503,9785145.799246028
Road,791,scenario_89,standalone_annual_proxy,-715455.9054715554,-20598701.430612404,20598701.430612404,19883245.525140848
Road,791,scenario_96,integrated,-894815.263581742,-10600254.586603317,10600254.586603317,9705439.323021576
Road,791,scenario_96,standalone_annual_proxy,-803357.0610183645,-20616550.11316308,20616550.11316308,19813193.052144714
Road,809,scenario_100,integrated,-894864.9167095298,-10661477.95464333,10661477.95464333,9766613.0379338
Road,809,scenario_100,standalone_annual_proxy,-803401.6391479891,-22770938.227776024,22770938.227776024,21967536.588628035
Road,809,scenario_19,integrated,-2275522.6838821894,-10827681.212365564,10827681.212365564,8552158.528483374
Road,809,scenario_19,standalone_annual_proxy,-2042943.7114057704,-22933326.52404029,22933326.52404029,20890382.81263452
Road,809,scenario_26,integrated,-463855.14619600534,-10558480.772244755,10558480.772244755,10094625.62604875
Road,809,scenario_26,standalone_annual_proxy,-416444.9603761432,-22670302.881765574,22670302.881765574,22253857.92138943
Road,809,scenario_44,integrated,-1204978.993103362,-10711644.826604687,10711644.826604687,9506665.833501324
Road,809,scenario_44,standalone_annual_proxy,-1081819.255757426,-22819954.081437796,22819954.081437796,21738134.82568037
Road,809,scenario_64,integrated,-1980429.325589558,-10800440.443060119,10800440.443060119,8820011.11747056
Road,809,scenario_64,standalone_annual_proxy,-1778011.5598294898,-22906710.480576012,22906710.480576012,21128698.920746524
Road,809,scenario_70,integrated,-800524.2801038973,-10643439.302034881,10643439.302034881,9842915.021930983
Road,809,scenario_70,standalone_annual_proxy,-718703.4677570191,-22753313.61429438,22753313.61429438,22034610.14653736
Road,809,scenario_75,integrated,-1209933.54313787,-10712279.310623523,10712279.310623523,9502345.767485652
Road,809,scenario_75,standalone_annual_proxy,-1086267.406025291,-22820573.89898811,22820573.89898811,21734306.49296282
Road,809,scenario_78,integrated,-2504518.541298568,-10845624.67010703,10845624.67010703,8341106.128808461
Road,809,scenario_78,standalone_annual_proxy,-2248534.123736278,-22950857.25366831,22950857.25366831,20702323.12993203
Road,809,scenario_89,integrated,-837519.959730447,-10650408.949948812,10650408.949948812,9812888.990218366
Road,809,scenario_89,standalone_annual_proxy,-751917.8547537234,-22760122.981914327,22760122.981914327,22008205.1271606
Road,809,scenario_96,integrated,-941069.1074675824,-10669498.985494873,10669498.985494873,9728429.87802729
Road,809,scenario_96,standalone_annual_proxy,-844883.3442605552,-22778774.981852233,22778774.981852233,21933891.63759168
Road,810,scenario_100,integrated,-637311.5809747226,-16858452.680771008,16858452.680771008,16221141.099796286
Road,810,scenario_100,standalone_annual_proxy,-572172.5807352079,-31922972.013341114,31922972.013341114,31350799.432605907
Road,810,scenario_19,integrated,-569286.0228908004,-17058292.572176937,17058292.572176937,16489006.549286136
Road,810,scenario_19,standalone_annual_proxy,-511099.84914401104,-32119759.6847483,32119759.6847483,31608659.835604288
Road,810,scenario_26,integrated,-499127.90187225817,-16734085.746563198,16734085.746563198,16234957.84469094
Road,810,scenario_26,standalone_annual_proxy,-448112.5218129791,-31800499.937475786,31800499.937475786,31352387.415662806
Road,810,scenario_44,integrated,-661883.2745248814,-16919274.522595033,16919274.522595033,16257391.248070152
Road,810,scenario_44,standalone_annual_proxy,-594232.8252550492,-31982865.844479077,31982865.844479077,31388633.01922403
Road,810,scenario_64,integrated,-610421.0546869132,-17027939.032731045,17027939.032731045,16417517.978044132
Road,810,scenario_64,standalone_annual_proxy,-548030.5091288956,-32089869.2419224,32089869.2419224,31541838.732793506
Road,810,scenario_70,integrated,-620116.2263821083,-16835944.36051779,16835944.36051779,16215828.13413568
Road,810,scenario_70,standalone_annual_proxy,-556734.7467029665,-31900807.00242834,31900807.00242834,31344072.255725376
Road,810,scenario_75,integrated,-662119.4101979224,-16920283.543445807,16920283.543445807,16258164.133247884
Road,810,scenario_75,standalone_annual_proxy,-594444.8257293554,-31983859.17683129,31983859.17683129,31389414.351101935
Road,810,scenario_78,integrated,-528576.077577104,-17081888.89681574,17081888.89681574,16553312.819238635
Road,810,scenario_78,standalone_annual_proxy,-474550.82796334825,-32142994.796819154,32142994.796819154,31668443.968855806
Road,810,scenario_89,integrated,-628220.0511083889,-16845742.071156044,16845742.071156044,16217522.020047655
Road,810,scenario_89,standalone_annual_proxy,-564010.2873425547,-31910455.02042531,31910455.02042531,31346444.733082753
Road,810,scenario_96,integrated,-644292.9124500271,-16869267.32974419,16869267.32974419,16224974.417294163
Road,810,scenario_96,standalone_annual_proxy,-578440.357073249,-31933621.225885633,31933621.225885633,31355180.868812386
Road,811,scenario_100,integrated,-87053.17853706692,-5812404.773555948,5812404.773555948,5725351.595018881
Road,811,scenario_100,standalone_annual_proxy,-78155.55736265832,-10366461.247663978,10366461.247663978,10288305.69030132
Road,811,scenario_19,integrated,-109383.2829338796,-5822305.411168968,5822305.411168968,5712922.128235089
Road,811,scenario_19,standalone_annual_proxy,-98203.32338829667,-10376017.507310418,10376017.507310418,10277814.183922121
Road,811,scenario_26,integrated,-64965.72883491742,-5806717.003805703,5806717.003805703,5741751.274970785
Road,811,scenario_26,standalone_annual_proxy,-58325.64453005402,-10360970.679938583,10360970.679938583,10302645.035408529
Road,811,scenario_44,integrated,-95347.26001082546,-5815285.493522419,5815285.493522419,5719938.233511593
Road,811,scenario_44,standalone_annual_proxy,-85601.90879159418,-10369241.828093898,10369241.828093898,10283639.919302303
Road,811,scenario_64,integrated,-107294.27778905664,-5820779.2076411545,5820779.2076411545,5713484.929852098
