development,component,scenario_count,mean_tts_minutes,median_tts_minutes,std_tts_minutes,min_tts_minutes,max_tts_minutes,n_positive,n_negative
770,origin_access,10,102.76418205368573,98.0160453905919,25.324607444254198,61.31535348081161,140.91867816277227,10,0
770,total,10,2208.0439382019745,1588.4375575990707,1646.6087285815129,368.5636825511465,5108.713948520133,10,0
775,access_only,10,267.9072799540398,255.47192676544546,65.89439519670306,160.05515915628348,367.0723548668757,10,0
775,destination_access,10,-83.3265671240304,-79.5357518919518,20.782739415116332,-114.7583091030101,-49.31176567956936,0,10
775,network,10,-22175.458122428034,-17088.190454437456,14040.27810580999,-46670.566184882075,-5871.090215500444,0,10
775,origin_access,10,351.2338470780702,335.00767865739726,86.67483518476422,209.36692483585284,481.8306639698858,10,0
775,total,10,-21907.55084247396,-16832.718527672027,13975.929072597206,-46303.493830015184,-5711.035056344146,0,10
776,access_only,10,661.1916093360593,630.1996167306352,160.5454488085946,398.43136305685766,902.0352128546147,10,0
776,destination_access,10,316.155910060667,301.39144074901924,77.04097818232526,190.06148026653864,431.86790306973126,10,0
776,network,10,-8353.542822625226,-6214.375268685166,5771.996736276626,-18495.663043018896,-1804.714555412822,0,10
776,origin_access,10,345.0356992753923,328.80817598161593,83.50521072573895,208.36988279031905,470.1673097848834,10,0
776,total,10,-7692.351213289166,-5584.175651954516,5615.700071202546,-17593.627830164274,-1406.2831923559716,0,10
780,access_only,10,441.14300862550937,420.4452164399281,107.02751196668879,265.97890913426636,601.6660382986083,10,0
780,destination_access,10,146.85860613413078,139.978664716009,35.687841252847065,88.4512195823936,200.4166376645153,10,0
780,network,10,489.77737931846934,73.88790311920455,975.0117495337092,-437.4763946636522,2266.5176301521715,5,5
780,origin_access,10,294.28440249137856,280.4665517239191,71.33972268857575,177.52768955187275,401.24940063409304,10,0
780,total,10,930.9203879439883,494.33311955907266,1077.6199853391715,-171.49748552936944,2868.183668450918,9,1
789,access_only,10,940.710784799058,897.4085816831885,232.36627927303684,560.3728649732075,1291.0741470621288,10,0
789,destination_access,10,231.0645828888195,220.23886784202114,56.13309331194823,139.1916185860755,315.2823227322406,10,0
789,network,10,-17497.271444932343,-13945.869506189018,10084.379573655879,-34965.52837840584,-5476.512013204745,0,10
789,origin_access,10,709.6462019102386,677.1697138411673,176.2405016686771,421.181246387132,975.7918243298882,10,0
789,total,10,-16556.560660133273,-13048.460924505867,9856.961724831046,-33674.4542313437,-4916.139148231538,0,10
791,access_only,10,426.91786101020153,406.952833486499,103.88195112104063,256.88985388380024,582.8640789323726,10,0
791,destination_access,10,169.861668911736,161.82242275742647,40.86588521316065,102.98228760129496,230.98042032036392,10,0
791,network,10,-4418.621746597113,-3679.056774718687,2202.8944078698414,-8183.671221875586,-1679.3703238131711,0,10
791,origin_access,10,257.05619209846554,245.13041072907254,63.0196862362603,153.9075662825053,351.88365861200873,10,0
791,total,10,-3991.703885586947,-3272.103941232228,2100.78967666085,-7600.807142943377,-1422.4804699293743,0,10
809,access_only,10,456.167052645225,434.833988304752,110.99811095736946,274.4915910159252,622.7953492241395,10,0
809,destination_access,10,180.29876084443566,171.76085951504137,43.354064745970845,109.34786480678304,245.12733187634512,10,0
809,network,10,-4665.4818497132455,-3879.218524649652,2337.3451711738635,-8662.246964817401,-1763.4568124725483,0,10
809,origin_access,10,275.8682918007893,263.0731287897106,67.64822653447153,165.1437262091422,377.6680173477944,10,0
809,total,10,-4209.314797068044,-3444.3845363449946,2228.263990872517,-8039.451615593396,-1488.9652214566013,0,10
810,access_only,10,-336.36787000484185,-320.90831829083436,83.28348180708907,-462.03888817907864,-200.0744009244372,0,10
810,destination_access,10,-375.6689482222555,-358.35844949077364,92.71452028140858,-515.4553558010157,-223.93028006166787,0,10
810,network,10,-1609.3141253963288,-1723.2172726068527,203.29562125050703,-1785.148746897292,-1234.6791559357662,0,10
810,origin_access,10,39.30107821741367,37.45013119993928,9.432717579838027,23.85587913723066,53.416467621937045,10,0
810,total,10,-1945.681995401159,-2003.5665413104289,179.66796205386726,-2125.3893210435053,-1602.1900221246178,0,10
811,access_only,10,-171.614720504206,-163.7196703866175,42.394220573606596,-235.54270731743964,-102.21904265645207,0,10
811,destination_access,10,-109.49179611002837,-104.45544592430815,27.051680283075257,-150.28590520939542,-65.21054061929317,0,10
811,network,10,-126.28176673504058,-128.6207025118929,7.822353290434507,-132.97911409236258,-106.3195746577112,0,10
811,origin_access,10,-62.12292439417761,-59.26422446230936,15.342540775107247,-85.25680210804421,-37.008502037158905,0,10
811,total,10,-297.8964872392447,-295.3936950514326,45.54491543081321,-357.16310909949243,-208.53861731415964,0,10
813,access_only,10,1609.8345533542788,1535.3752200696545,395.97817285265194,961.7285681283811,2206.2063605184558,10,0
813,destination_access,10,688.3447042102089,656.434673232463,168.88189649975547,411.9255688575795,942.515572493412,10,0
813,network,10,6243.0121598354135,3715.556805353932,6323.062883681354,-350.35860585578484,17569.050736607285,9,1
813,origin_access,10,921.4898491440699,878.9405468371915,227.09674520973635,549.8029992708016,1263.6907880250435,10,0
813,total,10,7852.846713189688,5250.932025423535,6705.82611343088,611.3699622725835,19775.257097125752,10,0
822,access_only,10,159.60697464506447,152.17748140737604,38.99747951073655,95.77811549115722,218.23055539690176,10,0
822,destination_access,10,84.45725053291717,80.51806953467349,20.604790827999686,50.73274032657355,115.41398069269415,10,0
822,network,10,-2520.0999100659365,-2004.6107431777345,1457.8447239687482,-5046.60833307961,-786.9433526628709,0,10
822,origin_access,10,75.14972411214731,71.65941187270255,18.392762940122868,45.045375164583675,102.8165747042076,10,0
822,total,10,-2360.4929354208844,-1852.4332617704058,1419.684419259446,-4828.37777768285,-691.165237171721,0,10
831,access_only,10,660.3187467373721,629.4362042061712,160.66626764051978,397.3543185865037,901.5091797178393,10,0
831,destination_access,10,347.9507990480191,331.70251032929446,84.79002353441118,209.17239838930072,475.29930089091795,10,0
831,network,10,-6032.047762832674,-4499.272053752444,4139.715138804871,-13300.018724601015,-1328.368393827113,0,10
831,origin_access,10,312.3679476893529,297.7336938768767,75.87639502529728,188.181920197203,426.20987882692134,10,0
831,total,10,-5371.729016095324,-3869.8358495463035,3983.328220782635,-12398.509544883387,-931.014075240586,0,10
837,access_only,10,460.3973150005042,438.9014303444237,112.20758368315713,276.7423602717736,628.9259071720771,10,0
837,destination_access,10,214.2771401781034,204.31494948849104,52.45418105406561,128.42392341754203,293.17675585698817,10,0
837,network,10,-175.38527017564047,-280.94453726822394,211.25087403302766,-332.9652087556897,225.005780729698,3,7
837,origin_access,10,246.1201748224008,234.58648085593268,59.75414192592486,148.31843685423155,335.74915131508897,10,0
837,total,10,285.01204482486065,157.95689307613065,317.32108710848274,-43.38498134803376,853.9316879017279,9,1
858,access_only,10,-785.7671481581326,-749.5344664944787,193.80141899175757,-1077.9057686871674,-468.58616808125043,0,10
858,destination_access,10,-551.8447684505991,-526.380991313863,136.02389231630463,-756.8512908813282,-329.2238149923287,0,10
858,network,10,-1234.7472402088054,-1477.2903547288442,478.8677554979635,-1577.776291885064,-296.6255188686773,0,10
858,origin_access,10,-233.9223797075336,-223.15347518061571,57.77759584608007,-321.05447780583927,-139.36235308892174,0,10
858,total,10,-2020.5143883669546,-2231.333144917502,332.6645176813539,-2276.6433710203273,-1374.5312875558157,0,10
863,access_only,10,-303.52345971719404,-289.59839085684325,75.17233774918124,-416.9927256097435,-180.50195566386174,0,10
863,destination_access,10,-97.53506660083403,-93.09311093998986,24.353371945323264,-134.3761161446237,-57.68882406933699,0,10
863,network,10,82.24565593181178,-469.2539106643526,1211.094430082909,-953.3344406342948,2327.548367889365,3,7
863,origin_access,10,-205.98839311636002,-196.5052799168534,50.81962467965402,-282.61660946511984,-122.81313159452476,0,10
863,total,10,-221.2778037853975,-758.8523015211977,1140.6268512170745,-1133.8363962981675,1910.5556422795637,3,7
866,access_only,10,526.5203899535452,501.963556650755,128.4480666576587,316.28220044915724,719.4980300447496,10,0
866,destination_access,10,275.44299697789756,262.57338951489146,67.08085454179616,165.64866873932624,376.1693051800394,10,0
866,network,10,-2243.6978059830667,-1817.0509105814854,1229.0757547054984,-4363.898991721682,-758.1370766840992,0,10
866,origin_access,10,251.07739297564768,239.39016713586352,61.36737244347028,150.633531709831,343.32872486471024,10,0
866,total,10,-1717.1774160295056,-1315.0873539307504,1103.3740237534194,-3644.400961676846,-441.8548762349237,0,10
873,access_only,10,833.9107363054197,795.4017648740573,206.00334197284843,496.735088548532,1144.3503749908923,10,0
873,destination_access,10,113.69281335392625,108.34161121149555,27.5216565899456,68.65250807720804,154.93831251620577,10,0
873,network,10,-19544.681741583096,-15230.39291491441,12010.133626485203,-40452.304296106566,-5483.698558487551,0,10
873,origin_access,10,720.2179229514935,687.0601536625618,178.484760171556,428.082580471324,989.4120624746864,10,0
873,total,10,-18710.771005277697,-14434.991150040412,11808.862523677582,-39307.953921115724,-4986.963469939015,0,10
878,access_only,10,294.73700262837446,280.99312260670376,71.92465037404004,177.01546569211132,402.81063451254886,10,0
878,destination_access,10,181.9567425456051,173.4754539657897,44.4186565826362,109.25462800314926,248.7073820070873,10,0
878,network,10,-4604.187755433357,-3723.9548640003195,2529.5038557779853,-8965.836501339218,-1551.1099157008284,0,10
878,origin_access,10,112.78026008276939,107.51766864091405,27.505999847106587,67.76083768896206,154.10325250546157,10,0
878,total,10,-4309.450752804978,-3442.961741393665,2459.009544424454,-8563.025866826763,-1374.0944500087353,0,10
887,access_only,10,-288.9858554550092,-275.6741426445333,71.30265890730038,-396.4855579466639,-172.27905301075043,0,10
887,destination_access,10,-112.52520013889497,-107.3992931895009,28.04503818325554,-154.9311710990405,-66.62515982800142,0,10
887,network,10,-9585.07644596828,-7213.682749342202,6443.451279220821,-20883.37468412798,-2221.0464138240786,0,10
887,origin_access,10,-176.4606553161142,-168.27484945503238,43.25940076953599,-241.5543868476234,-105.65389318274902,0,10
887,total,10,-9874.062301423284,-7489.35689198671,6512.971792376117,-21279.86024207459,-2393.3254668348236,0,10
895,access_only,10,944.1137411323886,900.591228352192,232.81458994355648,563.0441164815566,1295.0302538617361,10,0
895,destination_access,10,237.30785306137403,226.14968123019935,57.46223940810836,143.2613910646287,323.43431904486715,10,0
895,network,10,-17867.193002280794,-13936.522214214172,10949.233949031963,-36923.30239546159,-5039.442397426203,0,10
895,origin_access,10,706.8058880710145,674.4415471219927,175.36232153818142,419.78272541692786,971.595934816869,10,0
895,total,10,-16923.079261148414,-13035.930985862013,10721.796586816175,-35628.27214160003,-4476.398280944646,0,10
90,access_only,10,430.27898978824885,410.20628439716165,104.95315701034367,258.49693857794773,587.9554169537914,10,0
90,destination_access,10,204.79813000136346,195.27586102370515,50.13030670272086,122.7485355029712,280.20066852278615,10,0
90,network,10,-216.46676946307417,-274.99887081826455,125.30754514876718,-309.3710409894702,25.324217749061063,1,9
90,origin_access,10,225.48085978688542,214.9304233734565,54.82330554858573,135.74840307497652,307.7547484310053,10,0
90,total,10,213.81222032516672,125.514158917038,223.73657633270875,-21.62604501095484,613.2796347027179,9,1
935,access_only,10,323.0590839120567,307.94580483096433,78.62341491365191,194.37421920704583,441.080899874818,10,0
935,destination_access,10,130.11967714495077,123.94052377421758,31.20564765605573,79.05291810879498,176.74059543925978,10,0
935,network,10,-3630.5806762230523,-2852.8490839301085,2174.9991571330224,-7409.135424121516,-1069.8756861167494,0,10
935,origin_access,10,192.9394067671059,184.00528105674675,47.422034361375495,115.32130109825084,264.3403044355582,10,0
935,total,10,-3307.521592311008,-2544.903279099206,2098.156130507218,-6968.054524246836,-875.5014669097145,0,10
938,access_only,10,1485.0201651039872,1416.2545017363755,364.88709573628904,887.8108320086321,2034.405148203834,10,0
938,destination_access,10,835.3154944757041,796.6021004728827,204.99796041665982,499.7855069117122,1143.8690556567235,10,0
938,network,10,5791.701690547593,3698.1819145412883,5323.965195866099,131.36431651114253,15290.635753472336,10,0
938,origin_access,10,649.704670628283,619.6524012634927,159.889260985414,388.0253250969199,890.5360925471105,10,0
938,total,10,7276.721855651561,5114.436416277633,5677.513002629192,1019.1751485197748,17325.040901676053,10,0
94,access_only,10,-34.39945520526544,-32.82348347755942,8.529345339563726,-47.27521989122761,-20.43782365723564,0,10
94,destination_access,10,-29.941956925198973,-28.569779469442437,7.420079324065656,-41.14066012598778,-17.794791963264288,0,10
94,network,10,297.37868615945916,205.12702923061443,244.9842227825615,25.474548266269267,728.9052331903949,10,0
94,origin_access,10,-4.457498280066465,-4.2537040081169835,1.1092753672265565,-6.134559765239828,-2.643031693971352,0,10
94,total,10,262.9792309541779,172.3035457530059,236.70502616696214,5.036724609031808,681.6300132989418,10,0
940,access_only,10,439.654251066343,419.0928757890397,106.98560298252875,264.5469475604932,600.2587058501995,10,0
940,destination_access,10,175.365082881956,167.06755659136252,42.20151326272578,106.29991469989,238.48687250145667,10,0
940,network,10,-3282.416541616191,-2604.627401404723,1913.6984296863789,-6600.452140944544,-1010.671355122322,0,10
940,origin_access,10,264.289168184387,252.02531919767716,64.78762242791008,158.2470328606032,361.7718333487428,10,0
940,total,10,-2842.7622905498806,-2185.534525615687,1809.0878849887542,-6000.193435094552,-746.124407561816,0,10
945,access_only,10,828.4705490464028,790.0631253376796,203.26339916338728,495.78792716347016,1134.4020651918254,10,0
945,destination_access,10,524.0443984658453,499.737269393916,128.51166282434147,313.70321773095566,717.4294814956374,10,0
945,network,10,-26612.551781225862,-20215.694452383555,17489.223433306848,-57230.14823743026,-6505.069343889831,0,10
945,origin_access,10,304.4261505805574,290.3258559437636,74.75180683327783,182.0847094325145,416.97258369618794,10,0
945,total,10,-25784.081232179484,-19425.631327045965,17290.9936778464,-56095.74617223861,-6009.281416726386,0,10
952,access_only,10,-399.17935883858354,-380.6163800294562,96.89979215660104,-544.8562107776088,-240.57861417839922,0,10
952,destination_access,10,-357.3606133603524,-340.91464580757565,88.29250790174619,-490.5323068085636,-212.8554841026089,0,10
952,network,10,-16584.538402039885,-13270.537518085563,9445.976879023805,-32926.94184799818,-5284.4922100487165,0,10
952,origin_access,10,-41.81874547823118,-39.834073824549705,8.620657785474458,-54.323903969045205,-27.723130075790323,0,10
952,total,10,-16983.717760878473,-13651.153898115066,9540.92064408859,-33471.79805877595,-5525.070824227092,0,10
958,access_only,10,233.7704077206372,222.7584462345112,56.50431047909728,141.30054570465836,318.41632954634406,10,0
958,destination_access,10,68.53748240556288,65.30822840096153,16.569118630621773,41.42341901841246,93.3635994121214,10,0
958,network,10,852.7776509914838,398.6273517693626,1106.2068856271685,-258.56395806890214,2848.728186496417,9,1
958,origin_access,10,165.2329253150743,157.4502178335497,39.93519211864159,99.8771266862459,225.05273013422263,10,0
958,total,10,1086.5480587121099,621.3857980038738,1160.5963066737118,-117.26341236423468,3167.1445160426665,9,1
964,access_only,10,177.6358790644612,169.35161056500147,43.3370458446217,106.7034656625874,242.7464696273746,10,0
964,destination_access,10,84.78006010696008,80.82839255703766,20.694154518001678,50.90861951772968,115.8765353537674,10,0
964,network,10,-39.15944205104315,-68.23747031192761,60.31690250968517,-84.25167312475969,73.58256170968525,3,7
964,origin_access,10,92.8558189575011,88.5232180079638,22.64289557340245,55.79484614485773,126.8699342736072,10,0
964,total,10,138.47643701338092,101.11414025304839,101.7981893997775,22.4517925378168,316.32903133681975,10,0
970,access_only,10,-397.12439089446326,-378.7874479821876,97.77315466371398,-544.4367388797364,-237.09059489849642,0,10
970,destination_access,10,-170.82848906846465,-162.98385344225971,42.26940260717786,-234.60907377698095,-101.64396631577802,0,10
970,network,10,-5360.514638655592,-4110.580106098729,3442.3519925361,-11385.73458417738,-1378.9330945907277,0,10
970,origin_access,10,-226.29590182599858,-215.80359453992787,55.504470384882104,-309.8276651027554,-135.4466285827184,0,10
970,total,10,-5757.639029550063,-4489.367554080964,3537.852636932833,-11930.171323057264,-1616.0236894892296,0,10
971,access_only,10,415.51159556383266,396.38376754981437,102.59726319821735,247.57360937379235,570.2135869293852,10,0
971,destination_access,10,251.6205861776478,240.01118664775458,61.99890681519261,150.13658499615485,345.04803543144953,10,0
971,network,10,-657.5985706797976,-615.8277920298278,180.55151539569383,-942.0118971683552,-381.32317419775063,0,10
971,origin_access,10,163.89100938618486,156.37258090205978,40.5986223097246,97.4370243776375,225.16555149793567,10,0
971,total,10,-242.08697511597128,-219.4440244800353,78.28371073843462,-371.7983102391008,-133.74956482395646,0,10
987,access_only,10,-4.14322130382061e-07,-7.731141522526741e-07,3.3490205390297687e-06,-3.952947736252099e-06,5.68219184060581e-06,2,5
987,destination_access,10,2.4444598238915206e-07,-4.115208867006004e-07,2.3101635249429613e-06,-1.6496815078426152e-06,4.845587682211772e-06,2,5
987,network,10,-120.36787197074446,-101.93981406738749,59.362339887189634,-219.5039453068748,-42.9747815989831,0,10
987,origin_access,10,-6.58768112771213e-07,-3.615932655520737e-07,1.1828971240700082e-06,-2.303266228409484e-06,8.366041583940387e-07,2,5
987,total,10,-120.36787238508987,-101.93981582132983,59.36234071772525,-219.5039492147043,-42.9747815989831,0,10
