development,scenario,tts_annual,access_only_minutes,cost_annual,mode,value_mode,cost_annual_negative,net_annual
764,scenario_75,50477.3721829246,180.4777552909036,-67978485.37640047,Road,access_only_integrated_proxy,67978485.37640047,68028962.74858339
764,scenario_78,68335.68011704588,244.32868868664445,-67812459.10346964,Road,access_only_integrated_proxy,67812459.10346964,67880794.78358668
764,scenario_89,42177.36384155592,150.8017478133843,-68055105.19186088,Road,access_only_integrated_proxy,68055105.19186088,68097282.55570243
764,scenario_96,44758.51786192636,160.03045492532328,-68030947.84106253,Road,access_only_integrated_proxy,68030947.84106253,68075706.35892446
767,scenario_100,43501.19628203641,155.5350034664989,-9659353.443098929,Road,access_only_integrated_proxy,9659353.443098929,9702854.639380965
767,scenario_19,65530.3999636158,234.2986367414196,-9661591.295995831,Road,access_only_integrated_proxy,9661591.295995831,9727121.695959447
767,scenario_26,29816.11725301164,106.60511196607513,-9657481.722552307,Road,access_only_integrated_proxy,9657481.722552307,9687297.839805318
767,scenario_44,50165.69461319891,179.36337738797374,-9660187.235471075,Road,access_only_integrated_proxy,9660187.235471075,9710352.930084275
767,scenario_64,61958.71244092472,221.5283573306806,-9661454.600434732,Road,access_only_integrated_proxy,9661454.600434732,9723413.312875656
767,scenario_70,41094.49922473167,146.9300530940127,-9658989.285754137,Road,access_only_integrated_proxy,9658989.285754137,9700083.784978868
767,scenario_75,50253.24253463396,179.67639788919405,-9660205.543516215,Road,access_only_integrated_proxy,9660205.543516215,9710458.786050849
767,scenario_78,67938.40888850568,242.90827759018794,-9661915.419729095,Road,access_only_integrated_proxy,9661915.419729095,9729853.8286176
767,scenario_89,42042.09830311074,150.31811683793785,-9659210.855862837,Road,access_only_integrated_proxy,9659210.855862837,9701252.954165949
767,scenario_96,44584.467205356246,159.40815090183239,-9659566.767902225,Road,access_only_integrated_proxy,9659566.767902225,9704151.235107582
770,scenario_100,60512.65474169703,216.35809516584413,-10460657.897443214,Road,access_only_integrated_proxy,10460657.897443214,10521170.552184911
770,scenario_19,91243.68278554118,326.23439655165566,-10454415.813545698,Road,access_only_integrated_proxy,10454415.813545698,10545659.49633124
770,scenario_26,41389.40973684573,147.98448174067744,-10464021.526971772,Road,access_only_integrated_proxy,10464021.526971772,10505410.936708618
770,scenario_44,69850.67819618642,249.74544159530342,-10458899.975104079,Road,access_only_integrated_proxy,10458899.975104079,10528750.653300265
770,scenario_64,86441.59641642068,309.0649257346886,-10455441.26057893,Road,access_only_integrated_proxy,10455441.26057893,10541882.856995352
770,scenario_70,57093.130128435994,204.13186191172645,-10461287.690033618,Road,access_only_integrated_proxy,10461287.690033618,10518380.820162054
770,scenario_75,69988.61448234826,250.23862161286524,-10458862.893876817,Road,access_only_integrated_proxy,10458862.893876817,10528851.508359166
770,scenario_78,94762.33089076578,338.8150378217324,-10453638.809551552,Road,access_only_integrated_proxy,10453638.809551552,10548401.140442317
770,scenario_89,58524.61900546242,209.25003443293826,-10461021.454316886,Road,access_only_integrated_proxy,10461021.454316886,10519546.073322348
770,scenario_96,62118.80359054676,222.10075026787672,-10460355.68565885,Road,access_only_integrated_proxy,10460355.68565885,10522474.489249397
775,scenario_100,65522.12367401513,234.26904553837812,-25077024.918561373,Road,access_only_integrated_proxy,25077024.918561373,25142547.04223539
775,scenario_19,98937.89079054481,353.7444139997133,-24691463.681260433,Road,access_only_integrated_proxy,24691463.681260433,24790401.572050977
775,scenario_26,44765.42732652303,160.05515915628348,-25317075.952926304,Road,access_only_integrated_proxy,25317075.952926304,25361841.380252827
775,scenario_44,75668.72731689639,270.54740493192,-24959828.072132245,Road,access_only_integrated_proxy,24959828.072132245,25035496.799449142
775,scenario_64,93552.78384362772,334.4904003347583,-24751139.159468528,Road,access_only_integrated_proxy,24751139.159468528,24844691.943312157
775,scenario_70,61853.90892416081,221.15364084616158,-25120119.20441993,Road,access_only_integrated_proxy,25120119.20441993,25181973.113344092
775,scenario_75,75773.97434351033,270.92370714998106,-24958008.718837965,Road,access_only_integrated_proxy,24958008.718837965,25033782.693181474
775,scenario_78,102665.5492518293,367.0723548668757,-24646889.094213158,Road,access_only_integrated_proxy,24646889.094213158,24749554.643464986
775,scenario_89,63326.906432822805,226.42022411735525,-25101875.98120739,Road,access_only_integrated_proxy,25101875.98120739,25165202.88764021
775,scenario_96,67235.88171752467,240.3964485989709,-25056707.13579281,Road,access_only_integrated_proxy,25056707.13579281,25123943.017510336
776,scenario_100,162126.54876938608,579.6703419687547,-25556662.43491261,Road,access_only_integrated_proxy,25556662.43491261,25718788.983681995
776,scenario_19,243995.20165676586,872.3850785493305,-25456862.57849593,Road,access_only_integrated_proxy,25456862.57849593,25700857.780152697
776,scenario_26,111436.27185496489,398.43136305685766,-25618852.75330056,Road,access_only_integrated_proxy,25618852.75330056,25730289.025155522
776,scenario_44,186736.8016212676,667.6623074726886,-25526193.84560318,Road,access_only_integrated_proxy,25526193.84560318,25712930.64722445
776,scenario_64,229947.41275861056,822.1583472933562,-25471418.524450745,Road,access_only_integrated_proxy,25471418.524450745,25701365.937209357
776,scenario_70,153451.40761398617,548.6530775025203,-25568129.45883565,Road,access_only_integrated_proxy,25568129.45883565,25721580.866449635
776,scenario_75,186991.81728807668,668.5740953316708,-25525657.001440804,Road,access_only_integrated_proxy,25525657.001440804,25712648.818728883
776,scenario_78,252287.97359527502,902.0352128546147,-25444565.641267408,Road,access_only_integrated_proxy,25444565.641267408,25696853.614862684
776,scenario_89,156515.73821602642,559.6093433422175,-25562879.852164045,Road,access_only_integrated_proxy,25562879.852164045,25719395.590380073
776,scenario_96,165781.10898743148,592.7369259885818,-25551001.59247993,Road,access_only_integrated_proxy,25551001.59247993,25716782.70146736
780,scenario_100,108188.60468655349,386.8195921753868,-20323710.857003734,Road,access_only_integrated_proxy,20323710.857003734,20431899.461690288
780,scenario_19,162801.13872505477,582.082283709693,-20255111.30825525,Road,access_only_integrated_proxy,20255111.30825525,20417912.446980305
780,scenario_26,74390.97614849012,265.97890913426636,-20365704.011487808,Road,access_only_integrated_proxy,20365704.011487808,20440094.987636298
780,scenario_44,124591.62998789559,445.46728040364906,-20303202.55050455,Road,access_only_integrated_proxy,20303202.55050455,20427794.180492446
780,scenario_64,153362.36634508052,548.3347176583884,-20266831.794475835,Road,access_only_integrated_proxy,20266831.794475835,20420194.160820916
780,scenario_70,102426.18555516771,366.21652935925886,-20330946.63642257,Road,access_only_integrated_proxy,20330946.63642257,20433372.82197774
780,scenario_75,124757.68575307602,446.06099934060694,-20302967.66739973,Road,access_only_integrated_proxy,20302967.66739973,20427725.353152808
780,scenario_78,168278.47008664202,601.6660382986083,-20248008.094171695,Road,access_only_integrated_proxy,20248008.094171695,20416286.564258337
780,scenario_89,104429.88200332207,373.38058369902865,-20328356.801050164,Road,access_only_integrated_proxy,20328356.801050164,20432786.683053486
780,scenario_96,110594.91295818919,395.4231524762072,-20320622.437806897,Road,access_only_integrated_proxy,20320622.437806897,20431217.350765087
789,scenario_100,229794.3741320144,821.6111700809452,-28544997.037077084,Road,access_only_integrated_proxy,28544997.037077084,28774791.4112091
789,scenario_19,346808.3865684514,1239.985292758709,-28108968.227015942,Road,access_only_integrated_proxy,28108968.227015942,28455776.613584395
789,scenario_26,156729.28567219392,560.3728649732075,-28816370.842076875,Road,access_only_integrated_proxy,28816370.842076875,28973100.12774907
789,scenario_44,265565.50076071,949.507935680751,-28412427.49618368,Road,access_only_integrated_proxy,28412427.49618368,28677992.99694439
789,scenario_64,329582.5919180111,1178.3958593716598,-28176236.315887325,Road,access_only_integrated_proxy,28176236.315887325,28505818.907805335
789,scenario_70,216402.62467563027,773.7300547061641,-28593790.694568668,Road,access_only_integrated_proxy,28593790.694568668,28810193.3192443
789,scenario_75,266178.60906293005,951.7000547501411,-28410349.87284134,Road,access_only_integrated_proxy,28410349.87284134,28676528.48190427
789,scenario_78,361097.3005064391,1291.0741470621288,-28058374.337433733,Road,access_only_integrated_proxy,28058374.337433733,28419471.637940172
789,scenario_89,222469.37832016172,795.4212409212487,-28573028.267928928,Road,access_only_integrated_proxy,28573028.267928928,28795497.64624909
789,scenario_96,236422.4246183235,845.309227685626,-28521907.250863712,Road,access_only_integrated_proxy,28521907.250863712,28758329.675482035
791,scenario_100,104633.73624473013,374.1094480258507,-19998361.97757248,Road,access_only_integrated_proxy,19998361.97757248,20102995.71381721
791,scenario_19,157516.63051535646,563.1879526806042,-19843064.051062677,Road,access_only_integrated_proxy,19843064.051062677,20000580.681578033
791,scenario_26,71848.88100812539,256.88985388380024,-20094605.754089847,Road,access_only_integrated_proxy,20094605.754089847,20166454.635097973
791,scenario_44,120565.15779246968,431.07095523564567,-19951486.540143758,Road,access_only_integrated_proxy,19951486.540143758,20072051.69793623
791,scenario_64,148615.3681340898,531.3622100883658,-19868521.388770685,Road,access_only_integrated_proxy,19868521.388770685,20017136.756904773
791,scenario_70,98969.19175860946,353.8563280754752,-20015219.425963975,Road,access_only_integrated_proxy,20015219.425963975,20114188.617722586
791,scenario_75,120742.63139647724,431.7054977304215,-19950895.425629046,Road,access_only_integrated_proxy,19950895.425629046,20071638.057025522
791,scenario_78,163019.79707639798,582.8640789323726,-19826300.186945993,Road,access_only_integrated_proxy,19826300.186945993,19989319.98402239
791,scenario_89,101050.41514761049,361.2975737121269,-20008714.96275133,Road,access_only_integrated_proxy,20008714.96275133,20109765.37789894
791,scenario_96,107074.08343904073,382.83471173735234,-19990866.280200653,Road,access_only_integrated_proxy,19990866.280200653,20097940.363639694
809,scenario_100,111802.70666530608,399.74152103796587,-22132261.08310959,Road,access_only_integrated_proxy,22132261.08310959,22244063.7897749
809,scenario_19,168308.66046344262,601.7739815452696,-21969872.786845326,Road,access_only_integrated_proxy,21969872.786845326,22138181.447308768
809,scenario_26,76771.8668622666,274.4915910159252,-22232896.42912004,Road,access_only_integrated_proxy,22232896.42912004,22309668.29598231
809,scenario_44,128825.4451545005,460.6049435691639,-22083245.22944782,Road,access_only_integrated_proxy,22083245.22944782,22212070.67460232
809,scenario_64,158796.62869304832,567.7644824779381,-21996488.8303096,Road,access_only_integrated_proxy,21996488.8303096,22155285.459002648
809,scenario_70,105750.36580501976,378.10186656543374,-22149885.696591232,Road,access_only_integrated_proxy,22149885.696591232,22255636.06239625
809,scenario_75,129014.96624509666,461.28256087632326,-22082625.411897507,Road,access_only_integrated_proxy,22082625.411897507,22211640.378142603
809,scenario_78,174188.07423612653,622.7953492241395,-21952342.057217304,Road,access_only_integrated_proxy,21952342.057217304,22126530.13145343
809,scenario_89,107973.69418883644,386.0511970997504,-22143076.32897129,Road,access_only_integrated_proxy,22143076.32897129,22251050.023160126
809,scenario_96,114409.81705347012,409.0630330403401,-22124424.32903338,Road,access_only_integrated_proxy,22124424.32903338,22238834.14608685
810,scenario_100,-82118.46181852136,-293.6079081779535,-31152133.634883456,Road,access_only_integrated_proxy,31152133.634883456,31070015.173064936
810,scenario_19,-123992.28423049572,-443.3243681984204,-30955345.96347627,Road,access_only_integrated_proxy,30955345.96347627,30831353.679245774
810,scenario_26,-55958.309008553544,-200.0744009244372,-31274605.710748784,Road,access_only_integrated_proxy,31274605.710748784,31218647.40174023
810,scenario_44,-94949.03510720974,-339.4825836235432,-31092239.803745493,Road,access_only_integrated_proxy,31092239.803745493,30997290.768638283
810,scenario_64,-117967.06375531293,-421.7816804659233,-30985236.40630217,Road,access_only_integrated_proxy,30985236.40630217,30867269.342546858
810,scenario_70,-77281.22359859543,-276.3127547659278,-31174298.64579623,Road,access_only_integrated_proxy,31174298.64579623,31097017.422197632
810,scenario_75,-95187.80334434143,-340.33628011384644,-31091246.47139328,Road,access_only_integrated_proxy,31091246.47139328,30996058.668048937
810,scenario_78,-129226.50153758605,-462.03888817907864,-30932110.851405416,Road,access_only_integrated_proxy,30932110.851405416,30802884.34986783
810,scenario_89,-79539.14858245007,-284.3857826411622,-31164650.62779926,Road,access_only_integrated_proxy,31164650.62779926,31085111.47921681
810,scenario_96,-84559.05543672574,-302.33405295812554,-31141484.422338936,Road,access_only_integrated_proxy,31141484.422338936,31056925.36690221
811,scenario_100,-41921.581828492774,-149.88721994544903,-10323880.59905892,Road,access_only_integrated_proxy,10323880.59905892,10281959.017230427
811,scenario_19,-63250.43614220034,-226.14681078775538,-10314324.33941248,Road,access_only_integrated_proxy,10314324.33941248,10251073.90327028
811,scenario_26,-28589.38849297644,-102.21904265645207,-10329371.166784318,Road,access_only_integrated_proxy,10329371.166784318,10300781.77829134
811,scenario_44,-48444.89279744978,-173.2107898903232,-10321100.018629001,Road,access_only_integrated_proxy,10321100.018629001,10272655.125831552
811,scenario_64,-60147.00414993492,-215.05074109473935,-10315797.432574822,Road,access_only_integrated_proxy,10315797.432574822,10255650.428424887
811,scenario_70,-39466.56407867134,-141.1095028511154,-10324906.241070364,Road,access_only_integrated_proxy,10324906.241070364,10285439.676991692
811,scenario_75,-48557.38976375784,-173.61301368047498,-10321049.457137048,Road,access_only_integrated_proxy,10321049.457137048,10272492.06737329
811,scenario_78,-65878.35095284639,-235.54270731743964,-10313101.703073412,Road,access_only_integrated_proxy,10313101.703073412,10247223.352120565
811,scenario_89,-40593.51537880689,-145.13882593539893,-10324456.864639215,Road,access_only_integrated_proxy,10324456.864639215,10283863.349260408
811,scenario_96,-43135.797825064394,-154.2285508829118,-10323381.617347226,Road,access_only_integrated_proxy,10323381.617347226,10280245.819522161
813,scenario_100,393605.82283970737,1407.305735292808,-36350297.60889974,Road,access_only_integrated_proxy,36350297.60889974,36743903.43173945
813,scenario_19,593617.5828261147,2122.431581054265,-36129502.56266931,Road,access_only_integrated_proxy,36129502.56266931,36723120.14549542
813,scenario_26,268983.4588984066,961.7285681283811,-36487517.27158859,Road,access_only_integrated_proxy,36487517.27158859,36756500.730487004
813,scenario_44,454501.59535214945,1625.0336370132718,-36283306.9851303,Road,access_only_integrated_proxy,36283306.9851303,36737808.58048245
813,scenario_64,563005.4872264138,2012.9805129882952,-36164067.87053379,Road,access_only_integrated_proxy,36164067.87053379,36727073.3577602
813,scenario_70,371124.9194631348,1326.927086348638,-36374823.1701331,Road,access_only_integrated_proxy,36374823.1701331,36745948.089596234
813,scenario_75,455457.6097360451,1628.4517890003845,-36282311.69255846,Road,access_only_integrated_proxy,36282311.69255846,36737769.30229451
813,scenario_78,617048.3414575056,2206.2063605184558,-36104289.586747386,Road,access_only_integrated_proxy,36104289.586747386,36721337.928204894
813,scenario_89,380812.28023895784,1361.5634600722515,-36364592.2159288,Road,access_only_integrated_proxy,36364592.2159288,36745404.49616776
813,scenario_96,404348.9183743135,1445.7168031260371,-36338845.729804754,Road,access_only_integrated_proxy,36338845.729804754,36743194.64817907
822,scenario_100,39080.84862283613,139.73040848388337,-13313065.165376514,Road,access_only_integrated_proxy,13313065.165376514,13352146.01399935
822,scenario_19,58862.59634473586,210.4584450314578,-13249738.44601863,Road,access_only_integrated_proxy,13249738.44601863,13308601.042363366
822,scenario_26,26787.94167643303,95.77811549115722,-13352187.612544907,Road,access_only_integrated_proxy,13352187.612544907,13378975.55422134
822,scenario_44,45066.67296256333,161.13223852536612,-13293937.987557372,Road,access_only_integrated_proxy,13293937.987557372,13339004.660519935
822,scenario_64,55671.7001758207,199.0496542599176,-13259935.00102975,Road,access_only_integrated_proxy,13259935.00102975,13315606.70120557
822,scenario_70,36914.47861264535,131.98472800051968,-13319989.789250938,Road,access_only_integrated_proxy,13319989.789250938,13356904.267863583
822,scenario_75,45148.48193344143,161.42473987375706,-13293674.145717079,Road,access_only_integrated_proxy,13293674.145717079,13338822.62765052
822,scenario_78,61036.358462570955,218.23055539690176,-13242736.90219272,Road,access_only_integrated_proxy,13242736.90219272,13303773.26065529
822,scenario_89,37774.07271968027,135.05813709829818,-13317233.871409925,Road,access_only_integrated_proxy,13317233.871409925,13355007.944129605
822,scenario_96,40057.605699687636,143.22272428938595,-13309917.573662108,Road,access_only_integrated_proxy,13309917.573662108,13349975.179361796
831,scenario_100,161838.14466840116,578.6391764680266,-27162791.29815276,Road,access_only_integrated_proxy,27162791.29815276,27324629.44282116
831,scenario_19,243633.9464136228,871.0934396911653,-27086343.87203252,Road,access_only_integrated_proxy,27086343.87203252,27329977.81844614
831,scenario_26,111135.03597966275,397.3543185865037,-27210285.38226623,Road,access_only_integrated_proxy,27210285.38226623,27321420.418245893
831,scenario_44,186478.2895967237,666.7380186698501,-27139515.021970645,Road,access_only_integrated_proxy,27139515.021970645,27325993.31156737
831,scenario_64,229857.32111761853,821.8362319289154,-27097786.021414593,Road,access_only_integrated_proxy,27097786.021414593,27327643.34253221
831,scenario_70,153081.1819630648,547.329365677997,-27171462.557097442,Road,access_only_integrated_proxy,27171462.557097442,27324543.739060506
831,scenario_75,186757.21417307586,667.7352908981484,-27139131.708218537,Road,access_only_integrated_proxy,27139131.708218537,27325888.922391612
831,scenario_78,252140.84870233323,901.5091797178393,-27077174.565621402,Road,access_only_integrated_proxy,27077174.565621402,27329315.414323736
831,scenario_89,156294.42503548128,558.8180559927823,-27167615.989252515,Road,access_only_integrated_proxy,27167615.989252515,27323910.414287996
831,scenario_96,165612.5871311033,592.1343897424922,-27158590.06142856,Road,access_only_integrated_proxy,27158590.06142856,27324202.648559663
837,scenario_100,112798.74753246988,403.30278447363526,-34177697.413968086,Road,access_only_integrated_proxy,34177697.413968086,34290496.16150056
837,scenario_19,169853.3488459864,607.2968897286664,-34128740.80717416,Road,access_only_integrated_proxy,34128740.80717416,34298594.15602015
837,scenario_26,77401.37888851167,276.7423602717736,-34207934.6773559,Road,access_only_integrated_proxy,34207934.6773559,34285336.05624441
837,scenario_44,130013.73260568324,464.8535690929457,-34162960.953137904,Road,access_only_integrated_proxy,34162960.953137904,34292974.685743585
837,scenario_64,160380.56171102732,573.4277066762988,-34136867.0979238,Road,access_only_integrated_proxy,34136867.0979238,34297247.65963483
837,scenario_70,106642.43075716509,381.2913725395847,-34182959.199330755,Road,access_only_integrated_proxy,34182959.199330755,34289601.63008792
837,scenario_75,130218.98101855245,465.58741816689144,-34162784.39244038,Road,access_only_integrated_proxy,34162784.39244038,34293003.37345893
837,scenario_78,175902.71466219032,628.9259071720771,-34123544.02362837,Road,access_only_integrated_proxy,34123544.02362837,34299446.738290556
837,scenario_89,108965.08937722007,389.5958502872673,-34180980.64335461,Road,access_only_integrated_proxy,34180980.64335461,34289945.73273183
837,scenario_96,115496.75499322877,412.94929159590174,-34175390.57357165,Road,access_only_integrated_proxy,34175390.57357165,34290887.32856488
858,scenario_100,-191994.90034252193,-686.4622135151621,-49206525.209596306,Road,access_only_integrated_proxy,49206525.209596306,49014530.30925378
858,scenario_19,-289646.75139419676,-1035.6084966049493,-49011739.287870795,Road,access_only_integrated_proxy,49011739.287870795,48722092.5364766
858,scenario_26,-131057.69388522473,-468.58616808125043,-49327824.79315421,Road,access_only_integrated_proxy,49327824.79315421,49196767.09926899
858,scenario_44,-221815.33529719998,-793.0827630737876,-49147200.88975322,Road,access_only_integrated_proxy,49147200.88975322,48925385.554456025
858,scenario_64,-275179.0344801185,-983.8803467445578,-49041176.20400267,Road,access_only_integrated_proxy,49041176.20400267,48765997.16952255
858,scenario_70,-180857.55036159078,-646.6415208459111,-49228523.031428024,Road,access_only_integrated_proxy,49228523.031428024,49047665.481066436
858,scenario_75,-222340.94623021584,-794.9620423873639,-49146208.58619567,Road,access_only_integrated_proxy,49146208.58619567,48923867.63996545
858,scenario_78,-301476.76967969217,-1077.9057686871674,-48988636.562630564,Road,access_only_integrated_proxy,48988636.562630564,48687159.79295087
858,scenario_89,-185868.0039358676,-664.555991726007,-49218887.495123506,Road,access_only_integrated_proxy,49218887.495123506,49033019.49118764
858,scenario_96,-197455.50689814903,-705.9861699151697,-49195921.52449383,Road,access_only_integrated_proxy,49195921.52449383,48998466.01759568
863,scenario_100,-74089.00513576165,-264.89923623959476,-26145519.928500995,Road,access_only_integrated_proxy,26145519.928500995,26071430.92336523
863,scenario_19,-111817.35325764882,-399.7938887424316,-25982618.538389094,Road,access_only_integrated_proxy,25982618.538389094,25870801.185131446
863,scenario_26,-50484.140724736324,-180.50195566386174,-26246761.26488289,Road,access_only_integrated_proxy,26246761.26488289,26196277.12415815
863,scenario_44,-85664.13583363131,-306.28517839957567,-26096051.864882395,Road,access_only_integrated_proxy,26096051.864882395,26010387.729048762
863,scenario_64,-106522.99567537788,-380.86434207956336,-26007868.920318373,Road,access_only_integrated_proxy,26007868.920318373,25901345.924642995
863,scenario_70,-69685.6656658166,-249.15545265990295,-26163699.45913884,Road,access_only_integrated_proxy,26163699.45913884,26094013.793473024
863,scenario_75,-85902.9277326756,-307.13895949113066,-26095292.476398937,Road,access_only_integrated_proxy,26095292.476398937,26009389.54866626
863,scenario_78,-116627.65294397512,-416.9927256097435,-25963799.48893375,Road,access_only_integrated_proxy,25963799.48893375,25847171.835989773
863,scenario_89,-71793.33537498838,-256.6912549720255,-26155998.398846462,Road,access_only_integrated_proxy,26155998.398846462,26084205.063471474
863,scenario_96,-76329.96405191536,-272.91160331411083,-26136950.908688106,Road,access_only_integrated_proxy,26136950.908688106,26060620.94463619
866,scenario_100,128971.2000049952,461.12607823015054,-21547661.570051573,Road,access_only_integrated_proxy,21547661.570051573,21676632.770056568
866,scenario_19,194235.83467219488,694.4744926827079,-21481947.161718503,Road,access_only_integrated_proxy,21481947.161718503,21676182.996390697
866,scenario_26,88460.17793812367,316.28220044915724,-21588408.362360828,Road,access_only_integrated_proxy,21588408.362360828,21676868.54029895
866,scenario_44,148683.08096237283,531.6043118207745,-21527810.36510427,Road,access_only_integrated_proxy,21527810.36510427,21676493.44606664
866,scenario_64,183493.16925632593,656.0649627041821,-21492614.398521967,Road,access_only_integrated_proxy,21492614.398521967,21676107.567778293
866,scenario_70,121896.68417615851,435.8317199594494,-21554827.400392246,Road,access_only_integrated_proxy,21554827.400392246,21676724.084568404
866,scenario_75,148925.6530271941,532.4716085888504,-21527550.996591933,Road,access_only_integrated_proxy,21527550.996591933,21676476.64961913
866,scenario_78,201234.6052781409,719.4980300447496,-21474769.952864278,Road,access_only_integrated_proxy,21474769.952864278,21676004.55814242
866,scenario_89,124608.52679667255,445.52769357469515,-21552015.26145629,Road,access_only_integrated_proxy,21552015.26145629,21676623.78825296
866,scenario_96,132102.78353914322,472.3228014807355,-21544438.032187685,Road,access_only_integrated_proxy,21544438.032187685,21676540.815726828
873,scenario_100,203744.3781726537,728.4715197234545,-47055441.638444245,Road,access_only_integrated_proxy,47055441.638444245,47259186.016616896
873,scenario_19,307831.6923695291,1100.6272799804392,-46665263.610828,Road,access_only_integrated_proxy,46665263.610828,46973095.303197525
873,scenario_26,138930.59507841754,496.735088548532,-47298322.26935862,Road,access_only_integrated_proxy,47298322.26935862,47437252.864437036
873,scenario_44,235494.76957149396,841.9924722109281,-46936824.44446153,Road,access_only_integrated_proxy,46936824.44446153,47172319.21403302
873,scenario_64,291800.5790088817,1043.3093327691859,-46725535.39168963,Road,access_only_integrated_proxy,46725535.39168963,47017335.97069851
873,scenario_70,192065.7750031727,686.7156201230755,-47099080.31795762,Road,access_only_integrated_proxy,47099080.31795762,47291146.09296079
873,scenario_75,235901.30459341125,843.4460052501854,-46934970.89650791,Road,access_only_integrated_proxy,46934970.89650791,47170872.201101325
873,scenario_78,320060.4955052652,1144.3503749908923,-46620051.0425331,Road,access_only_integrated_proxy,46620051.0425331,46940111.538038366
873,scenario_89,197081.40864646397,704.6486119203182,-47080542.098218724,Road,access_only_integrated_proxy,47080542.098218724,47277623.50686519
873,scenario_96,209433.09265493185,748.8110575371866,-47034822.30987388,Road,access_only_integrated_proxy,47034822.30987388,47244255.40252881
878,scenario_100,72190.5558990842,258.11148477884853,-34301624.78211719,Road,access_only_integrated_proxy,34301624.78211719,34373815.33801627
878,scenario_19,108726.73845275652,388.74364586460433,-34165543.27614182,Road,access_only_integrated_proxy,34165543.27614182,34274270.01459458
878,scenario_26,49509.013060762394,177.01546569211132,-34385920.04854763,Road,access_only_integrated_proxy,34385920.04854763,34435429.0616084
878,scenario_44,83228.51636781829,297.57681829834473,-34260575.91717989,Road,access_only_integrated_proxy,34260575.91717989,34343804.433547705
878,scenario_64,102729.41648313924,367.30070697882184,-34187985.44946886,Road,access_only_integrated_proxy,34187985.44946886,34290714.865952
878,scenario_70,68224.67883851606,243.93181260698478,-34316346.08490485,Road,access_only_integrated_proxy,34316346.08490485,34384570.76374336
878,scenario_75,83367.64676593896,298.0742677664857,-34260074.26959358,Road,access_only_integrated_proxy,34260074.26959358,34343441.91635952
878,scenario_78,112661.0993402285,402.81063451254886,-34150976.4672791,Road,access_only_integrated_proxy,34150976.4672791,34263637.56661933
878,scenario_89,69752.87742768406,249.3957628699318,-34310726.19450863,Road,access_only_integrated_proxy,34310726.19450863,34380479.07193631
878,scenario_96,73952.01159030662,264.4094269150628,-34295119.630039126,Road,access_only_integrated_proxy,34295119.630039126,34369071.641629435
887,scenario_100,-70606.83049691407,-252.44900289399448,-8310212.324070168,Road,access_only_integrated_proxy,8310212.324070168,8239605.493573254
887,scenario_19,-106515.6598811882,-380.83811354167847,-8189738.779700033,Road,access_only_integrated_proxy,8189738.779700033,8083223.119818845
887,scenario_26,-48184.29763894426,-172.27905301075043,-8385280.43548006,Road,access_only_integrated_proxy,8385280.43548006,8337096.137841116
887,scenario_44,-81576.4378050204,-291.66994522465393,-8273514.677593939,Road,access_only_integrated_proxy,8273514.677593939,8191938.239788919
887,scenario_64,-101224.75922869053,-361.92092685118405,-8207789.73385234,Road,access_only_integrated_proxy,8207789.73385234,8106564.974623649
887,scenario_70,-66501.23079574679,-237.76976373898287,-8323877.266798247,Road,access_only_integrated_proxy,8323877.266798247,8257376.0360025
887,scenario_75,-81771.9130784017,-292.3688512300396,-8272884.255742114,Road,access_only_integrated_proxy,8272884.255742114,8191112.342663713
887,scenario_78,-110892.05448820756,-396.4855579466639,-8175293.715871717,Road,access_only_integrated_proxy,8175293.715871717,8064401.66138351
887,scenario_89,-68355.34532584992,-244.39900004773153,-8317829.437443287,Road,access_only_integrated_proxy,8317829.437443287,8249474.092117437
887,scenario_96,-72628.7857367654,-259.6783400644126,-8303578.109081978,Road,access_only_integrated_proxy,8303578.109081978,8230949.323345212
895,scenario_100,230704.43117479244,824.8650053176934,-71293912.05654058,Road,access_only_integrated_proxy,71293912.05654058,71524616.48771538
895,scenario_19,348025.56425158336,1244.337212966555,-70934219.48539254,Road,access_only_integrated_proxy,70934219.48539254,71282245.04964413
895,scenario_26,157476.40132843534,563.0441164815566,-71517717.69292939,Road,access_only_integrated_proxy,71517717.69292939,71675194.09425782
895,scenario_44,266521.72676490794,952.9268442991124,-71184624.60239749,Road,access_only_integrated_proxy,71184624.60239749,71451146.32916239
895,scenario_64,330598.6334607741,1182.0286336027675,-70990000.19029094,Road,access_only_integrated_proxy,70990000.19029094,71320598.82375172
895,scenario_70,217334.31306902316,777.0612310847755,-71334073.73772945,Road,access_only_integrated_proxy,71334073.73772945,71551408.05079846
895,scenario_75,267137.5221617939,955.1285708578107,-71182932.32364279,Road,access_only_integrated_proxy,71182932.32364279,71450069.84580459
895,scenario_78,362203.7741269543,1295.0302538617361,-70892712.7163698,Road,access_only_integrated_proxy,70892712.7163698,71254916.49049674
895,scenario_89,223319.2617967852,798.4599304466064,-71317107.47637099,Road,access_only_integrated_proxy,71317107.47637099,71540426.73816778
895,scenario_96,237246.49159459936,848.2556124052717,-71275012.86218645,Road,access_only_integrated_proxy,71275012.86218645,71512259.35378104
90,scenario_100,105400.4572832887,376.8507969905295,-30701441.988561742,Road,access_only_integrated_proxy,30701441.988561742,30806842.44584503
90,scenario_19,158732.09336017148,567.5337416229595,-30659895.540637057,Road,access_only_integrated_proxy,30659895.540637057,30818627.633997228
