mode,development,scenario,tts_hours,tts_minutes,tts_chf_yearly,tts_minutes_metric
Rail,101030,scenario_18,412.6219869791894,24757.319218751363,3801321.31724448,daily_minutes
Rail,101031,scenario_18,624.1006640543201,37446.039843259205,5749589.7776668295,daily_minutes
Rail,101032,scenario_18,55.54956693844724,3332.9740163068345,511755.940377139,daily_minutes
Rail,100000,scenario_19,511.0952744364695,30665.71646618817,4708516.325273418,daily_minutes
Rail,100001,scenario_19,1618.7919291177675,97127.51574706605,14913282.526190348,daily_minutes
Rail,100002,scenario_19,600.3428542533657,36020.57125520194,5530718.579094556,daily_minutes
Rail,100003,scenario_19,186.977913029943,11218.67478179658,1722552.721579653,daily_minutes
Rail,100004,scenario_19,206.5805085976899,12394.830515861395,1903143.593507078,daily_minutes
Rail,100005,scenario_19,614.3473062673802,36860.83837604281,5659735.993718866,daily_minutes
Rail,101000,scenario_19,663.6407649139219,39818.44589483531,6113856.910845997,daily_minutes
Rail,101001,scenario_19,1489.1441532809404,89348.64919685642,13718889.426515987,daily_minutes
Rail,101002,scenario_19,644.9568740645482,38697.41244387289,5941729.6980070565,daily_minutes
Rail,101003,scenario_19,618.1798901220245,37090.79340732147,5695044.055738163,daily_minutes
Rail,101004,scenario_19,147.71634470613935,8862.980682368361,1360851.5972397793,daily_minutes
Rail,101005,scenario_19,15.835001881925564,950.1001129155338,145881.53833742745,daily_minutes
Rail,101006,scenario_19,422.6691605507367,25360.149633044202,3893881.908489717,daily_minutes
Rail,101007,scenario_19,1253.3716819007386,75202.30091404432,11546811.956678744,daily_minutes
Rail,101008,scenario_19,686.1877078870602,41171.262473223615,6321572.877680331,daily_minutes
Rail,101009,scenario_19,20.777078191342294,1246.6246914805376,191410.91054556004,daily_minutes
Rail,101010,scenario_19,755.3274701257324,45319.64820754394,6958529.851280322,daily_minutes
Rail,101011,scenario_19,1037.665722511192,62259.943350671514,9559599.23520661,daily_minutes
Rail,101012,scenario_19,1241.5729804575603,74494.37882745362,11438115.23976332,daily_minutes
Rail,101013,scenario_19,536.2948586523416,32177.6915191405,4940670.014820563,daily_minutes
Rail,101014,scenario_19,552.6381177941876,33158.287067651254,5091233.923990732,daily_minutes
Rail,101015,scenario_19,354.07957509158587,21244.774505495152,3261993.493488744,daily_minutes
Rail,101016,scenario_19,914.9333409507964,54896.00045704778,8428914.896843305,daily_minutes
Rail,101017,scenario_19,317.4924287239701,19049.545723438205,2924930.7488624468,daily_minutes
Rail,101018,scenario_19,30.41023865540774,1824.6143193244643,280157.36463680933,daily_minutes
Rail,101019,scenario_19,18.454891840614437,1107.2935104368662,170017.53657084456,daily_minutes
Rail,101020,scenario_19,322.1767741958247,19330.60645174948,2968085.7499564546,daily_minutes
Rail,101021,scenario_19,281.8918173392667,16913.509040356003,2596956.5564197283,daily_minutes
Rail,101022,scenario_19,232.10054322877113,13926.032593726268,2138249.4645493766,daily_minutes
Rail,101023,scenario_19,1326.9607529202258,79617.64517521355,12224758.632352872,daily_minutes
Rail,101024,scenario_19,665.5059756676346,39930.35854005808,6131040.35143565,daily_minutes
Rail,101025,scenario_19,210.8451782226839,12650.710693361034,1942432.2888942976,daily_minutes
Rail,101026,scenario_19,766.9140094259274,46014.84056555564,7065272.003237298,daily_minutes
Rail,101027,scenario_19,1065.5426038562582,63932.55623137549,9816417.792286163,daily_minutes
Rail,101028,scenario_19,461.08923930915626,27665.354358549375,4247830.726059533,daily_minutes
Rail,101029,scenario_19,625.6970453400863,37541.82272040518,5764296.599900079,daily_minutes
Rail,101030,scenario_19,619.9678677985285,37198.07206791171,5711515.978880723,daily_minutes
Rail,101031,scenario_19,945.323341784795,56719.4005070877,8708885.818526601,daily_minutes
Rail,101032,scenario_19,75.02760688260605,4501.656412956363,691199.3311666965,daily_minutes
Rail,100000,scenario_20,723.2060605268634,43392.363631611806,6662608.153209782,daily_minutes
Rail,100001,scenario_20,2290.0587265015492,137403.52359009295,21097395.02376817,daily_minutes
Rail,100002,scenario_20,848.6418558479345,50918.51135087607,7818197.96118468,daily_minutes
Rail,100003,scenario_20,264.40561930352123,15864.337158211274,2435863.2083956194,daily_minutes
Rail,100004,scenario_20,292.28486382174015,17537.09182930441,2692703.536444163,daily_minutes
Rail,100005,scenario_20,868.4763943990692,52108.583663944155,8000925.631040865,daily_minutes
Rail,101000,scenario_20,938.6657471756916,56319.9448305415,8647552.062430777,daily_minutes
Rail,101001,scenario_20,2106.8560953359847,126411.36572015908,19409622.463892292,daily_minutes
Rail,101002,scenario_20,912.4579141974682,54747.47485184809,8406109.780335596,daily_minutes
Rail,101003,scenario_20,873.9102447788173,52434.61468672904,8050985.521049333,daily_minutes
Rail,101004,scenario_20,214.69904988619965,12881.942993171979,1977936.4669816028,daily_minutes
Rail,101005,scenario_20,22.404480997734936,1344.2688598640962,206403.52163973285,daily_minutes
Rail,101006,scenario_20,610.1933498343133,36611.600990058796,5621467.254683593,daily_minutes
Rail,101007,scenario_20,1771.845698563353,106310.74191380118,16323305.682584746,daily_minutes
Rail,101008,scenario_20,970.8734527946654,58252.40716767992,8944268.771216134,daily_minutes
Rail,101009,scenario_20,29.39589045851608,1763.753427510965,270812.5804381252,daily_minutes
Rail,101010,scenario_20,1067.759581510254,64065.574890615244,9836841.920621367,daily_minutes
Rail,101011,scenario_20,1507.647339713585,90458.8403828151,13889351.881845372,daily_minutes
Rail,101012,scenario_20,1756.230704637419,105373.84227824514,16179450.989542687,daily_minutes
Rail,101013,scenario_20,757.950321358454,45477.01928150724,6982693.130546892,daily_minutes
Rail,101014,scenario_20,781.577374366927,46894.64246201562,7200359.719092751,daily_minutes
Rail,101015,scenario_20,509.64432155687246,30578.659293412347,4695149.276774843,daily_minutes
Rail,101016,scenario_20,1294.4640657802374,77667.84394681425,11925379.652407017,daily_minutes
Rail,101017,scenario_20,449.6225084662292,26977.35050797375,4142192.3214959833,daily_minutes
Rail,101018,scenario_20,43.00357305209036,2580.2143831254216,396174.7170996876,daily_minutes
Rail,101019,scenario_20,26.42792510986328,1585.6755065917969,243469.90286712645,daily_minutes
Rail,101020,scenario_20,455.6131716648815,27336.79029989289,4197381.905279887,daily_minutes
Rail,101021,scenario_20,398.63277845381526,23917.966707228916,3672444.3347836183,daily_minutes
Rail,101022,scenario_20,328.3943554243888,19703.661325463327,3025365.838782724,daily_minutes
Rail,101023,scenario_20,1877.4378477773423,112646.27086664054,17296083.916433543,daily_minutes
Rail,101024,scenario_20,941.9656078954722,56517.93647372833,8677952.359297827,daily_minutes
Rail,101025,scenario_20,298.1454837640922,17888.729025845532,2746695.0837250757,daily_minutes
Rail,101026,scenario_20,1084.178372488488,65050.702349309286,9988101.674387444,daily_minutes
Rail,101027,scenario_20,1547.3780520957223,92842.68312574334,14255375.042737052,daily_minutes
Rail,101028,scenario_20,651.8360214810236,39110.16128886142,6005104.531496078,daily_minutes
Rail,101029,scenario_20,885.9527018587978,53157.16211152787,8161927.861144361,daily_minutes
Rail,101030,scenario_20,877.1745462001272,52630.47277200763,8081058.224323292,daily_minutes
Rail,101031,scenario_20,1336.3905627350323,80183.43376410194,12311631.698252758,daily_minutes
Rail,101032,scenario_20,108.21245294020628,6492.747176412377,996918.0439569444,daily_minutes
Rail,100000,scenario_21,650.890063536237,39053.40381217422,5996389.799333937,daily_minutes
Rail,100001,scenario_21,2060.766411463497,123645.98468780983,18985016.642248612,daily_minutes
Rail,100002,scenario_21,762.7244299710437,45763.46579826262,7026675.083551237,daily_minutes
Rail,100003,scenario_21,237.78261947637657,14266.957168582594,2190596.160188067,daily_minutes
Rail,100004,scenario_21,263.0870155812445,15785.22093487467,2423715.4397437726,daily_minutes
Rail,100005,scenario_21,780.6294420560735,46837.76652336441,7191626.797885781,daily_minutes
Rail,101000,scenario_21,843.5048191170499,50610.289147022995,7770872.496597732,daily_minutes
Rail,101001,scenario_21,1892.3965730350028,113543.79438210017,17433892.668742266,daily_minutes
Rail,101002,scenario_21,820.572116438605,49234.3269863163,7559602.679902292,daily_minutes
Rail,101003,scenario_21,785.510558623122,47130.63351738732,7236594.572371374,daily_minutes
Rail,101004,scenario_21,190.824860382083,11449.49162292498,1757993.1087559776,daily_minutes
Rail,101005,scenario_21,20.166394805914024,1209.9836883548414,185784.92878896353,daily_minutes
Rail,101006,scenario_21,544.0562332133704,32643.373992802226,5012172.454101496,daily_minutes
Rail,101007,scenario_21,1592.6331283172185,95557.98769903311,14672291.957935205,daily_minutes
Rail,101008,scenario_21,872.3363658209419,52340.18194925651,8036486.003762009,daily_minutes
Rail,101009,scenario_21,26.457525515565067,1587.451530933904,243742.5995646947,daily_minutes
Rail,101010,scenario_21,959.6906508644316,57581.4390518659,8841246.090153662,daily_minutes
Rail,101011,scenario_21,1340.2321834584145,80413.93100750487,12347023.013328988,daily_minutes
Rail,101012,scenario_21,1578.0680961946928,94684.08577168157,14538110.143003223,daily_minutes
Rail,101013,scenario_21,680.9571823596634,40857.430941579805,6273386.138206635,daily_minutes
Rail,101014,scenario_21,702.5784990469256,42154.709942815534,6472574.680319706,daily_minutes
Rail,101015,scenario_21,455.0463476598379,27302.780859590275,4192159.9824510226,daily_minutes
Rail,101016,scenario_21,1163.9896923204506,69839.38153922703,10723371.439471385,daily_minutes
Rail,101017,scenario_21,403.7582745731051,24225.496474386306,3719663.480332188,daily_minutes
Rail,101018,scenario_21,38.67345504761033,2320.40730285662,356283.0719716149,daily_minutes
Rail,101019,scenario_21,23.653089650470065,1419.185379028204,217906.45371392052,daily_minutes
Rail,101020,scenario_21,409.34367250996,24560.6203505976,3771119.5173652577,daily_minutes
Rail,101021,scenario_21,358.50557154021226,21510.334292412736,3302768.428371359,daily_minutes
Rail,101022,scenario_21,295.5912245273357,17735.473471640144,2723163.7150805327,daily_minutes
Rail,101023,scenario_21,1686.7997310400533,101207.9838624032,15539811.202179594,daily_minutes
Rail,101024,scenario_21,846.1016405463743,50766.098432782455,7794795.973697526,daily_minutes
Rail,101025,scenario_21,268.1037292004039,16086.223752024234,2469932.4156316407,daily_minutes
Rail,101026,scenario_21,974.4421049416268,58466.52629649761,8977145.335985232,daily_minutes
Rail,101027,scenario_21,1375.876599218478,82552.59595310868,12675400.75796015,daily_minutes
Rail,101028,scenario_21,585.9063068231335,35154.37840938801,5397720.442238799,daily_minutes
Rail,101029,scenario_21,795.9618687669717,47757.712126018305,7332878.312202604,daily_minutes
Rail,101030,scenario_21,787.8535762509418,47271.21457505651,7258179.856569427,daily_minutes
Rail,101031,scenario_21,1201.2365021467558,72074.19012880535,11066511.399677202,daily_minutes
Rail,101032,scenario_21,96.52609770500568,5791.565862300341,889256.3277171352,daily_minutes
Rail,100000,scenario_22,530.9830672105236,31858.984032631415,4891734.60498367,daily_minutes
Rail,100001,scenario_22,1682.0964835484629,100925.78901290777,15496482.064338569,daily_minutes
Rail,100002,scenario_22,625.4817858636452,37528.90715181871,5762313.500447418,daily_minutes
Rail,100003,scenario_22,194.53740685780213,11672.244411468128,1792195.3144181876,daily_minutes
Rail,100004,scenario_22,214.51554527291592,12870.932716374955,1976245.9123812648,daily_minutes
Rail,100005,scenario_22,639.9217349688552,38395.30409813131,5895342.975574074,daily_minutes
Rail,101000,scenario_22,692.354600181221,41541.27601087326,6378385.989629516,daily_minutes
Rail,101001,scenario_22,1556.468378919344,93388.10273516065,14339120.587632349,daily_minutes
Rail,101002,scenario_22,671.5222285827549,40291.333714965294,6186465.683041488,daily_minutes
Rail,101003,scenario_22,643.9390586395893,38636.34351837536,5932352.97162308,daily_minutes
Rail,101004,scenario_22,165.67725893652823,9940.635536191694,1526318.3156786598,daily_minutes
Rail,101005,scenario_22,16.44314053854032,986.5884323124192,151484.07652535653,daily_minutes
Rail,101006,scenario_22,465.14146167036233,27908.48770022174,4285162.22978438,daily_minutes
Rail,101007,scenario_22,1305.5307597478604,78331.84558487163,12027332.677253138,daily_minutes
Rail,101008,scenario_22,716.5068624953274,42990.41174971964,6600891.121424452,daily_minutes
Rail,101009,scenario_22,21.579699532208902,1294.7819719325341,198805.13991042777,daily_minutes
Rail,101010,scenario_22,786.9091685891399,47214.55011534839,7249479.406544309,daily_minutes
Rail,101011,scenario_22,1162.63775519131,69758.2653114786,10710916.583475463,daily_minutes
Rail,101012,scenario_22,1295.7727063775674,77746.36238265404,11937435.634773975,daily_minutes
Rail,101013,scenario_22,559.2234251638074,33553.405509828444,5151901.726664091,daily_minutes
Rail,101014,scenario_22,575.8628240167891,34551.769441007345,5305193.85253707,daily_minutes
Rail,101015,scenario_22,386.3589027126509,23181.534162759053,3559370.027130567,daily_minutes
Rail,101016,scenario_22,952.9977305312786,57179.86383187672,8779586.892292457,daily_minutes
Rail,101017,scenario_22,332.5388842145476,19952.333052872855,3063547.724714941,daily_minutes
Rail,101018,scenario_22,31.641900404298212,1898.5140242578927,291504.1716646377,daily_minutes
Rail,101019,scenario_22,19.84630839030433,1190.7785034182598,182836.10067651767,daily_minutes
Rail,101020,scenario_22,336.2222437918026,20173.334627508157,3097481.0431563603,daily_minutes
Rail,101021,scenario_22,293.27542456786614,17596.52547407197,2701829.176373923,daily_minutes
Rail,101022,scenario_22,241.0150012969898,14460.900077819388,2220374.800948648,daily_minutes
Rail,101023,scenario_22,1385.838797187767,83150.32783126603,12767178.502972024,daily_minutes
Rail,101024,scenario_22,695.9481361070866,41756.8881664252,6411491.798700145,daily_minutes
Rail,101025,scenario_22,219.42331937154813,13165.399162292888,2021459.2720423243,daily_minutes
Rail,101026,scenario_22,799.0377842168382,47942.26705301029,7361215.490876042,daily_minutes
Rail,101027,scenario_22,1192.1978155334364,71531.86893200618,10983241.595383337,daily_minutes
Rail,101028,scenario_22,480.28623241381865,28817.17394482912,4424684.944735546,daily_minutes
Rail,101029,scenario_22,654.2555648008856,39255.33388805314,6027394.816284638,daily_minutes
Rail,101030,scenario_22,648.0827947835205,38884.96768701123,5970527.55522266,daily_minutes
Rail,101031,scenario_22,984.6452772199918,59078.71663319951,9071143.080916896,daily_minutes
Rail,101032,scenario_22,82.34662895603833,4940.7977373623,758626.5539203987,daily_minutes
Rail,100000,scenario_23,361.8198464533052,21709.190787198313,3333301.5174357197,daily_minutes
Rail,100001,scenario_23,1146.7630158106913,68805.78094864148,10564668.959457574,daily_minutes
Rail,100002,scenario_23,427.831593720206,25669.89562321236,3941441.3403067696,daily_minutes
Rail,100003,scenario_23,132.84076611210185,7970.445966726111,1223808.8418843497,daily_minutes
Rail,100004,scenario_23,146.12908918067842,8767.745350840705,1346228.846985918,daily_minutes
Rail,100005,scenario_23,437.5925882260344,26255.555293562065,4031365.478291164,daily_minutes
Rail,101000,scenario_23,473.6464727422135,28418.78836453281,4363515.494784916,daily_minutes
Rail,101001,scenario_23,1065.8655620267527,63951.933721605164,9819393.076727662,daily_minutes
Rail,101002,scenario_23,458.496871829062,27509.81230974372,4223948.281412416,daily_minutes
Rail,101003,scenario_23,440.34075660317467,26420.44539619048,4056683.2542824065,daily_minutes
Rail,101004,scenario_23,115.0963669777484,6905.782018664904,1060336.7904192049,daily_minutes
Rail,101005,scenario_23,11.201078701029472,672.0647220617683,103191.05764110413,daily_minutes
Rail,101006,scenario_23,321.63143514397234,19297.88610863834,2963061.759407359,daily_minutes
Rail,101007,scenario_23,892.7360560397647,53564.16336238588,8224420.189871935,daily_minutes
Rail,101008,scenario_23,490.2599383295528,29415.59629977317,4516568.707854838,daily_minutes
Rail,101009,scenario_23,14.703797109956213,882.2278265973728,135460.2012551826,daily_minutes
Rail,101010,scenario_23,538.1934943328233,32291.6096599694,4958161.385890569,daily_minutes
Rail,101011,scenario_23,807.4841117342366,48449.0467040542,7439028.127762828,daily_minutes
Rail,101012,scenario_23,886.5891824334685,53195.35094600811,8167791.502086571,daily_minutes
Rail,101013,scenario_23,382.88268781705847,22972.961269023508,3527345.049783433,daily_minutes
Rail,101014,scenario_23,393.63707301319664,23618.2243807918,3626420.898841375,daily_minutes
Rail,101015,scenario_23,266.58787057799054,15995.272234679433,2455967.4164867955,daily_minutes
Rail,101016,scenario_23,650.8422873100062,39050.53723860037,5995949.656072162,daily_minutes
Rail,101017,scenario_23,227.7647088736339,13665.882532418034,2098305.15696924,daily_minutes
Rail,101018,scenario_23,21.60833437443216,1296.5000624659297,199068.94125789372,daily_minutes
Rail,101019,scenario_23,13.643591245017888,818.6154747010733,125692.94870385178,daily_minutes
Rail,101020,scenario_23,230.12740209796905,13807.644125878143,2120071.7045677495,daily_minutes
Rail,101021,scenario_23,200.25216072401963,12015.129643441178,1844843.055886103,daily_minutes
Rail,101022,scenario_23,164.17951293000806,9850.770775800484,1512520.1808189922,daily_minutes
Rail,101023,scenario_23,948.3679529131186,56902.07717478712,8736934.603007397,daily_minutes
Rail,101024,scenario_23,476.4762353649712,28588.574121898273,4389584.965923334,daily_minutes
Rail,101025,scenario_23,149.8773802598589,8992.642815591535,1380760.353381976,daily_minutes
Rail,101026,scenario_23,546.4882086158104,32789.292516948626,5034577.270694015,daily_minutes
Rail,101027,scenario_23,827.7304219525031,49663.825317150186,7625549.28527963,daily_minutes
Rail,101028,scenario_23,328.42031208582193,19705.218725149316,3025604.9671218432,daily_minutes
Rail,101029,scenario_23,447.6296155185337,26857.77693111202,4123832.595926043,daily_minutes
Rail,101030,scenario_23,443.8367933135014,26630.207598810084,4088890.8420799626,daily_minutes
Rail,101031,scenario_23,673.2847680141786,40397.08608085071,6202703.253807421,daily_minutes
Rail,101032,scenario_23,56.90260049110657,3414.156029466394,524220.89728436834,daily_minutes
Rail,100000,scenario_24,690.9355645697506,41456.133874185034,6365312.982155284,daily_minutes
Rail,100001,scenario_24,2187.1913981119724,131231.48388671834,20149719.474246353,daily_minutes
Rail,100002,scenario_24,808.732895656387,48523.97373938322,7450532.67452403,daily_minutes
Rail,100003,scenario_24,252.2564536412101,15135.387218472606,2323937.804815012,daily_minutes
Rail,100004,scenario_24,279.3054565747152,16758.327394482912,2573129.449240221,daily_minutes
Rail,100005,scenario_24,827.769470993604,49666.16825961624,7625909.028475676,daily_minutes
Rail,101000,scenario_24,894.4502214431268,53667.01328658761,8240212.110066949,daily_minutes
Rail,101001,scenario_24,2006.2680184841593,120376.08110904956,18482944.74708717,daily_minutes
Rail,101002,scenario_24,870.6075175086153,52236.45105051692,8020558.815799869,daily_minutes
Rail,101003,scenario_24,832.9477507511474,49976.865045068844,7673614.4485700205,daily_minutes
Rail,101004,scenario_24,202.5896679559955,12155.38007735973,1866377.5750114045,daily_minutes
Rail,101005,scenario_24,21.40965302784753,1284.5791816708518,197238.5694843481,daily_minutes
Rail,101006,scenario_24,577.5980098803702,34655.880592822214,5321179.425823898,daily_minutes
Rail,101007,scenario_24,1688.81728812457,101329.0372874742,15558398.148576412,daily_minutes
Rail,101008,scenario_24,925.0311817288166,55501.870903728995,8521942.264794895,daily_minutes
Rail,101009,scenario_24,28.08597528141399,1685.1585168848394,258744.85587755457,daily_minutes
Rail,101010,scenario_24,1017.5949955721736,61055.69973433042,9374695.656208204,daily_minutes
Rail,101011,scenario_24,1422.8601139306993,85371.60683584196,13108241.08559796,daily_minutes
Rail,101012,scenario_24,1673.321347457182,100399.28084743091,15415640.245584032,daily_minutes
Rail,101013,scenario_24,721.8233264704759,43309.39958822855,6649869.577441905,daily_minutes
Rail,101014,scenario_24,745.1379029015661,44708.27417409397,6864657.4442709675,daily_minutes
Rail,101015,scenario_24,483.0999684572016,28985.998107432097,4450606.769408815,daily_minutes
Rail,101016,scenario_24,1234.8979201793263,74093.87521075958,11376620.57944406,daily_minutes
Rail,101017,scenario_24,428.1190812368732,25687.144874212394,3944089.847802818,daily_minutes
Rail,101018,scenario_24,41.02614045141672,2461.5684270850033,377957.4215227217,daily_minutes
Rail,101019,scenario_24,25.111329269391717,1506.679756163503,231340.63202719812,daily_minutes
Rail,101020,scenario_24,433.99944985905313,26039.966991543188,3998263.331771513,daily_minutes
Rail,101021,scenario_24,380.3335562387947,22820.013374327682,3503860.92020552,daily_minutes
Rail,101022,scenario_24,313.8134291648312,18828.80574988987,2891037.5975239235,daily_minutes
Rail,101023,scenario_24,1788.6128054896544,107316.76832937927,16477774.33185399,daily_minutes
Rail,101024,scenario_24,897.1417574902443,53828.50544941466,8265008.155054624,daily_minutes
Rail,101025,scenario_24,284.39536530188343,17063.721918113006,2620020.742380131,daily_minutes
Rail,101026,scenario_24,1033.2438858847015,61994.63315308209,9518862.623101402,daily_minutes
Rail,101027,scenario_24,1460.701258206318,87642.07549237908,13456856.411351524,daily_minutes
Rail,101028,scenario_24,621.2958249787625,37277.74949872575,5723749.917199347,daily_minutes
Rail,101029,scenario_24,844.1816517253319,50650.899103519914,7777107.884684792,daily_minutes
Rail,101030,scenario_24,835.2580628454598,50115.48377072759,7694898.429770082,daily_minutes
Rail,101031,scenario_24,1273.801959357661,76428.11756145966,11735027.930778388,daily_minutes
Rail,101032,scenario_24,102.4769339163322,6148.616034979932,944079.001397602,daily_minutes
Rail,100000,scenario_25,539.2151178518543,32352.907071111258,4967573.194721993,daily_minutes
Rail,100001,scenario_25,1708.075413068138,102484.52478408828,15735815.550431527,daily_minutes
Rail,100002,scenario_25,634.6175068219527,38077.05040931716,5846477.243347921,daily_minutes
Rail,100003,scenario_25,197.45948232019143,11847.568939211485,1819115.2268229956,daily_minutes
Rail,100004,scenario_25,217.86413275400264,13071.847965240158,2007095.1094095248,daily_minutes
Rail,100005,scenario_25,649.3195263067828,38959.17157840697,5981921.068053867,daily_minutes
Rail,101000,scenario_25,702.2034664730454,42132.207988382725,6469119.655229578,daily_minutes
Rail,101001,scenario_25,1577.766331620987,94665.97989725923,14535330.106691508,daily_minutes
Rail,101002,scenario_25,681.4805393934221,40888.832363605325,6278207.61721584,daily_minutes
Rail,101003,scenario_25,653.3886387129678,39203.31832277807,6019408.173007087,daily_minutes
Rail,101004,scenario_25,164.69132289892875,9881.479373935725,1517235.2813386712,daily_minutes
Rail,101005,scenario_25,16.699825477597187,1001.9895286558312,153848.81219491185,daily_minutes
Rail,101006,scenario_25,464.7745425462999,27886.472552777996,4281781.950662043,daily_minutes
Rail,101007,scenario_25,1324.7089883923545,79482.53930354127,12204014.026463404,daily_minutes
Rail,101008,scenario_25,726.5206600328238,43591.23960196943,6693144.2326183915,daily_minutes
Rail,101009,scenario_25,21.91557473345165,1314.934484007099,201899.42378939665,daily_minutes
Rail,101010,scenario_25,798.4239333410951,47905.43600046571,7355560.328298173,daily_minutes
Rail,101011,scenario_25,1156.0426786184253,69362.56071710552,10650158.781040104,daily_minutes
Rail,101012,scenario_25,1314.0739408632653,78844.43645179592,12106037.587596918,daily_minutes
Rail,101013,scenario_25,567.244618821147,34034.67712926882,5225797.7753516985,daily_minutes
Rail,101014,scenario_25,584.2615892390604,35055.695354343625,5382568.317023768,daily_minutes
Rail,101015,scenario_25,386.96058871747664,23217.6353230486,3564913.1196186254,daily_minutes
Rail,101016,scenario_25,967.0196599205448,58021.17959523269,8908765.31898401,daily_minutes
Rail,101017,scenario_25,336.88663576644467,20213.19814598668,3103601.820661948,daily_minutes
Rail,101018,scenario_25,32.11709709961724,1927.0258259770344,295881.96873993374,daily_minutes
Rail,101019,scenario_25,19.957660802203463,1197.4596481322078,183861.9459063796,daily_minutes
Rail,101020,scenario_25,340.9679022650307,20458.074135901843,3141200.8964068214,daily_minutes
Rail,101021,scenario_25,297.68646907014045,17861.188144208427,2742466.3649555757,daily_minutes
Rail,101022,scenario_25,244.7782382329533,14686.694293977198,2255043.997544905,daily_minutes
Rail,101023,scenario_25,1405.141670809222,84308.50024855332,12945008.156497035,daily_minutes
Rail,101024,scenario_25,705.3700634122142,42322.20380473285,6498292.246191364,daily_minutes
Rail,101025,scenario_25,222.70702743526635,13362.421646115981,2051710.7609501348,daily_minutes
Rail,101026,scenario_25,810.7136486828167,48642.818920969,7468780.559855318,daily_minutes
Rail,101027,scenario_25,1185.8879728397224,71153.27837038334,10925111.538583228,daily_minutes
Rail,101028,scenario_25,487.33838838737574,29240.303303242545,4489653.636857538,daily_minutes
Rail,101029,scenario_25,663.141553662259,39788.49321973554,6109257.877268926,daily_minutes
Rail,101030,scenario_25,656.9201275467349,39415.20765280409,6051942.3670370495,daily_minutes
Rail,101031,scenario_25,999.1140457828806,59946.842746972834,9204438.058179364,daily_minutes
Rail,101032,scenario_25,82.34205186367763,4940.5231118206575,758584.3869993164,daily_minutes
Rail,100000,scenario_26,331.10288767222664,19866.1732603336,3050318.462969155,daily_minutes
Rail,100001,scenario_26,1048.9816619873236,62938.899719239416,9663848.459224418,daily_minutes
Rail,100002,scenario_26,391.0742064655497,23464.452387932983,3602810.234484523,daily_minutes
Rail,100003,scenario_26,121.46963316601614,7288.177989960968,1119051.1425052402,daily_minutes
Rail,100004,scenario_26,133.69541945460514,8021.725167276309,1231682.4212674953,daily_minutes
Rail,100005,scenario_26,399.9999868869927,23999.999213219562,3685039.879195109,daily_minutes
Rail,101000,scenario_26,433.58556726576353,26015.13403594581,3994450.3969925726,daily_minutes
Rail,101001,scenario_26,976.7138993810004,58602.83396286002,8998074.469437404,daily_minutes
Rail,101002,scenario_26,419.6868854642671,25181.213127856026,3866407.401028107,daily_minutes
Rail,101003,scenario_26,402.5303957979486,24151.823747876915,3708351.524328181,daily_minutes
Rail,101004,scenario_26,112.34898157123826,6740.938894274295,1035026.2276231896,daily_minutes
Rail,101005,scenario_26,10.248033046722412,614.8819828033447,94411.02924623487,daily_minutes
Rail,101006,scenario_26,309.31048016749264,18558.62881004956,2849553.7295910427,daily_minutes
Rail,101007,scenario_26,816.0463070750848,48962.778424505086,7517908.208559925,daily_minutes
Rail,101008,scenario_26,449.1758548537982,26950.551291227894,4138077.480426101,daily_minutes
Rail,101009,scenario_26,13.45186322931113,807.1117937586678,123926.6351863517,daily_minutes
Rail,101010,scenario_26,491.96950577697135,29518.17034661828,4532318.268920926,daily_minutes
Rail,101011,scenario_26,787.5856888989656,47255.141333937936,7255711.91755061,daily_minutes
Rail,101012,scenario_26,811.7899886638188,48707.39931982913,7478696.449564296,daily_minutes
Rail,101013,scenario_26,349.93717679779365,20996.23060786762,3223831.2349673538,daily_minutes
Rail,101014,scenario_26,360.15684379736194,21609.410627841717,3317980.9391675764,daily_minutes
Rail,101015,scenario_26,254.61648715933552,15276.989229560131,2345679.8496040944,daily_minutes
Rail,101016,scenario_26,595.8585718463,35751.514310778,5489406.678991224,daily_minutes
Rail,101017,scenario_26,209.21229225298157,12552.737535178894,1927389.163609818,daily_minutes
Rail,101018,scenario_26,19.758281183247163,1185.4968709948298,182025.1412287828,daily_minutes
Rail,101019,scenario_26,12.87414608002291,772.4487648013746,118604.35817681906,daily_minutes
Rail,101020,scenario_26,210.61955546340323,12637.173327804194,1940353.7166621485,daily_minutes
Rail,101021,scenario_26,183.1130966742785,10986.78580045671,1686947.7144214578,daily_minutes
Rail,101022,scenario_26,150.21015636128868,9012.609381677321,1383826.086494008,daily_minutes
Rail,101023,scenario_26,868.8926939458106,52133.56163674864,8004760.832245175,daily_minutes
Rail,101024,scenario_26,437.0356405010316,26222.138430061896,4026234.541679804,daily_minutes
Rail,101025,scenario_26,137.0384843429274,8222.309060575644,1262480.7408576529,daily_minutes
Rail,101026,scenario_26,499.5966405322615,29975.79843193569,4602584.010567512,daily_minutes
Rail,101027,scenario_26,806.4609681507136,48387.658089042816,7429602.315185263,daily_minutes
Rail,101028,scenario_26,300.2208233386409,18013.249400318455,2765814.357089563,daily_minutes
Rail,101029,scenario_26,410.8586990207841,24651.521941247047,3785076.850598875,daily_minutes
Rail,101030,scenario_26,406.76268270517903,24405.760962310742,3747341.890689733,daily_minutes
Rail,101031,scenario_26,615.4650133202813,36927.90079921688,5670032.981714423,daily_minutes
Rail,101032,scenario_26,54.60522542597755,3276.313525558653,503056.0997593608,daily_minutes
