mode,development,scenario_count,tts_median_chf,tts_mean_chf,cost_median_chf_negative,cost_mean_chf_negative,bcr_median,bcr_mean,bcr_std,cost_median_chf_magnitude,cost_mean_chf_magnitude,tts_median_mio_chf,cost_median_mio_chf_negative,cost_median_mio_chf_magnitude,net_median_mio_chf,development_label,ranking_label
Road,533,10,-367579.5458405753,-388928.03215608804,-13173395.834492624,-13184315.977543017,-0.02790146676259332,-0.029469963010846274,0.007538569847443654,13173395.834492624,13184315.977543017,-0.3675795458405753,-13.173395834492624,13.173395834492624,-13.5409753803332,533,Road 533
Road,538,10,156676.04684121304,294116.61948425975,-23902230.33797025,-23908839.489829347,0.006554086328422383,0.012284330478949817,0.01416728112988985,23902230.33797025,23908839.489829347,0.15667604684121306,-23.90223033797025,23.90223033797025,-23.745554291129036,538,Road 538
Road,540,10,707450.9720903162,1025216.6649039924,-8499609.105781067,-8506236.744639887,0.08321725613346284,0.12018475366431461,0.09657970653593102,8499609.105781067,8506236.744639887,0.7074509720903163,-8.499609105781067,8.499609105781067,-7.792158133690751,540,Road 540
Road,546,10,-678067.3192204551,-913145.715221253,-6180822.847918427,-6184724.615732398,-0.10969131079863557,-0.1473458732629234,0.10176222879347671,6180822.847918427,6184724.615732398,-0.6780673192204552,-6.180822847918426,6.180822847918426,-6.858890167138881,546,Road 546
Road,550,10,111018.55329915583,245297.34108676534,-11275948.174726915,-11285404.552347656,0.009840809257428067,0.02162904135371501,0.028706824510867635,11275948.174726915,11285404.552347656,0.11101855329915583,-11.275948174726915,11.275948174726915,-11.16492962142776,550,Road 550
Road,552,10,-1640403.9869826413,-2196825.9968142076,-6540177.909440022,-6549771.095018083,-0.25074733043730535,-0.3338751606986858,0.22603129856507445,6540177.909440022,6549771.095018083,-1.6404039869826412,-6.540177909440022,6.540177909440022,-8.180581896422662,552,Road 552
Road,556,10,-558657.8313499575,-788972.1179605285,-7129323.740707213,-7134960.9655474,-0.07834646734994682,-0.11027219135086712,0.084222119913977,7129323.740707213,7134960.9655474,-0.5586578313499575,-7.129323740707213,7.129323740707213,-7.68798157205717,556,Road 556
Road,558,10,-3794182.9056487447,-4676632.5762212435,-98022746.69273749,-98068910.89831868,-0.038704396642064445,-0.04763025761848626,0.02586360395169883,98022746.69273749,98068910.89831868,-3.7941829056487446,-98.02274669273748,98.02274669273748,-101.81692959838622,558,Road 558
Road,564,10,-4292316.0778298825,-5571243.732290761,-94814669.82832982,-94855663.02152538,-0.04526704874419976,-0.058659420998292446,0.037018261512290256,94814669.82832982,94855663.02152538,-4.292316077829883,-94.81466982832981,94.81466982832981,-99.1069859061597,564,Road 564
Road,565,10,-350534.3301404588,-209337.36270538374,-30842181.91158381,-30858755.521638937,-0.011366222605291576,-0.006805015741220272,0.009042255072418145,30842181.91158381,30858755.521638937,-0.3505343301404588,-30.84218191158381,30.84218191158381,-31.19271624172427,565,Road 565
Road,569,10,454109.9434897194,656030.8638499411,-8590164.974861277,-8595711.424779765,0.05285552356661036,0.07614250582688512,0.06088923285266435,8590164.974861277,8595711.424779765,0.4541099434897194,-8.590164974861278,8.590164974861278,-8.136055031371558,569,Road 569
Road,57,10,1387264.052983379,1693359.379951673,-6232100.1161667425,-6233373.238838696,0.2225938546428508,0.2715372369363208,0.14386787603024465,6232100.1161667425,6233373.238838696,1.387264052983379,-6.232100116166743,6.232100116166743,-4.844836063183363,57,Road 57
Road,594,10,-568067.5005341324,-509791.5164492867,-68672992.11071256,-68694220.40436754,-0.008278618495796886,-0.007422459945318982,0.0013121845907687823,68672992.11071256,68694220.40436754,-0.5680675005341324,-68.67299211071256,68.67299211071256,-69.24105961124668,594,Road 594
Road,602,10,-415882.7972564945,-310658.15402505593,-32701821.750898976,-32718220.319888264,-0.012739094775960729,-0.009509331998445121,0.006717887685845453,32701821.750898976,32718220.319888264,-0.4158827972564945,-32.70182175089898,32.70182175089898,-33.11770454815547,602,Road 602
Road,612,10,-8874344.439341791,-11641498.200290937,-74049451.24269393,-74111749.17654297,-0.11982470458441685,-0.15668290979887264,0.1013450751730696,74049451.24269393,74111749.17654297,-8.87434443934179,-74.04945124269393,74.04945124269393,-82.92379568203572,612,Road 612
Road,614,10,-696163.2598687513,-908268.9872859918,-5942749.469023446,-5949581.291615805,-0.11712066676922464,-0.1521546603921654,0.09659358619509056,5942749.469023446,5949581.291615805,-0.6961632598687513,-5.942749469023446,5.942749469023446,-6.638912728892198,614,Road 614
Road,62,10,358736.5347951428,507390.38545166404,-6205197.645477884,-6206074.615719062,0.05781071677940172,0.08172274563120956,0.06316263083707992,6205197.645477884,6206074.615719062,0.35873653479514284,-6.2051976454778845,6.2051976454778845,-5.846461110682742,62,Road 62
Road,625,10,-686018.8365367625,-864223.9227232172,-8214606.502531925,-8225223.717852905,-0.08349471335436756,-0.10470916248017123,0.060323355874315164,8214606.502531925,8225223.717852905,-0.6860188365367625,-8.214606502531925,8.214606502531925,-8.900625339068688,625,Road 625
Road,627,10,197061.73141780283,220145.44834891445,-7737323.392548664,-7745344.902770391,0.025466319234849637,0.028371807457441285,0.010476161427115266,7737323.392548664,7745344.902770391,0.19706173141780284,-7.737323392548664,7.737323392548664,-7.540261661130861,627,Road 627
Road,628,10,-1151083.6969053908,-1598658.7446726633,-8163037.290526668,-8170871.759183912,-0.1409821704526789,-0.19501269987090927,0.14385893607175146,8163037.290526668,8170871.759183912,-1.1510836969053908,-8.163037290526667,8.163037290526667,-9.314120987432057,628,Road 628
Road,629,10,-451661.9070687479,-509790.14434108586,-18375692.291649207,-18381379.288162343,-0.02457854565189234,-0.027718761165723638,0.01061300229276134,18375692.291649207,18381379.288162343,-0.4516619070687479,-18.37569229164921,18.37569229164921,-18.827354198717956,629,Road 629
Road,63,10,-4896246.23391659,-6336658.379966041,-53110631.308414295,-53154235.149410665,-0.0921760426283838,-0.11892865506761634,0.07425590894448475,53110631.308414295,53154235.149410665,-4.89624623391659,-53.1106313084143,53.1106313084143,-58.00687754233089,63,Road 63
Road,648,10,-514290.51396829786,-519729.003770917,-49914039.70228967,-49922690.30093868,-0.010303430299079843,-0.010409191525917603,0.0018150430253512197,49914039.70228967,49922690.30093868,-0.5142905139682978,-49.91403970228967,49.91403970228967,-50.42833021625797,648,Road 648
Road,662,10,-7380584.027952671,-9643528.122837676,-25971082.869919572,-26028449.386636086,-0.28407041635801467,-0.3681022026900257,0.2331239697130997,25971082.869919572,26028449.386636086,-7.380584027952671,-25.971082869919574,25.971082869919574,-33.35166689787224,662,Road 662
Road,669,10,1872650.8794594621,2579945.829767578,-6395158.182956911,-6390943.155943495,0.29286723822612715,0.4046099755665874,0.2964563802763904,6395158.182956911,6390943.155943495,1.872650879459462,-6.39515818295691,6.39515818295691,-4.522507303497449,669,Road 669
Road,670,10,119066.15609987997,117572.72216611949,-7602169.417539214,-7612952.26888406,0.015661129674146405,0.015430221001581451,0.0021345091517624756,7602169.417539214,7612952.26888406,0.11906615609987997,-7.602169417539214,7.602169417539214,-7.483103261439334,670,Road 670
Road,673,10,954120.7531968227,1302917.3260229346,-5219708.3396079345,-5217445.183719661,0.18281008754627615,0.25010614011596144,0.1798575392992545,5219708.3396079345,5217445.183719661,0.9541207531968227,-5.2197083396079345,5.2197083396079345,-4.265587586411112,673,Road 673
Road,678,10,-4102767.6241466394,-5222664.483262766,-9077210.551391572,-9108739.069618765,-0.451727434413963,-0.5680424708090851,0.3312240345874611,9077210.551391572,9108739.069618765,-4.102767624146639,-9.077210551391572,9.077210551391572,-13.17997817553821,678,Road 678
Road,680,10,-291783.6467719743,-183974.33490764332,-19145600.18785654,-19162086.85891779,-0.01524178351329045,-0.00964215246444883,0.01098052503036735,19145600.18785654,19162086.85891779,-0.29178364677197427,-19.14560018785654,19.14560018785654,-19.437383834628516,680,Road 680
Road,682,10,-3797168.737893552,-4679784.021880405,-94823427.34242445,-94869670.91636351,-0.040041659524264556,-0.049267590208762826,0.026738502189536047,94823427.34242445,94869670.91636351,-3.797168737893552,-94.82342734242445,94.82342734242445,-98.62059608031801,682,Road 682
Road,689,10,-4759938.64691065,-6112123.060588787,-12399139.632801108,-12441614.145486373,-0.3836685428953281,-0.4866287064235132,0.2909972494775353,12399139.632801108,12441614.145486373,-4.7599386469106495,-12.399139632801107,12.399139632801107,-17.159078279711757,689,Road 689
Road,694,10,495358.123547763,814749.776207993,-11428790.095900912,-11440159.30853475,0.043328710340033445,0.0709020660159608,0.06964083044158964,11428790.095900912,11440159.30853475,0.495358123547763,-11.428790095900911,11.428790095900911,-10.933431972353148,694,Road 694
Road,726,10,-1100713.8414561693,-1528037.8326876184,-7507542.417294361,-7515285.442403985,-0.1465816993513867,-0.2026006652763531,0.14943211186745356,7507542.417294361,7515285.442403985,-1.1007138414561692,-7.507542417294361,7.507542417294361,-8.60825625875053,726,Road 726
Road,73,10,-2134026.2928836187,-2831369.09097927,-7847262.668459939,-7861521.558944714,-0.27185135978272956,-0.3581578552393328,0.23656558320955887,7847262.668459939,7861521.558944714,-2.1340262928836187,-7.847262668459939,7.847262668459939,-9.981288961343557,73,Road 73
Road,736,10,-35705.034660488294,-40669.95802839807,-7203202.034499602,-7203211.696125236,-0.004956837543963335,-0.005646232954838239,0.0022431322486667162,7203202.034499602,7203211.696125236,-0.03570503466048829,-7.203202034499602,7.203202034499602,-7.23890706916009,736,Road 736
Road,750,10,-4823190.482923939,-6226497.837578135,-20431086.405584175,-20475047.303946663,-0.23598209595124944,-0.30224623171354625,0.185391186667828,20431086.405584175,20475047.303946663,-4.8231904829239385,-20.431086405584175,20.431086405584175,-25.254276888508112,750,Road 750
Road,755,10,276921.4646943767,313928.4639431485,-73695568.25317109,-73707184.68581793,0.003757576381819762,0.004257861543437366,0.0016996003360825098,73695568.25317109,73707184.68581793,0.2769214646943767,-73.69556825317109,73.69556825317109,-73.4186467884767,755,Road 755
Road,759,10,-8618543.734532503,-11305925.09611454,-105101550.45022449,-105163927.16440587,-0.08199297534727396,-0.10731523315665825,0.06954918501350141,105101550.45022449,105163927.16440587,-8.618543734532503,-105.1015504502245,105.1015504502245,-113.720094184757,759,Road 759
Road,761,10,1089491.8265709095,1531965.6335621688,-8732266.8258762,-8731919.986198705,0.12476785728975268,0.17547761653624633,0.13377442605290524,8732266.8258762,8731919.986198705,1.0894918265709095,-8.7322668258762,8.7322668258762,-7.642774999305291,761,Road 761
Road,764,10,-763527.8311946893,-789547.5786948947,-57925930.448017985,-57947713.15298263,-0.01318079288094704,-0.013619896002255128,0.0029431189476106403,57925930.448017985,57947713.15298263,-0.7635278311946893,-57.925930448017986,57.925930448017986,-58.68945827921267,764,Road 764
Road,767,10,857147.1685199551,1193797.166320471,-6693207.194870308,-6692918.142040336,0.12806411558887382,0.17840656123035178,0.13343335973056347,6693207.194870308,6692918.142040336,0.8571471685199551,-6.6932071948703085,6.6932071948703085,-5.836060026350354,767,Road 767
Road,770,10,494843.61681903666,687868.6815531726,-6341433.70788932,-6342110.312599944,0.07803199749189556,0.10842840641201809,0.08081269625995816,6341433.70788932,6342110.312599944,0.49484361681903666,-6.34143370788932,6.34143370788932,-5.846590091070283,770,Road 770
Road,775,10,-5243872.05356703,-6824827.103007233,-19834320.118344475,-19875389.752185725,-0.2642850841018485,-0.3413184299324923,0.2141609661914129,19834320.118344475,19875389.752185725,-5.24387205356703,-19.834320118344476,19.834320118344476,-25.078192171911503,775,Road 775
Road,776,10,-1739630.0303694052,-2396386.8633148363,-10022447.27146389,-10033255.788429271,-0.17353350914922586,-0.23797493974214098,0.17247752472623432,10022447.27146389,10033255.788429271,-1.7396300303694052,-10.02244727146389,10.02244727146389,-11.762077301833294,776,Road 776
Road,780,10,153998.86991200913,290008.25971218746,-8080908.907787383,-8088543.291953984,0.019049286332898954,0.035682043437720766,0.041216086187147956,8080908.907787383,8088543.291953984,0.15399886991200915,-8.080908907787382,8.080908907787382,-7.926910037875373,780,Road 780
Road,789,10,-4064967.8464944228,-5157840.999131082,-12334030.52350881,-12380713.885485027,-0.3293699039713627,-0.41241686158817226,0.23751484270567572,12334030.52350881,12380713.885485027,-4.064967846494422,-12.33403052350881,12.33403052350881,-16.398998370003234,789,Road 789
Road,791,10,-1019353.729796327,-1243529.642424266,-10620333.527296875,-10637030.806456702,-0.09595950220397814,-0.11646828515592081,0.060344648738672485,10620333.527296875,10637030.806456702,-1.0193537297963269,-10.620333527296875,10.620333527296875,-11.639687257093202,791,Road 791
Road,809,10,-1073024.050285472,-1311321.649721901,-10690571.90604978,-10708097.642712757,-0.10034712104357449,-0.12198070463869841,0.06353446362967155,10690571.90604978,10708097.642712757,-1.073024050285472,-10.690571906049781,10.690571906049781,-11.763595956335253,809,Road 809
Road,810,10,-624168.1387452486,-606135.4512665126,-16894270.92616961,-16915117.07565168,-0.03706269364871964,-0.03583659937876457,0.003338330807244311,16894270.92616961,16915117.07565168,-0.6241681387452486,-16.89427092616961,16.89427092616961,-17.51843906491486,810,Road 810
Road,811,10,-92023.56349829235,-92803.2546686745,-5814103.599931434,-5815247.364630866,-0.01582752871130716,-0.015956616662581576,0.002425644150123098,5814103.599931434,5815247.364630866,-0.09202356349829235,-5.814103599931434,5.814103599931434,-5.906127163429726,811,Road 811
Road,813,10,1635815.1333685215,2446385.7904202854,-17601326.109074377,-17624940.447474744,0.09290384008039229,0.13808024283918885,0.11710026807256717,17601326.109074377,17624940.447474744,1.6358151333685214,-17.601326109074378,17.601326109074378,-15.965510975705858,813,Road 813
Road,822,10,-577085.8103833147,-735360.8935090938,-10436664.631654281,-10443500.426162101,-0.05528797741956805,-0.07028683720296727,0.042038582796483204,10436664.631654281,10443500.426162101,-0.5770858103833147,-10.436664631654281,10.436664631654281,-11.013750442037596,822,Road 822
Road,831,10,-1205564.2723406372,-1673446.8422631628,-8165170.083985582,-8173468.905598288,-0.14761448300851543,-0.20403227280643352,0.15029801026103762,8165170.083985582,8173468.905598288,-1.2055642723406372,-8.165170083985583,8.165170083985583,-9.37073435632622,831,Road 831
Road,837,10,49208.07865399221,88789.38326747983,-6307278.63523322,-6313038.45394282,0.007798861930735649,0.014000528247958933,0.015550077898187676,6307278.63523322,6313038.45394282,0.04920807865399221,-6.30727863523322,6.30727863523322,-6.258070556579228,837,Road 837
Road,858,10,-695123.9338788462,-629447.8766201346,-33122663.21049558,-33143296.262992173,-0.021019977052103254,-0.01899773396555849,0.0031591011512696254,33122663.21049558,33143296.262992173,-0.6951239338788462,-33.12266321049558,33.12266321049558,-33.81778714437443,858,Road 858
Road,863,10,-236404.14174277597,-68934.34886571541,-12381126.36798641,-12398653.578665229,-0.01910110594945758,-0.005739365190449169,0.028545966945668366,12381126.36798641,12398653.578665229,-0.23640414174277596,-12.381126367986411,12.381126367986411,-12.617530509729187,863,Road 863
Road,866,10,-409687.22978050157,-534949.7556280304,-7216315.443602438,-7223420.9679912,-0.05676212437376606,-0.07384468440235258,0.04708435031326351,7216315.443602438,7223420.9679912,-0.4096872297805016,-7.216315443602438,7.216315443602438,-7.626002673382939,866,Road 866
Road,873,10,-4496911.569022298,-5828938.980591248,-44451464.45277627,-44493236.761814915,-0.10114747279970246,-0.1306493184650794,0.0818302063867523,44451464.45277627,44493236.761814915,-4.496911569022298,-44.45146445277627,44.45146445277627,-48.948376021798566,873,Road 873
Road,878,10,-1072580.8090662379,-1342516.8567814678,-12583086.126453623,-12597934.280802844,-0.08522383851554881,-0.10624128287432247,0.05997862758136517,12583086.126453623,12597934.280802844,-1.0725808090662379,-12.583086126453622,12.583086126453622,-13.65566693551986,878,Road 878
Road,887,10,-2333148.340864596,-3076052.1108038914,-5650584.955347271,-5663442.862128904,-0.4127291436657111,-0.539427284968016,0.34961881021849345,5650584.955347271,5663442.862128904,-2.333148340864596,-5.650584955347271,5.650584955347271,-7.983733296211867,887,Road 887
Road,895,10,-4061064.4131316287,-5272022.000008401,-74083609.5444965,-74121876.60439822,-0.05481219021182139,-0.07101876786872226,0.04480784888255409,74083609.5444965,74121876.60439822,-4.0610644131316285,-74.08360954449651,74.08360954449651,-78.14467395762814,895,Road 895
Road,90,10,39101.24138237184,66608.60662709134,-6135191.219396854,-6140063.919197315,0.00637139656322624,0.010807817168386833,0.01128097030966545,6135191.219396854,6140063.919197315,0.03910124138237184,-6.135191219396853,6.135191219396853,-6.096089978014482,90,Road 90
Road,935,10,-792809.9767343441,-1030387.3385618795,-6252528.343809346,-6261465.078830136,-0.12676585387092837,-0.16388822701865724,0.1027909898278615,6252528.343809346,6261465.078830136,-0.7928099767343442,-6.252528343809345,6.252528343809345,-7.0453383205436895,935,Road 935
Road,938,10,1593292.8569425163,2266906.4606350865,-9639028.992746022,-9653548.108234424,0.16523791121847614,0.23357778261420833,0.18061249649664143,9639028.992746022,9653548.108234424,1.5932928569425162,-9.639028992746022,9.639028992746022,-8.045736135803505,938,Road 938
Road,94,10,53677.47026835453,81925.53315747053,-5177760.068157481,-5177697.137825109,0.010367061105107215,0.01582513896673781,0.014246173300138136,5177760.068157481,5177697.137825109,0.05367747026835453,-5.177760068157481,5.177760068157481,-5.124082597889126,94,Road 94
Road,940,10,-680856.3573460402,-885601.5566257064,-6308302.22613156,-6316777.292144528,-0.10790405489750376,-0.13965506243852033,0.08793092531410478,6308302.22613156,6316777.292144528,-0.6808563573460402,-6.30830222613156,6.30830222613156,-6.9891585834776,940,Road 940
Road,945,10,-6051638.365563557,-8032476.915600603,-8637962.106422488,-8679391.026109805,-0.6999587792189201,-0.912268415421275,0.5899394298738424,8637962.106422488,8679391.026109805,-6.051638365563557,-8.637962106422489,8.637962106422489,-14.689600471986045,945,Road 945
Road,952,10,-4252723.9024158055,-5290912.622671755,-81151450.30337536,-81197179.46415511,-0.0524001497661541,-0.06506549862316936,0.036359894161430144,81151450.30337536,81197179.46415511,-4.252723902415806,-81.15145030337537,81.15145030337537,-85.40417420579118,952,Road 952
Road,958,10,193579.40402076032,338490.71916525054,-7153373.674190815,-7159063.18812194,0.027053225405214414,0.04710637334168819,0.05019794983845874,7153373.674190815,7159063.18812194,0.19357940402076032,-7.1533736741908145,7.1533736741908145,-6.959794270170054,958,Road 958
Road,964,10,31499.93944363475,43139.36081912436,-6719818.417869595,-6721356.282453802,0.004687381734564547,0.006413421300521518,0.004707911052871354,6719818.417869595,6721356.282453802,0.03149993944363475,-6.719818417869595,6.719818417869595,-6.68831847842596,964,Road 964
Road,970,10,-1398566.0733490302,-1793668.8213463512,-6110226.362195624,-6119828.64913672,-0.22882832109110252,-0.29178401057180403,0.17691818681361154,6110226.362195624,6119828.64913672,-1.3985660733490302,-6.110226362195624,6.110226362195624,-7.508792435544654,970,Road 970
Road,971,10,-68363.07429494477,-75416.99941434163,-17049879.17981957,-17054191.036573447,-0.00400950947095986,-0.0044205283562013045,0.0014235265139242621,17049879.17981957,17054191.036573447,-0.06836307429494477,-17.04987917981957,17.04987917981957,-17.118242254114513,971,Road 971
Road,987,10,-31757.160939420253,-37498.02630572412,-7334940.318253475,-7334942.540452199,-0.004329582978964142,-0.005112281550893337,0.0025213184910462378,7334940.318253475,7334942.540452199,-0.031757160939420256,-7.334940318253476,7.334940318253476,-7.366697479192895,987,Road 987
