development,scenario,total_veh_km,new_link_veh_km,rest_network_veh_km,status_quo_veh_km,delta_total_veh_km,delta_rest_network_veh_km
250,scenario_70,341075.91759962286,2877.2779353674364,338198.63966425543,338579.30395679234,2496.613642830518,-380.66429253690876
254,scenario_70,316241.89443186513,0.0,316241.89443186513,338579.30395679234,-22337.409524927207,-22337.409524927207
255,scenario_70,340184.7491031133,1213.2583014746915,338971.49080163863,338579.30395679234,1605.4451463209698,392.18684484629193
261,scenario_70,341512.8752900038,1134.7491617557105,340378.12612824806,338579.30395679234,2933.571333211439,1798.8221714557149
267,scenario_70,339168.46482943033,1020.5494992306453,338147.9153301997,338579.30395679234,589.1608726379927,-431.38862659264123
270,scenario_70,340389.86887948733,1491.471582462446,338898.3972970249,338579.30395679234,1810.56492269499,319.0933402325609
273,scenario_70,339611.04580131854,1120.5184833699823,338490.5273179486,338579.30395679234,1031.741844526201,-88.77663884375943
277,scenario_70,343939.7533125246,2585.5099999955046,341354.24331252906,338579.30395679234,5360.449355732242,2774.939355736715
284,scenario_70,340206.37019380013,1870.5946217567564,338335.7755720434,338579.30395679234,1627.0662370077916,-243.5283847489627
285,scenario_70,348081.3716635448,5536.8286050043425,342544.54305854044,338579.30395679234,9502.067706752452,3965.2391017480986
289,scenario_70,347653.8150552954,5106.762904213721,342547.0521510817,338579.30395679234,9074.511098503077,3967.7481942893355
308,scenario_70,342940.58741556556,4611.522219513318,338329.06519605225,338579.30395679234,4361.283458773221,-250.23876074008876
331,scenario_70,347940.9520743133,4747.3956912673375,343193.556383046,338579.30395679234,9361.648117520963,4614.252426253632
334,scenario_70,337534.24931515695,2774.9126192604053,334759.3366958965,338579.30395679234,-1045.05464163539,-3819.967260895821
348,scenario_70,350509.99742716184,7874.0577083856615,342635.9397187762,338579.30395679234,11930.6934703695,4056.6357619838673
351,scenario_70,347392.61343552405,1206.8067048469295,346185.80673067714,338579.30395679234,8813.30947873171,7606.5027738848
356,scenario_70,343380.93178688735,1584.5201912600928,341796.41159562726,338579.30395679234,4801.627830095007,3217.1076388349175
358,scenario_70,346881.8044674829,4446.041318305733,342435.7631491772,338579.30395679234,8302.50051069056,3856.4591923848493
390,scenario_70,342370.47677267675,1027.1953056757898,341343.28146700095,338579.30395679234,3791.1728158844053,2763.9775102086132
392,scenario_70,338727.3167863197,267.45793822134937,338459.8588480984,338579.30395679234,148.0128295273753,-119.44510869396618
394,scenario_70,340584.987483296,1720.6934126059618,338864.29407069006,338579.30395679234,2005.6835265036789,284.99011389771476
423,scenario_70,338688.5765686757,2927.488891322138,335761.0876773535,338579.30395679234,109.27261188335251,-2818.216279438813
459,scenario_70,344068.94868374424,5366.002469410603,338702.94621433364,338579.30395679234,5489.644726951898,123.64225754130166
464,scenario_70,338597.90169606515,27.063958792444435,338570.8377372727,338579.30395679234,18.59773927280912,-8.466219519614242
469,scenario_70,344384.90543713456,3049.3054682052148,341335.59996892937,338579.30395679234,5805.601480342215,2756.296012137027
486,scenario_70,348088.20709573483,5264.23976152873,342823.9673342061,338579.30395679234,9508.903138942493,4244.663377413759
493,scenario_70,338622.395271399,119.31442248931555,338503.0808489097,338579.30395679234,43.09131460665958,-76.22310788265895
499,scenario_70,344138.0702721792,1670.1740296092423,342467.89624256996,338579.30395679234,5558.766315386863,3888.592285777617
517,scenario_70,339374.3067138963,550.8786827420865,338823.4280311542,338579.30395679234,795.0027571039391,244.12407436186913
521,scenario_70,351502.1540119036,5470.614712084074,346031.53929981956,338579.30395679234,12922.850055111281,7452.23534302722
531,scenario_70,345356.8094200988,3203.840776066868,342152.9686440319,338579.30395679234,6777.505463306443,3573.664687239565
533,scenario_70,340978.70542935655,2404.907695192118,338573.7977341644,338579.30395679234,2399.4014725642046,-5.506222627940588
538,scenario_70,340051.1000629015,1314.933155449527,338736.166907452,338579.30395679234,1471.7961061091628,156.86295065964805
540,scenario_70,339924.21675246634,2430.6557689560063,337493.56098351034,338579.30395679234,1344.9127956739976,-1085.742973282002
546,scenario_70,339433.23449465627,619.8024592083939,338813.43203544786,338579.30395679234,853.9305378639256,234.1280786555144
550,scenario_70,340635.8257004959,1843.4988337046825,338792.32686679123,338579.30395679234,2056.5217437035753,213.02290999889374
552,scenario_70,340681.73271887976,572.6400815760281,340109.09263730375,338579.30395679234,2102.428762087424,1529.7886805114103
556,scenario_70,339750.7030193751,1241.9506475698222,338508.75237180525,338579.30395679234,1171.3990625827573,-70.55158498708624
557,scenario_70,315906.2816514297,0.0,315906.2816514297,338579.30395679234,-22673.022305362625,-22673.022305362625
558,scenario_70,348956.43062883976,7642.488419023943,341313.94220981584,338579.30395679234,10377.126672047423,2734.6382530234987
564,scenario_70,347788.9552390025,5366.846773424318,342422.1084655782,338579.30395679234,9209.651282210136,3842.8045087858336
565,scenario_70,342314.477641514,4516.370280054683,337798.1073614593,338579.30395679234,3735.173684721638,-781.1965953330509
569,scenario_70,339728.16452789644,1881.6047850468424,337846.5597428496,338579.30395679234,1148.8605711041018,-732.7442139427294
594,scenario_70,343393.4052794411,5753.901568261234,337639.5037111799,338579.30395679234,4814.101322648756,-939.8002456124523
602,scenario_70,342272.5060113918,4424.247359536528,337848.2586518553,338579.30395679234,3693.2020545994746,-731.0453049370553
612,scenario_70,352539.8477189522,5381.573649539582,347158.27406941267,338579.30395679234,13960.543762159883,8578.970112620329
614,scenario_70,340071.38169409445,863.8946067110164,339207.48708738346,338579.30395679234,1492.077737302112,628.1831305911182
625,scenario_70,340863.2722698594,2557.2999220043394,338305.97234785504,338579.30395679234,2283.9683130670455,-273.33160893729655
627,scenario_70,340408.66127354023,1995.8686825661853,338412.7925909741,338579.30395679234,1829.3573167478899,-166.51136581826722
628,scenario_70,340274.3508223667,1414.2919102023113,338860.0589121644,338579.30395679234,1695.0468655743753,280.7549553720746
629,scenario_70,339799.1644253374,1166.9446181823541,338632.219807155,338579.30395679234,1219.8604685450555,52.91585036268225
648,scenario_70,340511.74322504655,2069.9310620740466,338441.8121629725,338579.30395679234,1932.4392682542093,-137.49179381981958
662,scenario_70,351427.4557569379,5895.377802776776,345532.07795416116,338579.30395679234,12848.15180014557,6952.773997368815
669,scenario_70,337703.111776163,669.1719975618685,337033.9397786011,338579.30395679234,-876.192180629354,-1545.3641781912302
670,scenario_70,341071.50858230866,2137.9416921164284,338933.5668901922,338579.30395679234,2492.204625516315,354.2629333998775
673,scenario_70,338098.3808214735,684.5172771155081,337413.863544358,338579.30395679234,-480.92313531885156,-1165.4404124343419
678,scenario_70,345548.6803534077,2230.749546278652,343317.930807129,338579.30395679234,6969.376396615349,4738.626850336674
680,scenario_70,342252.9153167811,4304.68584323331,337948.2294735478,338579.30395679234,3673.6113599887467,-631.0744832445635
682,scenario_70,348972.91041230597,7658.962813944119,341313.9475983618,338579.30395679234,10393.606455513625,2734.643641569477
689,scenario_70,348072.49838439503,5470.915992960348,342601.5823914347,338579.30395679234,9493.194427602692,4022.2784346423578
694,scenario_70,341069.72215543396,3842.970097719874,337226.7520577141,338579.30395679234,2490.4181986416224,-1352.5518990782439
726,scenario_70,340259.45332781033,1638.7619293938128,338620.69139841653,338579.30395679234,1680.149371017993,41.387441624188796
736,scenario_70,338660.58233762387,3.9952852986454914,338656.58705232525,338579.30395679234,81.27838083152892,77.28309553291183
750,scenario_70,348343.2638090065,5641.78079755808,342701.4830114484,338579.30395679234,9763.959852214146,4122.179054656066
755,scenario_70,341262.21400026366,3064.238869515039,338197.97513074864,338579.30395679234,2682.910043471318,-381.3288260436966
759,scenario_70,352548.2698548096,5749.20422966693,346799.0656251427,338579.30395679234,13968.965898017283,8219.761668350373
761,scenario_70,338546.16204400884,1461.3688014489378,337084.7932425599,338579.30395679234,-33.14191278349608,-1494.510714232456
764,scenario_70,343472.97665423714,5086.2543880584335,338386.7222661787,338579.30395679234,4893.672697444796,-192.58169061364606
767,scenario_70,338561.32396346366,799.9542769164597,337761.3696865472,338579.30395679234,-17.97999332868494,-817.9342702451395
770,scenario_70,338753.04496246274,514.6206774589883,338238.42428500374,338579.30395679234,173.74100567039568,-340.8796717885998
775,scenario_70,347785.4401548072,4443.559348031198,343341.880806776,338579.30395679234,9206.136198014836,4762.576849983656
776,scenario_70,340928.8341841593,1874.8411910448965,339053.9929931144,338579.30395679234,2349.5302273669513,474.6890363220591
780,scenario_70,340257.7090091183,1479.592008235176,338778.11700088315,338579.30395679234,1678.4050523259793,198.8130440908135
789,scenario_70,349000.82332324475,7097.5741517604465,341903.2491714843,338579.30395679234,10421.519366452412,3323.9452146919793
791,scenario_70,342299.3396849406,3102.5498232462105,339196.7898616944,338579.30395679234,3720.035728148243,617.4859049020451
809,scenario_70,342469.8772495271,3231.473101504852,339238.40414802224,338579.30395679234,3890.5732927347417,659.1001912298962
810,scenario_70,343263.43262624514,5482.811774271164,337780.62085197394,338579.30395679234,4684.128669452795,-798.6831048183958
811,scenario_70,338840.6151404299,349.57416878711723,338491.04097164277,338579.30395679234,261.31118363753194,-88.26298514957307
813,scenario_70,343858.25776558684,8647.101053169836,335211.156712417,338579.30395679234,5278.953808794497,-3368.1472443753155
822,scenario_70,340083.1686146525,1081.2872023018708,339001.88141235063,338579.30395679234,1503.8646578601329,422.57745555829024
831,scenario_70,340376.7743515635,1492.9579339922525,338883.8164175712,338579.30395679234,1797.4703947711387,304.5124607788748
837,scenario_70,339728.3346119972,1374.1092417432162,338354.22537025396,338579.30395679234,1149.0306552048423,-225.07858653838048
858,scenario_70,343216.88178882404,5337.6259755876035,337879.25581323646,338579.30395679234,4637.577832031704,-700.0481435558759
863,scenario_70,342465.63992625213,4947.665947933679,337517.97397831845,338579.30395679234,3886.3359694597893,-1061.329978473892
866,scenario_70,340139.4262194632,1187.489432516148,338951.936786947,338579.30395679234,1560.1222626708332,372.6328301546746
873,scenario_70,347892.4888083916,5391.055564034417,342501.4332443572,338579.30395679234,9313.184851599275,3922.129287564836
878,scenario_70,341827.81390814297,2870.5480279066196,338957.26588023634,338579.30395679234,3248.5099513506284,377.96192344400333
887,scenario_70,341436.62947688944,804.6513605015505,340631.9781163879,338579.30395679234,2857.3255200971034,2052.674159595568
895,scenario_70,347172.3256785588,5151.159545296057,342021.16613326274,338579.30395679234,8593.021721766447,3441.8621764704003
935,scenario_70,340480.72523983405,1195.7193871424324,339285.0058526916,338579.30395679234,1901.421283041709,705.7018958992558
938,scenario_70,341736.22769615555,5878.548922676374,335857.6787734792,338579.30395679234,3156.9237393632066,-2721.6251833131537
940,scenario_70,340477.68344991386,1278.5267121135878,339199.1567378003,338579.30395679234,1898.3794931215234,619.8527810079395
945,scenario_70,347840.52906460164,3450.782497207176,344389.74656739447,338579.30395679234,9261.225107809296,5810.442610602127
952,scenario_70,348829.59185934457,7070.193917722732,341759.39794162184,338579.30395679234,10250.287902552227,3180.0939848294947
958,scenario_70,339817.0768464421,1130.1445513096135,338686.9322951325,338579.30395679234,1237.7728896497865,107.628338340146
964,scenario_70,338892.84992463334,365.19426759342656,338527.6556570399,338579.30395679234,313.54596784099704,-51.64829975244356
970,scenario_70,340729.4303435272,1210.7305875155155,339518.69975601166,338579.30395679234,2150.1263867348316,939.3957992193173
971,scenario_70,339546.7925679386,960.6805796673748,338586.11198827124,338579.30395679234,967.4886111462838,6.808031478896737
987,scenario_70,338642.9100681387,4.46020171043238,338638.4498664283,338579.30395679234,63.60611134633655,59.145909635932185
0,scenario_75,414215.79381564364,2303.624771991967,411912.16904365167,415051.19567632925,-835.4018606856116,-3139.026632677589
2,scenario_75,425144.3989413192,5365.751099552639,419778.64784176653,415051.19567632925,10093.203264989948,4727.45216543728
9,scenario_75,392404.09366454877,0.0,392404.09366454877,415051.19567632925,-22647.102011780487,-22647.102011780487
12,scenario_75,418765.3539328553,4325.250119873853,414440.10381298146,415051.19567632925,3714.158256526047,-611.0918633477995
15,scenario_75,414322.5229789732,1504.1206163544052,412818.4023626188,415051.19567632925,-728.672697356029,-2232.7933137104264
17,scenario_75,428244.98002100247,13705.529300105336,414539.4507208971,415051.19567632925,13193.784344673215,-511.7449554321356
25,scenario_75,423134.6915050478,1906.207064219742,421228.48444082803,415051.19567632925,8083.495828718529,6177.288764498779
27,scenario_75,422867.74873755244,2153.370717103276,420714.37802044913,415051.19567632925,7816.553061223181,5663.182344119879
28,scenario_75,430214.8467833674,18511.610210504616,411703.2365728628,415051.19567632925,15163.651107038138,-3347.9591034664772
57,scenario_75,415384.28327635094,1847.238252717204,413537.04502363375,415051.19567632925,333.0876000216813,-1514.1506526955054
62,scenario_75,415309.8726491992,776.5906224779349,414533.2820267213,415051.19567632925,258.67697286995826,-517.9136496079736
63,scenario_75,427003.450060547,6524.840021124587,420478.6100394224,415051.19567632925,11952.254384217726,5427.41436309315
73,scenario_75,418915.9638443175,1297.846293475674,417618.1175508418,415051.19567632925,3864.7681679882226,2566.921874512569
90,scenario_75,416242.09937684814,1369.1527486893276,414872.9466281588,415051.19567632925,1190.9037005188875,-178.249048170459
94,scenario_75,415037.25062805467,89.14755971154446,414948.10306834313,415051.19567632925,-13.945048274588771,-103.09260798612377
103,scenario_75,426170.0878964573,6279.828329987659,419890.25956646964,415051.19567632925,11118.892220128037,4839.063890140387
104,scenario_75,415617.8971186811,663.6111207395123,414954.2859979416,415051.19567632925,566.7014423518558,-96.90967838763027
109,scenario_75,432198.53141630144,6620.237403761926,425578.2940125395,415051.19567632925,17147.335739972186,10527.098336210242
114,scenario_75,417185.4740949686,1518.9526487402695,415666.5214462283,415051.19567632925,2134.2784186393255,615.3257698990637
126,scenario_75,426059.1356799196,5483.328928920918,420575.8067509987,415051.19567632925,11007.940003590367,5524.611074669461
140,scenario_75,415543.95589413255,372.06515098812855,415171.89074314444,415051.19567632925,492.76021780329756,120.69506681518396
143,scenario_75,415163.1550842714,71.00821486617755,415092.14686940523,415051.19567632925,111.95940794213675,40.951193075976335
144,scenario_75,421642.9576554024,1858.179527689559,419784.77812771284,415051.19567632925,6591.76197907317,4733.582451383583
150,scenario_75,422171.7057531382,2837.2957372066753,419334.41001593147,415051.19567632925,7120.510076808918,4283.214339602215
152,scenario_75,391605.2251160098,0.0,391605.2251160098,415051.19567632925,-23445.97056031943,-23445.97056031943
176,scenario_75,417082.455906988,4404.672129367216,412677.7837776208,415051.19567632925,2031.2602306587505,-2373.4118987084366
177,scenario_75,415116.2937933303,524.4257679861743,414591.86802534416,415051.19567632925,65.09811700106366,-459.32765098509844
195,scenario_75,422475.92070772353,3490.2212508457474,418985.6994568778,415051.19567632925,7424.725031394279,3934.503780548519
197,scenario_75,416616.7843114451,1139.6284216070876,415477.155889838,415051.19567632925,1565.588635115826,425.960213508748
201,scenario_75,426300.67925387045,5975.819438706979,420324.8598151635,415051.19567632925,11249.483577541192,5273.664138834225
202,scenario_75,419510.8679877018,2788.5401507550414,416722.32783694676,415051.19567632925,4459.672311372531,1671.1321606175043
206,scenario_75,416476.12808209955,1741.869246294266,414734.2588358053,415051.19567632925,1424.9324057702906,-316.93684052396566
209,scenario_75,419345.3920857944,5812.535043524179,413532.85704227025,415051.19567632925,4294.196409465163,-1518.3386340590077
227,scenario_75,415887.63233381516,1142.7779119810784,414744.85442183405,415051.19567632925,836.4366574859014,-306.3412544952007
233,scenario_75,416331.97830003005,1150.3093660327243,415181.66893399734,415051.19567632925,1280.7826237007976,130.47325766808353
240,scenario_75,415997.7081969922,1167.2926217672987,414830.41557522485,415051.19567632925,946.5125206629164,-220.78010110440664
243,scenario_75,427899.19802312576,11692.817308955084,416206.3807141707,415051.19567632925,12848.002346796507,1155.1850378414383
245,scenario_75,422500.905562915,1813.821418850304,420687.08414406475,415051.19567632925,7449.70988658577,5635.8884677354945
249,scenario_75,426385.39346911473,6381.28701713798,420004.10645197675,415051.19567632925,11334.197792785475,4952.910775647499
250,scenario_75,418111.42682583054,3536.6911987817093,414574.7356270488,415051.19567632925,3060.2311495012837,-476.4600492804311
254,scenario_75,387634.2097643746,0.0,387634.2097643746,415051.19567632925,-27416.98591195466,-27416.98591195466
255,scenario_75,417024.0921334594,1488.3341618704344,415535.757971589,415051.19567632925,1972.8964571301476,484.5622952597332
261,scenario_75,418652.0420941815,1391.963819761505,417260.07827442,415051.19567632925,3600.84641785227,2208.8825980907422
267,scenario_75,415782.34812143445,1246.594200149298,414535.75392128516,415051.19567632925,731.1524451051955,-515.4417550440994
270,scenario_75,417276.0958434228,1829.675443587141,415446.4203998357,415051.19567632925,2224.900167093554,395.22472350642784
273,scenario_75,416309.6143690998,1376.6126686477444,414933.00170045206,415051.19567632925,1258.4186927705305,-118.1939758771914
277,scenario_75,421628.3492756933,3171.862498030541,418456.48677766277,415051.19567632925,6577.153599364043,3405.2911013335106
284,scenario_75,417046.2929686368,2284.652241410306,414761.6407272265,415051.19567632925,1995.0972923075315,-289.55494910274865
285,scenario_75,426711.9657288889,6793.317313304819,419918.6484155841,415051.19567632925,11660.770052559674,4867.4527392548625
289,scenario_75,426187.167935664,6265.4721860313675,419921.69574963266,415051.19567632925,11135.972259334754,4870.50007330341
308,scenario_75,420408.03757606767,5662.00215056964,414746.03542549803,415051.19567632925,5356.841899738414,-305.16025083122076
331,scenario_75,426538.7761902483,5824.586684702692,420714.1895055456,415051.19567632925,11487.580513919063,5662.993829216342
334,scenario_75,413761.3010229939,3405.759294314591,410355.5417286793,415051.19567632925,-1289.89465333533,-4695.653947649931
348,scenario_75,429698.8415290532,9663.076119683403,420035.76540936984,415051.19567632925,14647.645852723974,4984.569733040582
351,scenario_75,425886.29609209474,1479.7919564608871,424406.5041356339,415051.19567632925,10835.100415765482,9355.308459304622
356,scenario_75,420943.23201460624,1943.742792571209,418999.48922203504,415051.19567632925,5892.0363382769865,3948.29354570579
358,scenario_75,425237.61452006956,5454.257642828277,419783.3568772413,415051.19567632925,10186.418843740306,4732.161200912029
390,scenario_75,419703.60497495095,1258.1359561138595,418445.4690188371,415051.19567632925,4652.4092986217,3394.273342507833
392,scenario_75,415221.33645387826,326.7830052286556,414894.5534486496,415051.19567632925,170.1407775490079,-156.64222767966567
394,scenario_75,417507.1394397262,2115.2525896023703,415391.8868501238,415051.19567632925,2455.9437633969355,340.6911737945629
423,scenario_75,415179.40950787754,3593.0579451703975,411586.35156270716,415051.19567632925,128.213831548288,-3464.8441136220936
459,scenario_75,421792.58564436145,6588.125757528322,415204.45988683315,415051.19567632925,6741.389968032192,153.26421050389763
464,scenario_75,415064.0847714034,33.05700406989838,415031.0277673335,415051.19567632925,12.889095074147917,-20.167908995761536
469,scenario_75,422174.6976170473,3740.876537764987,418433.8210792823,415051.19567632925,7123.501940718037,3382.6254029530683
486,scenario_75,426721.63099820295,6459.632938442286,420261.99805976066,415051.19567632925,11670.435321873694,5210.802383431408
493,scenario_75,415093.6957121577,145.77080646412986,414947.92490569357,415051.19567632925,42.50003582844511,-103.27077063568868
499,scenario_75,421865.8522899118,2048.3415139554754,419817.5107759563,415051.19567632925,6814.656613582571,4766.315099627071
517,scenario_75,416018.9082462978,677.1138578823076,415341.79438841547,415051.19567632925,967.7125699685421,290.5987120862119
521,scenario_75,430913.6528494264,6713.218827801991,424200.4340216244,415051.19567632925,15862.457173097122,9149.238345295133
531,scenario_75,423374.6332288877,3929.6313719258624,419445.0018569618,415051.19567632925,8323.437552558433,4393.806180632557
533,scenario_75,417986.76006173406,2936.9567250889636,415049.8033366451,415051.19567632925,2935.5643854048103,-1.3923396841273643
538,scenario_75,416837.3760424936,1606.9539506947656,415230.42209179886,415051.19567632925,1786.1803661643644,179.22641546960222
540,scenario_75,416695.8728000823,2969.939347508623,413725.9334525737,415051.19567632925,1644.677123753063,-1325.2622237555333
546,scenario_75,416106.35443424986,759.1945645753545,415347.15986967454,415051.19567632925,1055.1587579206098,295.96419334528036
550,scenario_75,417552.6322158517,2253.832372527618,415298.79984332406,415051.19567632925,2501.4365395224304,247.60416699480265
552,scenario_75,417632.6909923069,701.6709324238861,416931.020059883,415051.19567632925,2581.4953159776633,1879.8243835537578
556,scenario_75,416493.6981812799,1516.7705187679428,414976.92766251194,415051.19567632925,1442.502504950622,-74.26801381731639
557,scenario_75,387214.27192733984,0.0,387214.27192733984,415051.19567632925,-27836.923748989415,-27836.923748989415
558,scenario_75,427781.4092505275,9379.520835740404,418401.8884147871,415051.19567632925,12730.21357419825,3350.692738457874
564,scenario_75,426351.3953554819,6584.019950299091,419767.3754051828,415051.19567632925,11300.199679152633,4716.179728853516
565,scenario_75,419641.75272764027,5546.012376052643,414095.74035158765,415051.19567632925,4590.557051311014,-955.4553247416043
569,scenario_75,416457.9805771796,2299.1050386831052,414158.8755384965,415051.19567632925,1406.7849008503254,-892.3201378327794
594,scenario_75,420965.0981760899,7063.396007666572,413901.7021684233,415051.19567632925,5913.9024997606175,-1149.4935079059796
602,scenario_75,419590.38493873953,5432.8582139070595,414157.5267248325,415051.19567632925,4539.189262410277,-893.6689514967729
612,scenario_75,432187.95677229826,6604.282150066353,425583.6746222319,415051.19567632925,17136.761095969006,10532.478945902665
614,scenario_75,416877.4079064176,1056.0190149377772,415821.3888914798,415051.19567632925,1826.2122300883639,770.1932151505607
625,scenario_75,417855.047448287,3124.473862357713,414730.5735859293,415051.19567632925,2803.851771957765,-320.6220903999638
627,scenario_75,417290.9890427971,2453.281774728454,414837.7072680687,415051.19567632925,2239.7933664678712,-213.4884082605713
628,scenario_75,417139.50312434754,1727.8636528975917,415411.63947144995,415051.19567632925,2088.307448018284,360.4437951206928
629,scenario_75,416541.8983218684,1433.9563847380564,415107.94193713035,415051.19567632925,1490.7026455391315,56.74626080109738
648,scenario_75,417427.3328326407,2542.072775999377,414885.2600566413,415051.19567632925,2376.1371563114226,-165.93561968795257
662,scenario_75,430820.3899057239,7234.200453638849,423586.18945208506,415051.19567632925,15769.194229394663,8534.993775755807
669,scenario_75,413971.14108558936,817.6958598647576,413153.4452257246,415051.19567632925,-1080.0545907398919,-1897.7504506046535
670,scenario_75,418105.68390746135,2627.9004456177668,415477.78346184356,415051.19567632925,3054.488231132098,426.5877855143044
673,scenario_75,414452.1455730658,840.1325430797161,413612.01302998606,415051.19567632925,-599.0501032634638,-1439.1826463431935
678,scenario_75,423587.3305713951,2731.6453707841806,420855.68520061095,415051.19567632925,8536.134895065858,5804.4895242817
680,scenario_75,419565.01927362185,5285.7989001130345,414279.2203735088,415051.19567632925,4513.82359729259,-771.9753028204432
682,scenario_75,427801.6227075274,9399.739633851425,418401.88307367597,415051.19567632925,12750.427031198167,3350.6873973467154
689,scenario_75,426698.97621330846,6711.571729001765,419987.4044843067,415051.19567632925,11647.780536979204,4936.20880797744
694,scenario_75,418104.5481243428,4716.779466216718,413387.76865812606,415051.19567632925,3053.352448013553,-1663.4270182031905
726,scenario_75,417128.2181727974,2002.6108540766402,415125.6073187208,415051.19567632925,2077.0224964681547,74.41164239152567
736,scenario_75,415125.7338136744,3.997139700102421,415121.7366739743,415051.19567632925,74.53813734516734,70.540997645061
750,scenario_75,427031.26895027386,6921.146433069527,420110.1225172043,415051.19567632925,11980.07327394461,5058.926840875065
755,scenario_75,418340.45744392544,3766.5050936283183,414573.9523502971,415051.19567632925,3289.261767596181,-477.2433260321268
759,scenario_75,432197.87579813495,7054.908563959749,425142.9672341752,415051.19567632925,17146.680121805693,10091.771557845932
761,scenario_75,415001.6306109235,1793.4571488028023,413208.1734621207,415051.19567632925,-49.565065405739006,-1843.022214208555
764,scenario_75,421061.4728413987,6244.754283283923,414816.7185581148,415051.19567632925,6010.277165069419,-234.47711821447592
767,scenario_75,415017.5321528641,978.8709893588746,414038.6611635052,415051.19567632925,-33.66352346516214,-1012.5345128240297
770,scenario_75,415256.2042017524,631.2697758110069,414624.9344259414,415051.19567632925,205.0085254231235,-426.2612503878772
775,scenario_75,426347.73143052694,5451.590078212557,420896.1413523144,415051.19567632925,11296.535754197685,5844.945675985131
776,scenario_75,417948.40427113464,2291.712270095276,415656.69200103934,415051.19567632925,2897.2085948053864,605.4963247100823
780,scenario_75,417090.3869185048,1809.1546900064477,415281.2322284983,415051.19567632925,2039.191242175526,230.03655216906918
789,scenario_75,427838.16728942684,8708.404687841175,419129.76260158565,415051.19567632925,12786.971613097587,4078.5669252563966
791,scenario_75,419600.68337526976,3790.9494793431977,415809.73389592656,415051.19567632925,4549.487698940502,758.538219597307
809,scenario_75,419809.0840521553,3948.476424116517,415860.6076280388,415051.19567632925,4757.888375826064,809.4119517095387
810,scenario_75,420806.2743703204,6730.936256767903,414075.3381135525,415051.19567632925,5755.0786939911195,-975.8575627767714
811,scenario_75,415362.2397282237,429.63723428878893,414932.6024939349,415051.19567632925,311.0440518944524,-118.59318239433924
813,scenario_75,421523.0763397293,10612.412436922496,410910.6639028068,415051.19567632925,6471.88066340005,-4140.531773522438
822,scenario_75,416894.39809735987,1322.123341338746,415572.2747560211,415051.19567632925,1843.2024210306117,521.0790796918445
831,scenario_75,417265.56934484513,1824.006493385954,415441.5628514592,415051.19567632925,2214.37366851588,390.36717512994073
837,scenario_75,416460.37858028203,1679.1553582950462,414781.22322198696,415051.19567632925,1409.1829039527802,-269.9724543422926
858,scenario_75,420750.2105842135,6554.256748290182,414195.9538359233,415051.19567632925,5699.014907884237,-855.2418404059717
863,scenario_75,419819.63329298334,6072.70874721718,413746.92454576615,415051.19567632925,4768.43761665409,-1304.2711305631092
866,scenario_75,416963.04461598676,1450.9463343305526,415512.0982816562,415051.19567632925,1911.8489396575023,460.90260532696266
873,scenario_75,426480.5561752493,6614.858640311029,419865.6975349382,415051.19567632925,11429.360498920025,4814.501858608972
878,scenario_75,419025.3254253755,3505.4076719691493,415519.91775340633,415051.19567632925,3974.129749046231,468.72207707708003
887,scenario_75,418566.0713067571,986.4414922663138,417579.6298144908,415051.19567632925,3514.8756304278504,2528.4341381615377
895,scenario_75,425593.1718028241,6318.932792302025,419274.239010522,415051.19567632925,10541.976126494817,4223.043334192771
935,scenario_75,417378.17413010914,1461.4137564982016,415916.76037361094,415051.19567632925,2326.978453779884,865.5646972816903
938,scenario_75,418919.46698126564,7214.9359261367,411704.53105512896,415051.19567632925,3868.271304936381,-3346.664621200296
940,scenario_75,417376.08049307263,1562.1519192163003,415813.9285738563,415051.19567632925,2324.8848167433753,762.7328975270502
945,scenario_75,426434.58121288626,4235.295722517918,422199.2854903683,415051.19567632925,11383.385536557005,7148.089814039064
952,scenario_75,427628.94795408513,8678.671285305032,418950.2766687801,415051.19567632925,12577.752277755877,3899.080992450821
958,scenario_75,416551.15113767394,1381.0725034088327,415170.0786342651,415051.19567632925,1499.9554613446817,118.88295793585712
964,scenario_75,415437.27392180654,445.935777019921,414991.3381447866,415051.19567632925,386.07824547728524,-59.85753154265694
970,scenario_75,417700.63722529646,1484.042730323138,416216.5944949733,415051.19567632925,2649.44154896721,1165.3988186440547
971,scenario_75,416231.45531644125,1180.7004842052108,415050.75483223604,415051.19567632925,1180.2596401119954,-0.44084409321658313
987,scenario_75,415112.91586692794,4.462266426962075,415108.453600501,415051.19567632925,61.72019059868762,57.25792417174671
0,scenario_78,560929.3478952495,3120.7029676833768,557808.6449275662,562067.9056858013,-1138.5577905518003,-4259.260758235119
2,scenario_78,575744.9038888387,7267.084222082605,568477.8196667561,562067.9056858013,13676.998203037423,6409.913980954792
9,scenario_78,531378.3797529291,0.0,531378.3797529291,562067.9056858013,-30689.525932872202,-30689.525932872202
12,scenario_78,567107.4072875298,5860.862829561614,561246.5444579682,562067.9056858013,5039.501601728494,-821.3612278330838
15,scenario_78,561073.6317858641,2037.6063243037993,559036.0254615603,562067.9056858013,-994.273899937165,-3031.880224240944
17,scenario_78,579939.1097888855,18566.149733865735,561372.9600550197,562067.9056858013,17871.204103084165,-694.9456307815854
25,scenario_78,573019.3543824798,2583.6155163427134,570435.7388661371,562067.9056858013,10951.448696678504,8367.833180335816
