development,scenario,veh_km,status_quo_veh_km,delta_veh_km,delta_pct
726,scenario_44,416297.9582171488,414226.4009526994,2071.557264449366,0.5001026635880501
73,scenario_44,418082.4926402375,414226.4009526994,3856.091687538079,0.9309140312325015
736,scenario_44,414300.9569727558,414226.4009526994,74.5560200563632,0.017998857601757925
750,scenario_44,426181.5484500102,414226.4009526994,11955.147497310769,2.8861384667453702
755,scenario_44,417508.2260746812,414226.4009526994,3281.8251219817903,0.7922781151644998
759,scenario_44,431336.36284639244,414226.4009526994,17109.96189369302,4.1305821778479075
761,scenario_44,414176.9845323946,414226.4009526994,-49.41642030479852,-0.011929809445062724
764,scenario_44,420223.58733184775,414226.4009526994,5997.186379148334,1.4478039944714083
767,scenario_44,414192.97350976465,414226.4009526994,-33.427442934771534,-0.008069848483314955
770,scenario_44,414430.9313191632,414226.4009526994,204.5303664637613,0.049376468036163794
775,scenario_44,425499.47631625494,414226.4009526994,11273.075363555516,2.721476790863166
776,scenario_44,417116.6869922192,414226.4009526994,2890.286039519764,0.6977551486028546
780,scenario_44,416262.563399197,414226.4009526994,2036.1624464975903,0.4915578634810629
789,scenario_44,426986.5818070303,414226.4009526994,12760.180854330887,3.0804846878381307
791,scenario_44,418768.2662852346,414226.4009526994,4541.865332535177,1.096469303281761
809,scenario_44,418976.2968391595,414226.4009526994,4749.895886460086,1.146690765131235
810,scenario_44,419968.67071887327,414226.4009526994,5742.269766173849,1.3862635874890938
811,scenario_44,414536.79301888164,414226.4009526994,310.3920661822194,0.07493295103072466
813,scenario_44,420685.4474114331,414226.4009526994,6459.0464587336755,1.5593034253437736
822,scenario_44,416066.20115786523,414226.4009526994,1839.8002051658113,0.44415329417303323
831,scenario_44,416435.83182621707,414226.4009526994,2209.4308735176455,0.5333872656199768
837,scenario_44,415633.3071229635,414226.4009526994,1406.906170264061,0.33964666835050816
858,scenario_44,419912.6201989772,414226.4009526994,5686.21924627776,1.3727322143638716
863,scenario_44,418985.0463258528,414226.4009526994,4758.645373153384,1.1488030126058466
866,scenario_44,416134.90535963804,414226.4009526994,1908.5044069386204,0.46073944165537456
873,scenario_44,425631.86012404173,414226.4009526994,11405.459171342314,2.7534360787024545
878,scenario_44,418194.06200301787,414226.4009526994,3967.6610503184493,0.9578484232760232
887,scenario_44,417733.1473522846,414226.4009526994,3506.7463995851576,0.8465772320450414
895,scenario_44,424746.55530285987,414226.4009526994,10520.154350160446,2.5397112125071297
9,scenario_44,391629.09637561836,414226.4009526994,-22597.304577081057,-5.455302830796979
90,scenario_44,415415.3067948875,414226.4009526994,1188.9058421881055,0.287018364704346
935,scenario_44,416549.2444277605,414226.4009526994,2322.8434750610613,0.560766641073249
938,scenario_44,418087.3289503758,414226.4009526994,3860.9279976763646,0.9320815835968999
94,scenario_44,414212.44819941645,414226.4009526994,-13.952753282967024,-0.0033683882173797734
940,scenario_44,416547.13067972835,414226.4009526994,2320.7297270289273,0.5602563529730041
945,scenario_44,425583.72212181566,414226.4009526994,11357.321169116243,2.7418148971178535
952,scenario_44,426777.6837588686,414226.4009526994,12551.282806169183,3.0300538008446294
958,scenario_44,415724.3866285492,414226.4009526994,1497.9856758497772,0.36163452459922574
964,scenario_44,414611.82543789846,414226.4009526994,385.424485199037,0.0930468179509033
970,scenario_44,416869.25738143653,414226.4009526994,2642.856428737112,0.6380222078212973
971,scenario_44,415404.01946630393,414226.4009526994,1177.6185136045096,0.28429344698842174
987,scenario_44,414288.4035040159,414226.4009526994,62.002551316458266,0.014968276086182723
0,scenario_64,511650.1194448409,512687.96968057886,-1037.8502357379766,-0.20243311665467612
103,scenario_64,526432.7436670231,512687.96968057886,13744.773986444285,2.6809238365799226
104,scenario_64,513393.52566402167,512687.96968057886,705.5559834428132,0.13761898565367103
109,scenario_64,533889.7961584552,512687.96968057886,21201.82647787634,4.135425001504475
114,scenario_64,515322.5431721416,512687.96968057886,2634.57349156274,0.5138746464451203
12,scenario_64,517284.94607832504,512687.96968057886,4596.976397746184,0.8966421429022899
126,scenario_64,526296.7536693572,512687.96968057886,13608.783988778305,2.6543989314313374
140,scenario_64,513299.0402082651,512687.96968057886,611.0705276862718,0.11918955852757544
143,scenario_64,512819.0110809889,512687.96968057886,131.0414004100603,0.025559679212231824
144,scenario_64,520835.78586614906,512687.96968057886,8147.816185570206,1.5892349084466635
15,scenario_64,511781.92599328165,512687.96968057886,-906.0436872972059,-0.17672419500338585
150,scenario_64,521495.1115913539,512687.96968057886,8807.14191077504,1.717836663158329
152,scenario_64,483694.74975138874,512687.96968057886,-28993.21992919012,-5.655139508589178
17,scenario_64,528990.3442243107,512687.96968057886,16302.374543731858,3.1797848804388296
176,scenario_64,515202.73254976503,512687.96968057886,2514.7628691861755,0.4905055351216753
177,scenario_64,512762.91019898903,512687.96968057886,74.9405184101779,0.014617179033256478
195,scenario_64,521872.46402919234,512687.96968057886,9184.494348613487,1.7914394118386907
197,scenario_64,514623.55425458,512687.96968057886,1935.5845740011428,0.37753656970087957
2,scenario_64,525163.9781524024,512687.96968057886,12476.008471823588,2.4334505995131006
201,scenario_64,526594.9352417078,512687.96968057886,13906.965561128978,2.712559370135692
202,scenario_64,518202.5459584382,512687.96968057886,5514.576277859334,1.0756203780820317
206,scenario_64,514450.4712776357,512687.96968057886,1762.5015970568638,0.3437766636410367
209,scenario_64,517996.87212990347,512687.96968057886,5308.902449324611,1.0355036129738382
227,scenario_64,513717.8707029354,512687.96968057886,1029.9010223565274,0.2008826193051085
233,scenario_64,514274.7537822088,512687.96968057886,1586.7841016299208,0.30950289366425715
240,scenario_64,513854.62424053147,512687.96968057886,1166.6545599526144,0.22755645323206583
243,scenario_64,528580.0330022448,512687.96968057886,15892.063321665919,3.0997535072974673
245,scenario_64,521893.4163141199,512687.96968057886,9205.446633541025,1.7955261636578512
249,scenario_64,526699.7290192306,512687.96968057886,14011.759338651726,2.7329994396750728
25,scenario_64,522680.96451667027,512687.96968057886,9992.994836091413,1.9491377654750457
250,scenario_64,516469.8835795766,512687.96968057886,3781.9138989977655,0.7376638662604117
254,scenario_64,478792.68476120604,512687.96968057886,-33895.28491937282,-6.611289307313116
255,scenario_64,515131.22640647826,512687.96968057886,2443.2567258994095,0.4765582323731211
261,scenario_64,517142.2975429723,512687.96968057886,4454.32786239346,0.8688184872308687
267,scenario_64,513601.346254682,512687.96968057886,913.3765741031384,0.1781544776001281
27,scenario_64,522349.0040907079,512687.96968057886,9661.034410129068,1.8843887474379797
270,scenario_64,515442.89845377643,512687.96968057886,2754.9287731975783,0.5373499937815954
273,scenario_64,514238.7763550548,512687.96968057886,1550.8066744759562,0.3024854816550813
277,scenario_64,520819.18886744446,512687.96968057886,8131.219186865608,1.5859976570020984
28,scenario_64,531429.2944906682,512687.96968057886,18741.32481008937,3.655503136101637
284,scenario_64,515154.8514704619,512687.96968057886,2466.8817898830166,0.4811663108498457
285,scenario_64,527103.9069656065,512687.96968057886,14415.937285027641,2.8118345148627606
289,scenario_64,526454.7220272495,512687.96968057886,13766.752346670663,2.685210724809438
308,scenario_64,519315.78406526294,512687.96968057886,6627.814384684083,1.2927579300940932
331,scenario_64,526888.4729678908,512687.96968057886,14200.503287311934,2.7698140247291754
334,scenario_64,511089.66640730645,512687.96968057886,-1598.3032732724096,-0.31174971284545727
348,scenario_64,530801.9743184182,512687.96968057886,18114.00463783933,3.5331440776979686
351,scenario_64,526102.1448926941,512687.96968057886,13414.175212115224,2.6164404092556897
356,scenario_64,519972.32880051184,512687.96968057886,7284.359119932982,1.420817251567532
358,scenario_64,525279.2570593972,512687.96968057886,12591.28737881832,2.4559357978817213
390,scenario_64,518441.1480413031,512687.96968057886,5753.17836072424,1.1221598127821597
392,scenario_64,512890.7495220406,512687.96968057886,202.77984146174276,0.03955229173566938
394,scenario_64,515721.62322240847,512687.96968057886,3033.6535418296116,0.5917153748935586
423,scenario_64,512844.3405822945,512687.96968057886,156.3709017156507,0.030500208891789445
459,scenario_64,521027.30036686256,512687.96968057886,8339.330686283705,1.6265898908217755
464,scenario_64,512697.4507469544,512687.96968057886,9.481066375563387,0.001849285908048593
469,scenario_64,521494.6192340379,512687.96968057886,8806.649553459021,1.7177406286607129
486,scenario_64,527116.2300091994,512687.96968057886,14428.260328620498,2.814238129599524
493,scenario_64,512734.23517055094,512687.96968057886,46.265489972080104,0.009024102906277476
499,scenario_64,521109.0883979956,512687.96968057886,8421.118717416772,1.6425426800366314
517,scenario_64,513878.9675385865,512687.96968057886,1190.9978580076713,0.23230462356074033
521,scenario_64,532300.8831639874,512687.96968057886,19612.91348340857,3.8255068664139023
531,scenario_64,522984.4991870303,512687.96968057886,10296.52950645145,2.0083423281545927
533,scenario_64,516309.6874926093,512687.96968057886,3621.7178120304598,0.7064175534071742
538,scenario_64,514880.57698542834,512687.96968057886,2192.6073048494873,0.4276689593897732
540,scenario_64,514717.51044325146,512687.96968057886,2029.5407626726083,0.39586276306367746
546,scenario_64,514000.5781149451,512687.96968057886,1312.608434366237,0.25602481665096105
550,scenario_64,515762.8393789694,512687.96968057886,3074.8696983905393,0.5997546032348452
552,scenario_64,515882.4369483663,512687.96968057886,3194.4672677874332,0.6230821584867087
556,scenario_64,514478.2660308007,512687.96968057886,1790.2963502218481,0.34919804171282987
557,scenario_64,478266.86155597115,512687.96968057886,-34421.10812460771,-6.713851340427038
558,scenario_64,528421.3394660217,512687.96968057886,15733.36978544289,3.068800267586791
564,scenario_64,526656.443919244,512687.96968057886,13968.474238665134,2.7245566630650497
565,scenario_64,518370.0813218192,512687.96968057886,5682.111641240364,1.1082982198276474
569,scenario_64,514425.59201212734,512687.96968057886,1737.6223315484822,0.3389239526394733
57,scenario_64,513092.9208068963,512687.96968057886,404.9511263174354,0.07898588425426346
594,scenario_64,520005.9006566873,512687.96968057886,7317.930976108473,1.4273654559649176
602,scenario_64,518306.58138397534,512687.96968057886,5618.611703396484,1.0959125307537565
612,scenario_64,533876.6792336595,512687.96968057886,21188.70955308067,4.132866539911579
614,scenario_64,514943.60320069996,512687.96968057886,2255.633520121104,0.4399622486805057
62,scenario_64,513001.34767699114,512687.96968057886,313.3779964122805,0.06112450748698571
625,scenario_64,516157.09451761935,512687.96968057886,3469.1248370404937,0.6766542306818454
627,scenario_64,515454.7393966115,512687.96968057886,2766.7697160326643,0.539659574566661
628,scenario_64,515279.3056731428,512687.96968057886,2591.3359925639234,0.5054411544274013
629,scenario_64,514527.4796943989,512687.96968057886,1839.5100138200214,0.358797187101171
63,scenario_64,527464.6161012129,512687.96968057886,14776.64642063406,2.882190980576429
648,scenario_64,515630.42921612493,512687.96968057886,2942.459535546077,0.5739279463450886
662,scenario_64,532184.1561838475,512687.96968057886,19496.186503268604,3.802739220780889
669,scenario_64,511351.2011801452,512687.96968057886,-1336.7685004336527,-0.2607372475048522
670,scenario_64,516462.529870682,512687.96968057886,3774.560190103133,0.7362295223066783
673,scenario_64,511942.1600074781,512687.96968057886,-745.8096731007681,-0.14547048442845883
678,scenario_64,523228.1266672175,512687.96968057886,10540.15698663867,2.0558619686757087
680,scenario_64,518274.7066586222,512687.96968057886,5586.736978043336,1.0896953524234347
682,scenario_64,528446.3338438013,512687.96968057886,15758.364163222432,3.0736754312843346
689,scenario_64,527085.774999584,512687.96968057886,14397.8053190051,2.8082978674095664
694,scenario_64,516462.13163154304,512687.96968057886,3774.1619509641896,0.7361518455983304
726,scenario_64,515271.49780732155,512687.96968057886,2583.528126742691,0.5039182269777681
73,scenario_64,517473.0280176924,512687.96968057886,4785.058337113529,0.9333276027707017
736,scenario_64,512757.74100576056,512687.96968057886,69.77132518170401,0.013608925761447805
750,scenario_64,527496.3509386219,512687.96968057886,14808.381258043053,2.888380873705531
755,scenario_64,516753.32810944197,512687.96968057886,4065.35842886311,0.7929498387481101
759,scenario_64,533888.5100299737,512687.96968057886,21200.54034939484,4.135174141613555
761,scenario_64,512621.4221998064,512687.96968057886,-66.54748077248223,-0.012980113579404536
764,scenario_64,520123.8465349004,512687.96968057886,7435.87685432157,1.4503708481699622
767,scenario_64,512638.19968492124,512687.96968057886,-49.76999565761071,-0.00970765818605399
770,scenario_64,512937.09984749614,512687.96968057886,249.13016691728262,0.04859294183799529
775,scenario_64,526652.069063009,512687.96968057886,13964.09938243014,2.72370334555153
776,scenario_64,516284.57836552017,512687.96968057886,3596.6086849413114,0.7015200078094508
780,scenario_64,515193.12962583505,512687.96968057886,2505.159945256193,0.4886324808473639
789,scenario_64,528493.8137237733,512687.96968057886,15805.844043194491,3.082936401461115
791,scenario_64,518299.6628838178,512687.96968057886,5611.693203238945,1.0945630744437422
809,scenario_64,518556.58122323814,512687.96968057886,5868.611542659288,1.1446751025415365
810,scenario_64,519810.03825324296,512687.96968057886,7122.0685726641095,1.3891624133683862
811,scenario_64,513066.73809820146,512687.96968057886,378.768417622603,0.07387893612143619
813,scenario_64,520684.5933746,512687.96968057886,7996.623694021138,1.5597447505942634
822,scenario_64,514966.2352181449,512687.96968057886,2278.2655375660397,0.4443766330201726
831,scenario_64,515435.49211510277,512687.96968057886,2747.522434523911,0.5359053843677484
837,scenario_64,514431.35367436457,512687.96968057886,1743.383993785712,0.34004776723586794
858,scenario_64,519741.3673375666,512687.96968057886,7053.3976569877705,1.3757681229349432
863,scenario_64,518583.7258798317,512687.96968057886,5895.75619925285,1.149969679008871
866,scenario_64,515050.32278619334,512687.96968057886,2362.3531056144857,0.4607779478590667
873,scenario_64,526817.9814344088,512687.96968057886,14130.011753829953,2.75606462204163
878,scenario_64,517591.67802568845,512687.96968057886,4903.708345109597,0.9564703357804096
887,scenario_64,517042.233085214,512687.96968057886,4354.26340463513,0.8493008734626594
895,scenario_64,525717.7876297925,512687.96968057886,13029.817949213611,2.541471366556857
9,scenario_64,484682.82888755354,512687.96968057886,-28005.14079302532,-5.462414265439742
90,scenario_64,514162.8389428178,512687.96968057886,1474.8692622389644,0.28767385806962775
935,scenario_64,515560.8414338991,512687.96968057886,2872.8717533202725,0.5603548207129112
938,scenario_64,517467.0901876674,512687.96968057886,4779.120507088548,0.9321694265746268
94,scenario_64,512664.4349179384,512687.96968057886,-23.534762640483677,-0.004590465162493786
940,scenario_64,515558.92603819934,512687.96968057886,2870.956357620482,0.5599812219914543
945,scenario_64,526777.3861722822,512687.96968057886,14089.416491703305,2.7481464994159053
952,scenario_64,528236.1894142051,512687.96968057886,15548.21973362629,3.032686673594727
958,scenario_64,514527.78767357906,512687.96968057886,1839.817993000208,0.35885725856732587
964,scenario_64,513168.1053018154,512687.96968057886,480.1356212365208,0.09365065100623696
970,scenario_64,515974.81674028526,512687.96968057886,3286.8470597064006,0.6411008750125758
971,scenario_64,514143.17587118555,512687.96968057886,1455.2061906066956,0.2838385678355855
987,scenario_64,512748.9336621216,512687.96968057886,60.96398154273629,0.01189104975112227
0,scenario_70,337905.8911925819,338579.30395679234,-673.4127642104286,-0.19889365839571987
103,scenario_70,347640.7458492691,338579.30395679234,9061.441892476752,2.676312989772442
104,scenario_70,339038.7475760405,338579.30395679234,459.4436192481662,0.13569749062594738
109,scenario_70,352548.4788819256,338579.30395679234,13969.174925133237,4.125820675358204
114,scenario_70,340323.60979843885,338579.30395679234,1744.3058416465065,0.5151838347063012
12,scenario_70,341602.28320204077,338579.30395679234,3022.9792452484253,0.8928423001407676
126,scenario_70,347548.9528499574,338579.30395679234,8969.648893165053,2.6492017640598937
140,scenario_70,338980.46896885976,338579.30395679234,401.1650120674167,0.11848480027550981
143,scenario_70,338679.4069238397,338579.30395679234,100.10296704736538,0.02956558947269263
144,scenario_70,343954.782536057,338579.30395679234,5375.478579264658,1.5876571652325941
15,scenario_70,337992.857676465,338579.30395679234,-586.4462803273345,-0.17320795260485666
150,scenario_70,344378.584070592,338579.30395679234,5799.280113799672,1.712827702705581
152,scenario_70,319484.0011035743,338579.30395679234,-19095.302853218047,-5.639831681990488
17,scenario_70,349337.7435893129,338579.30395679234,10758.439632520545,3.1775242924752067
176,scenario_70,340232.095550763,338579.30395679234,1652.7915939706727,0.4881549387855062
177,scenario_70,338639.0873516988,338579.30395679234,59.783394906437024,0.017657132083320207
195,scenario_70,344625.43515551666,338579.30395679234,6046.131198724324,1.7857356099638917
197,scenario_70,339856.58007754636,338579.30395679234,1277.276120754017,0.3772457754585662
2,scenario_70,346806.11752609495,338579.30395679234,8226.813569302612,2.429804029118234
201,scenario_70,347746.35987422284,338579.30395679234,9167.055917430494,2.707506280005923
202,scenario_70,342213.5411353971,338579.30395679234,3634.237178604759,1.0733784186255344
206,scenario_70,339741.38136720815,338579.30395679234,1162.0774104158045,0.34322163133872546
209,scenario_70,342080.06271430233,338579.30395679234,3500.7587575099897,1.0339553294009776
227,scenario_70,339267.07552861073,338579.30395679234,687.7715718183899,0.20313455777738842
233,scenario_70,339621.9044930163,338579.30395679234,1042.6005362239666,0.3079339239107827
240,scenario_70,339356.40735727956,338579.30395679234,777.1034004872199,0.22951887236037014
243,scenario_70,349041.35373460845,338579.30395679234,10462.049777816108,3.089985021397297
245,scenario_70,344655.9900233703,338579.30395679234,6076.686066577968,1.7947600445635747
249,scenario_70,347815.40800200036,338579.30395679234,9236.10404520802,2.7278997674313494
25,scenario_70,345169.3237446327,338579.30395679234,6590.019787840371,1.94637407272872
250,scenario_70,341075.91759962286,338579.30395679234,2496.613642830518,0.7373792826832447
254,scenario_70,316241.89443186513,338579.30395679234,-22337.409524927207,-6.597393657521898
255,scenario_70,340184.7491031133,338579.30395679234,1605.4451463209698,0.4741710812087463
261,scenario_70,341512.8752900038,338579.30395679234,2933.571333211439,0.8664355141995937
267,scenario_70,339168.46482943033,338579.30395679234,589.1608726379927,0.17400971227502382
27,scenario_70,344953.26757893036,338579.30395679234,6373.963622138021,1.8825614996690498
270,scenario_70,340389.86887948733,338579.30395679234,1810.56492269499,0.5347535722165832
273,scenario_70,339611.04580131854,338579.30395679234,1031.741844526201,0.30472678999241676
277,scenario_70,343939.7533125246,338579.30395679234,5360.449355732242,1.5832182573144855
28,scenario_70,350939.90184293943,338579.30395679234,12360.597886147094,3.650724584076907
284,scenario_70,340206.37019380013,338579.30395679234,1627.0662370077916,0.48055690882258684
285,scenario_70,348081.3716635448,338579.30395679234,9502.067706752452,2.806452608209347
289,scenario_70,347653.8150552954,338579.30395679234,9074.511098503077,2.680173003031844
308,scenario_70,342940.58741556556,338579.30395679234,4361.283458773221,1.2881128314121009
331,scenario_70,347940.9520743133,338579.30395679234,9361.648117520963,2.7649794326222743
334,scenario_70,337534.24931515695,338579.30395679234,-1045.05464163539,-0.30865874831166706
348,scenario_70,350509.99742716184,338579.30395679234,11930.6934703695,3.5237515497675043
351,scenario_70,347392.61343552405,338579.30395679234,8813.30947873171,2.603026639766622
356,scenario_70,343380.93178688735,338579.30395679234,4801.627830095007,1.4181693251716783
358,scenario_70,346881.8044674829,338579.30395679234,8302.50051069056,2.452158301958728
390,scenario_70,342370.47677267675,338579.30395679234,3791.1728158844053,1.1197296383975714
392,scenario_70,338727.3167863197,338579.30395679234,148.0128295273753,0.04371585262230437
394,scenario_70,340584.987483296,338579.30395679234,2005.6835265036789,0.5923821991079624
423,scenario_70,338688.5765686757,338579.30395679234,109.27261188335251,0.032273860394401804
459,scenario_70,344068.94868374424,338579.30395679234,5489.644726951898,1.6213763401357977
464,scenario_70,338597.90169606515,338579.30395679234,18.59773927280912,0.005492875392992852
469,scenario_70,344384.90543713456,338579.30395679234,5805.601480342215,1.7146947295641832
486,scenario_70,348088.20709573483,338579.30395679234,9508.903138942493,2.8084714652718312
493,scenario_70,338622.395271399,338579.30395679234,43.09131460665958,0.012727096459551663
499,scenario_70,344138.0702721792,338579.30395679234,5558.766315386863,1.6417915242971388
517,scenario_70,339374.3067138963,338579.30395679234,795.0027571039391,0.23480547919296127
521,scenario_70,351502.1540119036,338579.30395679234,12922.850055111281,3.816786762831914
531,scenario_70,345356.8094200988,338579.30395679234,6777.505463306443,2.001748300649632
533,scenario_70,340978.70542935655,338579.30395679234,2399.4014725642046,0.7086674951846446
538,scenario_70,340051.1000629015,338579.30395679234,1471.7961061091628,0.43469759932431823
540,scenario_70,339924.21675246634,338579.30395679234,1344.9127956739976,0.39722238777052604
546,scenario_70,339433.23449465627,338579.30395679234,853.9305378639256,0.2522099041153737
550,scenario_70,340635.8257004959,338579.30395679234,2056.5217437035753,0.6073973570357442
552,scenario_70,340681.73271887976,338579.30395679234,2102.428762087424,0.6209560766170529
556,scenario_70,339750.7030193751,338579.30395679234,1171.3990625827573,0.3459747978961658
557,scenario_70,315906.2816514297,338579.30395679234,-22673.022305362625,-6.696517489520279
558,scenario_70,348956.43062883976,338579.30395679234,10377.126672047423,3.064902830969165
564,scenario_70,347788.9552390025,338579.30395679234,9209.651282210136,2.7200868968014125
565,scenario_70,342314.477641514,338579.30395679234,3735.173684721638,1.103190195345874
569,scenario_70,339728.16452789644,338579.30395679234,1148.8605711041018,0.3393180143257407
57,scenario_70,338859.0656315999,338579.30395679234,279.7616748075816,0.08262810855186922
594,scenario_70,343393.4052794411,338579.30395679234,4814.101322648756,1.421853393396752
602,scenario_70,342272.5060113918,338579.30395679234,3693.2020545994746,1.090793799691543
612,scenario_70,352539.8477189522,338579.30395679234,13960.543762159883,4.1232714460129705
614,scenario_70,340071.38169409445,338579.30395679234,1492.077737302112,0.44068781519278055
62,scenario_70,338798.70797735726,338579.30395679234,219.40402056492167,0.06480136795157473
625,scenario_70,340863.2722698594,338579.30395679234,2283.9683130670455,0.6745741060884552
627,scenario_70,340408.66127354023,338579.30395679234,1829.3573167478899,0.5403039392453067
628,scenario_70,340274.3508223667,338579.30395679234,1695.0468655743753,0.5006351084562121
629,scenario_70,339799.1644253374,338579.30395679234,1219.8604685450555,0.3602879603948644
63,scenario_70,348317.82029275823,338579.30395679234,9738.51633596589,2.8762881316598925
648,scenario_70,340511.74322504655,338579.30395679234,1932.4392682542093,0.5707493770797097
662,scenario_70,351427.4557569379,338579.30395679234,12848.15180014557,3.7947245002858123
669,scenario_70,337703.111776163,338579.30395679234,-876.192180629354,-0.25878491992563396
670,scenario_70,341071.50858230866,338579.30395679234,2492.204625516315,0.7360770715726785
673,scenario_70,338098.3808214735,338579.30395679234,-480.92313531885156,-0.14204150392494883
678,scenario_70,345548.6803534077,338579.30395679234,6969.376396615349,2.058417722278956
680,scenario_70,342252.9153167811,338579.30395679234,3673.6113599887467,1.0850076531723136
682,scenario_70,348972.91041230597,338579.30395679234,10393.606455513625,3.069770164345308
689,scenario_70,348072.49838439503,338579.30395679234,9493.194427602692,2.803831869420513
694,scenario_70,341069.72215543396,338579.30395679234,2490.4181986416224,0.7355494472158983
726,scenario_70,340259.45332781033,338579.30395679234,1680.149371017993,0.4962351069256154
73,scenario_70,341723.81235326076,338579.30395679234,3144.5083964684163,0.9287361512414537
736,scenario_70,338660.58233762387,338579.30395679234,81.27838083152892,0.02400571443135261
750,scenario_70,348343.2638090065,338579.30395679234,9763.959852214146,2.8838029194661496
755,scenario_70,341262.21400026366,338579.30395679234,2682.910043471318,0.7924022561679366
759,scenario_70,352548.2698548096,338579.30395679234,13968.965898017283,4.125758938827497
761,scenario_70,338546.16204400884,338579.30395679234,-33.14191278349608,-0.009788522923930837
764,scenario_70,343472.97665423714,338579.30395679234,4893.672697444796,1.44535494055753
767,scenario_70,338561.32396346366,338579.30395679234,-17.97999332868494,-0.005310423028980959
770,scenario_70,338753.04496246274,338579.30395679234,173.74100567039568,0.05131471523509529
775,scenario_70,347785.4401548072,338579.30395679234,9206.136198014836,2.7190487104284653
776,scenario_70,340928.8341841593,338579.30395679234,2349.5302273669513,0.693937934158783
780,scenario_70,340257.7090091183,338579.30395679234,1678.4050523259793,0.49571991929553033
789,scenario_70,349000.82332324475,338579.30395679234,10421.519366452412,3.078014292268245
791,scenario_70,342299.3396849406,338579.30395679234,3720.035728148243,1.0987191729305976
809,scenario_70,342469.8772495271,338579.30395679234,3890.5732927347417,1.149087746140336
810,scenario_70,343263.43262624514,338579.30395679234,4684.128669452795,1.383465738960394
811,scenario_70,338840.6151404299,338579.30395679234,261.31118363753194,0.07717872314808677
813,scenario_70,343858.25776558684,338579.30395679234,5278.953808794497,1.559148402487167
822,scenario_70,340083.1686146525,338579.30395679234,1503.8646578601329,0.4441691031570104
831,scenario_70,340376.7743515635,338579.30395679234,1797.4703947711387,0.5308860800896803
837,scenario_70,339728.3346119972,338579.30395679234,1149.0306552048423,0.3393682489675965
858,scenario_70,343216.88178882404,338579.30395679234,4637.577832031704,1.3697168662806178
863,scenario_70,342465.63992625213,338579.30395679234,3886.3359694597893,1.1478362451698296
866,scenario_70,340139.4262194632,338579.30395679234,1560.1222626708332,0.4607848868606356
873,scenario_70,347892.4888083916,338579.30395679234,9313.184851599275,2.75066572078126
878,scenario_70,341827.81390814297,338579.30395679234,3248.5099513506284,0.9594531955695632
887,scenario_70,341436.62947688944,338579.30395679234,2857.3255200971034,0.8439161776000755
895,scenario_70,347172.3256785588,338579.30395679234,8593.021721766447,2.5379642586964035
9,scenario_70,320134.4899336517,338579.30395679234,-18444.814023140643,-5.447708648339141
90,scenario_70,339549.3169364811,338579.30395679234,970.0129796887632,0.28649505990258367
935,scenario_70,340480.72523983405,338579.30395679234,1901.421283041709,0.5615881599438689
938,scenario_70,341736.22769615555,338579.30395679234,3156.9237393632066,0.9324030448612642
94,scenario_70,338576.11682734406,338579.30395679234,-3.187129448284395,-0.0009413243547488416
940,scenario_70,340477.68344991386,338579.30395679234,1898.3794931215234,0.5606897618774077
945,scenario_70,347840.52906460164,338579.30395679234,9261.225107809296,2.7353193179790942
952,scenario_70,348829.59185934457,338579.30395679234,10250.287902552227,3.027440774661263
958,scenario_70,339817.0768464421,338579.30395679234,1237.7728896497865,0.36557842584724093
964,scenario_70,338892.84992463334,338579.30395679234,313.54596784099704,0.09260635962587072
970,scenario_70,340729.4303435272,338579.30395679234,2150.1263867348316,0.6350436549450816
971,scenario_70,339546.7925679386,338579.30395679234,967.4886111462838,0.2857494831608932
987,scenario_70,338642.9100681387,338579.30395679234,63.60611134633655,0.018786178187209464
0,scenario_75,414215.79381564364,415051.19567632925,-835.4018606856116,-0.20127682304933917
103,scenario_75,426170.0878964573,415051.19567632925,11118.892220128037,2.678920657488942
104,scenario_75,415617.8971186811,415051.19567632925,566.7014423518558,0.13653772070898657
109,scenario_75,432198.53141630144,415051.19567632925,17147.335739972186,4.131378470559629
114,scenario_75,417185.4740949686,415051.19567632925,2134.2784186393255,0.5142205204737458
12,scenario_75,418765.3539328553,415051.19567632925,3714.158256526047,0.8948674995319061
126,scenario_75,426059.1356799196,415051.19567632925,11007.940003590367,2.652188481387902
140,scenario_75,415543.95589413255,415051.19567632925,492.76021780329756,0.11872275587601688
143,scenario_75,415163.1550842714,415051.19567632925,111.95940794213675,0.026974842888886994
144,scenario_75,421642.9576554024,415051.19567632925,6591.76197907317,1.5881804576738638
15,scenario_75,414322.5229789732,415051.19567632925,-728.672697356029,-0.1755621246117966
150,scenario_75,422171.7057531382,415051.19567632925,7120.510076808918,1.7155739222015707
152,scenario_75,391605.2251160098,415051.19567632925,-23445.97056031943,-5.648934590373613
17,scenario_75,428244.98002100247,415051.19567632925,13193.784344673215,3.178832992680298
176,scenario_75,417082.455906988,415051.19567632925,2031.2602306587505,0.48939992266467164
177,scenario_75,415116.2937933303,415051.19567632925,65.09811700106366,0.015684358382581157
195,scenario_75,422475.92070772353,415051.19567632925,7424.725031394279,1.7888696885442361
197,scenario_75,416616.7843114451,415051.19567632925,1565.588635115826,0.3772037405083695
2,scenario_75,425144.3989413192,415051.19567632925,10093.203264989948,2.4317971783078454
201,scenario_75,426300.67925387045,415051.19567632925,11249.483577541192,2.710384572970587
202,scenario_75,419510.8679877018,415051.19567632925,4459.672311372531,1.0744872820099842
